Gene_1,Gene_2
CXCL9,SMAD1
CXCL9,NAAA
CXCL9,BMP2K
CXCL9,HPSE
CYP2U1,ARHGEF38
CYP2U1,CDKL2
CYP2U1,HNRNPDL
CYP2U1,CCNI
CYP2U1,ADH1B
DAPP1,BMP2K
DAPP1,C4orf33
DAPP1,GPRIN3
DAPP1,PGRMC2
DAPP1,C4orf3
DAPP1,ADH5
DAPP1,ALPK1
DAPP1,NPNT
DAPP1,LINC01094
DAPP1,COX18
DAPP1,PYURF
DAPP1,SLC39A8
DAPP1,HPSE
DAPP1,NAAA
DKK2,CYP2U1
DKK2,NDNF
DKK2,ANKRD50
DKK2,HNRNPDL
DNAJB14,MGST2
DNAJB14,AFF1
DNAJB14,PPP3CA
DNAJB14,NOCT
DNAJB14,ADH1C
DNAJB14,CAMK2D
DNAJB14,CCNI
DNAJB14,LIN54
DNAJB14,ELF2
DNAJB14,SMARCAD1
DNAJB14,USO1
EIF4E,ABCE1
EIF4E,LAMTOR3
EIF4E,SHROOM3
EIF4E,ANXA5
EIF4E,BLTP1
EIF4E,ALPK1
ELF2,BLTP1
ELF2,ADH5
ELF2,ABHD18
ELF2,GTF2IP12
ELF2,OTUD4
ELF2,C4orf3
ELF2,MGST2
ELF2,OSTC
ELF2,SLC39A8
ELMOD2,OSTC
ELMOD2,NOCT
ELMOD2,SLC39A8
ELMOD2,ANXA3
ELMOD2,DNAJB14
ELMOD2,COX18
ELMOD2,SLC10A7
EMCN,HADH
EMCN,SCD5
EMCN,PTPN13
EMCN,TMEM150C
EMCN,PRSS12
ENOPH1,LSM6
ENOPH1,ADH1B
ENOPH1,NDNF
ENOPH1,C4orf3
ENOPH1,PTPN13
ENOPH1,SDAD1
ENOPH1,ZGRF1
ENOPH1,SLC39A8
ENOPH1,BLTP1
ENOPH1,ANXA3
ENOPH1,ABHD18
ENOPH1,PYURF
ENOPH1,FAM13A
ENOPH1,LAMTOR3
ENOPH1,GTF2IP12
ENPEP,CISD2
ENPEP,LAMTOR3
EXOSC9,HNRNPDL
EXOSC9,FAM47E
EXOSC9,CDS1
EXOSC9,CAMK2D
EXOSC9,HADH
EXOSC9,BLTP1
EXOSC9,ABHD18
EXOSC9,ZGRF1
EXOSC9,PARM1
EXOSC9,LARP7
EXOSC9,CYP2U1
FAM13A,CDKL2
FAM13A,MAPK10
FAM13A,GPRIN3
FAM13A-AS1,INTU
FAM13A-AS1,CDS1
FAM13A-AS1,BMP3
FAM13A-AS1,ANTXR2
FAM13A-AS1,HNRNPDL
FAM13A-AS1,PGRMC2
FAM13A-AS1,PPM1K
FAM13A-AS1,ARHGEF38
FAM13A-AS1,IL15
FAM13A-AS1,SEC24B-AS1
FAM13A-AS1,BLTP1
FAM13A-AS1,CCNI
FAM13A-AS1,ZGRF1
FAM13A-AS1,ENOPH1
FAM13A-AS1,G3BP2
FAM13A-AS1,LARP7
FAM13A-AS1,SNCA
FAM13A-AS1,EXOSC9
FAM13A-AS1,SCLT1
FAM13A-AS1,PDLIM5
FAM13A-AS1,TET2
FAM13A-AS1,SEC31A
FAM13A-AS1,THAP6
FAM13A-AS1,SCARB2
FAM13A-AS1,THAP9-AS1
FAM13A-AS1,NUP54
FAM13A-AS1,COPS4
FAM13A-AS1,USP38
FAM13A-AS1,ANXA5
FAM13A-AS1,SMAD1
FAM13A-AS1,MFSD8
FAM13A-AS1,SETD7
FAM13A-AS1,ELF2
FAM13A-AS1,GTF2IP12
FAM13A-AS1,LINC02615
FAM13A-AS1,SEPTIN7P14
FAM13A-AS1,LARP1B
FAM13A-AS1,HADH
FAM13A-AS1,OSTC
FAM13A-AS1,ADH5
FAM13A-AS1,H2AZ1
FAM13A-AS1,ANXA3
FAM13A-AS1,ABHD18
FAM241A,OTUD4
FAM241A,HADH
FAM241A,FGF2
FAM241A,SMAD1
FAM241A,EMCN
FAM241A,G3BP2
FAT4,BANK1
FAT4,HHIP
FAT4,SYNPO2
FAT4,ANTXR2
FAT4,CDS1
FAT4,FGF2
FAT4,SPRY1
FAT4,UNC5C
FAT4,USO1
FAT4,HADH
FAT4,PCDH18
FAT4,ARSJ
FAT4,CISD2
FAT4,CAMK2D
FAT4,EMCN
FGF2,ARSJ
FGF2,OSTC
FGF2,HADH
FGF2,CISD2
FGF2,USP53
FGF2,HNRNPDL
FGF2,SHROOM3
FGF2,LAMTOR3
FGF2,FAM13A
FGF2,ARHGEF38
FGF2,MGST2
FGF2,OTUD4
FLJ20021,OTUD4
FLJ20021,BMP2K
FLJ20021,G3BP2
FLJ20021,SPRY1
FLJ20021,LARP1B
FLJ20021,NUDT6
FLJ20021,GPRIN3
FRAS1,MAML3
FRAS1,SEPTIN11
FRAS1,NPNT
G3BP2,LINC01094
G3BP2,LIN54
G3BP2,GPRIN3
G3BP2,RASGEF1B
G3BP2,LARP1B
G3BP2,NDNF
G3BP2,HNRNPDL
G3BP2,MRPL1
G3BP2,ABHD18
G3BP2,ELF2
G3BP2,UBE2D3
G3BP2,CNOT6L
G3BP2,ZGRF1
G3BP2,SPRY1
GAB1,HHIP
GAB1,TET2
GAB1,GYPE
GAB1,PRDM5
GAB1,SHROOM3
GAB1,WDFY3-AS2
GAB1,SEC24B
GAB1,PRKG2
GAB1,THAP9
GAB1,PLAC8
GAB1,HNRNPDL
GAB1,SPP1
GAB1,RAB33B
GAB1,ANXA3
GAB1,CNOT6L
GAB1,ANKRD50
GAB1,NDNF
GAB1,CYP2U1
GAB1,UNC5C
GAB1,MCUB
GAB1,MAML3
GAB1,CFI
GAB1,TBC1D9
GAB1,ANXA5
GAB1,ARHGAP24
GAB1,CCNG2
GAB1,PPM1K
GAB1,PDE5A
GAB1,PARM1
GAB1,RNF150
GAB1,PRSS12
GAB1,SMARCA5
GAB1,SEC24D
GAB1,HERC6
GAB1,SCD5
GAB1,INPP4B
GAB1,FRAS1
GAB1,AFF1
GAB1,SPATA5
GAB1,ABCE1
GAB1,PPP3CA
GAB1,SLC39A8
GAB1,FAT4
GAB1,PPA2
GAB1,RPL34
GAB1,COQ2
GAR1,CNOT6L
GAR1,SEC24B
GPAT3,OTUD4
GPAT3,NOCT
GPAT3,HPSE
GPRIN3,LAMTOR3
GPRIN3,COX18
GPRIN3,AFF1
GPRIN3,PGRMC2
GPRIN3,PPM1K
GPRIN3,LINC01094
GPRIN3,BMP2K
GPRIN3,LIN54
GSTCD,MAML3
GTF2IP12,CCNI
GTF2IP12,ANTXR2
GTF2IP12,PYURF
GTF2IP12,ANXA5
GTF2IP12,PGRMC2
GYPE,AFF1
GYPE,JADE1
GYPE,AREG
GYPE,PRKG2
GYPE,SCD5
H2AZ1,ANXA5
H2AZ1,LAMTOR3
H2AZ1,IL15
H2AZ1,CCNI
H2AZ1,GTF2IP12
H2AZ1,HADH
H2AZ1,OSTC
H2AZ1,AFF1
H2AZ1,PYURF
H2AZ1,BLTP1
H2AZ1,ADH5
H2AZ1,MGST2
HADH,MAPK10
HADH,CDS1
HADH,OTUD4
HADH,FAM47E
HADH,CCNI
HERC5,ABRAXAS1
HERC5,MANBA
HERC5,HADH
HERC5,LARP1B
HERC5,CCNI
HERC5,GPRIN3
HERC5,LINC01094
HERC5,WDFY3-AS2
HERC5,NAAA
HERC5,PPM1K
HERC5,MAML3
HERC5,DAPP1
HERC5,HERC6
HERC5,SCD5
HERC5,LSM6
HERC5,NDUFC1
HERC6,CCNI
HERC6,MANBA
HHIP,HHIP-AS1
HHIP,ARHGEF38
HHIP,SLC39A8
HHIP,CDKL2
HHIP,TSPAN5
HHIP,BMP3
HHIP,CDS1
HHIP,PAQR3
HHIP,ANXA3
HHIP,AREG
HHIP,NDNF
HHIP,CYP2U1
HHIP,MCUB
HHIP,PTPN13
HHIP,RNF150
HHIP,PKD2
HHIP,PRKG2
HHIP,PLAC8
HHIP-AS1,ADH5
HHIP-AS1,AREG
HHIP-AS1,PAQR3
HHIP-AS1,CDS1
HHIP-AS1,BMP3
HHIP-AS1,SHROOM3
HHIP-AS1,SLC39A8
HHIP-AS1,NOCT
HHIP-AS1,INPP4B
HHIP-AS1,PTPN13
HHIP-AS1,ELF2
HHIP-AS1,CYP2U1
HHIP-AS1,BLTP1
HNRNPD,PPM1K
HNRNPD,DNAJB14
HNRNPD,MANBA
HNRNPD,LINC01094
HNRNPD,GPRIN3
HNRNPD,CCNI
HNRNPD,SEPTIN11
HNRNPD,BLTP1
HNRNPD,USO1
HNRNPD,ABHD18
HNRNPD,LAMTOR3
HNRNPD,INTU
HNRNPDL,BMP3
HNRNPDL,PCDH18
HNRNPDL,ABCE1
HNRNPDL,ANTXR2
HPGDS,OTUD4
HPGDS,BANK1
HPGDS,H2AZ1
HPGDS,BMP2K
HPGDS,LINC01094
HPGDS,LAMTOR3
HSD17B11,HADH
HSD17B11,LAMTOR3
HSD17B11,FGF2
HSD17B11,MANBA
HSD17B11,SMAD1
HSD17B11,SMARCA5
HSD17B11,HERC5
HSD17B11,BTC
HSD17B11,CISD2
HSPA4L,RASSF6
HSPA4L,CXCL1
HSPA4L,EXOSC9
HSPA4L,PRSS12
HSPA4L,BBS12
HSPA4L,BTC
HSPA4L,MAPK10
HSPA4L,LINC01091
HSPA4L,HADH
HSPA4L,FAM47E
HSPA4L,ADH1C
IL15,PGRMC2
INPP4B,CCNI
INPP4B,C4orf3
INPP4B,UNC5C
INPP4B,PTPN13
INPP4B,SEPTIN11
INPP4B,ARHGEF38
INPP4B,SLC39A8
INPP4B,CDKL2
INPP4B,CAMK2D
INPP4B,CYP2U1
INPP4B,RAB33B
INTS12,G3BP2
INTS12,ANAPC10
INTS12,EXOSC9
INTS12,DAPP1
INTS12,NPNT
INTU,PGRMC2
INTU,ANTXR2
JADE1,ALPK1
JADE1,MANBA
JADE1,ELMOD2
JADE1,PGRMC2
JADE1,SPARCL1
JADE1,PDE5A
JADE1,ANKRD50
JADE1,DAPP1
JADE1,LARP1B
JADE1,INTU
JADE1,TRAM1L1
JADE1,HPSE
JADE1,AREG
JADE1,GPRIN3
JADE1,BMP2K
JADE1,LINC01094
JADE1,BMP3
JADE1,SETD7
JADE1,TET2
JADE1,AFF1
JADE1,USP53
JADE1,GPAT3
JADE1,IL15
JADE1,CXCL2
JADE1,PCDH18
KLHL8,SCD5
KLHL8,TIGD2
KLHL8,ADH5
KLHL8,FGF2
LAMTOR3,MGST2
LARP1B,AREG
LARP1B,NUDT6
LARP1B,CCNI
LARP1B,LINC01094
LARP1B,NOCT
LARP1B,HNRNPDL
LARP1B,PRKG2
LARP1B,BMP3
LARP1B,ANTXR2
LARP1B,OTUD4
LARP1B,MGST2
LARP1B,ABCE1
LARP7,ZGRF1
LARP7,ABHD18
LARP7,PARM1
LARP7,INTU
LARP7,ELF2
LARP7,MFSD8
LARP7,BLTP1
LARP7,HNRNPD
LARP7,SEPTIN7P14
LARP7,PGRMC2
LARP7,PPM1K
LARP7,CCNI
LARP7,HNRNPDL
LARP7,CDS1
LARP7,HADH
LARP7,G3BP2
LEF1,HHIP-AS1
LEF1,ARHGEF38
LEF1,NAP1L5
LEF1,FAT4
LEF1,CXCL9
LEF1,HHIP
LEF1,CFI
LEF1,SLC39A8
LEF1,CDKL2
LEF1,MMRN1
LEF1,NAA15
LEF1,SPRY1
LEF1,ANXA3
LEF1,CNOT6L
LEF1,TSPAN5
LEF1,PLAC8
LEF1,GPRIN3
LEF1,UNC5C
LEF1,ANXA5
LIN54,MGST2
LIN54,SEC24B
LINC01088,PDE5A
LINC01088,HHIP
LINC01088,GPAT3
LINC01088,BMP2K
LINC01088,GPRIN3
LINC01088,PKD2
LINC01088,FRAS1
LINC01091,MAPK10
LINC01091,ADH1C
LINC01094,AFF1
LINC01094,LAMTOR3
LINC01094,SHROOM3
LINC01094,FAM47E
LINC01094,NOCT
LINC02615,BLTP1
LSM6,H2AZ1
LSM6,ANXA5
LSM6,PLAC8
LSM6,LAMTOR3
LSM6,MGST2
LSM6,PYURF
MAD2L1,FGF2
MAD2L1,ELF2
MAML3,CISD2
MAML3,NFKB1
MAML3,UNC5C
MAML3,WDFY3-AS2
MAML3,MCUB
MANBA,ANXA5
MANBA,CCNI
MANBA,LARP1B
MANBA,ADH5
MANBA,NAAA
MANBA,BMP3
MANBA,LINC01094
MANBA,HADH
MANBA,LAMTOR3
MANBA,GPRIN3
MANBA,FGF2
MAPK10,ADH1C
MAPK10,INTU
MAPK10,CDS1
MAPK10,FAM47E
MCUB,CDS1
MCUB,LINC01094
MCUB,GPRIN3
MCUB,SPRY1
MCUB,NAAA
MCUB,IL15
MCUB,FAM47E
MCUB,COX18
METAP1,CAMK2D
METAP1,HNRNPDL
METAP1,NOCT
METAP1,AREG
METTL14,NDNF
MFSD8,GTF2IP12
MFSD8,ELF2
MFSD8,ABHD18
MFSD8,UNC5C
MFSD8,H2AZ1
MFSD8,ADH5
MFSD8,USO1
MFSD8,SEPTIN7P14
MFSD8,BLTP1
MFSD8,CCNI
MFSD8,ANXA5
MFSD8,HNRNPDL
MFSD8,INTU
MFSD8,ANTXR2
MFSD8,IL15
MFSD8,C4orf3
MGST2,AFF1
MTHFD2L,ANTXR2
MTHFD2L,CCNI
MTHFD2L,ARHGEF38
MTHFD2L,SHROOM3
MTHFD2L,HNRNPDL
MTHFD2L,LINC01094
MTHFD2L,GPRIN3
MTHFD2L,SEPTIN11
MTHFD2L,UNC5C
MTHFD2L,SPRY1
MTHFD2L,MANBA
MTHFD2L,HERC5
MTHFD2L,USO1
MTHFD2L,CYP2U1
MTHFD2L,LARP1B
NAA15,WDFY3-AS2
NAA15,OTUD4
NAA15,ABCE1
NAA15,BMP3
NAA15,SEC24B
NAA15,HHIP-AS1
NAA15,ADH5
NAA15,CCNI
NAAA,HPSE
NAP1L5,METAP1
NAP1L5,SPRY1
NAP1L5,HADH
NAP1L5,AREG
NAP1L5,OTUD4
NAP1L5,CXCL2
NAP1L5,NOCT
NAP1L5,FGF2
NAP1L5,NAA15
NAP1L5,RASGEF1B
NAP1L5,ALPK1
NDNF,PRKG2
NDNF,SHROOM3
NDNF,ADH1C
NDNF,HNRNPDL
NDNF,ARSJ
NDNF,CDS1
NDNF,ANKRD50
NDNF,ANXA3
NDNF,AFF1
NDUFC1,MGST2
NDUFC1,SDAD1
NDUFC1,SCD5
NDUFC1,SMARCAD1
NDUFC1,ANXA3
NDUFC1,C4orf3
NDUFC1,LIN54
NDUFC1,PYURF
NFKB1,NUDT6
NFKB1,RASGEF1B
NFKB1,NOCT
NFKB1,OTUD4
NPNT,WDFY3-AS2
NPNT,ADH1C
NUDT6,GPAT3
NUDT6,NOCT
NUDT6,OTUD4
NUDT9,DAPP1
NUP54,INTS12
NUP54,SEC24D
OSTC,MGST2
OSTC,CISD2
OSTC,PYURF
OTUD4,SLC39A8
OTUD4,AFF1
OTUD4,CDKL2
PAPSS1,LAMTOR3
PAPSS1,SHROOM3
PAPSS1,ANXA5
PAQR3,MMRN1
PAQR3,MGST2
PARM1,SHROOM3
PARM1,INTU
PARM1,CDS1
PARM1,ADH1C
PARM1,AIMP1
PARM1,ELF2
PARM1,PTPN13
PARM1,NAA15
PARM1,PPM1K
PARM1,FRAS1
PDE5A,INPP4B
PDE5A,SEPTIN11
PDE5A,FAM47E
PDE5A,PGRMC2
PDE5A,AFF1
PDE5A,USP53
PDE5A,MAPK10
PDE5A,GTF2IP12
PDE5A,PCDH18
PDE5A,PTPN13
PDE5A,C4orf3
PDE5A,UBE2D3
PDE5A,G3BP2
PDE5A,RNF150
PDE5A,PRSS12
PDE5A,ZNF330
PDE5A,LARP1B
PDE5A,ANKRD50
PDE5A,PKD2
PDE5A,NDNF
PDE5A,UNC5C
PDLIM5,FGF2
PDLIM5,INPP4B
PDLIM5,NAP1L5
PDLIM5,THAP9
PDLIM5,NPNT
PDLIM5,HADH
PDLIM5,SMAD1
PDLIM5,OTUD4
PDLIM5,TIGD2
PDLIM5,CDKL2
PDLIM5,NOCT
PDLIM5,SETD7
PDLIM5,PKD2
PDLIM5,FAM241A
PDLIM5,SYNPO2
PDLIM5,HHIP
PDLIM5,CXCL2
PDLIM5,TRAM1L1
PDLIM5,PCDH18
PF4,BMP2K
PF4,CXCL5
PGRMC2,PPM1K
PKD2,HHIP-AS1
PKD2,ARHGEF38
PKD2,SLC39A8
PKD2,MGST2
PKD2,CDKL2
PKD2,FAM13A
PKD2,CCNI
PKD2,PAQR3
PKD2,SEPTIN11
PKD2,BLTP1
PKD2,UNC5C
PKD2,FGF2
PKD2,INPP4B
PLA2G12A,C4orf3
PLA2G12A,BLTP1
PLA2G12A,CXCL9
PLAC8,FAM47E
PLAC8,PRKG2
PLAC8,CDS1
PPA2,ARHGEF38
PPA2,ZNF330
PPA2,ADH5
PPA2,HHIP
PPA2,NDUFC1
PPA2,HADH
PPA2,RAB33B
PPA2,LAMTOR3
PPA2,PCDH18
PPA2,PARM1
PPA2,PYURF
PPA2,CDKL2
PPA2,COX18
PPA2,HHIP-AS1
PPA2,CFI
PPA2,CYP2U1
PPBP,CXCL5
PPBP,PF4
PRDM5,ABHD18
PRDM5,PARM1
PRDM5,BLTP1
PRDM5,INTU
PRDM8,ADH5
PRDM8,SPRY1
PRDM8,ENOPH1
PRDM8,MCUB
PRKG2,SHROOM3
PRKG2,SLC39A8
PRSS12,PLAC8
PRSS12,FAM47E
PRSS12,IL15
PRSS12,SHROOM3
PRSS12,CDS1
PRSS12,LINC01091
PRSS12,MAPK10
PRSS12,MCUB
PRSS12,FRAS1
PRSS12,ADH5
PTPN13,BLTP1
PTPN13,CAMK2D
PTPN13,MGST2
PTPN13,ARHGEF38
PTPN13,CDKL2
PTPN13,PYURF
PTPN13,IL15
PTPN13,CDS1
PTPN13,C4orf3
PTPN13,GTF2IP12
PTPN13,BMP3
PYURF,CXCL8
RAB33B-AS1,BLTP1
RAP1GDS1,USP38
RAP1GDS1,SCARB2
RAP1GDS1,ANXA5
RAP1GDS1,LIN54
RAP1GDS1,ADH1C
RAP1GDS1,MAPK10
RAP1GDS1,COQ2
RASGEF1B,PCDH18
RASGEF1B,ADH1C
RASGEF1B,NOCT
RASSF6,PCDH18
RASSF6,CDS1
RNF150,PTPN13
RNF150,CYP2U1
RNF150,CDKL2
RNF150,CDS1
RNF150,NPNT
RNF150,NDNF
RNF150,EIF4E
RPL34,LINC02615
RPL34,ABCE1
RPL34,WDFY3-AS2
RPL34,SLC10A7
RPL34,GPRIN3
RPL34,DNAJB14
RPL34,SNHG8
RPL34,SGMS2
RPL34,ABRAXAS1
RPL34,CCNI
RPL34,NDUFC1
RPL34,BTC
RPL34,SCOC
RPL34,OSTC
RPL34,CNOT6L
RPL34,ANKRD50
RPL34,NDNF
RPL34,PDE5A
SCARB2,ENOPH1
SCARB2,ZGRF1
SCARB2,MANBA
SCARB2,PTPN13
SCARB2,C4orf3
SCARB2,NDNF
SCARB2,ABHD18
SCARB2,SEPTIN11
SCARB2,LARP1B
SCARB2,GPRIN3
SCARB2,SEC24B-AS1
SCARB2,LINC01094
SCARB2,SCOC
SCARB2,ELF2
SCARB2,ADH1C
SCARB2,ANTXR2
SCARB2,ARHGAP24
SCARB2,SEC31A
SCARB2,SCLT1
SCARB2,GTF2IP12
SCARB2,ADH5
SCARB2,INTU
SCARB2,ANKRD50
SCARB2,G3BP2
SCARB2,SPARCL1
SCD5,PPP3CA
SCD5,HPSE
SCD5,SLC39A8
SCD5,FAM47E
SCD5,SHROOM3
SCD5,PRKG2
SCD5,PLAC8
SCD5,BMP2K
SCD5,FAM13A
SCD5,GTF2IP12
SCD5,GPRIN3
SCD5,ARSJ
SCD5,ANXA3
SCD5,NDNF
SCD5,ADH1B
SCD5,ABHD18
SCD5,TMEM150C
SCD5,ALPK1
SCD5,C4orf3
SCD5,MFSD8
SCLT1,HNRNPDL
SCLT1,CDS1
