,METTL14,HNRNPD,SEC24D,H2AZ1,ENPEP,AP1AR,BMP3,TIFA,SPATA5,TRAM1L1,USP38,TET2,MCUB,SEC31A,SYNPO2,WDFY3-AS2,HERC5,DNAJB14,HERC3,ANAPC10,ANTXR2,MMAA,ARSJ,LARP7,NAP1L5,ZNF330,PTPN13,SCD5,MAD2L1,USO1,KLHL8,SLC10A7,RAB33B,FAM47E,CISD2,BANK1,INTS12,MTHFD2L,OTUD4,BBS7,SOWAHB,HSPA4L,OSTC,GPAT3,CXCL9,HSD17B11,HADH,ANKRD17,NPNT,TNIP3,TRMT10A,UBE2D3-AS1,CAMK2D,ABCE1,ANXA3,PDLIM5,PAQR3,SPARCL1,SEPTIN7P14,SNHG8,PRDM5,RNF150,HHIP,LINC02615,GAB1,SCOC,PARM1,MGST2,ELMOD2,INPP4B,SNCA,THAP6,SCOC-AS1,FRAS1,METAP1,TBCK,CNOT6L,ZNF827,PPP3CA,ADH1B,COX18,LSM6,CCNG2,HPSE,LINC01088,PPBP,SDAD1,LINC01094,ELOVL6,BDH2,CXCL10,BMP2K,NDNF,SEC24B-AS1,LAMTOR3,MRPS18C,MFSD8,ABHD18,CDS1,LIN54,SLC9B2,MAML3,TMEM150C,HERC6,FAT4,COQ2,CXCL2,MANBA,MAPK10,CCSER1,ADH1C,ABRAXAS1,CDKL2,ALPK1,GSTCD,GYPE,TIGD2,GPRIN3,NUDT9,CXCL1,G3BP2,HPGDS,PDE5A,PRDM8,FAM13A,SPP1,PLAC8,NOCT,COPS4,ZGRF1,ENOPH1,FGF2,RAP1GDS1,ANKRD50,CCNI,AREG,C4orf33,PPA2,ANK2,UBE2D3,CXCL5,NDUFC1,AIMP1,ARHGAP24,SLC39A8,CXCL8,MRPL1,SMAD1,FLJ20021,CASP6,PPM1K,MMRN1,SPRY1,ANXA5,PYURF,DAPP1,FAM241A,STBD1,ADH5,HELQ,PCDH18,RCHY1,WDFY3,IL15,ELF2,GAR1,PKD2,CCNA2,PRKG2,PF4,SCLT1,SEC24B,PLA2G12A,BLTP1,BBS12,UNC5C,LEF1,LINC01091,CXCL11,NUP54,LARP1B,SMARCA5,THAP9,RAB33B-AS1,PAPSS1,RPL34,USP53,SGMS2,CYP2U1,JADE1,INTU,SHROOM3,PGRMC2,SCARB2,EMCN,PLK4,NAAA,SMARCAD1,CXCL3,HHIP-AS1,C4orf3,GTF2IP12,DKK2,BTC,C4orf36,CFI,RASGEF1B,THAP9-AS1,EXOSC9,SETD7,TBC1D9,NFKB1,AFF1,RASSF6,FAM13A-AS1,SEPTIN11,ARHGEF38,TSPAN5,ABCG2,NAA15,HNRNPDL,PRSS12,EIF4E,NUDT6
METTL14,0.0,0.00801585923714837,-0.07309621541295055,-0.01900519608330461,0.016639782227994233,0.058079531112407504,0.07463324478207514,0.0427852733197784,0.045070823423538776,0.015618288618755269,0.05644544709041113,0.10091350340199767,-0.10007185573563043,-0.08421437443378539,-0.00041227189381982336,0.17469049261165004,0.09129138981376787,0.12480600449641707,-0.0013923433520332722,0.041769803034251096,0.04552343434807091,0.12175899634807469,0.03909865188845421,0.08551237680001782,0.06035154354684712,0.051087096751323044,0.12941736825065026,0.09350398795789003,-0.006148233239049808,0.042680020631455005,0.06044226374306901,0.02055447980948117,0.41405012465011237,0.07177804570697373,-0.03409823596253651,0.16882944471761857,0.2473656942865785,-0.026512146767492847,-0.02752579851751448,0.14742548856879711,0.10557537474400142,0.019754159090571648,-0.19591322164415936,0.03709493744108676,0.045997859583406575,0.2033100411304992,-0.034626463673317384,-0.09953604480308181,0.04283895353061924,0.03963918202418153,0.10783173290445719,0.06474262605569031,0.04433975955511863,0.06868612682771565,0.1544820943528949,-0.03354456113342385,0.10982520097874147,0.0711695325332533,0.00743542165803156,0.044003702379694073,0.13177797538534528,0.002212863221603962,0.1084446159720862,0.01322442387609864,0.12502702649892208,0.1832829130752931,0.08229100531168518,-0.05692295378043281,0.07247693903348242,0.09651353420241564,0.009089836478057148,0.10148666117051662,-0.030927378272466246,-0.02619817422425918,-0.08688347010141811,0.054169585291105125,0.08214470267146536,0.02867949512425101,0.09795945769163986,0.16598852119405783,-0.012575375581101236,0.0038867735225778257,0.06248612205143233,-0.08356461874543998,0.03001284346640252,-0.04389836859990179,0.03314331474960377,-0.054416695900946416,-0.02564482473473915,-0.0794146331888025,-0.13851196993982107,-0.018220341456211268,0.21506327192637248,-0.0389829489415594,0.07065487072899458,0.15178246570062437,0.10694856715863674,0.012856400086613528,0.056075557844571765,0.10297648261418405,-0.03981867916289537,0.18528680965482971,0.15261881003024227,0.0690040708892083,0.019568041985725967,-0.12842865728837716,0.01773021956251176,0.04939999684927264,0.03450173525947753,-0.020782048957625397,0.012289488237791728,0.14639187500911938,0.10842371031942458,-0.09206811924504056,0.14894984633011935,0.13808726420549516,0.00994304554153981,-0.04303833406714482,0.13271775683092107,0.06031681842138249,0.1725582040726624,0.021269807005608807,0.04971134079706965,-0.08047725326609712,0.0061183325017218826,-0.0499297533616277,0.09068704011823359,0.023279350820447253,0.10416292482028831,-0.0029489429537620905,0.04248850150525233,0.044852059591664425,-0.009571724413593634,0.06380523334720033,0.0804432809630799,-0.09141399244089479,0.043386750406180515,-0.05343283984767906,-0.016275951217129114,0.07272067552016184,-0.020823109330935525,0.12565228940171164,0.13610461353890266,0.04809052719426235,0.1615870260255439,-0.004719506615937337,0.05427162172769429,0.014044329367955603,0.023781900808589173,0.04166332949733972,0.06657067386197259,0.023584294562804933,-0.05906167065767333,0.08987422892964636,0.014764447250738093,-0.031500048371234275,0.10285991209246803,0.137916350374761,0.04068584761702216,0.10682817959324444,0.026258110301263623,0.2712137151787049,-0.015654546101705975,0.007682380862358687,0.031637000432864465,0.0800511938839462,-0.07050837412345094,-0.12616324082495298,0.15579375175033874,0.0065695502584837,-0.08542132086783918,0.11216962857514265,0.19269620696280848,0.029911461209108148,0.10546799113051919,-0.0050694763112185525,-0.05331776099504264,-0.0055580025452111525,0.22742101057606545,0.1658231338707574,-0.036747857412647564,0.14288469654217067,0.11728204499378954,0.04405096043283206,0.0012159382306007667,0.06932169631035295,0.022139936282314275,0.09247084666360683,0.15562296082495336,0.11256023208676542,0.1276193972000194,0.1662413625205776,0.10035817142573811,0.2154562102015897,0.21845926656710343,-0.06946331477221392,-0.14650410461139154,-0.003556360901746744,-0.12206916568450495,0.11151459454838933,0.1572996116947287,-0.003193089048827545,0.07374386146776012,0.11144813425110625,0.1296734232046095,0.05800199341470184,0.028836275291514533,0.026524198002506886,0.003301371169222861,0.0328718512411037,0.014672325355746812,-0.09559690173053839,0.13951549560475943,0.0423676658333115,-0.013848420471142509,-0.09015870836587607,0.12918879188764645,-0.06552775616394237,0.08868922825770639,0.019659685245045817,0.015444040834027919,0.11486193681790992,-0.039813655202621256,-0.048687367628205754
HNRNPD,0.00801585923714837,0.0,0.12015482398535335,0.08419488858349936,0.003309995443616915,0.26595207713085456,-0.07518801196824085,0.045739412235856876,0.08607051517870276,0.011769390102796404,0.2539049782372061,-0.08167364608372436,-0.015951230064436314,0.10532666730179054,0.015471212894655948,0.16212297637502596,-0.14105066622040824,-0.0854948393844535,0.04285899164690035,-0.03745061183875991,0.020610304758040134,0.0541041808659228,0.1956080304253434,-0.2351331062892926,0.09807625900180446,0.0890126432858082,-0.19795623220887548,-0.26747966129406126,0.005653422043421351,0.0031247713605022705,0.2388775629331758,0.21304065594054292,0.08205416648489568,-0.0077162282058505175,-0.19038004245169723,-0.06168879814412994,0.1634653703574823,0.12092400021672829,0.3755116513783103,-0.1565815517619049,0.1488173036337712,-0.052030183786485676,0.1724477903615749,0.12189382691474138,0.017752720706915737,-0.0432961340077827,-0.07647595127940979,0.39930781493081413,0.08935599687159601,0.16395366064518407,0.008406407960229113,-0.16806508787794242,0.2652532529756946,0.571412416816525,0.02061702390692832,0.04404729009150266,0.20336579893014017,0.08952152050213326,-0.12569972637407203,-0.05363593830296392,0.06143850337775068,0.011134771200525587,-0.060851074376636456,-0.2235475794575481,-0.11180685355604242,-0.0803977718604954,0.17368543634294917,-0.21609018582012526,-0.08562318338335437,-0.09945264854414589,-0.22182922913946584,-0.16495211044267782,-0.18865191131999678,-0.019586603878010006,0.05939562554597588,-0.09703646254286773,0.11200048548826477,0.06224232326013859,-0.08758546663260215,-0.20323135464670036,-0.1901669408615175,-0.06514339806663559,-0.2184966368150727,0.06824600836145683,-0.06215500933329299,-0.1042370965065358,0.12374389613982936,-0.12492712121169092,0.03438158281959266,-0.18415350845644238,0.15376746959652424,-0.14342166749299848,0.18258761829459114,-0.05716153578289613,-0.0889415756449672,0.08220337117066745,-0.19084395172334767,-0.24537526121562717,-0.04330046502359863,-0.04998170174495431,0.06592639331739869,-0.12708913607424113,0.18296322185702557,-0.061433770728224035,0.14531098802359557,-0.03318296976110512,-0.05131377459768616,-0.26119722228295444,0.0790097611540752,0.09223077046575823,-0.04779608458034663,0.08173638352140462,0.2089834001586457,-0.10075289430405968,0.03482726476674019,0.09051054907458109,-0.0006088465450111219,-0.018912802279465825,0.022401623826729992,-0.10116286792408248,0.08070747686602385,-0.17129433540114591,-0.21633486303254312,0.07864070385330836,-0.038568302799404,0.06395163471205886,0.03043908123816412,0.14953622800823785,0.04963356369520459,-0.21937639074517068,0.0940533992694649,0.07272872415205874,0.02065522628131974,0.1634054643310239,0.40549932188078397,0.12146500058075659,-0.15300574266405254,-0.14070718647497554,0.41443935673718374,0.3597725536622036,-0.04805867410706942,-0.005602353343914722,0.20109261420876337,4.615559840230452e-05,0.23939257654744972,-0.20598329037929103,0.06839172411249114,0.10280550850941754,-0.28590618815623126,-0.11863739983985944,-0.33422502641508806,0.033023236460577476,-0.07250331435582656,0.004119798689386948,0.17177278559913361,-0.15829109723584117,0.3534920831464525,0.31524629608183474,-0.3216840118572939,-0.167953681779309,0.050829411562678485,0.056636763229945035,-0.055322569943587085,-0.11145753983369179,0.001354353791926429,0.18727880431220412,-0.20311648852611178,-0.05128862546950042,-0.14749249606613196,0.02539055195495099,0.21193936842332242,0.10463500686569999,-0.22900255518466575,-0.04757206971002395,-0.18755112321702858,-0.14164069021115533,-0.04534389145837543,-0.028243168251919085,0.18633461094374315,0.13971367930719353,0.1335070952348365,0.08493571496743146,0.05130276625788244,0.059741610059906414,-0.0333535594714878,-0.20946279313724792,0.09931253564574129,0.09907683590227331,-0.2852402898958769,-0.006097943676329143,-0.2041563578992771,0.1389979828941969,0.25274408402873005,0.16472048529750788,0.02689227666660451,-0.06569962980222795,-0.0019323956722526125,0.08032552215391066,-0.11695004283108382,0.07083238346175089,0.09944852519516406,-0.2067644210754078,0.06434751345967558,-0.033476116006895894,-0.004994758595426245,-0.05348841676860478,-0.04992492988026778,-0.0660351904699565,0.18069591898155057,0.0009709034521632946,0.1463115467316922,0.15609953888477301,-0.09407087285148008,-0.03820748350898867,-0.2321125417774801,0.04700673071089388,0.15780142473440478,0.002603509477397819,-0.12647404354891148,0.20346399093934994,0.15810890287329127,0.18610677096935038,0.2565784657508698,-0.25502013739758495
SEC24D,-0.07309621541295055,0.12015482398535335,0.0,-0.1325005741255398,-0.11492475338902254,0.19075272478360025,-0.10732482320937685,-0.035414133675558936,-0.0800333753743805,0.011006224406014804,0.058328413262587454,0.037086502142561414,0.26110232224840196,0.26788806493504475,0.006152429006107668,-0.2252448145764949,0.017398014956542248,0.01877581683283314,-0.10643606246435676,-0.09012655606156036,-0.25738104881363055,0.00995257725749806,0.16412122455297223,-0.3487473786484401,-0.0065962053253375745,0.10086884185722862,0.03804384658330464,-0.38175747223820156,0.1549057184848092,0.22668858036771786,0.3398287528362399,0.08543854949103641,-0.2000302026560834,0.013963484041317956,0.14673592044541414,0.026872221294061374,-0.20965940278638084,-0.11053046436708232,0.10867036933946703,-0.08827335198000301,0.007071177848726129,0.2230281684102668,0.6633226157716583,-0.058221336802718786,0.09461655283478868,-0.10244966776094128,-0.05749556514536395,0.18219492797730302,-0.28356366820476026,0.17365347484339952,0.02580295595998238,-0.0032012367614278124,0.23027930279872813,0.34460664062416707,-0.3441070144810958,0.027781086942039204,0.0682952668494769,-0.0581853582572377,0.211714831082711,-0.09444533736930265,-0.11101577803919355,-0.04796595100833488,-0.2377454663879253,-0.08583189080850182,-0.3002769369710727,0.053259413496218024,0.09700357628478866,0.09778711613904419,0.06281778194884088,-0.12547068931796718,-0.17570129028554685,0.1594102691936925,-0.0023544985706529828,-0.004020035263486735,0.2665084348714082,0.010493961205114517,0.20918730062475838,0.18057765428654826,-0.008408191239515955,-0.3123342901120548,0.2682780135698502,-0.058498273103044944,-0.08362010334586858,0.09387395157876151,-0.04414983090735655,-0.12798397567434974,0.1688498957850478,0.0683108432314866,0.08559318187927491,0.11550780632757894,-0.032780777514614945,0.2689782130699304,-0.017558844079150968,0.08945568960432584,-0.07459588744020032,-0.14421686359148533,0.08012527769687884,0.17052333414791507,0.009087280499154327,-0.009402985015063607,0.12365430620617254,-0.21129172456092804,-0.1475277231650927,-0.0012456646811058777,-0.02285256320624565,0.25746235396065575,-0.09717955194663179,-0.024341896007854396,0.1090812263076438,0.10880971201751433,0.18021871323636462,-0.0916005654629983,0.04320929475953449,0.2869829248704049,-0.08120715373298873,-0.11103896329510417,0.017897298335896962,0.1767384870140362,-0.10617635528365404,-0.012274857616583621,-0.10544943569813237,-0.015441606774789654,-0.10230744577553418,0.16600450318102605,-0.11653286512205223,0.023992155999634984,-0.19188406482477957,0.029066912645816755,-0.20379999132241894,0.20678416037838046,0.10853987879237684,-0.09861073159793887,0.23027604108244687,-0.02064590879995301,-0.30144587972736947,0.11336211358422582,0.09760135579525356,0.11865122187296812,0.2666941045369108,0.03674635218442928,0.09196969696313485,-0.12298064703140392,-0.11494285532153431,-0.3264543793087055,-0.2321780770086991,0.0613049324307467,0.012186750846025019,0.20154015518438498,-0.1265671315245256,-0.009936844703009744,-0.31769675040889384,0.005953841132834023,0.3977022159965606,0.03970681368150069,0.19196944155673928,0.25872580662569694,0.05090608570509289,-0.0653732251919357,-0.25936445086721777,-0.012761014334109493,-0.05041894631074923,-0.09392608924970665,0.0478699319706948,0.15878080557974794,0.03997051843762789,0.23481357969516364,0.00398300884770656,0.20710418363903577,-0.18456984869472884,-0.18382395607507687,-0.050223362978494335,0.04289107251474692,-0.10598729151247283,0.07260419962430453,-0.10519268480625964,-0.19748871358564654,0.14412076880381786,0.09066135833320597,-0.18617846369009353,-0.0756155416110609,0.16509795835039814,-0.042893837227808956,-0.054497858835732015,-0.08551527358415145,-0.08984576912166096,-0.1847535313303315,-0.13745170099032172,-0.3201025010293847,-0.27576213681438905,-0.10819644329163816,0.14763394228448282,-0.03988426173072361,-0.16214604093672658,-0.24437952968459906,-0.08778280330449648,0.12045658028448654,-0.01193687790763692,0.3287000768769678,0.020517664505151256,-0.0924874515989809,-0.34210278541703687,0.12652454530383891,0.03714286822584854,0.06729590492135361,0.03288194649990838,0.19721935563426513,-0.07621355669551068,0.22554046859812,-0.14578880517577816,0.03972126169747105,-0.16911725128284855,0.11496174645921683,-0.13355948460246755,-0.09599181848203037,0.09416715681749521,-0.007112371283948658,0.15477343098869423,0.25800305787508127,-0.1328348916773801,-0.12855911277237192,-0.10825132050861408,0.039552779453158764,0.11613306772140773,0.011270776984530044
H2AZ1,-0.01900519608330461,0.08419488858349936,-0.1325005741255398,0.0,-0.021077417675436187,0.27311910645625476,-0.08879008345430917,0.06796853562374741,0.020069919235520844,0.09915830177318394,0.15864449130811523,-0.2075822830769833,0.27721460880168347,-0.13225437954857674,-0.021772249727058275,0.15010900650878617,0.09311440018284467,-0.08953204694945839,0.01489357050471295,0.3608756083198512,0.15391860214108471,0.06275103544829842,-0.06175941958910102,-0.011701423145299478,0.0072481619036271734,0.07428227081656637,-0.24938221322919207,-0.121363771034523,0.08718603875733534,-0.1801091231300628,0.2938877600184473,0.10393979234034932,-0.17172754883923771,-0.18986675962733846,0.4966894918266927,-0.17691443539228024,0.0812275922725706,0.15883444932116408,-0.10931218335910134,0.017005320257667142,-0.21930004206171286,0.019465509942549367,0.3106216355043695,0.10825367494947075,-0.18504661893934038,0.1795271569516421,0.020885755922074423,-0.320598778527407,0.1638011968160958,0.20249380759317975,-0.09248676078862302,0.06621157660969641,-0.0429340582252536,0.20530245887858958,-0.12049917234001133,0.08340028453552327,-0.2519707580412633,0.03388520583939138,-0.20212138290802162,0.1638497387534246,-0.2152144790693601,0.05634016358070685,-0.04573160009833662,-0.10253434925528411,0.07361725104651157,-0.07702823038473582,-0.010058558766951822,0.3252476171872243,0.15949654237017266,-0.04054781752258438,0.11283868364296615,-0.26525115507669567,0.04868170087266525,-0.21528662695225648,0.06324995568160653,-0.05635455035008142,-0.16289426055197398,-0.33326445196022925,-0.15642943011408725,-0.10628493233371972,-0.04911066282135555,0.31533793967303003,0.14228828397228255,0.242208972850648,-0.03930506567057922,-0.004661008083567204,-0.1634182581520001,0.3761528177410705,0.11291208427933179,-0.033447740034586275,-0.0200351062117708,0.0431355064028315,-0.02365330369980599,-0.14151091710217706,0.08147148457752945,0.17052879306881064,-0.2654398510245889,-0.36346748522863814,-0.1544018975585073,0.00504797872459472,0.09249039116256422,-0.21867859258819197,-0.04020065427246675,-0.1634448046487582,-0.047942078211903424,0.39400187241506074,-0.05763371457336208,0.05003101805358814,-0.14211499225965332,-0.11547474657703173,0.02432677513669669,0.15556453448657248,-0.1018994742446963,-0.06837886959954527,-0.13077390243662249,0.02979953268520916,0.17332858338961224,0.2690713094924327,0.00814384191888694,-0.08896054009286584,-0.02248135133522541,0.13949434543593622,-0.1659303569702755,-0.185907017579606,-0.16097626071155935,0.3029953627938739,0.09334724194651,-0.2430759777211015,-0.02154510252874454,-0.24108878290066174,0.158287123137851,0.0025345633272388078,0.14036090109336474,-0.07685431786989344,0.3005014999688181,-0.06208311885761395,0.009493768183075454,0.3972248437978694,0.07606670187586968,0.0945456626279355,0.029534678001391677,-0.03313574606009006,-0.07537644776088888,-0.07856406614817146,-0.08154209610892835,0.05007114718219491,0.0338679389726921,0.23222411753343492,0.18388570914969798,0.2813757803118698,0.08861984292719327,0.11982826792177854,-0.08921926834376513,0.23808638747424007,0.22925345328168015,-0.2692498818105949,0.21182863354881046,0.1739691588370639,0.09613594806068612,-0.11360567559518481,0.17383621709611263,0.10989620466595586,-0.04711150579029846,-0.10035791705548963,-0.09709433033257046,0.019094094882471623,0.049746927434398555,-0.12311916842189026,-0.08514697841871426,0.07748531734134817,0.09813266219855707,-0.11870437432077395,-0.03627179047353735,-0.40479790721021086,-0.015467450593205185,0.12054661934628999,0.10289708132318565,-0.02538307872439992,0.004787328721620743,0.062415764050613706,-0.27749207505476686,0.13143825403191187,-0.038769096896623695,-0.2752842880640038,0.0663597891600446,-0.3756093902767162,-0.09522493311146826,0.013863324546562356,-0.05481132143319838,-0.13154256083025817,-0.029087428506079347,-0.27937220624648434,0.07987433253088308,-0.006586942943862992,-0.03874901586247395,0.03126310372358093,0.13067056238187066,-0.35048184597566184,0.06860668791519692,0.12820608341942052,0.41683649968199,-0.41115704135042086,-0.004484542451705437,0.009942973718804177,0.024497960518963906,0.1535123514733807,0.16637069271124152,-0.24475257440329132,0.14958182068445555,0.1824725268896863,0.16097990574446566,-0.03710874147133516,-0.41434732765495713,-0.1472798126634416,-0.2848484542810043,0.235488707176712,-0.21687860930433153,0.12808290861708227,0.1963691643170393,0.05483177214033762,0.03685770110530289,-0.1048301698122729,0.26502481326807437,0.1485675192398695
ENPEP,0.016639782227994233,0.003309995443616915,-0.11492475338902254,-0.021077417675436187,0.0,-0.03376009353715718,-0.1183234764897661,-0.05299154813618198,-0.01769833870549869,0.041041387444501656,0.05856978147244483,0.05210803365567079,0.06607808533888648,0.08209673820710883,0.0537251899326584,0.08575173141735667,-0.07612190256129538,0.041642468614070595,0.04630147613344111,-0.0695553915156879,0.04679384067116616,-0.19415888414864266,0.005491533133813965,0.10097730353641401,0.14880774785567036,0.054397204195969086,0.04521368329239444,0.1431545557373665,-0.08738137553664596,0.01984282559286635,-0.09905549942345603,-0.06315090063162856,0.11605795708313386,-0.12042406604902857,-0.1373010317178026,-0.05472306678700483,0.011622723490150174,-0.17028324900393726,0.047320361312595434,0.13634601068317492,-0.07333740498560054,-0.016034782041581666,0.14269916799082746,-0.00719204599450014,0.08319535627651128,-0.0956235374001323,-0.16783084967240536,-0.004674339422840091,0.047857108084878155,-0.16963161608863772,-0.039846975236032076,-0.062454354157780625,0.138550856120934,0.1159407005668046,0.13734146142222553,0.0498608147728065,-0.03398551821713018,0.22052287486081648,-0.04280225933955269,0.0017487686174048867,0.09169813291447526,0.060521806701898315,0.09987373813706746,-0.07601756069561913,0.06927737294628249,-0.135484744127111,-0.024306040566468127,-0.04088376447597553,-0.05134217186589106,0.025259519756579387,0.09920521929292697,-0.17471506263878625,-0.10787675788184967,0.13433178092611175,-0.1796321715925131,-0.02962166972111239,0.19340155078108417,0.04061727623201803,0.21935918267572008,0.07100682552740462,-0.05453310217347075,-0.05702222124891224,0.09499263394961183,-0.08566195800123852,0.0076916353601166115,-0.10666502290484758,-0.02384189445850035,-0.07523003261564765,0.07116003953506134,0.10542954683761713,-0.0044976549567850325,-0.05586009133695027,0.03479540874057913,-0.02085004711933203,-0.011232074918617857,0.0006927008554466505,-0.05861465118538945,-0.0864086395617318,-0.10830841975282565,0.07901978796021218,0.14909725486820785,0.1503409196830268,0.12661467267731638,0.008637695869223132,0.20161508894256777,-0.15244224101873477,-0.06172331411828464,-0.05846831344550132,-0.080470080135304,-0.07457955047244083,-0.1101396230451752,-0.03914339906802018,-0.01627918885145234,-0.13406889854221068,-0.017140659056553778,0.13433405608582674,-0.10308453476699632,-0.035568386182553785,-0.054963417910947755,-0.059295835727053485,0.06562731528105109,-0.039008801486722575,0.035211043942549876,-0.011781708842236472,-0.057702858867176354,-0.043621096213859616,-0.08945901653329243,0.08076929139132501,0.09574543899639762,-0.03477796964257149,-0.03284124634692155,0.15318142267626814,-0.09911997254291083,0.02924784595611137,-0.02528457033565364,-0.0596654782796148,-0.02326941255553432,-0.14170638761749121,0.3116696688688604,0.02411607283986402,-0.043169130274000954,0.039178913716626275,-0.008162727264156198,0.04997950921213568,0.041706144989809395,-0.14031033622519196,0.011551843611038141,0.05539103253627057,0.08162928040134305,-0.037935567141830585,0.07303214808186768,0.1295396842234301,0.1780383839969664,0.12288061703461277,0.049644954202036254,-0.09017099728198877,0.11141404433033131,-0.027818304256809735,0.05221917325953433,-0.04983976711622709,0.05999281083248315,-0.01232167016920595,0.036884488813341325,-0.01923077410337137,0.10539797747321265,-0.039414709548060534,0.07368073650800865,0.0017237828965829352,-0.13912844729776772,0.05469695113861052,0.1983649088125488,0.09189714011610149,-0.02168841017845937,0.006217288566430434,0.057610629740153095,0.2524986444388907,0.08635134322407366,-0.027830720432596292,-0.01844168677108917,0.03384050817804299,0.026276846027330752,0.0013300895049655692,-0.05638620586765103,-0.03934574120817842,-0.028645093475288548,0.11076476672445282,0.09354561157396879,0.1510722015173522,0.1599528217378567,0.13546932998590006,0.04864564529520189,-0.04539390903484858,0.09820144266273365,0.14538296455506622,0.323114556081833,-0.015964106795555096,-0.026980455261210803,0.09030293749639691,-0.04764886792310639,0.06870811420787001,0.05172245654433671,-0.103184083974999,-0.023898869053554882,-0.17605169930527279,0.021067981047067034,0.06704039500243769,-0.08622126118199833,0.002465696250458221,-0.022403825596987323,0.23514548205222677,0.11702043395461534,0.07970946269812695,0.12589944097603578,-0.07151193550072887,-0.059181312731208816,0.2232249218067595,-0.13002423410582944,0.04271101451714317,0.0837348631835619,-0.008917051556892971,0.00814655191098246,-0.05508999918353145,0.007585202007328021,-0.02798459560114238
