Gene_1,Gene_2
AREG,USP53
AREG,CXCL8
AREG,PCDH18
AREG,SHROOM3
AREG,BMP3
ARSJ,LAMTOR3
ARSJ,PCDH18
BANK1,SLC39A8
BANK1,PKD2
BANK1,UNC5C
BBS12,HADH
BBS12,AREG
BBS12,GPRIN3
BBS12,MAPK10
BBS12,ABHD18
BBS12,SCD5
BBS12,BMP2K
BBS12,PLAC8
BBS12,CDS1
BBS12,ABRAXAS1
BBS12,FAM47E
BBS12,NOCT
BBS12,SEC24B
BBS12,PRSS12
BBS12,RASSF6
BBS12,NAP1L5
BBS12,EXOSC9
BBS12,BTC
BBS12,PAPSS1
BBS12,ELMOD2
BBS12,ABCE1
BBS7,PAQR3
BBS7,MCUB
BDH2,PLAC8
BDH2,ANXA3
BLTP1,AFF1
BLTP1,PPM1K
BLTP1,MGST2
BLTP1,MRPL1
BLTP1,SEPTIN7P14
BLTP1,HADH
BLTP1,CCNI
BLTP1,PYURF
BLTP1,IL15
BLTP1,INTU
BLTP1,ANXA5
BLTP1,BMP3
BLTP1,CDS1
BLTP1,HNRNPDL
BMP2K,HPSE
BMP2K,MRPL1
BMP2K,LINC01094
BMP2K,SHROOM3
BMP2K,MGST2
BMP3,ABCE1
BMP3,LAMTOR3
BMP3,IL15
BMP3,CDKL2
BMP3,AFF1
BMP3,NOCT
BTC,SHROOM3
BTC,CDS1
BTC,ADH1C
BTC,MAPK10
BTC,SCD5
BTC,HADH
BTC,LINC01091
BTC,PRSS12
BTC,GPRIN3
BTC,FAM47E
BTC,ELMOD2
BTC,PDE5A
BTC,TRMT10A
C4orf3,PLAC8
C4orf3,ANTXR2
C4orf3,PYURF
C4orf3,MGST2
C4orf3,RAB33B
C4orf3,NPNT
C4orf3,CCNI
C4orf3,GPRIN3
C4orf3,RCHY1
C4orf3,HNRNPDL
C4orf3,BMP2K
CAMK2D,MAPK10
CASP6,NAP1L5
CASP6,USP53
CASP6,FGF2
CCNA2,MAD2L1
CCNA2,PLK4
CCNA2,WDFY3-AS2
CCNG2,WDFY3-AS2
CCNG2,LAMTOR3
CCNG2,NOCT
CCNG2,PAQR3
CCNG2,AREG
CCNG2,LARP1B
CCNG2,HNRNPDL
CCNG2,SEC24B
CCNG2,CCNI
CCNG2,CXCL5
CCNG2,SETD7
CCNG2,TIGD2
CCNG2,ELF2
CCNG2,SMARCA5
CCNG2,SGMS2
CCNG2,MTHFD2L
CCNI,INTU
CCNI,LAMTOR3
CCNI,WDFY3-AS2
CCNI,ARHGEF38
CCNI,CDS1
CCNI,HNRNPDL
CCNI,SEC24B-AS1
CCNI,OTUD4
CCNI,PGRMC2
CCSER1,SLC39A8
CCSER1,ANKRD50
CDKL2,ARHGEF38
CDS1,SHROOM3
CDS1,FAM47E
CDS1,PCDH18
CDS1,BMP3
CFI,MCUB
CFI,MAML3
CFI,PTPN13
CFI,SEC24D
CFI,SMAD1
CFI,PRSS12
CFI,PARM1
CFI,PDE5A
CFI,ANXA3
CFI,NPNT
CFI,CXCL11
CFI,SEC24B
CFI,FAM47E
CFI,PPM1K
CFI,ABCE1
CFI,LIN54
CISD2,ABCE1
CISD2,HNRNPDL
CISD2,SEC24B
CISD2,LAMTOR3
CNOT6L,FAM13A
CNOT6L,CAMK2D
CNOT6L,LIN54
CNOT6L,ANTXR2
CNOT6L,AFF1
CNOT6L,SLC10A7
CNOT6L,NAAA
COPS4,AFF1
COPS4,THAP9-AS1
COPS4,PYURF
COPS4,INTU
COPS4,CCNI
COPS4,GTF2IP12
COPS4,C4orf3
COPS4,SEPTIN11
COPS4,BLTP1
COPS4,ADH5
COPS4,H2AZ1
COPS4,MCUB
COPS4,ARHGEF38
COPS4,ALPK1
COPS4,CCSER1
COPS4,ZGRF1
COPS4,ABHD18
COPS4,OTUD4
COPS4,G3BP2
COPS4,PRDM8
COPS4,TRAM1L1
COPS4,SCARB2
COPS4,SCOC
COPS4,ANAPC10
COPS4,ENOPH1
COQ2,LAMTOR3
COQ2,LINC01094
COQ2,CXCL1
COQ2,RASGEF1B
COQ2,CYP2U1
COQ2,MCUB
COQ2,MANBA
COQ2,ZNF330
COQ2,FGF2
COQ2,ANXA5
COQ2,GPRIN3
COX18,NOCT
CXCL1,AREG
CXCL1,NPNT
CXCL1,MAPK10
CXCL1,ADH1C
CXCL1,SPRY1
CXCL1,FAM47E
CXCL1,CXCL8
CXCL10,CXCL11
CXCL11,SPP1
CXCL11,MMRN1
CXCL11,BMP2K
CXCL2,HPSE
CXCL2,NOCT
CXCL2,PCDH18
CXCL2,HNRNPDL
CXCL2,LINC01094
CXCL2,GPRIN3
CXCL2,AREG
CXCL2,ZNF330
CXCL2,SDAD1
CXCL2,DAPP1
CXCL2,ARHGAP24
CXCL3,JADE1
CXCL3,PDLIM5
CXCL3,FAM47E
CXCL3,USP53
CXCL3,LINC01094
CXCL3,PCDH18
CXCL3,NOCT
CXCL3,HSPA4L
CXCL3,MAPK10
CXCL3,SOWAHB
CXCL3,USP38
CXCL3,GPRIN3
CXCL3,LINC01091
CXCL3,CXCL5
CXCL3,FAM13A
CXCL3,PAQR3
CXCL3,SHROOM3
CXCL3,LARP1B
CXCL3,PARM1
CXCL3,SGMS2
CXCL3,LARP7
CXCL3,TRMT10A
CXCL3,CXCL2
CXCL3,NAP1L5
CXCL3,PRSS12
CXCL3,CDS1
CXCL9,NAAA
CXCL9,CXCL11
CXCL9,CXCL10
CXCL9,PDE5A
CYP2U1,PCDH18
CYP2U1,ARHGEF38
CYP2U1,PGRMC2
CYP2U1,HNRNPDL
CYP2U1,WDFY3-AS2
CYP2U1,LIN54
CYP2U1,C4orf3
CYP2U1,ANKRD50
CYP2U1,ADH5
CYP2U1,ADH1B
CYP2U1,CDKL2
CYP2U1,ANTXR2
DAPP1,BMP2K
DAPP1,NPNT
DAPP1,CAMK2D
DAPP1,ANXA3
DAPP1,PGRMC2
DAPP1,PYURF
DAPP1,OTUD4
DAPP1,ADH1C
DAPP1,LINC01094
DAPP1,ADH5
DAPP1,MCUB
DAPP1,ALPK1
DAPP1,EIF4E
DAPP1,MANBA
DAPP1,C4orf3
DAPP1,SLC39A8
DAPP1,GPRIN3
DKK2,NPNT
DKK2,CYP2U1
DNAJB14,MGST2
DNAJB14,OTUD4
DNAJB14,SEC24B
DNAJB14,ADH1C
DNAJB14,LIN54
DNAJB14,GPRIN3
DNAJB14,LINC01091
DNAJB14,AREG
DNAJB14,CNOT6L
DNAJB14,BLTP1
DNAJB14,ANKRD50
DNAJB14,ABHD18
DNAJB14,ELF2
DNAJB14,FRAS1
DNAJB14,SMARCAD1
DNAJB14,COX18
DNAJB14,PPM1K
DNAJB14,AFF1
EIF4E,LAMTOR3
EIF4E,PTPN13
EIF4E,ABHD18
EIF4E,NFKB1
EIF4E,H2AZ1
EIF4E,BLTP1
EIF4E,GTF2IP12
EIF4E,BMP2K
EIF4E,IL15
ELF2,SEC24B
ELF2,OTUD4
ELF2,BLTP1
ELF2,ABHD18
ELF2,OSTC
ELMOD2,LINC01094
ELMOD2,HNRNPDL
ELMOD2,COX18
ELMOD2,SLC39A8
ELMOD2,NOCT
ELMOD2,ANXA3
ELMOD2,AREG
ELMOD2,CYP2U1
ELMOD2,LARP1B
ELMOD2,DNAJB14
ELMOD2,NUDT6
ELMOD2,NFKB1
ELMOD2,TIGD2
EMCN,ARHGEF38
EMCN,NPNT
EMCN,C4orf3
EMCN,SEPTIN11
EMCN,LARP1B
EMCN,CYP2U1
EMCN,UNC5C
EMCN,TMEM150C
EMCN,PTPN13
EMCN,FRAS1
EMCN,FGF2
EMCN,SCD5
EMCN,USO1
EMCN,ARHGAP24
ENOPH1,CCSER1
ENOPH1,LAMTOR3
ENOPH1,PYURF
ENOPH1,COX18
ENOPH1,SLC39A8
ENOPH1,C4orf3
ENOPH1,ADH5
ENOPH1,FAM13A
ENOPH1,GTF2IP12
EXOSC9,BLTP1
EXOSC9,HADH
EXOSC9,SEC24B
EXOSC9,HNRNPDL
FAM13A,MAPK10
FAM13A,CDS1
FAM13A,AFF1
FAM13A,PCDH18
FAM13A-AS1,G3BP2
FAM13A-AS1,SCOC
FAM13A-AS1,GSTCD
FAM13A-AS1,TET2
FAM13A-AS1,SCLT1
FAM13A-AS1,SETD7
FAM13A-AS1,PPA2
FAM13A-AS1,RPL34
FAM13A-AS1,ADH5
FAM13A-AS1,ABHD18
FAM13A-AS1,ELF2
FAM13A-AS1,LINC02615
FAM13A-AS1,EIF4E
FAM13A-AS1,ABRAXAS1
FAM13A-AS1,MFSD8
FAM13A-AS1,SMAD1
FAM13A-AS1,ZGRF1
FAM13A-AS1,LARP7
FAM13A-AS1,DNAJB14
FAM13A-AS1,PPM1K
FAM13A-AS1,SEPTIN7P14
FAM13A-AS1,MRPL1
FAM13A-AS1,ANXA3
FAM13A-AS1,SCARB2
FAM13A-AS1,HADH
FAM13A-AS1,BLTP1
FAM13A-AS1,CCNI
FAM13A-AS1,LINC01091
FAM13A-AS1,HNRNPDL
FAM13A-AS1,COPS4
FAM13A-AS1,INTU
FAM13A-AS1,IL15
FAM13A-AS1,PYURF
FAM13A-AS1,MMRN1
FAM13A-AS1,MGST2
FAM13A-AS1,THAP9-AS1
FAM13A-AS1,CDS1
FAM241A,FGF2
FAM241A,SHROOM3
FAM241A,UBE2D3
FAM241A,SMAD1
FAM241A,PRSS12
FAT4,FGF2
FAT4,UNC5C
FAT4,CYP2U1
FAT4,EMCN
FAT4,PDE5A
FAT4,NDNF
FAT4,FRAS1
FAT4,USO1
FAT4,ARHGEF38
FAT4,ARSJ
FAT4,PAQR3
FAT4,CDS1
FAT4,FAM47E
FAT4,SEC24B
FAT4,ANTXR2
FAT4,MRPL1
FAT4,OSTC
FAT4,AFF1
FAT4,PPA2
FAT4,SYNPO2
FGF2,OSTC
FGF2,MGST2
FGF2,ARHGEF38
FGF2,MMRN1
FGF2,LAMTOR3
FGF2,SHROOM3
FGF2,WDFY3-AS2
FGF2,SEC24B
FGF2,CISD2
FGF2,C4orf3
FGF2,ARSJ
FGF2,HADH
FGF2,SPRY1
FGF2,FRAS1
FGF2,USP53
FGF2,CDKL2
FLJ20021,DNAJB14
FLJ20021,BLTP1
FLJ20021,GPRIN3
FLJ20021,OTUD4
FLJ20021,BMP2K
FLJ20021,LIN54
FRAS1,UNC5C
FRAS1,HADH
FRAS1,SEPTIN11
FRAS1,LIN54
FRAS1,ARHGEF38
FRAS1,MAML3
G3BP2,SPRY1
G3BP2,BLTP1
G3BP2,CNOT6L
G3BP2,ABHD18
G3BP2,RAB33B
G3BP2,UBE2D3
G3BP2,GTF2IP12
G3BP2,ELF2
GAB1,ARHGAP24
GAB1,LAMTOR3
GAB1,OTUD4
GAB1,AFF1
GAB1,FAT4
GAB1,NAP1L5
GAB1,GSTCD
GAB1,JADE1
GAB1,SCARB2
GAB1,PRDM5
GAB1,TBC1D9
GAB1,RPL34
GAB1,PPM1K
GAB1,SLC39A8
GAB1,PPA2
GAB1,PCDH18
GAB1,HSPA4L
GAB1,HHIP
GAB1,SEC24B
GAB1,PDE5A
GAB1,MCUB
GAB1,SPP1
GAB1,PLAC8
GAB1,ADH1C
GAB1,UNC5C
GAB1,HNRNPDL
GAB1,SPATA5
GAB1,CFI
GAB1,RAB33B
GAB1,FRAS1
GAB1,FGF2
GAB1,CXCL11
GAB1,SCD5
GAB1,ANXA3
GAB1,ANKRD50
GAB1,DNAJB14
GAB1,NDNF
GAB1,NPNT
GAB1,MAML3
GAB1,PARM1
GAB1,DAPP1
GAB1,SMARCA5
GAB1,SEC24D
GAB1,LIN54
GAR1,SEC24B
GAR1,BLTP1
GAR1,ELF2
GAR1,WDFY3
GAR1,ABCE1
GPAT3,NOCT
GPRIN3,CDS1
GPRIN3,BMP2K
GPRIN3,LINC01094
GPRIN3,SHROOM3
GPRIN3,LAMTOR3
GPRIN3,FAM47E
GSTCD,HNRNPDL
GSTCD,FRAS1
GSTCD,PLA2G12A
GTF2IP12,CCNI
GTF2IP12,PYURF
GTF2IP12,MGST2
GTF2IP12,NPNT
GTF2IP12,INTU
GYPE,ABCE1
GYPE,PAPSS1
GYPE,SCD5
GYPE,NPNT
GYPE,PRKG2
H2AZ1,ADH5
H2AZ1,AFF1
H2AZ1,LAMTOR3
H2AZ1,MGST2
H2AZ1,IL15
H2AZ1,INTU
H2AZ1,HNRNPDL
H2AZ1,BMP2K
H2AZ1,CCNI
HADH,CCNI
HADH,FAM13A
HADH,CDS1
HADH,MAPK10
HADH,HNRNPDL
HADH,ADH1C
HERC5,MANBA
HERC5,HERC6
HERC5,DAPP1
HERC5,CCNI
HERC5,LINC01094
HERC5,LAMTOR3
HERC5,PPM1K
HERC5,LARP1B
HERC5,GPRIN3
HERC6,GPRIN3
HERC6,CCNI
HERC6,MANBA
HHIP,SLC39A8
HHIP,KLHL8
HHIP,CDKL2
HHIP,PTPN13
HHIP,CYP2U1
HHIP,ADH5
HHIP,CDS1
HHIP,BMP3
HHIP,NAAA
HHIP,GPAT3
HHIP,HHIP-AS1
HHIP,HERC6
HHIP,ARHGEF38
HHIP-AS1,PTPN13
HHIP-AS1,NOCT
HHIP-AS1,SLC39A8
HHIP-AS1,LAMTOR3
HHIP-AS1,CYP2U1
HHIP-AS1,PAQR3
HHIP-AS1,ADH5
HHIP-AS1,BMP3
HNRNPD,MANBA
HNRNPD,GPRIN3
HNRNPD,LINC01094
HNRNPDL,PGRMC2
HNRNPDL,ABCE1
HNRNPDL,HPSE
HNRNPDL,BMP3
HNRNPDL,PCDH18
HNRNPDL,WDFY3-AS2
HNRNPDL,ANTXR2
HNRNPDL,MGST2
HPGDS,SEPTIN11
HPGDS,BMP2K
HSD17B11,CYP2U1
HSD17B11,ADH5
HSD17B11,NDNF
HSD17B11,FRAS1
HSD17B11,PARM1
HSD17B11,MANBA
HSD17B11,SCD5
HSD17B11,SMARCA5
HSD17B11,KLHL8
HSD17B11,COQ2
HSD17B11,TNIP3
HSD17B11,PDLIM5
HSD17B11,SCLT1
HSD17B11,FGF2
HSD17B11,LARP1B
HSD17B11,HADH
HSD17B11,GPRIN3
HSD17B11,LINC01094
HSD17B11,HNRNPDL
HSD17B11,LAMTOR3
HSD17B11,SLC39A8
HSD17B11,ARSJ
HSPA4L,INTU
HSPA4L,CDS1
HSPA4L,BTC
HSPA4L,BBS12
HSPA4L,SYNPO2
HSPA4L,FAM47E
HSPA4L,PLAC8
HSPA4L,PRSS12
HSPA4L,DNAJB14
HSPA4L,CXCL1
HSPA4L,HADH
HSPA4L,LINC01091
HSPA4L,MAPK10
HSPA4L,ADH1C
HSPA4L,PRDM8
HSPA4L,TRMT10A
INPP4B,SLC39A8
INPP4B,CDKL2
INPP4B,CAMK2D
INPP4B,C4orf3
INPP4B,UNC5C
INPP4B,PTPN13
INTS12,ABRAXAS1
INTS12,ADH1C
INTS12,NPNT
INTU,OTUD4
INTU,FAM47E
INTU,PGRMC2
JADE1,CXCL2
JADE1,NAP1L5
JADE1,SEC24B
JADE1,CDS1
JADE1,BMP2K
JADE1,GPRIN3
JADE1,FAM13A
JADE1,TRAM1L1
JADE1,ARHGAP24
JADE1,LAMTOR3
JADE1,PYURF
JADE1,USP53
JADE1,CXCL10
JADE1,AREG
JADE1,CNOT6L
JADE1,ANKRD50
JADE1,ZNF330
JADE1,SMAD1
JADE1,LARP7
JADE1,SPARCL1
JADE1,AFF1
JADE1,PCDH18
JADE1,ZNF827
JADE1,BMP3
JADE1,SHROOM3
KLHL8,FGF2
KLHL8,CDS1
KLHL8,SLC10A7
KLHL8,CNOT6L
KLHL8,LAMTOR3
KLHL8,PCDH18
LAMTOR3,PYURF
LAMTOR3,MGST2
LAMTOR3,AFF1
LAMTOR3,SLC39A8
LARP1B,CCNI
LARP1B,NUDT6
LARP1B,LINC01094
LARP1B,HNRNPDL
LARP1B,AREG
LARP1B,BMP3
LARP1B,ANTXR2
LARP1B,NAAA
LARP1B,LAMTOR3
LARP1B,MGST2
LARP1B,FAM47E
LARP1B,ABCE1
LARP1B,NOCT
LARP1B,HPSE
LARP7,ZGRF1
LARP7,PPM1K
LARP7,PGRMC2
LARP7,AFF1
LARP7,PYURF
LARP7,CDS1
LARP7,HNRNPDL
LARP7,AIMP1
LARP7,CAMK2D
LARP7,FAM13A
LARP7,CCNI
LARP7,HADH
LARP7,PARM1
LARP7,BLTP1
LARP7,ABHD18
LEF1,FAT4
LEF1,HSD17B11
LEF1,NAP1L5
LEF1,ARHGEF38
LEF1,CXCL9
LEF1,STBD1
LEF1,NOCT
LEF1,HADH
LEF1,ANXA3
LEF1,PLAC8
LEF1,SLC39A8
LEF1,CNOT6L
LIN54,PPM1K
LIN54,MGST2
LIN54,PCDH18
LINC01088,SPARCL1
LINC01088,HHIP
LINC01088,GPRIN3
LINC01088,ARHGAP24
LINC01088,COX18
LINC01088,NPNT
LINC01088,FRAS1
LINC01088,DNAJB14
LINC01091,MAPK10
LINC01091,ADH1C
LINC01091,SLC39A8
LINC01094,NOCT
LINC01094,HPSE
LINC01094,COX18
LINC01094,FAM47E
LINC01094,LAMTOR3
LINC01094,SHROOM3
LINC01094,CDS1
LINC02615,CCNI
LSM6,ADH5
LSM6,LAMTOR3
LSM6,PPP3CA
MAD2L1,LINC02615
MAD2L1,NFKB1
MAD2L1,BLTP1
MAML3,WDFY3-AS2
MAML3,SEC24B
MAML3,USO1
MAML3,UNC5C
MANBA,FAM47E
MANBA,LAMTOR3
MANBA,CDS1
MANBA,LINC01094
MANBA,GPRIN3
MANBA,FGF2
MANBA,ALPK1
MANBA,LARP1B
MANBA,ANXA5
MAPK10,ADH1C
MAPK10,CDS1
MAPK10,INTU
MAPK10,FAM47E
MCUB,NAAA
MCUB,CDS1
MCUB,LINC01094
MCUB,BMP2K
MCUB,ANKRD50
MCUB,CXCL11
MCUB,ANXA5
MCUB,ANXA3
MCUB,LARP1B
MCUB,HPSE
MCUB,SHROOM3
METAP1,NOCT
METAP1,AREG
METAP1,UNC5C
METAP1,ANKRD50
METAP1,MAML3
MFSD8,DNAJB14
MFSD8,SEPTIN7P14
MFSD8,ADH5
MFSD8,ABHD18
MFSD8,SMARCAD1
MFSD8,C4orf3
MFSD8,CCNI
MFSD8,HNRNPDL
MFSD8,INTU
MFSD8,BLTP1
MFSD8,USO1
MFSD8,MGST2
MGST2,AFF1
MGST2,MRPL1
MMAA,COQ2
MMAA,EMCN
MMAA,FGF2
MMAA,ALPK1
MMAA,FAT4
MMRN1,AFF1
MTHFD2L,ANTXR2
MTHFD2L,LAMTOR3
MTHFD2L,SHROOM3
MTHFD2L,PCDH18
MTHFD2L,RAB33B-AS1
MTHFD2L,HERC5
MTHFD2L,CXCL2
MTHFD2L,OSTC
MTHFD2L,LARP1B
MTHFD2L,SEPTIN7P14
MTHFD2L,PAQR3
MTHFD2L,CCNI
MTHFD2L,SDAD1
MTHFD2L,SYNPO2
MTHFD2L,HNRNPDL
MTHFD2L,MCUB
MTHFD2L,FAM13A
MTHFD2L,GPRIN3
MTHFD2L,SEC24B-AS1
MTHFD2L,LINC01094
MTHFD2L,INTU
MTHFD2L,MANBA
NAA15,BMP3
NAA15,HPSE
NAA15,OTUD4
NAA15,MGST2
NAA15,SEC24B
NAA15,NOCT
NAA15,HHIP-AS1
NAA15,MANBA
NAA15,ABHD18
NAA15,LARP1B
NAA15,CCNI
NAA15,ABCE1
NAP1L5,ARHGEF38
NAP1L5,PCDH18
NAP1L5,CXCL2
NAP1L5,ALPK1
NAP1L5,CNOT6L
NAP1L5,ANKRD50
NAP1L5,AREG
NAP1L5,SEPTIN7P14
NAP1L5,NOCT
NAP1L5,GPAT3
NAP1L5,OTUD4
NAP1L5,CDKL2
NAP1L5,COX18
NAP1L5,UNC5C
NDNF,ANKRD50
NDNF,ARSJ
NDNF,NPNT
NDNF,HNRNPDL
NDNF,PRKG2
NDNF,SLC39A8
NDUFC1,CNOT6L
NDUFC1,C4orf3
NDUFC1,LINC01094
NDUFC1,SMARCAD1
NDUFC1,SNHG8
NDUFC1,ALPK1
NDUFC1,BLTP1
NDUFC1,PPP3CA
NDUFC1,PYURF
NDUFC1,BMP2K
NDUFC1,LIN54
NDUFC1,GPRIN3
NDUFC1,CCNI
NDUFC1,GTF2IP12
NDUFC1,ZGRF1
NDUFC1,FLJ20021
NDUFC1,DAPP1
NDUFC1,LARP7
NFKB1,OTUD4
NFKB1,RASGEF1B
NFKB1,RAB33B
NPNT,ADH1C
NPNT,PRKG2
NPNT,SPP1
NPNT,WDFY3-AS2
NPNT,USP53
NPNT,SLC39A8
NPNT,ARHGAP24
NUDT6,OTUD4
NUDT6,PGRMC2
NUDT6,NOCT
NUDT9,SLC39A8
NUDT9,DAPP1
NUDT9,UBE2D3
NUDT9,SCD5
NUDT9,NPNT
NUP54,LINC01094
NUP54,OSTC
NUP54,THAP9-AS1
OSTC,FAM47E
OSTC,SHROOM3
OSTC,LAMTOR3
OSTC,PYURF
OSTC,MGST2
OSTC,PAQR3
OSTC,CISD2
OSTC,SEPTIN7P14
OSTC,LARP1B
OSTC,ARHGEF38
OSTC,SEC24B
OSTC,CDKL2
OTUD4,CDKL2
OTUD4,MGST2
OTUD4,SLC39A8
OTUD4,ARHGEF38
PAPSS1,PTPN13
PAPSS1,LAMTOR3
PAPSS1,PLAC8
PAPSS1,ANXA3
PAPSS1,LARP1B
PAPSS1,SCD5
PAPSS1,SEC24D
PAPSS1,ABCE1
PAPSS1,PRKG2
PARM1,EMCN
PARM1,BMP3
PARM1,MAML3
PARM1,ELF2
PARM1,BLTP1
PARM1,FAM13A
PARM1,AIMP1
PARM1,LIN54
PARM1,MAPK10
PARM1,PTPN13
PARM1,FRAS1
PCDH18,ABCE1
PCDH18,NOCT
PDE5A,STBD1
PDE5A,PKD2
PDE5A,MCUB
PDE5A,PRSS12
PDE5A,ZNF330
PDE5A,INPP4B
PDE5A,PTPN13
PDE5A,UNC5C
PDE5A,CYP2U1
PDE5A,NDNF
PDE5A,ANKRD50
PDE5A,SEPTIN11
PDE5A,PPM1K
PDE5A,PCDH18
PDE5A,RNF150
PDE5A,FRAS1
PDLIM5,LINC01094
PDLIM5,BMP3
PDLIM5,SYNPO2
PDLIM5,ABRAXAS1
PDLIM5,PKD2
PDLIM5,SMARCA5
PDLIM5,TRAM1L1
PDLIM5,FGF2
PDLIM5,PTPN13
PDLIM5,INPP4B
PDLIM5,LARP1B
PDLIM5,AREG
PDLIM5,LAMTOR3
PDLIM5,OTUD4
PDLIM5,ABCE1
PDLIM5,NOCT
PDLIM5,TIGD2
PDLIM5,TNIP3
PF4,CFI
PF4,SMAD1
PF4,ANXA3
PF4,CXCL5
PF4,BMP2K
PKD2,AFF1
PKD2,USP53
PKD2,MCUB
PKD2,FRAS1
PKD2,MMRN1
PKD2,FGF2
PKD2,HHIP-AS1
PKD2,BMP3
PKD2,SEC24B
PKD2,SEPTIN11
PLA2G12A,PGRMC2
PLA2G12A,PYURF
PLA2G12A,C4orf3
PLA2G12A,ENOPH1
PLA2G12A,MCUB
PLA2G12A,ALPK1
PLA2G12A,PRDM8
PLA2G12A,DAPP1
PLAC8,ABCE1
PLAC8,CDS1
PLAC8,PRKG2
PPA2,RNF150
PPA2,LAMTOR3
PPA2,OTUD4
PPA2,PYURF
PPA2,PCDH18
PPA2,KLHL8
PPA2,HHIP
PPA2,HERC6
PPA2,FGF2
PPA2,INTU
PPA2,CYP2U1
PPA2,ADH5
PPA2,BLTP1
PPA2,G3BP2
PPA2,PARM1
PPA2,LARP7
PPA2,SEC24B
PPA2,LIN54
PPBP,PF4
PPBP,CXCL5
PRDM5,SCD5
PRDM5,NPNT
PRDM5,NDNF
PRDM5,SCARB2
PRDM5,ZGRF1
PRDM8,ENOPH1
PRDM8,DAPP1
PRDM8,ADH1C
PRDM8,PYURF
PRDM8,MGST2
PRDM8,NPNT
PRDM8,ADH5
PRKG2,SLC39A8
PRSS12,FAM47E
PRSS12,SHROOM3
PRSS12,CDS1
PRSS12,ADH1C
PRSS12,MAPK10
PRSS12,LINC01091
PRSS12,ADH5
PRSS12,MCUB
