Gene_1,Gene_2
LEF1,ANXA3
LEF1,NAP1L5
LEF1,FAT4
LEF1,CXCL9
LEF1,SPRY1
LEF1,HHIP-AS1
LEF1,PLAC8
LEF1,NAA15
LEF1,MMRN1
LEF1,TSPAN5
LEF1,UNC5C
LEF1,GPRIN3
LEF1,ANXA5
LEF1,HHIP
LEF1,ARHGEF38
LEF1,SLC39A8
LEF1,CDKL2
LEF1,CFI
LEF1,CNOT6L
LIN54,SEC24B
LIN54,MGST2
LINC01088,PKD2
LINC01088,HHIP
LINC01088,PDE5A
LINC01088,FRAS1
LINC01088,GPRIN3
LINC01088,BMP2K
LINC01088,GPAT3
LINC01091,MAPK10
LINC01091,ADH1C
LINC01094,FAM47E
LINC01094,AFF1
LINC01094,LAMTOR3
LINC01094,SHROOM3
LINC01094,NOCT
LINC02615,BLTP1
LSM6,H2AZ1
LSM6,ANXA5
LSM6,PLAC8
LSM6,LAMTOR3
LSM6,PYURF
LSM6,MGST2
MAD2L1,BLTP1
MAD2L1,ELF2
MAD2L1,FGF2
MAML3,MCUB
MAML3,CISD2
MAML3,NFKB1
MAML3,UNC5C
MAML3,WDFY3-AS2
MANBA,ADH5
MANBA,FGF2
MANBA,NAAA
MANBA,LAMTOR3
MANBA,BMP3
MANBA,LINC01094
MANBA,ANXA5
MANBA,CCNI
MANBA,GPRIN3
MANBA,HADH
MANBA,LARP1B
MAPK10,ADH1C
MAPK10,CDS1
MAPK10,INTU
MAPK10,FAM47E
MCUB,NAAA
MCUB,FAM47E
MCUB,CDS1
MCUB,LINC01094
MCUB,IL15
MCUB,GPRIN3
MCUB,COX18
MCUB,SPRY1
METAP1,AREG
METAP1,CAMK2D
METAP1,HNRNPDL
METAP1,NOCT
MFSD8,UNC5C
MFSD8,ELF2
MFSD8,C4orf3
MFSD8,H2AZ1
MFSD8,USO1
MFSD8,BLTP1
MFSD8,SEPTIN7P14
MFSD8,ABHD18
MFSD8,CCNI
MFSD8,ADH5
MFSD8,ANXA5
MFSD8,HNRNPDL
MFSD8,INTU
MFSD8,ANTXR2
MFSD8,IL15
MGST2,AFF1
MTHFD2L,CYP2U1
MTHFD2L,USO1
MTHFD2L,LARP1B
MTHFD2L,SEPTIN11
MTHFD2L,CCNI
MTHFD2L,GPRIN3
MTHFD2L,HNRNPDL
MTHFD2L,UNC5C
MTHFD2L,SHROOM3
MTHFD2L,ANTXR2
MTHFD2L,MANBA
MTHFD2L,HERC5
MTHFD2L,LINC01094
MTHFD2L,SPRY1
NAA15,HHIP-AS1
NAA15,ADH5
NAA15,LARP1B
NAA15,CCNI
NAA15,SEC24B
NAA15,BMP3
NAA15,WDFY3-AS2
NAA15,MANBA
NAA15,ABCE1
NAA15,OTUD4
NAAA,HPSE
NAP1L5,AREG
NAP1L5,RASGEF1B
NAP1L5,OTUD4
NAP1L5,NOCT
NAP1L5,SPRY1
NAP1L5,ALPK1
NAP1L5,FGF2
NAP1L5,METAP1
NAP1L5,CXCL2
NAP1L5,HADH
NDNF,ANXA3
NDNF,ANKRD50
NDNF,ARSJ
NDNF,PRKG2
NDNF,HNRNPDL
NDNF,ADH1C
NDNF,CDS1
NDNF,SHROOM3
NDNF,AFF1
NDUFC1,PYURF
NDUFC1,SMARCAD1
NDUFC1,CNOT6L
NDUFC1,ANXA3
NDUFC1,C4orf3
NDUFC1,LIN54
NDUFC1,SCD5
