,GPRIN3,RAB33B-AS1,TNIP3,FAM241A,HSPA4L,NAAA,SMARCAD1,AIMP1,MANBA,WDFY3,BANK1,CDKL2,ANAPC10,PPM1K,WDFY3-AS2,BMP2K,G3BP2,THAP9-AS1,HELQ,HERC3,NUDT6,ANK2,CDS1,EXOSC9,FGF2,ANTXR2,MGST2,ENPEP,ADH1C,NAP1L5,NDUFC1,PAPSS1,RAB33B,SEPTIN11,SYNPO2,ADH1B,MFSD8,PRSS12,TRAM1L1,CXCL8,BTC,SMAD1,MAD2L1,SPATA5,CXCL9,PAQR3,DKK2,STBD1,TBC1D9,SCOC,SDAD1,HNRNPDL,TSPAN5,PDLIM5,PRKG2,MAPK10,SLC39A8,ALPK1,NUP54,CCSER1,C4orf33,BBS12,GYPE,LEF1,TIFA,INTS12,RAP1GDS1,GTF2IP12,NFKB1,SEC24B,ZNF827,TIGD2,C4orf3,ZGRF1,PPA2,TMEM150C,CASP6,COQ2,ANXA5,CCNA2,MCUB,ARHGEF38,SHROOM3,ABCG2,CXCL10,MMRN1,PGRMC2,RCHY1,USP38,H2AZ1,DAPP1,THAP6,UBE2D3,GPAT3,LINC01091,CXCL1,LINC02615,PPP3CA,AP1AR,ENOPH1,HPGDS,AREG,SOWAHB,LIN54,LINC01088,NOCT,TBCK,ELF2,CAMK2D,LARP7,CYP2U1,FAM47E,FRAS1,INTU,JADE1,BBS7,HHIP,SCD5,NUDT9,COPS4,LSM6,RPL34,IL15,PLK4,SEPTIN7P14,ABHD18,MTHFD2L,BLTP1,METAP1,FAT4,CCNI,SCLT1,CCNG2,PRDM5,METTL14,FLJ20021,TRMT10A,AFF1,HADH,CXCL2,GAB1,MMAA,SEC24B-AS1,SEC24D,NAA15,C4orf36,PPBP,CXCL11,SCARB2,COX18,PCDH18,CISD2,NPNT,SETD7,ABCE1,PLA2G12A,RASSF6,RNF150,CNOT6L,CXCL3,GSTCD,HSD17B11,PRDM8,USO1,USP53,BDH2,BMP3,MRPL1,ANKRD50,ANXA3,ARSJ,LARP1B,MRPS18C,HERC6,DNAJB14,MAML3,ADH5,FAM13A,PTPN13,SLC10A7,SNCA,INPP4B,ARHGAP24,CFI,ZNF330,SGMS2,SCOC-AS1,PF4,SNHG8,SPRY1,TET2,LAMTOR3,HPSE,PKD2,UNC5C,ANKRD17,UBE2D3-AS1,SPARCL1,GAR1,OSTC,SPP1,PLAC8,NDNF,THAP9,SMARCA5,CXCL5,EIF4E,EMCN,SEC31A,HHIP-AS1,ELMOD2,PARM1,PYURF,ABRAXAS1,KLHL8,SLC9B2,RASGEF1B,HERC5,ELOVL6,HNRNPD,FAM13A-AS1,PDE5A,LINC01094,OTUD4
GPRIN3,0.0,-0.030310815125040243,0.35406787159625375,0.24595781345099416,-0.13816774637046284,0.004730388919180629,0.09634772860122728,-0.057541247004147,0.4940820241399348,0.33086056142200126,0.08802836730607,0.34282911117125786,0.04229054770656014,-0.09885256505712833,-0.11762960232228509,0.3962173859804723,0.15372637600738387,0.07462648397783525,-0.10968574180362776,0.05774075617652672,-0.08380540517025432,-0.004795182788254548,-0.2477643875711958,0.10445078681854644,-0.09644713903347449,-0.015355737789465368,-0.023244528268200892,0.07668213019163969,-0.12716148581000003,0.02653664836521805,-0.3281012978709179,0.0036049458438429656,-0.03078923958559763,0.3925405372873377,-0.2691054884614523,-0.039856777604727854,0.20276116348364756,-0.23297732750592656,-0.07210029622223164,0.17531985018719068,-0.2915516182588256,0.08898817221883944,-0.03776605816545857,0.08652502441246826,-0.12514065112850004,0.1997222237191743,-0.12581155210413827,-0.17907248369686826,0.3034620697021529,0.032129825909212505,-0.01545102357398638,0.1655436988666351,0.0017658372292971099,0.08966763680470803,0.009228340699170045,-0.2381186574077504,0.15362956489697596,0.4782749909394802,-0.03915658701730655,0.18441461224526565,0.04502431027869659,-0.25917082617609055,-0.0006818185963799641,-0.18568036714594854,-0.04581510921302273,-0.08103476451299595,0.3437981699090812,0.09535132417278568,0.005752606424440071,-0.05973759087607576,-0.13108135764431508,-0.08166613382171846,-0.378943130084198,0.04026599160434764,0.23447638201220636,-0.29524825480603056,0.036292395687262745,0.5123398097751578,0.228971131075151,0.02558423796078488,0.2922308599978958,0.2799605379593894,0.06376014193340099,0.4031008543434939,0.2545298718408825,0.0021138055825172916,-0.0445699740897487,-0.13617745325620093,0.29295221058867793,-0.00908448728271122,0.2909612894542109,0.08885522819221729,0.26702598063286204,0.25292779809062665,-0.2099134219209144,-0.25297086123723767,0.027657937309731172,0.18725984348498015,0.39781373034622647,0.10147860405345947,0.2858460608815617,0.1640467220618907,-0.029483514713098624,0.27012554671518635,-0.12168189598810512,0.25077093634776987,0.1357162547393229,-0.05140084345684927,0.07787628213885603,0.06455845304363132,-0.19670134486544424,-0.3594434684466568,0.07642465311965349,-0.025316433232889762,-0.27745333201407774,-0.009329757822823864,0.06525605575791844,0.009903134947435483,0.07167695760990034,-0.19668977494123244,0.13315568257385083,-0.10644526174623567,-0.00217398104507773,0.012772487035073471,-0.03228375300957563,0.31388023288874817,0.06963598541564447,0.19060088109160173,0.13110692762904316,-0.04453428175709397,-0.1691961723764793,-0.035632268847310786,-0.02455009663289926,-0.01976537839769391,-0.05354829611412123,-0.32771847348633476,-0.18405915097254535,-0.06215611684874643,-0.010896309695535653,-0.16550317707913872,0.018940777965632226,0.25096424093935654,0.010711800908584994,0.1826712098455593,0.140129608520791,-0.16248737630600857,-0.23701889239835022,-0.20534948933388433,0.19234901157114417,0.16746075349551923,-0.1593089212536295,0.2047826224556288,-0.04059543111506839,0.07796885548762589,0.16539560464591452,0.20025565679375792,-0.3439505638795069,-0.19703274607023433,0.09398901235933275,0.3721316197972458,-0.05158323387597017,0.3423702352739382,-0.18463789571083122,0.2126791026984303,0.09136206077520806,0.11720294114053614,0.10790781370708902,0.029057688905953314,0.2198311701804583,-0.12114866369745943,-0.07483971533766486,0.121186996820874,-0.08088529181640555,-0.2704103806879636,0.1966773755783335,0.0810268792075036,0.07548654927309947,-0.1925200490760694,0.22892783419460352,0.2334950406128985,0.09472847041399476,-0.04836622213148459,0.029034789346633515,0.3214594127164545,0.22733522773802411,0.3607267049285491,-0.06863709190588375,-0.1854847266524578,-0.23941119607340927,0.04413296396313642,0.36374982481125034,0.29030595335445586,0.1941477545009021,-0.09873207277298021,-0.006111357048599704,0.3179576959795779,-0.16474680757783133,-0.17194102290169394,-0.08644305962002188,0.1861168346911716,0.08084972921989274,-0.03628113479179706,0.18228841257175282,-0.046851619826538876,0.22662061333810266,0.32101433145564146,0.008917573033707533,-0.11170486417976343,-0.13440635553613478,-0.0032080184837694585,0.0181069283973953,0.16980298286999224,-0.05219246882999576,-0.11175062131465408,0.32961140511090925,0.09352756250930258,0.44611153310831325,0.3422307093536192,0.03010971717589557,-0.2175053846710296,0.06545348780933705,0.0378467325064578,0.5889461083375206,0.31292730845796707
RAB33B-AS1,-0.030310815125040243,0.0,-0.00968087906869843,-0.18369800541065973,0.07164283205653914,-0.07799218890471454,0.2653741198164472,0.12180285408791289,-0.1722670530766414,0.2724239982281787,-0.061014980627065014,0.13607851223275605,-0.0664148331928768,0.40924767353130154,0.0931203707594083,0.046432645417298433,0.001199238927026789,0.20549410039763888,0.11508278738985293,0.05584120030569692,0.07615479894770577,0.09087858576503138,0.03672864960776322,0.1390497915731182,0.15322206549912334,-0.12716743353301466,-0.29069869060144893,0.01777404646045337,-0.053892980808635874,0.04073473483121111,0.010716973352428648,-0.12385070312529203,0.08969829205140467,-0.14288158655932812,-0.0035895483795005596,0.20648060952309866,0.2736893475010463,0.04245036159054165,-0.07321069910424388,-0.1206806811620181,0.09517461853729231,-0.09407710025885094,-0.20925907204759153,0.18252621023443794,0.01945283612578853,-0.06871920988778446,0.05651929380685857,0.021254374025531615,0.055049807983806556,-0.06415504709109959,0.09738098554954788,0.2451731600465162,-0.25224010938071484,-0.21477152024334287,0.13246587577247942,0.16215094483172804,0.12148828702202945,0.07440795215587824,0.20501462290155148,-0.06899821387660693,-0.12025820533722319,-0.16943072915365592,0.10843507265135618,-0.04675955070906626,0.19874580489512292,-0.010318940865197877,-0.1691704798617994,0.37594830656029615,-0.020440448974051055,-0.008017597063963966,0.23661103792684415,-0.11368140222169855,-0.17740210988057167,0.19221650009520033,-0.230880521336186,0.1396885613532254,-0.0732606599472975,-0.2938596156491256,-0.2872794370899017,-0.06104409861213909,-0.2524369850557565,0.1984201712305566,0.11910890817246672,-0.15983167643838087,-0.07281163608614377,-0.16300374851943833,-0.20092578368596004,0.0026183495108628337,-0.1274244813053871,-0.37850751797565624,-0.07499148064322102,0.13506378702424504,0.005531513553829386,0.06616914211987382,0.02306974139504082,0.0013798834742877134,0.24624379673221655,0.12523686061732625,-0.07350843870276189,-0.11586740784338347,0.024916762202269568,0.05843450199501053,0.04562017617301238,0.04126887512848283,-0.12877271716453353,-0.13352228865524451,0.12466114549526659,0.12352377046538252,-0.09695608817954884,0.33544185575561425,0.0912374772973696,0.1708031020470887,0.17761713855786315,0.33207604174763344,0.08401999913959246,0.16189645587599436,0.14327685277312108,0.05004663358468461,-0.007125436652140879,-0.2666948257899327,-0.10901328454735407,-0.07081418237240521,0.07505788283083781,0.08304265998540519,0.20387390022885157,0.3346662427179328,0.1755320509926628,0.45270644150142925,-0.2933874155369086,0.08605061752602432,-0.15389899750820907,0.09217361246354991,-0.027220856439659012,0.24989678544258312,0.12105297165108884,0.08519945842103817,0.20894401439213062,0.17191930284966758,-0.1445901893642222,0.18143739367390344,0.03784359521038964,-0.06477746067620413,0.1548065570459413,-0.22959020762113205,-0.09504759369880159,0.0877465499154403,-0.045317332976242894,0.0023875660535985855,-0.08670318674479358,-0.05930961680547731,0.036823137983955784,-0.1851949989716712,0.11599435013665264,-0.07794088544696838,-0.00448830413893354,0.009720262349224445,0.16432548458880264,0.08712676446964092,0.1377447487162975,0.08663716770821935,0.0678102367416636,-0.10679978898975821,0.10108537058991789,0.047011750329198645,0.15235797854548025,0.11284891228575802,0.09377042994827783,-0.18065932077120808,0.0005647689104336219,0.1801710043801258,-0.04292316825987891,-0.06268005472771505,0.027524505701765022,0.08538270546860098,0.19122153792820298,0.30542021127640967,-0.1837753094059994,0.15926616598751286,0.16230789788611702,0.008739753459944648,-0.10093301585208878,-0.057984851638132676,0.17904976104959988,-0.15820747129221235,-0.03703514913432349,0.10885993950766432,0.0055556272436362904,-0.048771464446615495,0.017022121948203087,-0.11844537045852832,0.36717740323867126,-0.12379163201816538,-0.11186168338684742,0.3081795936598873,0.03189460179304314,0.045212072286139555,-0.09179289260984971,-0.024010843558252993,-0.21343682430497957,-0.46585986950010044,-0.1583235566501084,-0.0700978938106021,-0.07650239947260884,0.05814642707909204,-0.020091002720458707,-0.1483269930850761,-0.39251844583860124,0.1067632624440522,-0.08836646736450167,0.1945334466243583,-0.08037955431071869,-0.2086323499776355,0.12866301165156876,0.12213035455562252,0.05596826395787531,-0.04419361726121456,0.03245939127735988,-0.14920096703039903,-0.015868875564776397,-0.11881189218350856,0.41040887511323376,0.2396123987384482,-0.20502107422479537,-0.14531762603675252
TNIP3,0.35406787159625375,-0.00968087906869843,0.0,-0.06706918202986653,0.0014584240174646405,-0.024303763362911675,-0.08182471544975334,-0.1480224320595674,0.1815259308828901,0.0993011956011227,0.1597471317694707,0.05472051114680701,-0.004046867060241531,-0.04197943247010356,-0.18643587924477362,0.26661520683095996,-0.02038685444568204,0.024790876319185896,-0.15600184000561776,-0.01971553288145866,0.04519025003543706,0.01863918922038194,-0.17506033132067544,-0.10835278318082951,-0.24284123882496184,0.0054754910576401625,0.07639253246978794,-0.09028220306673672,-0.0423721367964365,-0.045604430651757726,-0.018993280037759065,-0.08538679454392772,-0.0966652655253853,0.019386380780432207,-0.03423992178739282,0.009478015990481412,0.04625481884615303,-0.15936066814125538,0.06472087230594656,0.09791932415343681,-0.04183070337475189,0.22728038544947293,0.020726997674224305,-0.04145442561596903,-0.14850634930586398,0.08233559769400682,-0.039748752479049416,-0.05668412710559109,-0.05955192169477288,0.025211970579495806,-0.18455571301138066,-0.01229951163737453,-0.03963050987298539,-0.03250341744081206,-0.06493634307305249,-0.1014100274219747,-0.03971201419243391,0.2623612060592487,-0.0807538387705971,-0.03519717963190872,0.05334080631061345,-0.3032127378569739,0.014732155867674174,-0.08522425698765017,0.19746666807535787,-0.11121763096559581,0.17725295783845874,0.06323169842802197,0.4966881899275166,-0.186491404152237,0.03813839799889742,-0.07370050691406668,-0.16728377826780322,0.1251176864508496,0.15758484674311263,-0.2038262372140125,-0.06655466720834056,0.16637187018914087,0.16037448195806428,0.03519530546023735,0.12046548069399235,0.172524143446598,-0.049980965320192805,0.04251472455729017,0.23673684511203705,-0.11354635551677866,-0.2134425786737637,-0.05627967293403892,0.09381701751151193,0.028251337605992983,0.13107483118632174,0.10171842819150258,-0.01721776133853012,-0.06013869361155174,0.037040288756006505,0.06366002452824271,0.013524407811792198,-0.0697602758126557,0.06365287753323785,0.05527980712186578,0.08400652365469777,0.005261184624779062,-0.04369523723767411,0.037989722873080944,-0.08984661449942073,0.195561932373978,0.07383248399605757,-0.17801144333185062,-0.052845615662407086,0.0009530880621195067,-0.15485746523974445,-0.22671956210893443,-0.09487134942462164,-0.022801108785204076,-0.28096441027132446,0.0016742609305735493,0.01884625808673482,-0.18149851177135962,-0.015222215263495917,-0.0847879106497063,0.10591372937740315,0.03876596642499581,-0.00016936800751175083,0.012902395777141279,0.039158772964976274,0.17175162437656855,0.14434101304371857,-0.01978453521583584,0.04234019994004571,-0.06807183473520463,-0.14938404086156962,-0.1417152830139149,-0.01601402455577965,0.004089852574122306,-0.05628259472695363,-0.09058811436679669,-0.08780045937683231,-0.11417769179559357,0.09343791064857018,-0.15757181629724515,0.048324177594488135,0.1778726325240622,0.0838774015885302,0.18613567903156805,0.07079636331231925,-0.06928617071305739,-0.14785481199965392,-0.12433959297787381,-0.03936045486379966,0.2137612314446523,-0.03731633559999348,0.10806283672921595,-0.04614898963048967,0.05027033866297688,0.20626544518970163,0.04968903321786778,-0.2829771266221426,-0.16354516074238987,-0.12321483320576676,0.1909129831986415,-0.010704935972709785,0.2849273637066155,0.009670797659129683,0.1306211890645957,-0.03297065549310446,0.08830370618738673,-0.09816386277609458,-0.05035047814647535,0.10723529377915152,-0.17366575822232616,-0.03132332897773539,-0.008927310397674046,-0.0883613548661605,-0.0843782474341072,-0.051950573261907294,-0.1033751703098087,0.04925450838436479,-0.05861009142167482,-0.010781655418616993,-0.022493001583893182,0.007663739375314948,0.059887369282814296,-0.12729533161790976,0.17054456725173603,-0.0022588937968389807,0.10723396688199512,-0.08961268891452663,-0.18911617878134057,-0.034440686339706476,-0.08102180971004644,0.15536064985896436,0.08572044351632739,0.021203377231956737,-0.0813317830828564,-0.039206916608885,-0.07222086934102093,-0.01490108951241185,-0.2613935981011431,-0.07171525676881771,0.1708760882518947,0.11126681499017395,-0.0759154873231339,0.15508487566688842,-0.12585677399906114,0.10259826735388175,0.38715961409775224,-0.09828530588944373,-0.2370074842905282,-0.10141427177322372,-0.056215443132827114,0.008062745243028451,0.17681805750861243,-0.14679018442045752,-0.11713044507683748,0.22333850112881237,-0.022303565889516763,0.20433913864527875,0.04803087431751148,0.13044528033097783,-0.23481452264753108,0.025553765597177137,0.09222086716295846,0.27225747058201744,-0.15920013354263754
FAM241A,0.24595781345099416,-0.18369800541065973,-0.06706918202986653,0.0,-0.09159140271901767,-0.023210135748753555,0.18507568564678867,-0.09524286628770827,-0.041280407650239916,0.049107328246044475,0.13024938021390828,0.21919765901532565,-0.07328947037467436,0.031024512179659555,-0.08032979985209565,0.17761377697784989,0.10647233475756489,0.05368374563014703,-0.05454584549397733,0.008739378891757044,-0.18051318764396074,-0.09407668909122646,-0.04301085119694807,0.028553063169519662,0.176741195315998,0.03656903091625379,-0.0338058931764217,0.014897693045061442,-0.1633359412439207,0.25448887205997467,-0.198862384701603,-0.17783181517887212,0.386322336743598,0.17244920455514845,-0.11557926663970101,-0.03498618073020493,-0.01711641761983108,-0.22094197184708528,-0.16798129448400884,-0.026044663205066185,-0.1318771031416826,0.47988190428813227,0.02911915127494096,0.03388944830839825,0.004184002140920216,0.2273701907971025,-0.06269926104663943,-0.02018484739230648,0.25896205779138215,0.19452501940116287,-0.05322683302549923,0.038655317736993704,0.1922662929554726,0.2952173645511259,0.10624631613810363,-0.17729022397684063,0.31010592276912174,0.20295046221065716,0.23566543095680423,0.3256263829473278,0.07422901424794426,-0.11181711138835201,-0.0563490550599886,-0.0255372941333645,0.05820680533519726,0.12006150149682535,0.004816874904446709,-0.1528014036364589,0.07138079432006446,-0.025432558578702563,-0.25336568800382975,-0.18484696562937183,0.11725834052758728,-0.14933054890557862,-0.07234219696302685,-0.10861952639824213,0.010116261812042051,-0.002777127536276771,-0.09336509452953927,-0.005493055135756739,0.3050781124536499,0.17129716404012377,0.156168922265529,0.2699609353941087,0.028355480479402093,0.2902468105222285,0.31255185990710355,0.1295689083345385,0.4602112653559703,0.049925401653286273,-0.018565973569492307,-0.1698126177094281,0.49758542269607003,0.3487614012040829,-0.01751971778840559,-0.16141865427513058,-0.02035670157866257,0.4099823997266457,0.30101456069091426,0.09786342493796067,-0.03960454047464184,0.16589752471550123,0.1342105727522465,0.20658275937253456,-0.034928149405912115,0.38196500710513265,-0.12239570898824294,0.14296807129056543,0.040644519484658456,-0.11370420939455574,0.018359417825661976,-0.11080519505074243,-0.026569620629917797,0.11080855692253316,-0.06955063010936555,0.07767316004926883,0.18091064312966057,0.1765590208015183,0.12229190893932448,-0.15952792670128307,-0.08481810022165538,-0.053168743251918775,0.10352568278042393,0.030847759345296835,-0.11922194277679864,0.1393017915858529,0.4173794259440313,0.010164968170343831,0.11681054271179604,0.03770018937525729,-0.10965829516114266,0.11519814773584246,0.08334953645218827,0.08227955578638974,0.04758437489690629,-0.22246378056564972,0.10658167117648074,0.28107674670041727,-0.21383243277235606,0.1816393020668499,0.1575914419509383,0.22111667743640398,-0.12083977333124356,0.0377978716018382,0.0821245910799166,-0.11736644907417576,-0.15841138958688686,0.046622379179965506,0.222820138454916,-0.010959959259848842,-0.1923011600365242,0.0049615960749644404,0.038969990896263566,0.3076664580676013,0.31132271596810246,0.23367772793482539,-0.010598143140861965,-0.13990200179497897,0.16443094837448738,-0.05458964194031938,0.06914045217685748,0.13926231219192667,-0.05938915943784716,0.002987854922594829,0.13423846434844078,0.0038850604616107033,0.16310801545344833,-0.07765983162103525,0.05792447683653752,-0.048399355753166576,0.23344105046835953,0.30896674148684267,0.06609551725587816,-0.002974977024352322,0.24563790799011162,0.02125021230821053,0.11294681545882759,-0.07699292829685918,0.1341001171238477,0.21379898482191384,-0.01961345688162257,0.05189199922038346,0.19869475396154937,0.39870160719842246,0.2341445098892177,0.1672450199716352,-0.004912796537552383,-0.20518815909010107,-0.09495292688831275,0.21139477945117757,0.11846770541141069,-0.04163279898264632,0.05378702597728964,0.1558009483804438,-0.07706587076999287,0.11997154894351374,-0.20271831331371232,0.307259320434379,0.1914104235456539,-0.011271412820485329,0.007925584142668791,-0.07502867612234335,0.05559827732132784,-0.05293405664277212,0.1138795808533147,0.1381329613112185,0.19167011688382993,0.1439824708598176,0.06000900018524825,0.0225748515751596,-0.04737645079659824,0.3021532058365424,0.2097225881380493,-0.07722869652975785,0.09477326127831501,0.30139075397303877,0.23733845524629082,-0.004945292753180557,0.10833111821491564,-0.017534478406136905,-0.13077654680630182,-0.13240449146837338,0.06979438660217857,0.4350966809829257
HSPA4L,-0.13816774637046284,0.07164283205653914,0.0014584240174646405,-0.09159140271901767,0.0,0.17965954932382355,-0.01501199788307136,-0.08812271226083006,-0.29060073215577337,0.09492379401675748,-0.3336318695667921,-0.15343379803006696,-0.17002501093274106,0.022563728003035806,-0.08898722797696532,0.15777551170860377,0.1226695714323571,-0.03587179141682933,0.1244735462376623,0.03412529641620315,-0.1344739207986133,0.09242784640988966,0.46229769667117493,-0.11599909278088281,0.2116351421075722,0.17007029651746067,-0.24181101843978065,-0.1351693315238575,0.5248846826381508,0.05631170918276679,-0.11125047078178,0.11216943172451611,0.001483973846679086,-0.19291492442853386,0.33339501169131214,-0.2438856439613011,0.0031053298657078765,0.5953463589490937,-0.09458628032199534,-0.1544485081642255,0.5713183338075626,-0.10246911379660124,0.22931574620485923,0.11093782873714167,0.13521884836472622,0.23309297599767909,0.008069640856822038,0.17770897789856924,0.12469272358784085,-0.09347608922195352,-0.16455436045781444,-0.005038115500303817,-0.03172147916202728,0.2851178728078765,-0.15098579693671024,0.636209102716344,-0.2767818830037199,0.08054437225852622,0.0478532134480471,0.00855667661222395,0.24381644288434287,0.20761576834190662,-0.18981629457285124,0.018082631499897375,0.04633747131914422,-0.1280786890122053,-0.23037010504614297,0.06250306152396791,-0.009017184185872074,0.15639610104390148,0.007504711435512175,-0.26285335401732063,-0.013514689711224517,0.19047142244070359,-0.283415085537492,0.17447389466632066,-0.3182946079209747,-0.18512973733516813,-0.2524984928599813,-0.05592962653914666,-0.1389340559327008,-0.06743277679273862,0.19631025168218347,-0.27041103428663027,0.0375968235344836,-0.033202225083967384,-0.1719568361181235,-0.1204325791884375,-0.025606647956433488,-0.25511067266197457,0.36645098802260995,0.12342650183751758,0.05331306343257922,0.008801238167431997,0.566860304261528,0.4038719694629309,0.037174807723718,-0.3531698089116403,-0.17267211241908384,-0.12251113402088193,-0.05667462889893881,0.04019881599976313,0.1662708341365811,-0.006831614159888383,0.017005868159796062,0.1788160924592859,-0.007378504540351804,0.110604350488851,0.26914633416384837,0.09894651910712103,0.26416948651768807,0.5529767794393873,0.11930295451428496,0.45376561602831805,0.04492489230200401,0.22789230839685623,-0.2862704546236921,0.006629609728342492,-0.18244747747426354,-0.09876435267386255,-0.22302179208933195,-0.13743484524030616,-0.07409649523158894,0.023016737793161025,0.022311982611468714,0.07388341475748254,0.11468789970900911,0.08320278796961741,-0.05042273453542296,0.13758876806213835,-0.12911990207748877,0.2766788457018302,-0.11477054527379804,0.009096478865972165,-0.03547112419967597,-0.22895944659435272,0.3790151069510759,0.0072591711294851015,0.12300410243072384,-0.14703285365212604,-0.23066215120754366,-0.08302091790289676,0.0916669217046683,0.24027419396455754,0.20549330843920358,0.06626248912139233,0.07094250186789051,-0.02723469281661121,-0.2491567754274773,-0.1747340817638648,-0.08572291382961275,-0.19573040962541763,-0.20555796173907012,-0.19225895378265226,0.1188684298500597,-0.16482148178810582,0.3330004460873077,0.21517112396537813,0.03602161865135973,-0.23355822479149993,0.007777426534299174,-0.13761139635793931,0.5519828286972217,-0.17560847150073106,-0.030900464107315916,-0.06663005054307373,-0.21530086396700027,-0.08172817075643105,-0.11541126400015848,-0.16479254271669858,0.14672941799076697,0.14256654096656546,0.028925773583989612,0.10246206300861742,-0.19775436621185682,0.028364435186142525,-0.343741820196476,0.2328313040456432,-0.12362499305425181,-0.058396804901941116,-0.17453249037942486,0.2714549891731531,-0.10835101144018094,-0.17922972885242638,-0.1704296632676696,0.1939282009486826,0.009364519813285347,-0.12439560511566507,-0.14451177640542054,-0.04731233057765405,0.11833351654216072,-0.41188503462754394,0.06346644440969063,0.2651469904161536,0.15149440218849494,0.04551379888503163,-0.016063918100228756,-0.08498119275402373,0.03360456893406161,-0.26871357057033035,0.15273645640543235,0.2458594983460228,-0.09085442287159683,-0.09946878766347875,-0.1332085700296424,0.10051497039276612,0.21688440980499682,0.10615427248009644,-0.21803943854197277,-0.42958308664957373,0.0792278162670349,-0.3021656114043373,-0.28734993024516775,0.10303754541066076,-0.059226728203289336,0.08445297179909045,0.07929897183472082,-0.06586103810497555,-0.089789542451961,-0.11719820791988174,0.0708117622198317,0.19394024614324495,-0.20501284142250764,0.2806805246635603
