Gene_1,Gene_2
EIF4E,LAMTOR3
EIF4E,OTUD4
EIF4E,MGST2
BBS7,PAPSS1
CXCL1,CXCL2
CXCL1,AREG
DKK2,ZNF827
DKK2,NAA15
DKK2,PKD2
DKK2,UBE2D3
DKK2,ELF2
DKK2,PAQR3
DKK2,SEC24B
DKK2,AFF1
PTPN13,ANK2
PTPN13,GYPE
PTPN13,GSTCD
PTPN13,MCUB
SPATA5,NUP54
SPATA5,JADE1
SPATA5,INTS12
SPATA5,ZNF827
SPATA5,PDLIM5
SPATA5,STBD1
SPATA5,NAA15
SPATA5,UBE2D3
SPATA5,ZNF330
SPATA5,FGF2
SPATA5,LARP1B
SPATA5,ARSJ
SPATA5,AIMP1
SPATA5,BMP3
SPATA5,USP53
LINC02615,ANKRD17
LINC02615,METAP1
TMEM150C,CCNA2
TMEM150C,ZNF827
TMEM150C,MTHFD2L
TMEM150C,CXCL9
TMEM150C,CFI
TMEM150C,STBD1
TMEM150C,SMARCA5
TMEM150C,MAD2L1
TMEM150C,HERC6
TMEM150C,ZNF330
TMEM150C,FGF2
TMEM150C,LARP1B
TMEM150C,AIMP1
TMEM150C,HNRNPDL
TMEM150C,BMP3
TMEM150C,USP53
TMEM150C,PPP3CA
MAML3,JADE1
MAML3,MTHFD2L
MAML3,HERC5
MAML3,BTC
MAML3,SMARCA5
MAML3,HERC6
MAML3,CYP2U1
MAML3,LARP1B
MAML3,HNRNPDL
MAML3,BMP3
MAML3,USP53
ELF2,SCARB2
ELF2,C4orf36
ELF2,FRAS1
ELF2,DKK2
ELF2,ANXA3
ELF2,C4orf3
ELF2,NPNT
ELF2,PPM1K
ABHD18,SCOC
ABHD18,COQ2
ABHD18,EIF4E
ABHD18,OSTC
ABHD18,HADH
ABHD18,RCHY1
ABHD18,MRPL1
MCUB,PDLIM5
MCUB,DAPP1
MCUB,PKD2
MCUB,SMARCA5
MCUB,PTPN13
MCUB,NDNF
MCUB,CXCL10
MCUB,LINC01094
MCUB,HNRNPDL
MCUB,CDKL2
TIGD2,TBC1D9
SPRY1,CFI
UNC5C,RAP1GDS1
UNC5C,SYNPO2
UNC5C,PRDM8
UNC5C,ENOPH1
UNC5C,UBE2D3
UNC5C,ANXA3
UNC5C,AIMP1
UNC5C,PGRMC2
UNC5C,SLC39A8
NFKB1,CASP6
NFKB1,NUP54
NFKB1,HERC5
NFKB1,MANBA
NFKB1,ADH5
NFKB1,LINC01094
NFKB1,ANTXR2
NFKB1,MGST2
NFKB1,COX18
LSM6,THAP9-AS1
LSM6,ADH5
LSM6,ANTXR2
CYP2U1,ZNF827
CYP2U1,EXOSC9
CYP2U1,MTHFD2L
CYP2U1,CFI
CYP2U1,STBD1
CYP2U1,NAA15
CYP2U1,UBE2D3
CYP2U1,MAML3
CYP2U1,LARP1B
CYP2U1,ANXA3
CYP2U1,ARSJ
CYP2U1,AIMP1
CYP2U1,BMP3
ADH1B,RAP1GDS1
ADH1B,THAP6
ADH1B,ZNF827
ADH1B,ANAPC10
ADH1B,PRDM8
ADH1B,STBD1
ADH1B,NAA15
ADH1B,ENOPH1
ADH1B,SDAD1
ADH1B,UBE2D3
ADH1B,INPP4B
ADH1B,EIF4E
ADH1B,USO1
ADH1B,LARP1B
ADH1B,ANXA5
ADH1B,AIMP1
ADH1B,LAMTOR3
ADH1B,PYURF
ADH1B,PGRMC2
ADH1B,SLC39A8
ADH5,AP1AR
ADH5,TBCK
ADH5,USP38
ADH5,TIFA
ADH5,NUP54
ADH5,THAP6
ADH5,ZNF827
ADH5,ANAPC10
ADH5,TNIP3
ADH5,GAR1
ADH5,FAM241A
ADH5,SGMS2
