,USO1,ANKRD50,INTS12,RASGEF1B,PARM1,HSPA4L,C4orf33,CCNI,MAML3,TET2,ADH5,PAQR3,SLC39A8,FAT4,LIN54,PDE5A,RAP1GDS1,ENPEP,SYNPO2,CCNG2,BMP3,EXOSC9,EIF4E,INPP4B,METAP1,NAA15,AFF1,PPA2,THAP6,MRPS18C,DAPP1,METTL14,HERC6,TBCK,ABCE1,SLC10A7,ZNF827,RCHY1,PGRMC2,ALPK1,ANKRD17,OSTC,TBC1D9,FAM13A,ANTXR2,NDUFC1,SPP1,TSPAN5,THAP9,BDH2,SEC24B,PAPSS1,CDS1,CXCL11,BBS7,USP53,SCARB2,IL15,NPNT,TIFA,SCOC,MAD2L1,NAP1L5,CXCL5,GAR1,LARP1B,SNCA,KLHL8,CYP2U1,SCLT1,FGF2,COPS4,MANBA,RAB33B,NUDT9,ELOVL6,PCDH18,GAB1,BTC,PLA2G12A,SMARCA5,SCD5,GYPE,PF4,PKD2,FRAS1,ADH1B,DKK2,SDAD1,OTUD4,ELF2,LSM6,UBE2D3,CFI,PLAC8,LEF1,PPBP,RASSF6,SPATA5,STBD1,UNC5C,C4orf36,AIMP1,ANXA5,COQ2,TIGD2,BANK1,BMP2K,ABCG2,CXCL10,PTPN13,MTHFD2L,SMARCAD1,CXCL1,RPL34,CASP6,MMRN1,ENOPH1,ZNF330,GSTCD,PPP3CA,USP38,CNOT6L,SETD7,LARP7,MMAA,MRPL1,SMAD1,HHIP,CCNA2,HERC3,PDLIM5,HELQ,PRSS12,SEC24D,ADH1C,ANAPC10,WDFY3,BBS12,SEC31A,CXCL3,HNRNPD,CXCL9,PPM1K,CXCL2,CDKL2,PRKG2,MAPK10,ARSJ,HERC5,TRAM1L1,AP1AR,DNAJB14,TMEM150C,HSD17B11,SHROOM3,HADH,SGMS2,ANK2,TNIP3,INTU,MGST2,MFSD8,RNF150,ANXA3,COX18,SPRY1,ARHGAP24,SPARCL1,NAAA,ELMOD2,PRDM8,NFKB1,PRDM5,NUP54,CAMK2D,C4orf3,EMCN,CISD2,PLK4,HPSE,G3BP2,GPRIN3,HPGDS
USO1,0.0,0.19997555872206552,0.014030006394485935,0.10798545766955028,0.20983639309173127,0.1842181926531329,-0.024750811568253588,0.0035425006867103965,-0.015691922258637758,0.0685169847828297,0.07513090606364624,0.05406690221882111,0.10031756056098881,-0.026659367767166507,0.1643224259215614,0.07893747158116236,0.10113175490983546,-0.12210551710967721,-0.08186571334507686,0.052636526939989346,0.09212773754066353,0.033519136162572474,0.16809960366229448,0.046804966946002856,0.03579399507514082,0.28128927992083,0.09081404368795525,0.004900434004517099,0.29598888926242944,-0.02138004305890001,0.07670475691877532,0.3363692865761703,-0.09203083290955247,-0.09202806069999554,0.056947248376516664,0.14417850555126493,-0.05728791761911418,0.1899912430703109,-0.10367187418945703,0.057348181906817994,0.0015889245849086654,-0.038195538448552814,-0.04521053789169201,0.09532224406660694,0.14821839248261043,-0.019831490035266987,0.12358048946982347,-0.07062409368667427,0.17877185625439942,0.13605930466220917,0.1517305180664969,0.10663304924709005,0.1016983039494644,0.08346337255821644,0.06958800924936619,0.3243417555338638,-0.02020260277615972,-0.04811853518059017,-0.04114938122572641,0.2526251751789875,0.19075784763126383,0.052486029172152775,-0.09718663493488547,-0.0038955410753172084,0.07631427601567937,0.17060021537511302,0.02037436697973643,0.25205411751764495,-0.002086464596212628,0.15330055139144833,-0.03682173850311052,0.02964948556534564,0.07126841629685735,0.05726584359654676,0.08231324856568464,0.06975293174576365,-0.1549580109950436,0.16810968424215364,0.11110883590523996,0.1822616308590694,0.3591916344235347,-0.13736534325814875,0.009322927231685063,0.013253946957351822,-0.06571567069701192,-0.016706597159176547,0.013911153156967095,-0.007916503121530109,0.21718086538461592,-0.04921397138046361,0.18539134718569744,0.09604407166124901,0.16064450611038542,-0.04763343318580797,-0.03893921881399575,-0.1429626433668357,-0.01312181306880129,0.0456260244762585,0.08513343913031456,-0.049263909497289024,-0.03888600023070577,0.037287311671324236,0.1912308291935095,0.03668011698237585,0.21057349489603278,0.1692877368936025,0.024740426891791307,0.11642117077737357,0.06979582390862911,-0.0048309801630412735,0.23844105764095946,0.2154813799689349,0.2559286794801708,-0.0807418748370195,-0.033668677854003494,-0.07930840577794801,-0.05786897761635899,-0.05786205740515476,0.14001020921036744,0.16803402384641408,-0.06200381822251262,0.27576551747067846,0.07876898421272127,0.016257652582845738,0.07767042324854612,0.2931640885970614,0.08148153295231404,-0.10641212480902819,0.12680196731683946,-0.00846865537437075,0.2510796747201151,0.108871944131646,0.1617235965386203,-0.06323543985640065,0.23883841240547515,-0.07089467406392999,-0.06862061667906424,0.2338476133968699,0.023389482453417324,0.3889082157548063,0.09937577875717848,-0.024258542408756894,0.005930573931132693,0.0850919480262049,0.0075197862438036,0.2254801087992414,0.02219267955827379,-0.07644675324607404,-0.0783484026738357,-0.0038556635612296674,0.049045498136262466,0.11350551308373491,0.37792626679110247,-0.11648867535881431,0.10871999210830074,0.035190929880577336,0.1348871889796395,-0.07580267465029593,-0.15658562602540346,0.23241378891882922,0.050663652812126786,-0.046199010039513044,0.2718058571405317,-0.01224339713198011,0.11697600228094633,0.16497947120502485,-0.1942944624649358,-0.0606371073622579,0.013575018040745358,0.09901467873601605,0.19235528702200552,-0.137699488393827,-0.19083642681769858,0.10916434852434982,0.13699293366467274,0.1253678271231541,-0.022981225005462468,-0.08322800679005589,0.22835216825462504,-0.07628977005880692,0.004870100877729112,0.18034096731092694,0.11941160220266236,-0.0353511193536323
ANKRD50,0.19997555872206552,0.0,0.11717533860681673,0.20715120789438463,0.02208457117280791,-0.13775870172181365,0.049791397093838737,-0.022207877035968975,0.15620857789063958,0.1846655303042637,0.207230559869953,0.11232915143191019,0.2796800836245118,0.12182616565095049,0.06637002340178878,0.4144642041635494,0.060059517447455225,0.05916236123515369,-0.13328645041142403,0.03372860233895304,0.1125498263994693,0.09353759665302654,0.2207051284465216,-0.11899515987524756,0.069047523473859,0.06267884277024754,-0.24253752104649076,-0.07474313646676026,-0.044907113643330936,0.1288227477015848,0.07387191651320046,0.17664589482409887,0.1277193992689366,0.11874189964808257,-0.18592498841366958,-0.03714595088157174,-0.09290213091193482,0.13783897449739746,-0.15866786879570738,-0.06510850668207052,0.22973090095959003,-0.05901857590432591,0.17667379444741058,-0.2339708445441115,0.14036410210056136,-0.0474542835423196,-0.05274085112217542,-0.010503012951372393,-0.04028624559661897,0.1488072435850871,-0.07636883881697705,0.22221182505340692,-0.11702192815915827,-0.05150806016700825,0.24991161287239055,-0.1814309303611175,0.3086638177874108,0.03206013825439832,0.16133107824434736,-0.04655016447416847,0.11431364227870333,-0.2031824838888099,-0.09259957626130792,8.852298544421759e-05,0.08535908573137507,0.03850957847578673,-0.0046778150367175475,0.03149593942799247,0.0815507360898154,-0.0635836194183047,-0.11127982942312228,0.14165831329210554,0.11719400643391926,0.3161121896476803,0.20781911421675456,0.011750667071142635,0.01596937913775659,0.3400091537359999,0.12514384924497288,0.10029313333509231,0.24037842708120186,0.1305501393868014,0.17643458349850089,0.06354729189802338,-0.04258454854023878,0.3373932940485056,-0.07552013921247626,0.33044576129064246,0.04397111375367866,0.2095940570988491,0.10872213776647516,0.07062079665575285,-0.04454113499282035,0.09914292184085585,-0.10652854433069728,-0.0021519215146377888,0.1631422187138183,-0.15950856367988842,0.018340051698136947,-0.061823966224377205,0.08514920373279541,0.12659493521291462,0.10710936874188116,0.19558305284086386,0.07672565906619908,-0.1635734437684292,-0.07631737389907643,0.2029126852899122,0.1221776246154947,0.20638443556367414,0.136597483038097,0.09874032127256667,0.09757888188215601,-0.18103032197392308,-0.3099754802709181,0.18742861290464602,-0.1478250228661323,0.17777537157587683,-0.09184668118600543,0.10553663537353784,0.15586078117020363,0.2250620860498384,-0.10932066248242846,0.0844124866833497,0.1803220453902996,0.03448598867963977,0.045388210666190296,0.11225378449852846,0.11383764816942843,0.06717153218043877,0.17291036481418792,-0.16029095714672897,-0.07646878010265667,0.021157922771691037,-0.05312771023906772,-0.28461179223424454,0.0677228136947881,0.14029692534319288,-0.09036419191190312,0.006603457967947645,0.2659162014705338,-0.12394802959432094,-0.202738784824707,-0.10423452986614679,-0.03710836093968804,0.27405668717735787,0.023473507926171592,-0.005176525041920446,0.23355601342210994,-0.08462725117098509,-0.09502440081918932,0.1356345734011944,0.28893430297164757,-0.04432282461193528,0.27678285824427346,-0.04921784036531476,-0.22001997981382423,0.015171492139891581,-0.044587201996440846,0.30332518315685386,-0.08155031065959072,-0.0041535219262546445,-0.06587659666323945,-0.10094826670496955,0.1618989383337795,-0.054707414523248524,-0.10191351289958031,-0.07506004112191504,-0.2598568449814033,-0.1930836114242552,-0.10233564410447069,-0.07723947178357363,0.10743156036502192,0.041371686568682516,0.03621516699772528,-0.13617854769734627,0.0827132917658505,0.19733263591533118,0.14952621217284623,0.032946695015047746,0.08128182282171949,0.1897455782796452,0.21354029337771036,0.17024841606394564
INTS12,0.014030006394485935,0.11717533860681673,0.0,0.024196060818570952,0.030721648594827726,-0.18162357797043077,0.11559770944280247,-0.1737059619987213,-0.0035993655177690054,-0.20860179035268103,0.04257440449885315,0.0017974056068871072,0.07338957472307317,-0.04228774612301877,0.12950545969854585,-0.008520313227137137,0.25348690648624744,-0.016395860767035614,-0.12676386374343188,-0.17341470693498698,-0.0827281164108921,0.16862225009160114,-0.05472156839573452,-0.11582044022043488,0.28411338173113176,0.014952760573446022,-0.03449673518956135,0.09900363789935451,-0.03952569371532089,0.3410273271820567,-0.2414684922441466,-0.07727136493435371,0.26670096733286,0.24382001272814804,0.1118272093188393,-0.10459124887244127,-0.032159051971599725,0.025282515068677805,0.048405834802535366,0.1269706287795297,0.1998131041042383,-0.1334021798933371,0.08355515435690655,-0.0833463866884623,-0.0013131676055307222,0.01827629656863487,-0.07784559256274014,0.03014246046781842,0.12598413877751427,0.12048500961037477,0.05274977008061315,-0.0955555450348654,0.07182619495164777,-0.14291435172194372,0.06608181613057397,-0.15260244027275593,0.38754330302053464,0.04125554760606754,-0.036989022216484674,-0.0661628155722409,0.05311810960589326,-0.10655267093638907,0.11799415811598897,-0.0388638275494617,0.0294016959925121,-0.0916141665466262,0.10867708494838071,0.11864873483704297,0.1478922901969341,0.04083040107301021,-0.0916255949045589,0.27676288666002974,0.1761738418200553,0.18620309274029306,0.20437124771653806,0.1842582136758403,0.17151831191446182,0.0762114551402907,0.006450228978993202,0.10762551634225954,-0.044628959712567175,0.04545915692587279,0.08634572131688449,0.11685207419114188,-0.032659842386663,0.09406627095216429,-0.1592714265976817,0.08534304875948105,0.08838133252557133,0.03646634294386206,-0.0678058306084195,-0.12439477666589405,0.09606232151798,0.09313236327354105,-0.06226276607458927,-0.07419828115895152,0.11422867187663083,-0.14104338940716332,-0.06907519207253224,0.23103246758460425,-0.14263855546162352,-0.041771019709594986,0.3058142049854189,0.12044037617706611,0.09868263766101558,0.27821716295916377,-0.060104832635837296,-0.14518487392306043,0.0494897127354671,0.13530069289241473,0.0023389396656948074,-0.11913496035231314,-0.07497781683817471,-0.18569167393431935,0.005286035733114827,0.2852091466074953,-0.04638862487082419,0.1105612343035451,0.12299593794436846,-0.16704463465467287,-0.09775998812038317,0.14188010942069332,-0.2512673589086415,0.08972617529357406,0.2556958503251729,0.17006800726260346,0.04306154809927747,0.07856381519186142,0.13486200604520027,0.02842166876031586,-0.15659470710645618,-0.09490029393281885,0.12546749955903538,0.00814057610901871,-0.12335538263815381,-0.12283089370453347,0.012732590656081223,-0.029698326295302144,0.07968747248395149,-0.020825791049352612,0.0588721219689083,0.028378692076489652,0.02772592747376687,0.059385626773514215,0.010468969332021762,-0.0121039695843047,-0.056945841184982485,0.1868488933610124,0.12874705869779124,-0.02879934228307213,0.03874597534740964,-0.09966811791255659,-0.17777704703321842,0.004884476701241627,0.13705445626621685,0.07932432654683175,0.2523458956832053,0.0039462292686878175,-0.10027848338303792,-0.014188613702003637,-0.07294099146867525,0.03386287225244005,0.09183267028964757,0.03573792096319543,0.12136012042144718,0.0395954822664327,-0.15991094456292118,0.11442312883449063,-0.04741826264435094,0.2028311932436892,-0.12275531765588167,0.007692765981787722,0.20179684067776443,-0.027734380784673326,0.05324634706497924,0.14166018994204127,0.021260688966001782,0.043354125359043566,0.18531043418663226,0.022037770284264086,0.2119696070338222,0.011303329983625614,-0.09432123697302254,0.08265513328659757
RASGEF1B,0.10798545766955028,0.20715120789438463,0.024196060818570952,0.0,0.05426310160528055,-0.08504427747879219,0.028846871701603532,-0.13322816243534882,-0.017499826778809242,0.17602077927958673,-0.17585399267364307,0.2317626623192536,0.26846203838653354,0.10694371534455366,-0.0415849670400099,0.12117080833279423,0.16778396253606223,-0.02356533103022176,-0.04072173484263939,-0.004625373330464884,-0.05453934775384941,0.0720772120784665,-0.1166746560278993,0.019758255935717003,-0.0479539703623635,0.022654592354493578,0.03124253694758854,0.10739998158822356,-0.2111022789122025,-0.03363547459558575,0.16434816503535982,-0.007542203368901143,0.013373380926221057,-0.06345430070203202,0.004872268273663535,0.018082304603107616,-0.11749600453332844,-0.022848703496437046,-0.12606256385113798,0.0740020468668866,0.06990322205123929,0.026655669963353775,0.11483180182752245,-0.018089089448156914,0.07274385475976186,-0.18697650793972964,0.03172821965810012,-0.09448722801340616,-0.0806446798588275,0.16106543723667874,0.05739278401059017,0.02188660911216766,-0.022343029515551942,0.026141632596496073,0.28897489709057117,0.13253825428074179,0.01727677061731098,0.10707277025885911,0.3697539444167469,-0.09021692880090676,-0.07081169882348984,-0.0922584551282655,0.0682444577159939,0.1209790825246269,-0.14361169113382544,0.11018632463783215,0.1991312248549,0.09606193316602887,0.12793749159688028,-0.04196293376021555,-0.0824836683348419,-0.08824007527427297,0.2304273439778969,-0.0345328564487549,-0.0016571949489766894,-0.02246253590316341,-0.23864617767196522,0.11095153949290679,-0.019535898046050423,-0.07268348111291467,0.16053265945469125,0.0309390390213588,-0.04429333768027336,0.020619295756162098,-0.014065221559927864,-0.11917614210932323,0.09712006356948172,0.01281940875357609,-0.006135657306294308,0.11382088289813484,0.11630034752737432,-0.017550815181702765,0.2884326611839969,0.11722092172001594,0.09318180285355125,-0.040187382021199966,0.09119439177417318,-0.06382907613408059,0.041633758768786465,0.004467839493326363,0.0834789783554504,0.031020124294826357,-0.04835478953692899,0.11678370998898038,0.15652763055136015,-0.18282291490611788,-0.003908700066024172,0.233810614515018,0.14642505769107886,-0.01693287663955915,0.07615321709234614,0.10926823372568899,0.0674998953504811,-0.2197921132006235,-0.03524574229463693,0.013444570725842916,0.12218849418946809,-0.11560653121845023,0.098407284649388,0.01141056044730564,-0.1225306625499046,0.15266544941802526,0.03650454509519045,0.021915028597646245,-0.030405739265520784,0.10623789896327257,0.04703400813414301,-0.05430124749598677,0.11334825230402676,-0.012568403419977992,0.1541795705380565,-0.08942300470286874,0.06640898969856122,-0.008054888844524736,-0.060844872518366976,-0.049046911900935256,0.10909638524410238,0.18130434645958973,-0.23606359592905288,-0.09261845546746775,0.30394390471566574,-0.1968974462127528,0.004141912632751241,0.09846906941750817,0.2155070440178071,0.21534606772147924,-0.059611505669407774,0.11186784291326354,-0.05795553009016724,0.049116345281963444,-0.11042227785922128,0.17557276040217393,0.2601247454549318,-0.03597193443435096,0.27373208249708125,-0.1078271224616468,-0.0008987728473590498,0.17776717151477692,0.17365803773801622,0.04571901785820992,-0.03563567070421931,-0.14543124627279036,-0.0542925998022165,-0.1771867819345233,0.1407051805808893,-0.12708914315785352,-0.12530750021308407,0.09363381638515689,-0.040394743584414694,0.04072587877930227,-0.019787195469831,0.032532901210850854,-0.01196149316242594,0.05191383674963133,0.12146025554658095,-0.14350854356666662,-0.06559518843032078,0.012736041110280025,0.058560883437450424,0.03125505997986743,0.06336504377840059,0.13921756183039555,0.4170767707025354,0.22120436319709313
PARM1,0.20983639309173127,0.02208457117280791,0.030721648594827726,0.05426310160528055,0.0,-0.07102026075392817,-0.04955002251118129,0.020307461178946433,-0.18840532627149684,-0.16671127016167472,0.030188553041588056,-0.0660346113619671,0.11968418534164851,0.09923707572770826,-0.010174114109275958,-0.2603889603402608,0.13180324317464256,-0.0665499820327677,0.018753897305246837,-0.1155747819604765,0.07400669149616518,-0.09742565679742651,0.04072896591257169,-0.057455928430908236,0.15042391838464328,-0.02129258758719334,-0.1174304872787417,0.2539753455695467,-0.07014792222836332,0.11924961080388669,-0.06289883634536791,-0.09417744586642882,-0.06425540080134985,-0.012649405693946833,0.04612442504593492,-0.046138102709980415,0.12164455870847775,0.08886748684188817,-0.025205623886105203,0.12234944138300823,-0.14687732753202046,0.1156735288948291,0.009992499043777863,-0.1621861149527909,-0.05119427089572282,-0.03210345912309608,0.21555544757472309,0.10303335997463055,-0.02535725528750132,0.10502175015882174,-0.2906336504687312,-0.13048464030534587,0.2158456598703935,-0.056421848700680184,-0.1692207663321154,-0.00027579464287316794,0.15149674143448522,-0.07818046165660267,0.2122849454089622,0.2728436111964279,0.05149166974956484,0.16144479503581174,-0.13719690221580608,0.117518070293263,-0.04087198033058204,-0.03247707492906252,-0.046010881790537125,-0.02663178800800952,-0.18645615427382847,-0.18982809691742092,-0.06644490107310454,-0.33416044783004634,-0.0055626625053955174,-0.19504043722368833,0.058978991090909635,-0.08921593193788384,-0.14102094247165228,-0.06207724587270912,0.02631795289665458,0.22648010567250065,0.21837327646088814,-0.08114244535578598,0.1334331994344744,-0.0959355476597837,-0.16228153070505158,-0.31149336773411734,0.014614006347361626,-0.098064054991724,0.09809565474509778,-0.027683571701383684,-0.2335431349860995,-0.06959289850815531,-0.08188643138209853,0.3075037023205106,0.12713393524526131,-0.1684811074737829,-0.047549561593375894,-0.044434779712305764,-0.13400828237695078,0.006178353356273796,-0.3119756337682946,-0.043527593545046546,-0.0402382004722724,-0.042858158397560055,0.2235413774415188,-0.04948769777048321,0.24715757176526743,-0.14045251064069872,-0.02732454589683641,-0.007697066060191595,0.20092276415274035,0.11666379821975266,-0.1295997056307053,-0.03310549112592188,0.21116239378381066,0.018838049090816076,0.145387668907429,0.003996120198604043,0.1699860238250285,-0.04185461123451099,-0.08222413098614398,0.15011710903430112,-0.08513800926298057,0.11966373103668704,-0.2603152820841062,0.2364389500216858,-0.1502968184307239,-0.10248333454463215,0.2077186572289142,-0.07912646389070369,-0.2185696961694542,0.07119542568362368,-0.12932662259861907,-0.08605310711820305,0.21455247132477234,0.01182314484974572,0.0853762080754657,-0.09002438738045529,-0.043380690979689954,-0.09764629885614895,-0.04932657526374177,-0.1277886140662665,0.002124710169718172,-0.019932213936103657,0.13959394301849623,0.3266893075893685,-0.12950537887975688,-0.14059779430420755,-0.06754301407012968,0.02075018893324184,-0.04406136945535967,-0.054248502170841255,-0.0462573442176092,-0.12659182690934676,0.20070647116616985,0.12474245110132906,0.22893072588144564,0.11930274785857913,0.15003307744425431,0.26789295786642886,-0.2305951034050895,0.1852102261930749,0.06349233372026936,-0.09791860341450338,-0.029416455663238146,0.14225417740386967,0.14983907539523478,-0.09222900708538426,0.1032216075859524,0.10467997898268273,0.01586802253413473,-0.008492475744967252,0.18070939321294602,0.05501760327009222,-0.23595032056165727,0.09456652518356466,0.08501250494761933,-0.1904195220513918,0.1840782837343011,-0.22677655497575777,0.057235997082437394,0.18664991133983522,0.12691700314542942,-0.0024264928633636607
HSPA4L,0.1842181926531329,-0.13775870172181365,-0.18162357797043077,-0.08504427747879219,-0.07102026075392817,0.0,0.269809934209196,0.023495963263118216,-0.11643403778007454,0.16842368543115652,-0.0591138893947051,0.09454329664229802,-0.2896034736294262,-0.04761488456376236,-0.09872807946359749,0.11838323994098086,-0.28968810954812346,0.06702598428261004,0.32153699632402566,-0.07824076132829645,0.0502296235186703,-0.1203292095427782,0.2969065028072132,0.3856167581269562,0.04778838701097343,0.02076797648850996,-0.12410360707308407,-0.012786964303453462,0.14038262115527472,-0.08210170595967971,0.09794368080404187,-0.0035274151979837296,-0.021016609170967288,-0.02482161604761101,-0.030138076598324678,0.1187142939293157,0.10130056433924409,-0.13362296642449226,-0.14698979220190006,-0.048024369463799066,-0.21720139306476152,-0.11108665621246792,-0.11274318703318519,-0.014885987988662346,-0.04260626792923275,0.267236040297382,0.004589643736459393,-0.1329966406651867,0.07493041490248809,-0.1292680816960975,0.0033976011218809186,0.06953349272794944,0.1392131197654049,0.03892021096761737,0.03682101047490424,-0.044334615290090765,-0.2007962122724411,-0.1493326195020563,-0.09639471961863215,0.05970016732346807,0.019395319966633573,0.20238718612084966,0.06268444240267428,-0.023498185962545264,-0.007767998789085216,0.1136963538143983,0.2071114779066963,-0.08501819445023323,-0.07721663292005138,0.17493136942945045,0.10479871639546237,0.06710841680055843,-0.17039147226989196,-0.0775002256839777,-0.08819424607254864,-0.16425319040298922,0.038924533809521024,-0.16339757884714262,0.2426442260772752,-0.036749190389456114,0.16942113430776698,-0.043181675563761415,-0.17048998779811347,-0.16547985302406557,-0.059258121387424166,-0.18217519434506202,-0.10403859478795908,-0.1250091049732452,-0.11937342484159853,0.1468629195442592,0.08967505370666078,-0.2570013086101486,-0.026188460267561053,-0.004576295345972886,0.1343065948597295,-0.05714367777445901,0.053907101645494775,0.340278675086576,0.013181350289922835,0.10199869849147054,0.0991923925969733,0.15909583679270448,-0.11128072727836623,0.013845867837975577,-0.1359199760682523,-0.19255341961131936,-0.1709100393653359,-0.029436140250419372,-0.06625017523859449,-0.05213003610038031,-0.10097579027539148,0.014040755583751882,0.018668719740376313,0.1913778830160151,0.12068873930313423,-0.12860084175423117,-0.05931822180986655,-0.0911410768157543,-0.051847433184027986,-0.04377882641079641,0.029082894735941403,-0.14189603630275918,0.012724465530301153,-0.12281945441559375,0.04041708834907451,-0.07030253900726285,-0.023435746502565146,0.01272318889560284,-0.2102505229177671,-0.11439636360325982,-0.061182363026085776,0.25957027979898956,-0.02418803507174168,0.2571002958440769,-0.07562330843141449,0.38170452364570134,-0.1134115054431767,0.012107161106442492,0.2876390989194162,0.0069828570771777,-0.13864965018858505,-0.05822768056092218,0.016832289122746348,-0.06405993717421447,0.01482881016204058,-0.13337856945756285,-0.057307190745617485,0.32335292225987583,0.09535697367047688,0.010214889006990961,-0.04393928887781973,-0.03077065463567963,-0.03597608624363781,0.16585288262055783,-0.19732729346453065,-0.05641604213761418,0.16181813156670638,0.04335293957064758,0.16895794600126496,-0.012848589957293802,0.3528364801710969,0.18402069673533047,-0.06848610743028848,0.13339922895241868,-0.22933591870425013,-0.00022564487496313748,-0.036577167855775444,-0.13417509448830645,0.13095125865791982,-0.04928489089287924,0.14359080147765765,0.06577464953309121,-0.25035833253479417,0.11000146754672857,-0.06701352108967505,-0.15518142337112892,0.04787034714195984,0.005707723119922282,0.07259599973840437,0.23699740388626148,-0.06755185628930215,-0.113106308250915,-0.1135964950518984,-0.013149229495886818
C4orf33,-0.024750811568253588,0.049791397093838737,0.11559770944280247,0.028846871701603532,-0.04955002251118129,0.269809934209196,0.0,-0.20818808640886113,0.005204204383071087,0.1803360552535607,-0.061625641845265956,0.12640974338229713,-0.07946519471190924,-0.09036323474552883,0.16943425359764325,0.137125615808432,0.05814460170630228,0.12974469550327883,-0.06221776942067273,-0.03669849245308222,0.0556328580786851,0.06385717713769636,-0.1277783036902582,0.09061019546744763,0.17825775822770185,-0.07937732703207945,-0.1018492278224335,0.04932162498621131,-0.04812979815701839,0.11790960485548029,0.16395098797313182,-0.04730815195860653,0.266998114432755,0.2543088664720731,-0.10143742512263568,0.03309826552771339,0.03526482769438208,-0.03897043767455928,-0.18691035958901045,0.31340037585978997,0.0033652747889475316,0.044796571168502386,-0.00380247379792836,0.04475749151940002,0.020431628154017542,-0.03182232281936223,0.043031966189718045,-0.041618118699524684,0.09658278050621939,0.09759292275948774,-0.04232987603216079,0.11167568816092642,0.050017063037999875,0.016916050543888575,0.16409444677453386,-0.0986877491679159,0.043609019160493784,0.07586117696916628,-0.03532483429814683,-0.0009884409962913079,0.13675139005980208,0.09061566099118616,0.26283629803017977,-0.12021564655208683,-0.09120421289018812,-0.1711766217537369,-0.0032468082076142868,0.0402188002708515,0.05590660958512364,0.20375105454004608,0.08947378699501062,0.14751356637417973,0.2448169604146271,0.1046027973352593,0.1638518204012253,-0.03432983220455887,0.053126891628535254,0.13678639079031704,-0.06961856191355299,0.10881561538360379,0.16449261046094354,-0.01992767716644066,0.21094012444720467,-0.1279317778710564,-0.07291131015124075,0.05910815657005769,-0.19114876204907655,-0.002035388888455712,-0.12490134312334837,0.09258080747157649,-0.11582718944894045,-0.061282427445900754,-0.03296507687184291,0.15508222786655387,0.12450519634429995,-0.016990602689705623,0.03388908946388149,-0.007238982400550668,-0.04000930103169746,-0.10337935198861051,0.011625343376153601,0.06312058903156731,-0.05094473227042598,-0.05896913991207058,0.12571619591118224,0.02489656275545864,-0.0319704114008528,0.10618455544920322,0.14973006905530292,0.10812672182699982,0.0036483870916046426,-0.15849268488943052,0.11266989066822787,0.14252701570142245,0.005596972969708627,0.19267010698835707,-0.0060288544999461055,0.10605122296155622,-0.06459534286178441,-0.0908638111099058,-0.0153709322744371,-0.1578570141113018,0.016722557384636554,-0.002286452626995037,0.19502069494541602,0.029404698968583682,0.041094138380262595,-0.12557200052823755,-0.028099841648866416,0.05479018491133573,-0.21969627544168827,-0.05128735597096885,-0.14145665393687767,0.04167241663312425,0.027510281848275028,0.19525060065222444,0.09237314063521948,0.046216381098142016,0.20222984267582764,-0.07501719999130575,0.14652553717002187,-0.05791760577577316,-0.09024723257918921,0.029110422721629427,-0.12716527549194667,0.055058960399205804,0.04973032548213282,0.2684952505396784,-0.0797860168478177,-0.1181966207504317,0.09241289269651917,-0.017333458176566428,0.0553321079118011,0.04088841367458689,0.05684810652262833,0.016651123857776583,0.010902425869838556,0.04427134332843814,0.1890981602742212,0.04136863064452774,0.13731449263279696,0.11244972305201396,-0.019066360850349434,-0.03971128384046308,0.008631164131775072,-0.03418338526326644,-0.19891241431158105,-0.11312725243026533,0.051985482655955456,0.09807126004511231,0.0613509350300417,0.1460191421067005,3.914151483588228e-06,0.04022300947853798,0.0016079069295250434,-0.1853461931318386,-0.09913209731393659,0.01595023555222746,0.17132187396489865,0.059974360417726566,0.07107321350283766,0.0439802989377354,-0.007865154590861394,0.20994378891239676
