Gene_1,Gene_2
FAT4,ELF2
FAT4,UBE2D3
FAT4,CFI
FAT4,LEF1
FAT4,PPBP
FAT4,RASSF6
FAT4,UNC5C
FAT4,C4orf36
FAT4,ANXA5
FAT4,COQ2
FAT4,BMP2K
FAT4,ABCG2
FAT4,MTHFD2L
FAT4,SMARCAD1
FAT4,ZNF330
FAT4,USP38
FAT4,LARP7
FAT4,MMAA
FAT4,MRPL1
FAT4,HERC3
FAT4,PDLIM5
FAT4,ANAPC10
FAT4,WDFY3
FAT4,BBS12
FAT4,CXCL9
FAT4,DNAJB14
FAT4,HSD17B11
FAT4,SGMS2
FAT4,ANK2
FAT4,RNF150
FAT4,ANXA3
FAT4,ELMOD2
FAT4,PRDM5
FAT4,CAMK2D
FAT4,C4orf3
FAT4,CISD2
FAT4,GPRIN3
LIN54,INTS12
LIN54,RASGEF1B
LIN54,C4orf33
LIN54,PAQR3
LIN54,SLC39A8
LIN54,PDE5A
LIN54,RAP1GDS1
LIN54,ENPEP
LIN54,SYNPO2
LIN54,CCNG2
LIN54,EXOSC9
LIN54,EIF4E
LIN54,INPP4B
LIN54,METAP1
LIN54,NAA15
LIN54,AFF1
LIN54,THAP6
LIN54,METTL14
LIN54,HERC6
LIN54,ABCE1
LIN54,ZNF827
LIN54,RCHY1
LIN54,FAM13A
LIN54,ANTXR2
LIN54,NDUFC1
LIN54,TSPAN5
LIN54,SEC24B
LIN54,PAPSS1
LIN54,USP53
LIN54,IL15
LIN54,NPNT
LIN54,TIFA
LIN54,SCOC
LIN54,MAD2L1
LIN54,NAP1L5
LIN54,LARP1B
LIN54,KLHL8
LIN54,SCLT1
LIN54,COPS4
LIN54,RAB33B
LIN54,NUDT9
LIN54,ELOVL6
LIN54,PCDH18
LIN54,GAB1
LIN54,PLA2G12A
LIN54,SMARCA5
LIN54,PKD2
LIN54,FRAS1
LIN54,SDAD1
LIN54,OTUD4
LIN54,ELF2
LIN54,LSM6
LIN54,CFI
LIN54,PLAC8
LIN54,SPATA5
LIN54,STBD1
LIN54,UNC5C
LIN54,C4orf36
LIN54,AIMP1
LIN54,ANXA5
LIN54,BANK1
LIN54,BMP2K
LIN54,ABCG2
LIN54,RPL34
LIN54,MMRN1
LIN54,ENOPH1
LIN54,LARP7
LIN54,MMAA
LIN54,MRPL1
LIN54,SMAD1
LIN54,HHIP
LIN54,HERC3
LIN54,PDLIM5
LIN54,HELQ
LIN54,SEC24D
LIN54,ANAPC10
LIN54,PPM1K
LIN54,DNAJB14
LIN54,TMEM150C
LIN54,ANK2
LIN54,MFSD8
LIN54,RNF150
LIN54,ANXA3
LIN54,ARHGAP24
LIN54,SPARCL1
LIN54,ELMOD2
LIN54,NUP54
LIN54,CISD2
LIN54,PLK4
LIN54,G3BP2
PDE5A,RASGEF1B
PDE5A,HSPA4L
PDE5A,C4orf33
PDE5A,TET2
PDE5A,ADH5
PDE5A,PAQR3
PDE5A,SLC39A8
PDE5A,FAT4
PDE5A,LIN54
PDE5A,RAP1GDS1
PDE5A,ENPEP
PDE5A,CCNG2
PDE5A,EIF4E
PDE5A,INPP4B
PDE5A,NAA15
PDE5A,PPA2
PDE5A,THAP6
PDE5A,DAPP1
PDE5A,METTL14
PDE5A,TBCK
PDE5A,ABCE1
PDE5A,SLC10A7
PDE5A,ZNF827
PDE5A,RCHY1
PDE5A,ALPK1
PDE5A,FAM13A
PDE5A,ANTXR2
PDE5A,NDUFC1
PDE5A,SPP1
PDE5A,THAP9
PDE5A,BDH2
PDE5A,PAPSS1
PDE5A,CXCL11
PDE5A,BBS7
PDE5A,SCARB2
PDE5A,IL15
PDE5A,NPNT
PDE5A,TIFA
PDE5A,MAD2L1
PDE5A,NAP1L5
PDE5A,CXCL5
PDE5A,GAR1
PDE5A,SNCA
PDE5A,KLHL8
PDE5A,CYP2U1
PDE5A,SCLT1
PDE5A,FGF2
PDE5A,COPS4
PDE5A,MANBA
PDE5A,RAB33B
PDE5A,NUDT9
PDE5A,BTC
PDE5A,PLA2G12A
PDE5A,SMARCA5
PDE5A,OTUD4
PDE5A,ELF2
PDE5A,LSM6
PDE5A,UBE2D3
PDE5A,CFI
PDE5A,LEF1
PDE5A,PPBP
PDE5A,RASSF6
PDE5A,SPATA5
PDE5A,STBD1
PDE5A,UNC5C
PDE5A,C4orf36
PDE5A,ANXA5
PDE5A,COQ2
