Gene_1,Gene_2
BBS12,MTHFD2L
BBS12,HERC5
BBS12,STBD1
BBS12,AREG
BBS12,MRPL1
TNIP3,HSD17B11
RASSF6,HSD17B11
RASSF6,COQ2
NAP1L5,C4orf33
GAR1,MTHFD2L
GAR1,HERC5
ABCG2,PDLIM5
ABCG2,BBS12
ABCG2,PLA2G12A
ABCG2,DAPP1
ABCG2,LARP1B
WDFY3,USP53
FAT4,CFI
FAT4,PPM1K
EXOSC9,HERC5
EXOSC9,PPM1K
PPA2,AREG
SNCA,NDNF
PLA2G12A,AP1AR
PLA2G12A,ABCG2
PLA2G12A,FAM241A
PLA2G12A,UBE2D3
PLA2G12A,GPAT3
PLA2G12A,USP53
PLA2G12A,PGRMC2
MTHFD2L,TBCK
MTHFD2L,BBS12
MTHFD2L,GAR1
MTHFD2L,PDE5A
MTHFD2L,BDH2
MTHFD2L,PKD2
MTHFD2L,SDAD1
MTHFD2L,INPP4B
MTHFD2L,EIF4E
MTHFD2L,FAM13A
MTHFD2L,RAB33B
MTHFD2L,PPM1K
MTHFD2L,MRPL1
HERC5,ZNF827
HERC5,CCNG2
HERC5,BBS12
HERC5,GAR1
HERC5,EXOSC9
HERC5,CXCL9
HERC5,NAA15
HERC5,UBE2D3
HERC5,SEC24D
HERC5,EIF4E
HERC5,AREG
HERC5,BMP3
HERC5,CXCL8
HERC5,ABCE1
CXCL9,HERC5
HPGDS,UBE2D3
HPGDS,FAM47E
CXCL2,TBC1D9
CXCL2,FAM241A
CXCL2,SGMS2
CXCL2,UBE2D3
CXCL2,SCD5
CXCL2,CXCL1
CXCL2,ANXA3
CXCL2,ARSJ
CXCL2,NOCT
COQ2,RASSF6
COQ2,SMARCA5
SPARCL1,PRDM8
SPARCL1,ENOPH1
HHIP,SETD7
HHIP,PDE5A
HHIP,HHIP-AS1
PRDM8,SETD7
PRDM8,SPARCL1
PRDM8,UNC5C
ABRAXAS1,CXCL3
ABRAXAS1,INPP4B
CFI,HSD17B11
CFI,CCNG2
CFI,FAT4
CFI,PDE5A
CFI,PARM1
CFI,PKD2
CFI,TMEM150C
CFI,SPRY1
CFI,NFKB1
CFI,FAM13A
CFI,GPRIN3
CFI,LINC01094
CFI,PCDH18
LARP7,AFF1
PAPSS1,HERC6
PAPSS1,BBS7
FAM241A,CXCL3
FAM241A,PLA2G12A
FAM241A,CXCL2
FAM241A,COX18
SGMS2,CXCL2
SGMS2,BDH2
SGMS2,MANBA
SGMS2,ADH5
SGMS2,LINC01094
SGMS2,ANTXR2
PDE5A,NUP54
PDE5A,MTHFD2L
PDE5A,HHIP
PDE5A,CFI
PDE5A,STBD1
PDE5A,FLJ20021
PDE5A,NAA15
PDE5A,RNF150
PDE5A,UBE2D3
PDE5A,LARP1B
PDE5A,ANXA3
PDE5A,USP53
PDE5A,SLC39A8
PDE5A,HPSE
PARM1,CFI
STBD1,C4orf36
STBD1,CCNG2
STBD1,BBS12
STBD1,PDE5A
STBD1,INPP4B
BDH2,MTHFD2L
BDH2,SGMS2
BDH2,NAA15
BDH2,UBE2D3
BDH2,LARP1B
BDH2,NUDT6
DAPP1,CXCL3
DAPP1,ABCG2
DAPP1,MCUB
FLJ20021,PDE5A
FLJ20021,HELQ
NAA15,C4orf36
NAA15,CCNG2
NAA15,HERC5
NAA15,PDE5A
NAA15,BDH2
NAA15,RNF150
NAA15,INPP4B
NAA15,DKK2
NAA15,SPATA5
NAA15,ADH1B
NAA15,C4orf3
NAA15,FAM13A
NAA15,WDFY3-AS2
NAA15,ANTXR2
NAA15,PPM1K
NAA15,ABCE1
PKD2,MTHFD2L
PKD2,CFI
PKD2,DNAJB14
PKD2,LARP1B
PKD2,ANXA3
PKD2,AIMP1
PKD2,SLC39A8
HHIP-AS1,HHIP
ENOPH1,SPARCL1
ENOPH1,UNC5C
ENOPH1,ADH1B
ENOPH1,ANTXR2
ENOPH1,MMRN1
EMCN,SETD7
EMCN,ANTXR2
RAB33B-AS1,MRPL1
ELMOD2,UBE2D3
RNF150,PDE5A
RNF150,NAA15
SMARCA5,COQ2
SMARCA5,SEC24D
SMARCA5,ZNF330
SMARCA5,TMEM150C
SMARCA5,MAML3
SMARCA5,MCUB
SMARCA5,BLTP1
SMARCA5,HERC3
MAD2L1,CXCL10
ZGRF1,ANKRD17
ZGRF1,MGST2
SDAD1,TBCK
SDAD1,MTHFD2L
UBE2D3,SCARB2
UBE2D3,C4orf36
UBE2D3,CCNG2
UBE2D3,PLA2G12A
UBE2D3,HERC5
UBE2D3,HPGDS
UBE2D3,CXCL2
UBE2D3,PDE5A
UBE2D3,BDH2
UBE2D3,ELMOD2
UBE2D3,SCD5
UBE2D3,INPP4B
UBE2D3,ADH1B
UBE2D3,ADH5
UBE2D3,NDNF
UBE2D3,C4orf3
UBE2D3,SLC10A7
UBE2D3,ANTXR2
UBE2D3,PPM1K
SEC24D,HERC5
SEC24D,SMARCA5
SEC24D,HERC6
SEC24D,LINC01094
HERC6,THAP9-AS1
HERC6,PAPSS1
HERC6,SEC24D
HERC6,SCD5
HERC6,ABHD18
HERC6,BMP3
SCD5,CXCL3
SCD5,CXCL2
SCD5,UBE2D3
SCD5,HERC6
SCD5,ZNF330
MANBA,SGMS2
MANBA,EIF4E
MANBA,NFKB1
CCSER1,GSTCD
DNAJB14,HSD17B11
DNAJB14,PKD2
DNAJB14,FGF2
ZNF330,SMARCA5
ZNF330,SCD5
ZNF330,ARHGAP24
INPP4B,MTHFD2L
INPP4B,ABRAXAS1
INPP4B,STBD1
INPP4B,NAA15
INPP4B,UBE2D3
INPP4B,LARP1B
INPP4B,AIMP1
INPP4B,SLC39A8
INPP4B,PCDH18
INPP4B,ABCE1
FGF2,TBCK
FGF2,CXCL3
FGF2,CCNG2
FGF2,DNAJB14
FGF2,ANXA3
FGF2,COX18
EIF4E,MTHFD2L
EIF4E,HERC5
EIF4E,MANBA
EIF4E,ABHD18
EIF4E,ADH5
EIF4E,HADH
EIF4E,LARP1B
EIF4E,OTUD4
EIF4E,ABCE1
BBS7,PAPSS1
BBS7,PPM1K
CXCL1,CXCL2
DKK2,NAA15
DKK2,ELF2
DKK2,SEC24B
SPATA5,NUP54
SPATA5,INTS12
SPATA5,NAA15
SPATA5,BMP3
TMEM150C,CFI
TMEM150C,SMARCA5
TMEM150C,HNRNPDL
TMEM150C,PYURF
MAML3,JADE1
MAML3,SMARCA5
MAML3,LARP1B
MAML3,BMP3
ELF2,DKK2
ELF2,PPM1K
ABHD18,HERC6
ABHD18,EIF4E
ABHD18,HADH
ABHD18,RCHY1
MCUB,PDLIM5
MCUB,DAPP1
MCUB,SMARCA5
MCUB,PYURF
TIGD2,CXCL3
SPRY1,CFI
UNC5C,RAP1GDS1
UNC5C,PRDM8
UNC5C,ENOPH1
UNC5C,ANXA3
UNC5C,SLC39A8
NFKB1,CFI
NFKB1,MANBA
NFKB1,LINC01094
NFKB1,OTUD4
NFKB1,HPSE
CYP2U1,HSD17B11
CYP2U1,BMP3
ADH1B,ANAPC10
ADH1B,NAA15
ADH1B,ENOPH1
ADH1B,UBE2D3
ADH1B,AIMP1
ADH5,USP38
ADH5,THAP6
ADH5,ANAPC10
ADH5,SGMS2
ADH5,UBE2D3
ADH5,EIF4E
ADH5,NUDT6
ADH5,BMP3
ADH5,INTU
ADH5,PPM1K
ADH5,ABCE1
ADH5,NOCT
NDNF,SETD7
NDNF,SNCA
NDNF,UBE2D3
NDNF,BMP3
BLTP1,SMARCA5
BLTP1,HADH
BLTP1,RCHY1
BLTP1,MRPL1
OSTC,MRPL1
HADH,THAP6
HADH,EIF4E
HADH,ABHD18
HADH,BLTP1
HADH,PPM1K
LARP1B,CCNG2
LARP1B,ABCG2
LARP1B,PDE5A
LARP1B,BDH2
LARP1B,PKD2
LARP1B,INPP4B
LARP1B,EIF4E
LARP1B,MAML3
AREG,BBS12
AREG,PPA2
AREG,HERC5
SEPTIN11,SCARB2
SEPTIN11,ANAPC10
SEPTIN11,ANXA3
SEPTIN11,AIMP1
NUDT6,BDH2
NUDT6,ADH5
ANXA3,PDLIM5
ANXA3,SETD7
ANXA3,CXCL2
ANXA3,PDE5A
ANXA3,PKD2
ANXA3,FGF2
ANXA3,UNC5C
ANXA3,SEPTIN11
ANXA3,C4orf3
ANXA3,USP53
ARSJ,CXCL3
ARSJ,CXCL2
ARSJ,ARHGAP24
C4orf3,NAA15
C4orf3,UBE2D3
C4orf3,ANXA3
C4orf3,RCHY1
C4orf3,PGRMC2
CISD2,CXCL10
PAQR3,PPM1K
CXCL10,CCNA2
CXCL10,JADE1
CXCL10,MAD2L1
CXCL10,CISD2
CXCL10,CXCL11
CXCL10,AFF1
CXCL10,HPSE
NPNT,SETD7
FAM13A,MTHFD2L
FAM13A,CFI
FAM13A,NAA15
FAM13A,PYURF
FAM13A,FAM47E
GPRIN3,CFI
AIMP1,GSTCD
AIMP1,CCNG2
AIMP1,PKD2
AIMP1,INPP4B
AIMP1,ADH1B
AIMP1,SEPTIN11
AIMP1,ANTXR2
RCHY1,ABHD18
RCHY1,BLTP1
RCHY1,C4orf3
RAB33B,MTHFD2L
C4orf33,NAP1L5
CXCL11,CXCL10
SLC10A7,NUP54
SLC10A7,UBE2D3
LINC01094,CFI
LINC01094,SGMS2
LINC01094,SEC24D
LINC01094,NFKB1
HNRNPDL,TMEM150C
HNRNPDL,PPM1K
HNRNPDL,MRPL1
PRKG2,SETD7
PRKG2,CDKL2
SEC24B,DKK2
SEC24B,USP53
BMP3,GAB1
BMP3,GYPE
BMP3,C4orf36
BMP3,CCNG2
BMP3,HERC5
BMP3,HERC6
BMP3,SPATA5
BMP3,MAML3
BMP3,CYP2U1
BMP3,ADH5
BMP3,NDNF
BMP3,WDFY3-AS2
HELQ,CXCL3
HELQ,FLJ20021
INTU,ADH5
INTU,MGST2
TSPAN5,ANTXR2
WDFY3-AS2,NAA15
WDFY3-AS2,BMP3
WDFY3-AS2,PYURF
ANTXR2,ZNF827
ANTXR2,ANAPC10
ANTXR2,SGMS2
ANTXR2,NAA15
ANTXR2,ENOPH1
ANTXR2,EMCN
ANTXR2,UBE2D3
ANTXR2,AIMP1
ANTXR2,TSPAN5
GPAT3,JADE1
GPAT3,PLA2G12A
ARHGAP24,PDLIM5
ARHGAP24,ZNF330
ARHGAP24,ARSJ
ARHGAP24,USP53
OTUD4,THAP6
OTUD4,CCNG2
OTUD4,EIF4E
OTUD4,NFKB1
OTUD4,COX18
PYURF,TMEM150C
PYURF,MCUB
PYURF,FAM13A
PYURF,WDFY3-AS2
MMRN1,ENOPH1
CDKL2,GYPE
CDKL2,PRKG2
USP53,TBC1D9
USP53,WDFY3
USP53,PLA2G12A
USP53,PDE5A
USP53,ANXA3
USP53,SEC24B
USP53,ARHGAP24
USP53,PPM1K
MGST2,ZGRF1
MGST2,INTU
AFF1,LARP7
AFF1,CXCL10
AFF1,PPM1K
AFF1,MRPL1
PGRMC2,CCNG2
PGRMC2,PLA2G12A
PGRMC2,C4orf3
CXCL8,HERC5
FAM47E,HPGDS
FAM47E,FAM13A
COX18,ANKRD17
COX18,FAM241A
COX18,FGF2
COX18,OTUD4
PPM1K,NUP54
PPM1K,HSD17B11
PPM1K,FAT4
PPM1K,EXOSC9
PPM1K,MTHFD2L
PPM1K,NAA15
PPM1K,UBE2D3
PPM1K,BBS7
PPM1K,ELF2
PPM1K,ADH5
PPM1K,HADH
PPM1K,PAQR3
PPM1K,HNRNPDL
PPM1K,USP53
PPM1K,AFF1
PPM1K,ABCE1
PPM1K,HPSE
SLC39A8,PDLIM5
SLC39A8,SETD7
SLC39A8,PDE5A
SLC39A8,PKD2
SLC39A8,INPP4B
SLC39A8,UNC5C
PCDH18,CFI
PCDH18,INPP4B
MRPL1,FAM13A-AS1
MRPL1,RPL34
MRPL1,THAP9-AS1
MRPL1,BBS12
MRPL1,MTHFD2L
MRPL1,RAB33B-AS1
MRPL1,BLTP1
MRPL1,OSTC
MRPL1,HNRNPDL
MRPL1,AFF1
ABCE1,TBCK
ABCE1,HERC5
ABCE1,NAA15
ABCE1,INPP4B
ABCE1,EIF4E
ABCE1,ADH5
ABCE1,PPM1K
HERC3,SMARCA5
NOCT,CXCL3
NOCT,CXCL2
NOCT,ADH5
HPSE,PDE5A
HPSE,NFKB1
HPSE,CXCL10
HPSE,PPM1K
