,CNOT6L,ANXA3,SCOC,SPARCL1,ELOVL6,HPSE,SCLT1,SEC31A,GYPE,TET2,COPS4,ANKRD17,HHIP-AS1,PDE5A,STBD1,USP38,AIMP1,CASP6,GPAT3,INPP4B,MRPL1,METAP1,H2AZ1,CXCL8,SDAD1,ELF2,DNAJB14,RAB33B,HSPA4L,SCD5,MCUB,AFF1,WDFY3-AS2,EXOSC9,HERC6,SPRY1,HNRNPD,PRSS12,RPL34,MTHFD2L,TRAM1L1,UNC5C,SCOC-AS1,ABCG2,TSPAN5,UBE2D3-AS1,GAB1,KLHL8,FLJ20021,OTUD4,PRDM8,SOWAHB,LSM6,SEC24B-AS1,SLC39A8,CAMK2D,SLC10A7,AP1AR,TIFA,PPA2,NUP54,TMEM150C,ANXA5,THAP9,NDNF,LIN54,RAP1GDS1,HERC3,SGMS2,LARP1B,EMCN,NUDT6,ELMOD2,HPGDS,USO1,CXCL10,NDUFC1,GTF2IP12,NPNT,SEPTIN11,MMAA,CDKL2,COX18,NAP1L5,SLC9B2,TBCK,LINC01094,WDFY3,COQ2,CXCL9,CCSER1,HELQ,ZGRF1,RNF150,SMARCAD1,SMAD1,TIGD2,PLA2G12A,FAT4,FAM13A,CFI,PF4,C4orf3,CXCL11,ANKRD50,RAB33B-AS1,BMP2K,LINC01088,ENPEP,SPATA5,BBS7,UBE2D3,HSD17B11,TBC1D9,USP53,GAR1,PGRMC2,ZNF330,ARSJ,MRPS18C,SPP1,CISD2,SEC24D,BBS12,ZNF827,PYURF,PARM1,HERC5,NOCT,HNRNPDL,THAP6,ADH5,CXCL2,IL15,MMRN1,SEPTIN7P14,CXCL5,ADH1B,PPP3CA,INTS12,BTC,PLK4,MFSD8,BMP3,RCHY1,GPRIN3,PAPSS1,CXCL3,HHIP,CCNG2,PLAC8,LAMTOR3,FAM241A,BDH2,OSTC,RASGEF1B,ARHGAP24,BLTP1,INTU,C4orf36,CXCL1,ANAPC10,GSTCD,PDLIM5,TRMT10A,THAP9-AS1,MAML3,PAQR3,ARHGEF38,FGF2,DAPP1,BANK1,SNCA,ABHD18,RASSF6,FAM47E,ABRAXAS1,CCNA2,LINC02615,PKD2,ENOPH1,SNHG8,TNIP3,SCARB2,LARP7,MGST2,NFKB1,ADH1C,C4orf33,ANTXR2,NAA15,PCDH18,NUDT9,EIF4E,LINC01091,SEC24B,PRDM5,PPBP,JADE1,NAAA,PRKG2,SMARCA5,SYNPO2,SETD7,G3BP2,SHROOM3,CDS1,PTPN13,PPM1K,MAD2L1,MAPK10,ALPK1,HADH,FAM13A-AS1,LEF1,ABCE1,METTL14,FRAS1,AREG,MANBA,CCNI,ANK2,CYP2U1,DKK2
CNOT6L,0.0,0.032088464670133814,0.008733550787898468,0.11217761018067594,-0.10301958051920217,-0.04537645698008139,0.11929701888059398,-0.07579206945991958,0.09792937830736363,0.00017427519626346327,-0.13390498167436904,0.06167322905548724,0.008288975290582106,-0.03951626418731169,0.04971942331384851,0.06408441855719572,-0.09138533280787096,0.045737283928574984,-0.02908733233660566,0.093850800716374,0.13923633519986015,0.0033805047480643647,-0.06924963852551548,0.040727655269807254,0.034128794854473135,-0.026367585879301113,0.045786358266707045,0.09336469364267787,-0.015555037800471024,0.14221026204575063,-0.0018031203720117774,0.035643324816839725,-0.0849685886220327,-0.09437444019109058,0.03143110420582911,0.03144720713792876,-0.15112153251456187,0.04361428276639594,-0.0464876729394034,-0.027511849419684264,-0.04275205382012656,0.014424828764722567,-0.0395647577893068,0.04137643042088783,-0.056688028577135056,0.04885498381001218,-0.007678052892187675,0.15622710837732331,-0.03642758674990927,0.11246278231420104,0.01911102886679652,-0.046520018075234405,0.017399614722475656,-0.10577126324609032,0.07509946699691379,0.053318844601402154,0.14077416134876242,0.05207528006292277,0.03272098280198704,-0.08227648815907894,-0.06144378119834889,0.06092608300993554,-0.06852224537282521,-0.029089684830089443,0.1996019177496837,0.06821108504937592,0.030515134066525167,-0.055933704799983115,0.06491517640657493,-0.07235917328929378,0.07388357252904817,0.00957897495037018,-0.009692530678058586,0.030872061987235747,-0.056434053892328494,0.04386401997305795,0.010241249004490477,-0.046044715533140775,-0.14777457375018863,0.10776739297750543,0.06948868819569842,-0.007783467635697841,-0.00366731932492046,0.16690308414602464,0.006797770024603883,0.03992862233104988,-0.0899924929617854,0.09806899877741927,-0.10862232895867889,0.04966553051385561,0.1418874164548166,0.018607268051672645,0.0029574264386401715,0.032863664064316685,0.0006736330264842252,-0.013871078549890874,0.014507340396340239,-0.07481250105801165,0.023928892871122806,0.046237727878329374,0.09432497244915862,-0.043933972689287934,0.017356323439950937,-0.03515922152292713,-0.04391602200830433,0.08497905402489192,0.004262848775773907,-0.11268631255257723,-0.032049678658726065,0.1672522765691961,0.01493349607805043,-0.08099358098717153,0.10012560497543609,0.14285637591199854,-0.13414350304895586,-0.13960699184836475,0.04926054675083271,0.026118205073958376,0.06105313528359069,-0.06527944495697428,-0.08268092967566493,0.08556005108629347,0.08618618170949609,0.05064778053971013,0.05851183860382085,0.04719652683414505,-0.04604683873918993,0.052529058028744836,0.1674158790951943,0.04619325302721264,0.037119001526236144,0.040095105347246716,0.060214241012062096,-0.027958107942028423,0.0536434173975483,-0.014090317342785675,0.02686585218852198,-0.08460289557904233,0.06571719848846527,0.024332215174807097,-0.017262381386008014,-0.01743959832106974,0.1305391134895914,0.0835357823344941,0.053669713715475936,0.10966019746638114,0.0922542738947383,-0.06100170779424991,0.14879297565709113,0.01619036409575746,-0.009763021531705614,-0.06361322324617551,0.16743088030186093,-0.03952649321799803,-0.03542584884544364,0.0001223948749503028,-0.10360393833056249,0.01652181042093876,0.0453267422511627,-0.006593110026995533,0.08284002361440901,0.032298030786589826,0.07274913983696166,0.014544266431873867,-0.013919003714012074,-0.046372925300152426,0.04260057389954305,0.10860355087992085,0.00707372367256175,-0.0196829129086523,-0.021605033567283514,-0.07247599186047243,-0.07366607871250756,0.07606281955450445,-0.0740429084460158,0.03696756313568805,-0.06426444448398323,0.025651643965796726,0.0345206889150845,-0.09425895304066527,0.0994646953686099,-0.013378288708145485,0.010183351116243359,-0.07057006269006325,-0.08081280895685082,0.1632699052008453,0.14258369531194448,-0.001647444609646516,0.07066876360223596,-0.025485147752416004,-0.01609505805710137,-0.08133638164931843,0.0850970700179601,0.02680420531265144,0.002567140650886386,0.03269123815601001,0.027770106461339907,-0.04372097164678386,0.1259210501421643,-0.04625041808753872,0.11115987513056887,0.10593534071118853,-0.0714614249070495,0.1650806224634596,0.1730630564901242,0.18434290632752828,0.04223960941829006,-0.08347586617204662,0.04487842312040501,-0.055138858627429094,-0.09574051822924724,0.1173088801831567,0.022721034629188702,-0.09871097630290317,0.15076148448746995,0.1510444497582887,0.04276488191331806,0.043174320487714975,0.07984932024637288,0.0833574853641908,0.01855819574287051,0.07386675680303458,-0.04137173504999698,0.08938913015102207
ANXA3,0.032088464670133814,0.0,-0.0579962389807046,0.03075956663185195,-0.017997842894754583,-0.002382272489802362,0.026435935834922184,-0.08012178116966538,0.23244261679060801,-0.0923307584199841,0.11467968575935446,-0.1046130179510692,0.2023895655149558,-0.1261412142440713,0.061258414331296016,-0.0863578317141535,0.018249159372644985,0.1736056060353515,-0.043516421259990466,0.03114243740129044,-0.020171600548280117,-0.10808779403633936,-0.002883748161657321,0.0490128886703818,0.012899622544069579,0.16857100181624315,0.1745081996933761,-0.021118722652213522,-0.09197535896426104,0.29234663574728775,0.1567667884004634,0.06864710604981666,0.06117615816143525,0.1351633983269286,-0.01910408999527119,0.08362502879356395,-0.05504380846819683,0.11688674099846141,-0.013526485167448768,-0.04508178855894234,0.08206250968814917,-0.05609232568564328,0.01959564076282533,0.14337052681706008,-0.12191012773593861,-0.0023334029994749902,0.1138269522682828,-0.19720637023590717,-0.09189716464323892,-0.09092885153096082,-0.13737897403840946,0.03878456446329693,0.07521737560277628,0.09544979427000108,0.1368841356789798,0.007061147764780436,-0.10060717683964188,-0.05880715655603091,0.0059994364028776274,-0.08488851969406143,0.006303818106281384,0.1097330857673922,-0.041152166248762355,0.07196234350072608,0.3947607032361903,0.15515661888008933,0.09265421439696195,-0.006995514315272762,-0.015550598714532531,-0.09381537451317179,0.291078028031436,0.09357173964474871,0.009553460369992927,-0.01754314138333917,0.046756247051362596,-0.048765685137347,0.174287475033561,-0.1348463342155973,0.20831459194244806,0.06794070144474651,0.05600684501020738,-0.025569431237373767,-0.059802660793935404,0.08532195535007824,0.035303690965779524,0.03206982433104271,0.014902100140969697,-0.09729981605201395,0.07710129546760133,0.030972844402613914,-0.06614894753146151,-0.03585792856940693,-0.01585913472560235,0.01470447142187393,0.0018086529602096275,-0.12732718088769895,0.04947732859603387,0.08624969717704839,0.0010616734955256292,-0.24842534987919626,0.03451229188400654,0.06512392008963139,-0.008448970138056485,-0.04184876437965998,0.07047254576604048,0.05071514375980536,0.08646777961692867,0.0803793978516768,0.07991038660032916,-0.017608838404268967,-0.029965484098336683,0.03693120334543856,0.05013649646035655,-0.036771148251244584,0.04694039840421831,0.07459965066119288,0.058614534608522735,0.08742483169895866,0.10537041603491328,-0.00842247068468214,-0.02995256705818452,-0.05964477356728091,-0.0789562897241615,0.0357429076076257,-0.05882267040594774,0.075310147114086,-0.05274275672483417,0.03087116054918164,-0.08141954611148472,0.061204622703817574,0.053081615601470906,0.15586013039750807,0.14798144703962213,0.07324355877617748,0.01876091773107879,0.08655994761378284,-0.026699544492176683,0.09932063537893009,-0.18707321594418663,0.02590517484762359,-0.008177082395966782,0.03438758919801886,0.16614275769993364,0.02244206606443484,0.10054060962740152,0.012911043449320533,0.10531097638924045,-0.060175655877429964,0.17156755910219024,0.037620962588253676,0.0147792986895642,0.11719498147434089,0.030960654814125504,0.04519821939674272,-0.11769024275599071,-0.07350305437689966,-0.10008365010608128,0.03872286801423757,-0.056220625898280883,0.13635288213838997,-0.09337115620636917,0.18861981686184037,-0.09259347311809552,0.012703484566356263,-0.0010593679207352,0.01775998768461918,-0.07242732425961317,-0.08551784723527696,-0.07190653999190555,0.0325553694922706,-0.1626052663935507,0.12768939668813456,0.05837309707729641,0.11370699523428467,-0.06315265537953677,-0.038317057960922433,-0.061908520742293055,0.027403324133598354,0.0903660899593532,0.14717276441987964,0.049912119309929365,-0.04410614257488182,-0.03651524349420847,-0.1254646253566082,0.2218776305699591,-0.020972416459019847,0.05324590429701919,0.0009736187727327623,0.0018521258373054316,-0.03917816982316678,-0.0019277869394104734,-0.008120512788270648,0.08878239535114703,0.01320586497872597,0.13398384011242837,-0.030283575057767558,0.038898631388239686,-0.038320020458908206,0.09448163744882114,0.026214646844752793,0.31303198710004887,-0.0501419916707147,-0.18582935124451486,-0.12505452955873464,0.0005178156540603739,0.08241032447714879,0.11385208813879348,0.06509335663835383,0.24015495677705223,-0.03124149571451994,0.03132503937046162,-0.10248570542335436,-0.22899926294082906,0.13598564263481874,0.09673544197348213,-0.11137899472370755,-0.016626775647918653,0.12862254538923296,-0.05798617640675524,0.05412774996225872,0.04854687971719379,-0.04035558242035154,-0.037979199467874376,0.0850828393540244
SCOC,0.008733550787898468,-0.0579962389807046,0.0,0.04961567429753064,0.0012790957554701763,-0.09879328483027933,-0.05538197816668052,-0.12263289409162591,0.049418183379190204,-0.11794496288091574,0.12605519334878354,-0.046125020269606416,0.050584270975306635,0.11386684550058561,0.1795730188827743,0.15024496396019216,0.0786026586077764,0.15866500219670776,-0.09375235725160361,-0.12754081488884875,0.08178101050587423,-0.06450090025173133,0.08451022994015012,0.04823873022638782,0.04457681704216236,-0.07294779690259424,0.09552056363976894,-0.02103367646308589,0.007203039240173892,0.07518137359636401,-0.11960252738868161,-0.07552550538331265,0.01524270217633346,0.10359929234090398,0.06035636178754191,-0.05390778028587218,-0.07102217366755154,0.034165211090979704,-0.03722917499784327,-0.008722782930871378,0.13869590521002303,0.05261763150794878,-0.0797477834548681,-0.046457800430685654,0.028513145936936154,0.07827350163089715,0.0886447526182757,0.04424557832652364,-0.004200868375848586,-0.06447181092577282,-0.13747466201866435,-0.10978735734836996,-0.06945253822888796,0.06704105878771977,0.08479157881529238,0.11785016865571529,0.18302447510205128,0.11430070140705256,0.0804753318009167,0.08462324849286681,-0.11147852804193369,0.054852584327087214,0.0029377309154649373,0.029928359626759618,-0.01509617452595836,0.08161461778433271,0.1451812919808919,-0.014267352495473529,-0.009262691912446809,0.10949202510599752,0.013663125924308262,-0.004828946375092377,0.18178142389010346,0.0402890279426583,0.048491639677126885,0.02336014278015485,0.0521882797081696,-0.19126760879641969,-0.09344629261370652,0.007354793918490326,-0.0848724586062161,-0.016548019537240083,0.18803985343225454,0.04882330318678409,-0.016820097303923972,0.09860371471486346,0.05453828371638132,0.028122590542777905,0.11908130252074832,0.02985875638928301,0.049853479181170855,-0.013750607167652765,-0.028052908360252215,-0.026942925205722047,0.15420202641228367,0.04087224905583825,0.03130412054028262,0.154659651750589,-0.02930234488309083,-0.0522906526339584,0.10408479064734077,-0.02336743989503029,0.11810974469948578,0.007978185899770536,-0.037784637873889866,-0.02585072581570214,0.10930909646867085,0.10323660240365921,-0.07984254544060126,-0.0005261193175595378,-0.05833759806430644,0.07711970144643532,0.080758897508166,-0.07355013376595887,0.061558245969127914,0.17829919961969468,0.1551014830826822,0.07041856178544736,0.07834401944877531,-0.09868475089043988,0.026993320996504817,0.11567812258894836,0.06917210406894124,-0.011729748624502507,0.1087476966934986,0.18030595093523047,-0.10658314394114576,0.16337646742487422,-0.017932945231346992,-0.012503640503787295,0.008030006764885625,0.1047084173642805,0.05487322651163456,0.08236114148617803,0.020887485174799388,0.05256056725142035,0.07815889385427673,-0.006098217195535693,0.03771551488640984,-0.009634983839357137,0.09242113223625409,-0.022286456421861566,-0.10663044013919673,-0.06876910413691235,0.09211545473952042,-0.019709459987730566,0.058533179888707536,-0.21078092359891537,-0.012121927305718967,0.048951321542846975,0.011634708342335032,0.17138892700392808,0.038316370055540894,0.1616891297442529,0.21689484729830846,-0.03763266406812698,-0.044952082769454484,0.10309469480714657,-0.05873262461085977,0.011339169584259417,-0.05331541592791682,0.04139815408606723,0.0014275534211238752,0.06668851821411682,0.06102845543761391,0.058057768874235645,-0.06216420806966654,0.04290456787787729,0.029749552919104527,0.0010034361419128481,-0.01554161862689688,0.07227426856125663,-0.007184746925577435,-0.05909524013053722,0.020606302939412992,0.016206868770194525,0.06973571151025333,-0.03780135956400685,-0.0019198562692355383,0.15644372192840894,0.16699329287022965,-0.0012020797106388054,-0.024772065504993824,0.13551479478421372,0.07229745460105039,0.08441595536609035,-0.032692692032019605,0.1045065153743329,0.07288341948189359,0.09261201624568831,-0.03911105599026071,-0.041829340887722145,0.048918545130937394,0.06891617387537102,-0.11398620511190596,0.04179391603355533,0.027361494247282337,0.07924791295513121,0.08466767714605732,0.016663739819929295,0.08598830259158471,0.006887439384946566,0.07528464807712551,0.16802314325500772,0.1838534253769689,-0.06198589201156233,-0.07271222177682979,0.02766742422935928,-0.009688406595976444,0.10502424210209485,0.11967150911707414,-0.11004284461261202,0.03269385134019508,-0.10993468125279127,-0.08047145222800521,0.038408164284945284,0.08967108649399957,-0.07406432292214596,0.046144301594179774,0.08087136128183839,0.006230890090295164,0.16822915699367044,0.06469535656987513,0.010621502070128281
SPARCL1,0.11217761018067594,0.03075956663185195,0.04961567429753064,0.0,0.032722213243229534,0.07852278157271741,-0.003708256704228936,-0.1746107212661994,0.019324622292475255,-0.10614371722428309,0.056777669849757496,-0.036088771238102564,0.10028700065116333,0.01967522240026002,0.07044872262137536,0.05293834394358242,-0.12696637775720093,0.08369810872972726,-0.01995680686479379,-0.019557145092270672,-0.05103800439605598,-0.053805811873678555,0.054193371222015674,0.09439583488019375,-0.005950039814010267,0.07054505960883496,-0.05900840993062436,0.049976679029713006,0.12200378141268507,0.10910423891631574,0.08528645770137624,0.12289275332891754,0.01636357891945938,-0.0702873317234628,-0.022816998797291647,0.14642824066334545,0.03508635285528778,-0.04091272389960385,-0.09865518110280412,-0.006047196040995737,0.051136103228554296,-0.006457128453180338,-0.013078138499170125,0.19851020579887702,-0.060720963622561276,0.13766043319053742,0.00862105867564147,-0.03893741070814864,0.05303146958345269,0.08829390989858207,0.1338026257552861,0.06651628981524917,0.026802037566176357,-0.007178519709480922,-0.05333803493737507,0.08692920116191685,-0.11356251160911507,0.04057021371815082,-0.0068962006314862035,-0.14906868225741457,-0.07967908555452576,0.028790825208664095,0.09618695770517091,0.09615244857105766,-0.026872140376903633,0.003256096324204214,-0.051828736225280524,-0.03178887754459906,0.08822083067480706,0.018851619389590384,0.22523660781036514,-0.031372268431373945,-0.027871095257704998,0.13897653922638692,-0.07385223581438023,-0.044379782837667824,0.04956122884946946,-0.1266343494970773,0.03947273919034147,-0.1616929413311682,0.10494865383720961,-0.0406552950318097,-0.13393031206836434,0.13429675636908123,0.13412859962716162,0.0003832859781452192,0.010576700883669589,-0.16017427510692311,0.008268450766459975,0.07220544122883797,0.11486261021350061,-0.03164534890323412,-0.03595641709712639,0.07672606802656615,-0.051716330834000505,0.062351845617448394,0.008473684104197597,0.013094188961674275,0.10736549370683682,0.05374675081592211,0.12225986574973616,-0.07705658245639929,-0.167098839265983,0.03393030541620623,-0.2696539649137591,-0.030551441526471265,0.05073742214241254,0.17041518523640378,0.034604718996158385,0.13180806814477944,-0.060231737942512284,0.019318951760289763,0.1963837090559359,0.10385892453462522,0.002576033391480747,-0.07882682932940756,0.05739368827268055,0.0429238056439874,-0.07185505309878001,-0.004965369653922292,-0.04134698661541952,-0.10917470832632062,-0.005464198987273826,0.05076542629044674,-0.05318006414870419,0.030786217095857004,-0.05174824947927845,-0.053518184438046526,-0.033637596452049445,-0.010484637082683018,-0.031072949952683893,-0.18174980639969404,-0.0046578123473599966,0.053030336746578484,0.3038466832355274,-0.005702840939875573,0.08745558694895725,0.1273015008556071,0.19917550169716927,0.08150832673472638,0.13639934496252334,-0.04701814120120552,0.12455301609744193,-0.03956403720113133,0.02128981686529635,-0.059742008867495415,0.11925063763041618,0.0010587798856499877,0.055745740547073465,0.05980370610804628,-0.03574349496997536,-0.10648531650537302,0.18159151817469482,0.02773536831585538,-0.02722929392382299,-0.09879477113681662,-0.004535887764954905,-0.0033489573821225823,-0.10132161994267654,-0.0065753640034903384,0.0015118162985697028,-0.007191405169642783,-0.08481301600159903,-0.0578330540539632,0.03191015691307271,0.043588882519143606,0.08831301974516721,-0.025118781119271183,-0.13432249079253636,0.04209303201840764,-0.06552526908215488,-0.04591967478571776,0.06719712049089419,-0.07298644679386798,-0.009794087587979183,0.02792077654390555,0.15994437294185612,-0.01340040793104275,-0.13220926206125125,0.21173727947782825,-0.1075585707999118,-0.044147289421237405,-0.04388038854567307,0.02001967253968084,0.11488620950821667,0.2619956637342256,0.12391016897285527,-0.07510410641089192,0.02127519974973017,-0.0346487026897407,-0.014886078871585554,-0.04074006930628522,0.17482915226238835,0.06933348373314532,0.015608881083389979,0.08764571305248524,0.08229481135397508,-0.09069719173674703,0.08690167477568336,0.05518309591948304,0.11505884101331952,0.11829621788593228,0.004295554417492354,0.0930824589724162,-0.10050818027228056,-0.1250733572854869,0.08697151040972254,-0.03696510126116388,-0.031282861490579225,0.014199541403318198,-0.12691424072800025,-0.1974617766600362,-0.004635183826536044,-0.18415640250234253,0.038354800381834725,0.04847100901906435,0.064646942998915,-0.18922347101679315,0.060062742490228714,-0.14109735203013193,0.002736004041769577,0.1611767739247601,-0.0775607682964916,0.06776769531099483
ELOVL6,-0.10301958051920217,-0.017997842894754583,0.0012790957554701763,0.032722213243229534,0.0,0.022350772491419448,-0.035284476837119966,-0.08873694600083183,-0.008060754281546083,-0.02737190515289534,0.03524099796268857,-0.10112920284064375,0.04916827482173199,-0.09357288990510117,0.08325544482748247,0.029564941697347833,0.03238306532012338,-0.03658217302761392,-0.0456485142621982,0.048449460567892,-0.010155835844240658,-0.044100893312923696,0.052043284899039116,-0.03253148570304666,-0.042824391289750734,-0.058932471653983916,-0.056991987847779,-0.010444031325532616,0.04482694279851192,-0.023069937782988978,-0.058518098757874726,0.036231663165154165,-0.028426257172296642,0.007680639957634959,0.08181666563687212,-0.015089392408149778,0.013119042366948757,0.032077458282312094,-0.09868687882930632,0.023562324856860113,0.017959327686068772,-0.013725346971164653,0.04516261166372335,-0.0032294047099639266,0.09253460876588962,0.028286563681846705,-0.04953607011503543,0.03852853343794146,0.04029486765716223,-0.028914002521416782,0.025615338453496294,0.054869891730927496,-0.0763424548123068,0.06814084434965594,-0.04928754788587438,0.0728892827983972,0.0013897202759438735,-0.12136953540441485,-0.06723931648585478,-0.04434707879002629,0.047226936309589414,0.025454769843935406,0.007925474141258387,-0.019220990089637378,-0.09181510572984315,-0.03180997062033801,0.03767360482436503,0.022967788743664376,0.04628295445047836,-0.0743045906103207,0.024950465189012033,0.03403546997694582,0.0889487504658137,0.03712253212749878,0.012275600761156084,-0.007540701516815742,0.11822383328845917,0.0006305617550205069,-0.05365896496393627,-0.08753959505817166,-0.02510332194618671,-0.05485106959709254,0.053512724387467646,-0.023433404873141116,-0.016627851115770618,0.01353378440949774,-0.005892804656646532,0.07063800427636788,-0.04739025626736615,-0.011601159122346143,-0.0739772485051269,0.015834318033650752,0.11710317196023873,0.04592480721969007,-0.0008480227816303293,-0.03386172309233651,0.049463413780641965,0.07807319771459123,-0.010760382089692029,-0.06457972866435667,0.03472451738677443,0.036660447798980395,-0.07640637562275815,0.0429467671889573,-0.05411170388001993,-0.06875529853485916,-0.049900681393490874,0.024947167321321784,0.09223378805141025,-0.010208914157589084,0.0345235975192,-5.3299127078132535e-05,0.05294325164719933,0.019702438776639884,0.04078951374805459,0.02213620621284888,-0.03405331161442469,0.0018543349607852645,-0.004892518034323839,-0.041941877711707584,-0.008470949499632247,0.08713936975452226,-0.025215928989712956,-0.028077761636674605,0.05232732556580682,-0.05271159416256437,0.014862193389800058,-0.20115428256984083,-0.06593855875045031,0.05217909674076781,-0.08097945473323208,-0.0655946143553435,0.006424151062300695,0.08683679169457238,-0.04482501990193722,0.03890730803932596,0.008521543746736375,-0.03074154252522919,0.04309387948980912,0.06461185801513152,-0.0923205992475802,-0.024149417149702108,-0.005661809833133073,-0.058567966161274146,0.021577661324487362,-0.014626548264124219,-0.050224636173113395,-0.09601573968130736,-0.03907285448126208,0.004371095417952379,0.0604410645771247,-0.019565935773286344,0.028062111497441318,0.005875980864997865,-0.012540225973614474,0.036547606695256876,0.10309866435487114,0.04283098610646181,0.04608779869218379,0.0660571640096212,-0.004326495245768578,-0.04032099738460692,-0.04671074121222654,0.047238817071285785,-0.01759803908472132,-0.03491836690863937,0.06471704443068552,-0.10569880988157448,0.07678428924292142,-0.037046243184384375,-0.05490352944541016,-0.025278890082698898,0.11106249918257809,0.02583382306604002,0.01074445535920579,-0.05615898972129865,0.030944876144851877,0.089737106297195,0.09909416185474555,-0.06623219422972387,0.019377875539002574,0.029842108821980216,-0.05629146889055233,-0.009351806556320858,-0.0005229759452874451,0.0020065296190915553,-0.09205422583968628,-0.010038662228529225,0.018671998770881864,0.023383049757544048,-0.044462188004877924,-0.029783624535100136,0.03306840695105217,0.08749401443272188,-0.027897031504896745,0.048627273914012156,-0.06531505182248729,0.016301735263824897,0.031946905105971514,-0.04016604631331389,-0.008495952331790206,0.039744959876793856,-0.100538863797647,0.01686884791670915,-0.1448414582575719,0.03861754352388193,0.0032225988948050926,-0.0324240484020226,0.001436634424806111,0.07855444880104842,0.058115230397392866,-0.09335916787900764,0.0751674376097696,0.06541027421379862,-0.032603046354580625,-0.018248506433381884,0.01990421095801442,0.07708489062418712,0.020463658722334462,-0.09474383168831436,-0.15289275328488103,0.041696360857779294,0.01724624121493309,-0.04226612322837007
