Gene_1,Gene_2
FAM13A-AS1,LINC02615
FAM13A-AS1,SMAD1
FAM13A-AS1,ZGRF1
FAM13A-AS1,MAD2L1
FAM13A-AS1,SCARB2
FAM13A-AS1,GTF2IP12
FAM13A-AS1,SCLT1
FAM13A-AS1,TET2
FAM13A-AS1,SEC31A
FAM13A-AS1,SPRY1
FAM13A-AS1,RAB33B-AS1
FAM13A-AS1,HNRNPD
FAM13A-AS1,THAP6
FAM13A-AS1,MFSD8
FAM13A-AS1,SCOC
FAM13A-AS1,G3BP2
FAM13A-AS1,THAP9-AS1
FAM13A-AS1,HSPA4L
FAM13A-AS1,COPS4
FAM13A-AS1,RPL34
FAM13A-AS1,CCNI
FAM13A-AS1,ANXA5
FAM13A-AS1,SEC24B-AS1
FAM13A-AS1,HNRNPDL
FAM13A-AS1,THAP9
FAM13A-AS1,CDS1
FAM13A-AS1,INTU
FAM13A-AS1,SLC9B2
FAM13A-AS1,ANTXR2
FAM13A-AS1,LAMTOR3
FAM13A-AS1,IL15
FAM13A-AS1,MGST2
FAM13A-AS1,PGRMC2
FAM13A-AS1,PPM1K
FAM13A-AS1,PRDM5
FAM13A-AS1,TSPAN5
FAM241A,OTUD4
FAM241A,SPRY1
FAM241A,PGRMC2
FAM241A,FGF2
FAM241A,UBE2D3
FAM241A,SMAD1
FAM241A,TIGD2
FAM47E,ARHGEF38
FAM47E,PCDH18
FAT4,SPRY1
FAT4,UNC5C
FAT4,CYP2U1
FAT4,USO1
FAT4,CNOT6L
FAT4,CISD2
FAT4,TSPAN5
FAT4,LAMTOR3
FAT4,MGST2
FAT4,EMCN
FAT4,FGF2
FAT4,INPP4B
FAT4,PKD2
FAT4,MAML3
FAT4,CFI
FAT4,SYNPO2
FAT4,COQ2
FAT4,PPA2
FAT4,AFF1
FAT4,FRAS1
FGF2,CDKL2
FGF2,OTUD4
FGF2,MGST2
FGF2,LAMTOR3
FGF2,LINC01094
FGF2,ARHGEF38
FGF2,SPRY1
FGF2,COX18
FGF2,CISD2
FLJ20021,GPRIN3
FLJ20021,ANKRD50
FLJ20021,SMARCAD1
FLJ20021,OTUD4
FLJ20021,LARP1B
FRAS1,MAML3
FRAS1,ANKRD50
FRAS1,SEPTIN11
G3BP2,ZGRF1
G3BP2,SMARCA5
G3BP2,KLHL8
G3BP2,ELMOD2
G3BP2,SCD5
G3BP2,MAML3
G3BP2,ABHD18
G3BP2,MCUB
G3BP2,NDNF
G3BP2,ANKRD50
G3BP2,LARP1B
G3BP2,CCNI
G3BP2,LIN54
G3BP2,SLC10A7
G3BP2,HNRNPDL
G3BP2,BMP3
G3BP2,ANTXR2
G3BP2,PPP3CA
G3BP2,CNOT6L
G3BP2,UBE2D3
G3BP2,C4orf3
GAB1,PDE5A
GAB1,PAPSS1
GAB1,CYP2U1
GAB1,NFKB1
GAB1,UNC5C
GAB1,MCUB
GAB1,MAML3
GAB1,TMEM150C
GAB1,ANKRD50
GAB1,SPATA5
GAB1,PPM1K
GAB1,PPP3CA
GAB1,ZNF330
GAB1,DKK2
GAB1,EIF4E
GAB1,FRAS1
GAB1,INPP4B
GAB1,ARHGAP24
GAB1,BLTP1
GAB1,CNOT6L
GAB1,OSTC
GAB1,CCNG2
GAB1,SEPTIN11
GAB1,ANXA3
GAB1,C4orf3
GAB1,LIN54
GAB1,RAB33B
GAB1,SLC9B2
GAB1,TBC1D9
GAB1,PRDM5
GAB1,DNAJB14
GAB1,WDFY3-AS2
GAB1,PRKG2
GAB1,THAP9
GAB1,HNRNPDL
GAB1,SLC10A7
GAB1,SHROOM3
GAB1,SPP1
GAB1,SLC39A8
GAB1,PCDH18
GAB1,NDNF
GAB1,GSTCD
GAB1,SCD5
GAB1,SCARB2
GAB1,GYPE
GAB1,EMCN
GAB1,PKD2
GAB1,HERC3
GAB1,HERC6
GAB1,MTHFD2L
GAB1,FAT4
GAB1,CFI
GAB1,RNF150
GAB1,SMARCA5
GAB1,G3BP2
GAB1,SEC24D
GAB1,SCOC
GAR1,SEC24B
GAR1,ABCE1
GPAT3,NOCT
GPAT3,OTUD4
GPRIN3,MAPK10
GPRIN3,BMP2K
GPRIN3,COX18
GPRIN3,FAM47E
GPRIN3,LAMTOR3
GPRIN3,LINC01094
GSTCD,MAML3
GSTCD,SMARCA5
GSTCD,LIN54
GSTCD,G3BP2
GSTCD,CNOT6L
GTF2IP12,PYURF
GTF2IP12,ANTXR2
GTF2IP12,LAMTOR3
GTF2IP12,MGST2
GTF2IP12,PGRMC2
GTF2IP12,ARHGEF38
GTF2IP12,CCNI
GTF2IP12,ANXA5
GTF2IP12,THAP9
GTF2IP12,INTU
GYPE,SLC39A8
GYPE,BMP3
GYPE,PRKG2
GYPE,ABCE1
GYPE,HNRNPDL
GYPE,SMARCA5
GYPE,HHIP
GYPE,JADE1
GYPE,SCD5
GYPE,ANXA3
H2AZ1,OSTC
H2AZ1,SEPTIN11
H2AZ1,ARHGEF38
H2AZ1,FAM47E
H2AZ1,AFF1
H2AZ1,MGST2
H2AZ1,LAMTOR3
H2AZ1,SHROOM3
H2AZ1,C4orf3
H2AZ1,SEC24B
H2AZ1,BLTP1
H2AZ1,INTU
H2AZ1,ANXA5
H2AZ1,CCNI
H2AZ1,GTF2IP12
H2AZ1,CISD2
H2AZ1,SEPTIN7P14
H2AZ1,ADH5
HADH,FAM47E
HADH,CDS1
HADH,MAPK10
HADH,ADH1C
HERC5,CISD2
HERC5,LARP1B
HERC5,MANBA
HERC5,H2AZ1
HERC5,LINC01094
HERC5,HNRNPDL
HERC5,AFF1
HERC5,SHROOM3
HERC5,LAMTOR3
HERC5,OTUD4
HERC5,HERC6
HERC5,GPRIN3
HERC5,CCNI
HERC5,PPM1K
HERC5,INTU
HERC5,NAA15
HERC6,MANBA
HERC6,CCNI
HHIP,ARHGEF38
HHIP,SLC39A8
HHIP,CDKL2
HHIP,TSPAN5
HHIP,BMP3
HHIP,CDS1
HHIP,PRKG2
HHIP,PLAC8
HHIP,ANXA3
HHIP,NDNF
HHIP,MCUB
HHIP,INPP4B
HHIP,SEC24D
HHIP,ELF2
HHIP,PRDM8
HHIP,HHIP-AS1
HHIP-AS1,SLC39A8
HHIP-AS1,CDS1
HHIP-AS1,ADH1C
HHIP-AS1,PAQR3
HHIP-AS1,TIGD2
HHIP-AS1,BMP3
HHIP-AS1,CDKL2
HHIP-AS1,PTPN13
HHIP-AS1,INPP4B
HNRNPD,BLTP1
HNRNPD,GPRIN3
HNRNPD,INTU
HNRNPD,LINC02615
HNRNPD,DNAJB14
HNRNPD,MFSD8
HNRNPD,ABHD18
HNRNPDL,BMP3
HNRNPDL,WDFY3-AS2
HNRNPDL,ANTXR2
HNRNPDL,NAAA
HNRNPDL,PCDH18
HNRNPDL,CDS1
HNRNPDL,HPSE
HSD17B11,SMARCA5
HSD17B11,SYNPO2
HSD17B11,NUDT9
HSD17B11,UNC5C
HSD17B11,HADH
HSD17B11,CISD2
HSD17B11,LAMTOR3
HSD17B11,BMP3
HSPA4L,CDS1
HSPA4L,LINC01091
HSPA4L,MAPK10
HSPA4L,ADH1C
HSPA4L,CXCL1
HSPA4L,FAM47E
HSPA4L,INPP4B
HSPA4L,PRSS12
HSPA4L,PDE5A
HSPA4L,ABRAXAS1
HSPA4L,SYNPO2
HSPA4L,HHIP
HSPA4L,BANK1
HSPA4L,TRMT10A
HSPA4L,CAMK2D
HSPA4L,BTC
HSPA4L,HADH
HSPA4L,EXOSC9
HSPA4L,RASSF6
IL15,PGRMC2
INPP4B,UNC5C
INPP4B,PCDH18
INPP4B,CYP2U1
INPP4B,USO1
INPP4B,ARHGEF38
INPP4B,SLC39A8
INPP4B,CDKL2
INPP4B,CNOT6L
INPP4B,ANXA3
INPP4B,CAMK2D
INPP4B,HNRNPDL
INTS12,DAPP1
INTS12,INPP4B
INTS12,EXOSC9
INTS12,ANAPC10
INTS12,NPNT
INTU,OTUD4
INTU,ANTXR2
INTU,LAMTOR3
INTU,ARHGEF38
INTU,FAM47E
INTU,MGST2
JADE1,MANBA
JADE1,ARHGAP24
JADE1,DAPP1
JADE1,SPARCL1
JADE1,CXCL2
JADE1,HERC5
JADE1,TRAM1L1
JADE1,TNIP3
JADE1,ALPK1
JADE1,AFF1
JADE1,PGRMC2
JADE1,PCDH18
JADE1,TET2
JADE1,HPSE
JADE1,LINC01094
JADE1,USP53
JADE1,BMP2K
JADE1,ANKRD50
JADE1,IL15
JADE1,FAM13A
JADE1,GPRIN3
KLHL8,MANBA
KLHL8,NFKB1
KLHL8,RASGEF1B
KLHL8,SLC10A7
KLHL8,ADH5
LAMTOR3,MRPL1
LAMTOR3,MGST2
LAMTOR3,ABCE1
LAMTOR3,NOCT
LAMTOR3,OTUD4
LARP1B,CCNI
LARP1B,ABCE1
LARP1B,NOCT
LARP1B,HNRNPDL
LARP1B,BMP3
LARP1B,WDFY3-AS2
LARP1B,ANTXR2
LARP1B,AREG
LARP1B,OTUD4
LARP1B,CDKL2
LARP1B,MGST2
LARP1B,ARHGEF38
LARP1B,PCDH18
LARP1B,LAMTOR3
LARP7,ZGRF1
LARP7,MFSD8
LARP7,ABHD18
LARP7,SPRY1
LARP7,CCNI
LARP7,SEPTIN7P14
LARP7,HNRNPDL
LARP7,CDS1
LARP7,PGRMC2
LARP7,BLTP1
LARP7,PARM1
LARP7,OSTC
LEF1,MTHFD2L
LEF1,ANXA3
LEF1,PLAC8
LEF1,CDKL2
LEF1,SLC39A8
LEF1,ARHGEF38
LEF1,UNC5C
LEF1,SPRY1
LEF1,CNOT6L
LEF1,FAT4
LEF1,USO1
LIN54,THAP9
LIN54,SEC24B
LIN54,MGST2
LIN54,AFF1
LIN54,PPP3CA
LIN54,NOCT
LIN54,SLC10A7
LINC01088,PDE5A
LINC01091,ADH1C
LINC01091,MAPK10
LINC01091,FAM47E
LINC01091,SLC39A8
LINC01094,FAM47E
LINC01094,SHROOM3
LINC01094,INTU
LINC01094,LAMTOR3
LINC02615,PPM1K
LINC02615,PGRMC2
LINC02615,TSPAN5
LINC02615,UNC5C
LINC02615,SPRY1
LSM6,GTF2IP12
LSM6,NOCT
LSM6,CISD2
LSM6,MGST2
LSM6,H2AZ1
LSM6,LARP1B
LSM6,C4orf3
LSM6,PYURF
LSM6,LAMTOR3
LSM6,PLAC8
LSM6,LINC01094
LSM6,BLTP1
MAD2L1,LINC02615
MAD2L1,BLTP1
MAML3,MCUB
MAML3,UNC5C
MAML3,NFKB1
MAML3,RAB33B
MAML3,ANXA3
MAML3,OSTC
MAML3,BLTP1
MAML3,ANKRD50
MAML3,NDNF
MAML3,SHROOM3
MAML3,HNRNPDL
MAML3,ARHGAP24
MAML3,PPM1K
MAML3,WDFY3-AS2
MANBA,LAMTOR3
MANBA,FGF2
MANBA,CXCL1
MANBA,ANXA5
MANBA,CISD2
MANBA,LINC01091
MANBA,LSM6
MANBA,LINC01094
MANBA,OTUD4
MANBA,GPRIN3
MANBA,LARP1B
MANBA,ARSJ
MANBA,HNRNPDL
MANBA,BMP3
MANBA,FAM47E
MANBA,NOCT
MANBA,INTU
MANBA,H2AZ1
MAPK10,LINC01094
MAPK10,CDS1
MAPK10,ADH1C
MAPK10,INTU
MAPK10,FAM47E
MCUB,LINC01094
MCUB,INTU
MCUB,GPRIN3
MCUB,LARP1B
MCUB,TSPAN5
MCUB,SHROOM3
MCUB,NAAA
MCUB,IL15
MCUB,FAM47E
MCUB,PPM1K
MCUB,ARHGEF38
MCUB,HPSE
MCUB,MAPK10
METAP1,SGMS2
METAP1,NOCT
METAP1,HNRNPDL
METAP1,AREG
METAP1,ADH1B
MFSD8,C4orf3
MFSD8,GTF2IP12
MFSD8,CCNI
MFSD8,ANXA5
MFSD8,HNRNPDL
MFSD8,THAP9
MFSD8,INTU
MFSD8,MGST2
MFSD8,SEPTIN11
MFSD8,BLTP1
MFSD8,H2AZ1
MFSD8,UNC5C
MFSD8,ABHD18
MFSD8,ANTXR2
MFSD8,SEPTIN7P14
MGST2,AFF1
MMAA,PKD2
MTHFD2L,ANTXR2
MTHFD2L,UNC5C
MTHFD2L,TSPAN5
MTHFD2L,HNRNPDL
MTHFD2L,CCNI
MTHFD2L,SEPTIN11
MTHFD2L,LARP1B
MTHFD2L,CNOT6L
MTHFD2L,SPRY1
MTHFD2L,INPP4B
MTHFD2L,PCDH18
MTHFD2L,SGMS2
MTHFD2L,HERC5
MTHFD2L,MANBA
NAA15,MANBA
NAA15,HNRNPDL
NAA15,SEC24B
NAA15,BMP3
NAA15,WDFY3-AS2
NAA15,OTUD4
NAA15,ABCE1
NAA15,CCNI
NAA15,LARP1B
NAA15,ADH5
NAA15,H2AZ1
NAA15,UNC5C
NAAA,HPSE
NAP1L5,AREG
NAP1L5,CFI
NAP1L5,NOCT
NAP1L5,USO1
NAP1L5,UNC5C
NAP1L5,CXCL2
NAP1L5,TIGD2
NAP1L5,SDAD1
NAP1L5,SPRY1
NDNF,ABCE1
NDNF,SHROOM3
NDNF,BMP3
NDNF,PRKG2
NDNF,HNRNPDL
NDNF,ANXA3
NDNF,ANKRD50
NDNF,SLC39A8
NDUFC1,PPM1K
NDUFC1,AFF1
NDUFC1,MGST2
NDUFC1,SEC24B
NDUFC1,LIN54
NDUFC1,GPRIN3
NDUFC1,CNOT6L
NDUFC1,C4orf3
NDUFC1,DNAJB14
NDUFC1,LSM6
NDUFC1,ABHD18
NDUFC1,BLTP1
NDUFC1,ALPK1
NDUFC1,PTPN13
NDUFC1,ZGRF1
NDUFC1,MFSD8
NDUFC1,SMARCAD1
NFKB1,CISD2
NFKB1,NUDT6
NFKB1,OTUD4
NFKB1,RASGEF1B
NPNT,TSPAN5
NPNT,SPP1
NUDT6,NOCT
NUDT6,OTUD4
NUDT6,PGRMC2
NUDT6,GPAT3
NUP54,USP53
NUP54,COQ2
NUP54,FAM241A
OSTC,MAPK10
OSTC,SEC24B
OSTC,INTU
OSTC,GTF2IP12
OSTC,PPM1K
OSTC,LARP1B
OSTC,LAMTOR3
OSTC,PYURF
OSTC,CISD2
OSTC,MGST2
OSTC,AREG
OTUD4,PGRMC2
OTUD4,CDKL2
OTUD4,AFF1
OTUD4,MGST2
PAPSS1,PLAC8
PAPSS1,ABCE1
PAPSS1,FAM241A
PAPSS1,SCD5
PAPSS1,LINC01094
PAPSS1,LARP1B
PAPSS1,ANXA5
PAPSS1,SEPTIN7P14
PAPSS1,GTF2IP12
PAQR3,PPP3CA
PAQR3,MGST2
PAQR3,OTUD4
PARM1,PTPN13
PARM1,PPM1K
PARM1,CDKL2
PARM1,CDS1
PARM1,NAA15
PCDH18,ABCE1
PCDH18,NOCT
PDE5A,RNF150
PDE5A,PRSS12
PDE5A,UBE2D3
PDE5A,ZNF330
PDE5A,INPP4B
PDE5A,PTPN13
PDE5A,TMEM150C
PDE5A,MAML3
PDE5A,LARP1B
PDE5A,CYP2U1
PDE5A,NDNF
PDE5A,ANKRD50
PDE5A,USO1
PDE5A,USP53
PDE5A,PGRMC2
PDE5A,PCDH18
PDE5A,UNC5C
PDE5A,PKD2
PDLIM5,FAM241A
PDLIM5,TRAM1L1
PDLIM5,SYNPO2
PDLIM5,NUDT9
PDLIM5,PKD2
PDLIM5,HHIP-AS1
PDLIM5,SMARCA5
PDLIM5,SMAD1
PDLIM5,INPP4B
PDLIM5,FGF2
PDLIM5,LINC02615
PDLIM5,HHIP
PDLIM5,TIGD2
PDLIM5,NDNF
PDLIM5,NOCT
PDLIM5,CDKL2
PDLIM5,OTUD4
PDLIM5,TSPAN5
PDLIM5,BMP3
PDLIM5,THAP9
PDLIM5,GTF2IP12
PDLIM5,C4orf3
PDLIM5,UNC5C
PDLIM5,NUDT6
PDLIM5,LARP1B
PDLIM5,TNIP3
PDLIM5,NAP1L5
PDLIM5,ABCE1
PDLIM5,PCDH18
PDLIM5,SETD7
PDLIM5,SLC39A8
PF4,BMP2K
PF4,SMAD1
PF4,CXCL5
PF4,CFI
PGRMC2,PPM1K
PKD2,UNC5C
PKD2,CISD2
PKD2,USP53
PKD2,MGST2
PKD2,AFF1
PKD2,OSTC
PKD2,INPP4B
PKD2,ENOPH1
PKD2,PPM1K
PLAC8,SHROOM3
PLAC8,FAM47E
PLAC8,PPM1K
PLAC8,SLC39A8
PLAC8,ABCE1
PLAC8,TSPAN5
PLAC8,PRKG2
PLAC8,BMP3
PPA2,TMEM150C
PPA2,AFF1
PPA2,MGST2
PPA2,OTUD4
PPA2,LAMTOR3
PPA2,SEC24B
PPA2,LINC01094
