Gene_1,Gene_2
BMP2K,MGST2
BMP2K,LINC01094
BMP3,IL15
BTC,FRAS1
BTC,GPRIN3
BTC,HADH
BTC,MAML3
BTC,MAPK10
BTC,HERC6
BTC,PRSS12
BTC,RNF150
BTC,PDE5A
BTC,CDS1
BTC,FAM47E
BTC,LINC01091
BTC,SYNPO2
BTC,NPNT
BTC,NOCT
C4orf3,AFF1
C4orf3,GPRIN3
C4orf3,RAB33B
C4orf3,LINC01094
C4orf3,ANTXR2
C4orf3,PYURF
C4orf3,CDKL2
C4orf3,ARHGEF38
C4orf3,PCDH18
C4orf36,RASGEF1B
CASP6,MTHFD2L
CCNA2,PLK4
CCNA2,COQ2
CCNA2,MAD2L1
CCNA2,H2AZ1
CCNA2,CYP2U1
CCNA2,RAP1GDS1
CCNA2,ARHGEF38
CCNG2,ELF2
CCNG2,PAQR3
CCNG2,HNRNPDL
CCNG2,SEC24B
CCNG2,PCDH18
CCNG2,SGMS2
CCNG2,TRAM1L1
CCNG2,NAP1L5
CCNG2,AREG
CCNI,WDFY3-AS2
CCNI,HNRNPDL
CCNI,PGRMC2
CCNI,C4orf33
CCSER1,ANKRD50
CCSER1,SLC39A8
CDKL2,ARHGEF38
CDS1,ARHGEF38
CDS1,FAM47E
CDS1,CDKL2
CDS1,PCDH18
CDS1,SHROOM3
CDS1,BMP3
CDS1,PYURF
CFI,PTPN13
CFI,MAML3
CFI,CXCL11
CFI,ADH1B
CFI,FAM241A
CFI,PDE5A
CISD2,LAMTOR3
CNOT6L,PCDH18
CNOT6L,PPM1K
CNOT6L,AFF1
COPS4,TRAM1L1
COPS4,AFF1
COPS4,PYURF
COPS4,HSD17B11
COPS4,GPRIN3
COPS4,C4orf3
COPS4,MCUB
COPS4,SCARB2
COPS4,DKK2
COPS4,CCSER1
COPS4,ENOPH1
COPS4,G3BP2
COPS4,DAPP1
COPS4,NDUFC1
COPS4,SCOC
COPS4,TMEM150C
COPS4,OTUD4
COPS4,MRPL1
COQ2,LINC01094
COQ2,GPRIN3
COQ2,ANXA5
COQ2,LARP1B
COQ2,CXCL1
COQ2,SGMS2
COQ2,MANBA
CXCL1,SPRY1
CXCL1,AREG
CXCL1,CXCL8
CXCL10,CXCL11
CXCL2,HHIP
CXCL2,AREG
CXCL2,ARHGEF38
CXCL2,SMARCA5
CXCL2,KLHL8
CXCL3,CDS1
CXCL3,CXCL8
CXCL3,PCDH18
CXCL3,CCNG2
CXCL3,CXCL2
CXCL3,PARM1
CXCL3,CXCL5
CXCL3,GPRIN3
CXCL3,NOCT
CXCL5,ANTXR2
CXCL9,NAAA
CXCL9,NFKB1
CXCL9,CXCL10
CXCL9,AIMP1
CXCL9,CXCL11
CXCL9,BMP2K
CXCL9,RNF150
CXCL9,H2AZ1
CYP2U1,HNRNPDL
CYP2U1,CCNI
CYP2U1,WDFY3-AS2
CYP2U1,ANTXR2
CYP2U1,PGRMC2
CYP2U1,ADH5
CYP2U1,ANKRD50
CYP2U1,LARP1B
CYP2U1,LIN54
CYP2U1,C4orf3
DAPP1,MANBA
DAPP1,FLJ20021
DAPP1,SLC39A8
DAPP1,FAM47E
DAPP1,PYURF
DAPP1,MAD2L1
DAPP1,PLAC8
DAPP1,ALPK1
DAPP1,MCUB
DAPP1,ADH5
DAPP1,GPRIN3
DAPP1,SHROOM3
DAPP1,LINC01094
DKK2,LAMTOR3
DKK2,PGRMC2
DKK2,HNRNPDL
DNAJB14,ANKRD50
DNAJB14,OTUD4
DNAJB14,SHROOM3
DNAJB14,LIN54
DNAJB14,GPRIN3
DNAJB14,COX18
DNAJB14,NDNF
DNAJB14,AREG
DNAJB14,LINC02615
DNAJB14,FGF2
DNAJB14,RASGEF1B
DNAJB14,ELF2
EIF4E,H2AZ1
EIF4E,LAMTOR3
EIF4E,IL15
EIF4E,NFKB1
ELF2,ABHD18
ELF2,BLTP1
ELF2,LARP1B
ELF2,MAPK10
ELF2,INTU
ELF2,OTUD4
ELMOD2,DNAJB14
ELMOD2,COX18
ELMOD2,CYP2U1
EMCN,PCDH18
EMCN,SEPTIN11
EMCN,FGF2
ENOPH1,ELMOD2
ENOPH1,DNAJB14
ENOPH1,SEPTIN11
ENOPH1,COX18
ENOPH1,CCNI
EXOSC9,PPM1K
EXOSC9,HNRNPDL
EXOSC9,BLTP1
FAM13A,USP53
FAM13A,CDS1
FAM13A,GPRIN3
FAM13A,TSPAN5
FAM13A,CDKL2
FAM13A-AS1,SETD7
FAM13A-AS1,PPA2
FAM13A-AS1,BANK1
FAM13A-AS1,NDUFC1
FAM13A-AS1,THAP9-AS1
FAM13A-AS1,RPL34
FAM13A-AS1,TET2
FAM13A-AS1,MFSD8
FAM13A-AS1,SHROOM3
FAM13A-AS1,INTU
FAM13A-AS1,ZGRF1
FAM13A-AS1,LINC02615
FAM13A-AS1,ELF2
FAM13A-AS1,KLHL8
FAM13A-AS1,ENOPH1
FAM13A-AS1,G3BP2
FAM13A-AS1,LARP7
FAM13A-AS1,BLTP1
FAM13A-AS1,HADH
FAM13A-AS1,SEPTIN11
FAM13A-AS1,CCNI
FAM13A-AS1,HNRNPDL
FAM13A-AS1,PRKG2
FAM13A-AS1,CDS1
FAM13A-AS1,DNAJB14
FAM13A-AS1,ABHD18
FAM241A,PCDH18
FAM241A,PPP3CA
FAM241A,SPRY1
FAM241A,FGF2
FAM241A,SMAD1
FAM241A,RNF150
FAM241A,HHIP-AS1
FAM241A,SHROOM3
FAT4,UNC5C
FAT4,MRPL1
FAT4,AFF1
FAT4,ANTXR2
FAT4,CDS1
FAT4,ARSJ
FAT4,ARHGEF38
FAT4,BLTP1
FAT4,USO1
FAT4,NDNF
FAT4,SYNPO2
FAT4,OSTC
FAT4,SGMS2
FGF2,FRAS1
FGF2,SLC39A8
FGF2,SHROOM3
FGF2,WDFY3-AS2
FGF2,CDS1
FGF2,C4orf3
FGF2,ARSJ
FGF2,ANXA3
FGF2,EIF4E
FGF2,FAM13A
FLJ20021,FRAS1
FLJ20021,GPRIN3
FLJ20021,SEPTIN11
FRAS1,CCNI
FRAS1,GPRIN3
FRAS1,SEPTIN11
FRAS1,MAML3
G3BP2,BLTP1
G3BP2,ANKRD50
G3BP2,SPRY1
G3BP2,RAB33B
G3BP2,MCUB
G3BP2,SHROOM3
G3BP2,AFF1
G3BP2,UBE2D3
G3BP2,FRAS1
G3BP2,CNOT6L
G3BP2,GPRIN3
GAB1,SPP1
GAB1,ABCE1
GAB1,SLC39A8
GAB1,ARHGAP24
GAB1,SEC24B
GAB1,PRKG2
GAB1,ANXA3
GAB1,UNC5C
GAB1,CAMK2D
GAB1,COQ2
GAB1,CFI
GAB1,HNRNPDL
GAB1,EIF4E
GAB1,PDE5A
GAB1,SMARCA5
GAB1,FGF2
GAR1,ABCE1
GAR1,ELF2
GPAT3,PPM1K
GPRIN3,CDS1
GPRIN3,OTUD4
GPRIN3,LAMTOR3
GPRIN3,AFF1
GPRIN3,FAM47E
GPRIN3,LINC01094
GPRIN3,SHROOM3
GSTCD,MAML3
GSTCD,HNRNPDL
GTF2IP12,INTU
GYPE,PTPN13
GYPE,SMARCA5
H2AZ1,ADH5
H2AZ1,SLC10A7
H2AZ1,BMP2K
HADH,PPP3CA
HADH,OTUD4
HADH,SEPTIN7P14
HADH,CCNI
HADH,FAM13A
HADH,BMP2K
HADH,HNRNPDL
HADH,CDS1
HADH,TSPAN5
HERC5,LARP1B
HERC5,PPM1K
HERC5,LINC01094
HERC5,GPRIN3
HERC5,DAPP1
HERC5,HADH
HERC5,HERC6
HERC5,MANBA
HERC5,ABHD18
HERC5,H2AZ1
HERC5,G3BP2
HHIP,C4orf3
HHIP,SLC39A8
HHIP,INTU
HHIP,BMP3
HHIP,CDS1
HHIP,HHIP-AS1
HHIP,KLHL8
HHIP,PTPN13
HHIP,AREG
HHIP,ANXA3
HHIP,PLK4
HHIP,HERC6
HHIP-AS1,ARHGEF38
HHIP-AS1,PTPN13
HHIP-AS1,PAQR3
HHIP-AS1,CDS1
HHIP-AS1,CDKL2
HHIP-AS1,SLC39A8
HHIP-AS1,BMP3
HNRNPD,NFKB1
HNRNPD,LAMTOR3
HNRNPD,HNRNPDL
HNRNPDL,ABCE1
HNRNPDL,PCDH18
HNRNPDL,PGRMC2
HNRNPDL,HPSE
HNRNPDL,MGST2
HNRNPDL,ANTXR2
HPGDS,EMCN
HPGDS,BMP2K
HSD17B11,SCD5
HSD17B11,LARP1B
HSD17B11,ARSJ
HSD17B11,HNRNPDL
HSD17B11,NDNF
HSD17B11,SMARCA5
HSD17B11,KLHL8
HSD17B11,TNIP3
HSD17B11,SCLT1
HSD17B11,HADH
HSD17B11,LAMTOR3
HSD17B11,ALPK1
HSPA4L,MAPK10
HSPA4L,PF4
HSPA4L,ADH5
HSPA4L,BTC
HSPA4L,PRSS12
HSPA4L,ADH1C
HSPA4L,DNAJB14
HSPA4L,SCD5
HSPA4L,CDS1
INPP4B,GPAT3
INPP4B,SLC39A8
INPP4B,CDKL2
INPP4B,DKK2
INPP4B,PTPN13
INPP4B,ANXA3
INPP4B,LAMTOR3
INTS12,RCHY1
INTS12,FRAS1
INTS12,NPNT
INTS12,ABRAXAS1
INTU,OTUD4
JADE1,NAP1L5
JADE1,MTHFD2L
JADE1,SGMS2
JADE1,PDE5A
JADE1,PKD2
JADE1,SMAD1
JADE1,ZNF330
JADE1,ANKRD50
JADE1,CNOT6L
JADE1,TRAM1L1
JADE1,CXCL10
JADE1,TET2
JADE1,LIN54
JADE1,SEC24B
JADE1,SHROOM3
JADE1,ARHGAP24
JADE1,LAMTOR3
JADE1,ZNF827
JADE1,USP53
JADE1,ARHGEF38
JADE1,PCDH18
JADE1,CISD2
JADE1,FAM13A
JADE1,AREG
JADE1,AFF1
JADE1,LARP1B
KLHL8,CDS1
KLHL8,PCDH18
KLHL8,FAM13A
KLHL8,CAMK2D
LAMTOR3,AFF1
LARP1B,ANXA5
LARP1B,LINC01094
LARP1B,HNRNPDL
LARP1B,ANTXR2
LARP1B,AREG
LARP7,CDKL2
LARP7,INTU
LARP7,SLC39A8
LARP7,AIMP1
LARP7,ANXA5
LARP7,CCNI
LARP7,BLTP1
LARP7,LSM6
LARP7,PARM1
LARP7,BMP3
LEF1,SLC39A8
LEF1,PLAC8
LEF1,HNRNPDL
LEF1,HADH
LEF1,CNOT6L
LEF1,UNC5C
LEF1,STBD1
LEF1,SGMS2
LEF1,CXCL9
LEF1,FAT4
LIN54,NOCT
LIN54,PCDH18
LIN54,MGST2
LIN54,ANTXR2
LINC01088,WDFY3
LINC01088,SPARCL1
LINC01088,PDE5A
LINC01088,HHIP-AS1
LINC01088,DNAJB14
LINC01088,FRAS1
LINC01088,GPRIN3
LINC01088,GPAT3
LINC01088,COX18
LINC01088,ARHGAP24
LINC01091,SLC39A8
LINC01091,MAPK10
LINC01094,HPSE
LINC01094,SHROOM3
LINC01094,CDS1
LSM6,LINC01094
MAD2L1,PLK4
MAD2L1,BLTP1
MAML3,UNC5C
MAML3,INTU
MAML3,PPM1K
MANBA,CDS1
MANBA,ANXA5
MANBA,AREG
MANBA,LARP1B
MANBA,CXCL1
MANBA,AFF1
MANBA,LINC01094
MANBA,GPRIN3
MAPK10,FAM47E
MCUB,PGRMC2
MCUB,CDS1
MCUB,ANKRD50
MCUB,ADH5
MCUB,NAAA
METAP1,STBD1
METAP1,MAML3
METAP1,CAMK2D
MFSD8,INTU
MFSD8,ABHD18
MFSD8,HNRNPDL
MFSD8,ELF2
MFSD8,CCNI
MFSD8,SEPTIN7P14
MFSD8,HADH
MFSD8,BLTP1
MFSD8,ADH5
MMAA,BMP2K
MTHFD2L,SHROOM3
MTHFD2L,PCDH18
MTHFD2L,TSPAN5
MTHFD2L,HNRNPDL
MTHFD2L,RAB33B
MTHFD2L,SEPTIN7P14
MTHFD2L,SDAD1
MTHFD2L,LARP1B
MTHFD2L,MFSD8
MTHFD2L,SPRY1
MTHFD2L,AIMP1
MTHFD2L,FAM13A
MTHFD2L,PAQR3
NAA15,ADH5
NAA15,MANBA
NAA15,MRPS18C
NAA15,SEC24B
NAA15,SHROOM3
NAA15,ABCE1
NAA15,LARP1B
NAA15,ANXA5
NAP1L5,PCDH18
NAP1L5,ARHGEF38
NAP1L5,NOCT
NAP1L5,RNF150
NAP1L5,ELF2
NAP1L5,NAA15
NAP1L5,AREG
NAP1L5,C4orf3
NAP1L5,GPAT3
NAP1L5,CNOT6L
NDNF,AREG
NDNF,ARSJ
NDNF,NPNT
NDNF,PRKG2
NDNF,USO1
NDNF,ANKRD50
NDNF,SLC39A8
NDUFC1,FLJ20021
NDUFC1,MANBA
NDUFC1,SNHG8
NDUFC1,BLTP1
NDUFC1,C4orf3
NDUFC1,GPRIN3
NDUFC1,LINC01094
NDUFC1,INTU
NDUFC1,PPP3CA
NDUFC1,ZGRF1
NDUFC1,ALPK1
NFKB1,OTUD4
NFKB1,AIMP1
NFKB1,RASGEF1B
NFKB1,ABCE1
NFKB1,PAQR3
NPNT,SLC39A8
NPNT,USP53
NUDT9,DAPP1
NUDT9,SMARCA5
NUDT9,SLC39A8
NUP54,THAP9-AS1
NUP54,MTHFD2L
NUP54,ADH5
OSTC,ARHGEF38
OSTC,PPM1K
OSTC,FAM47E
OSTC,MGST2
OSTC,CDKL2
OSTC,CISD2
OSTC,CDS1
PAPSS1,PTPN13
PAPSS1,PLAC8
PARM1,MAML3
PARM1,CDKL2
PARM1,PCDH18
PARM1,DAPP1
PARM1,KLHL8
PARM1,INPP4B
PARM1,PTPN13
PARM1,BLTP1
PARM1,FAM13A
PARM1,CDS1
PARM1,INTU
PCDH18,NOCT
PDE5A,AREG
PDE5A,FLJ20021
PDE5A,PKD2
PDE5A,DNAJB14
PDE5A,ZNF330
PDE5A,INPP4B
PDE5A,FRAS1
PDE5A,PTPN13
PDE5A,NDNF
PDE5A,ANKRD50
PDE5A,ARHGEF38
PDE5A,AFF1
PDE5A,WDFY3-AS2
PDE5A,SEPTIN11
PDLIM5,ABRAXAS1
PDLIM5,SYNPO2
PDLIM5,USP53
PDLIM5,INTU
PDLIM5,THAP9
PDLIM5,NPNT
PDLIM5,LARP1B
PDLIM5,INPP4B
PDLIM5,PKD2
PDLIM5,SETD7
PDLIM5,ABCG2
PF4,CXCL5
PF4,SMAD1
PF4,SMARCAD1
PF4,PARM1
PKD2,AFF1
PKD2,MMRN1
PKD2,EIF4E
PKD2,RAB33B
PKD2,SEPTIN11
PKD2,FGF2
PKD2,SEC24B
PKD2,SMAD1
PLA2G12A,PRDM8
PLA2G12A,ENOPH1
PLA2G12A,ELMOD2
PLA2G12A,KLHL8
PLA2G12A,C4orf3
PLA2G12A,SPARCL1
PLAC8,OTUD4
PLAC8,CDS1
PPA2,PARM1
PPA2,G3BP2
PPA2,KLHL8
PPA2,BLTP1
PPA2,CYP2U1
PPA2,C4orf3
PPA2,INTU
PPA2,OTUD4
PPA2,FGF2
PPA2,PYURF
PPA2,COX18
PPBP,CXCL5
PPBP,PF4
PPBP,MAML3
PRDM5,FGF2
PRDM5,INTU
PRDM5,NDNF
PRDM8,NOCT
PRDM8,ADH5
PRKG2,ARHGEF38
PRSS12,CDS1
PRSS12,LINC01091
PRSS12,FAM13A
PRSS12,MCUB
PRSS12,FAM47E
PTPN13,RASGEF1B
PTPN13,C4orf3
PTPN13,LARP1B
PTPN13,BLTP1
PTPN13,CDS1
PTPN13,BMP3
PTPN13,IL15
PTPN13,GTF2IP12
PTPN13,MMRN1
PTPN13,CAMK2D
PTPN13,ANKRD50
PTPN13,CDKL2
PTPN13,FAM47E
PTPN13,H2AZ1
PTPN13,USO1
PTPN13,ARHGEF38
PTPN13,ALPK1
PTPN13,ANXA5
PYURF,SLC39A8
RAB33B,GPAT3
RAB33B-AS1,TSPAN5
RAB33B-AS1,OSTC
RAP1GDS1,GPRIN3
RAP1GDS1,NFKB1
RAP1GDS1,MAD2L1
RAP1GDS1,SMARCA5
RAP1GDS1,PDLIM5
RAP1GDS1,ANXA3
RASGEF1B,BMP2K
RASGEF1B,NOCT
RASGEF1B,CXCL11
RASSF6,ABRAXAS1
RASSF6,COQ2
RASSF6,NDNF
RASSF6,ANKRD50
RASSF6,FAM13A
RASSF6,MANBA
RASSF6,PCDH18
RASSF6,FAM47E
RASSF6,CDS1
RASSF6,LINC01094
RASSF6,GPRIN3
RASSF6,DNAJB14
RNF150,NDNF
RPL34,HERC6
RPL34,HHIP-AS1
RPL34,HNRNPD
RPL34,TET2
RPL34,COX18
RPL34,WDFY3
RPL34,NDUFC1
RPL34,ABRAXAS1
RPL34,LARP7
RPL34,ZGRF1
RPL34,IL15
RPL34,LIN54
RPL34,CCNI
RPL34,SEPTIN11
RPL34,SGMS2
RPL34,OSTC
RPL34,BLTP1
RPL34,ANKRD50
RPL34,CYP2U1
RPL34,LSM6
RPL34,ABHD18
RPL34,EIF4E
RPL34,SNHG8
RPL34,DNAJB14
RPL34,SEC24D
RPL34,WDFY3-AS2
SCARB2,SEPTIN11
SCARB2,FLJ20021
SCARB2,SCOC
SCARB2,SETD7
SCARB2,PLA2G12A
SCARB2,BDH2
SCARB2,DAPP1
SCARB2,G3BP2
SCARB2,ELMOD2
SCARB2,DNAJB14
SCARB2,FRAS1
SCARB2,UNC5C
SCARB2,CYP2U1
SCARB2,NDNF
SCARB2,ANKRD50
SCARB2,CXCL1
SCARB2,C4orf3
SCARB2,ANTXR2
SCARB2,PPM1K
SCD5,PLAC8
SCD5,SLC39A8
SCD5,PPP3CA
SCD5,PRKG2
SCD5,FGF2
SCD5,ADH1B
SCD5,NDNF
SCD5,ANXA3
SCLT1,AFF1
SCLT1,PARM1
SCLT1,G3BP2
SCLT1,NDNF
SCLT1,BMP3
SCLT1,TNIP3
SCLT1,LARP7
SCLT1,BLTP1
SCLT1,LARP1B
SCOC,PPP3CA
SCOC,PYURF
SCOC,C4orf3
SCOC,DNAJB14
SCOC,ELMOD2
SCOC,ENOPH1
SCOC,PDE5A
SCOC,BTC
SCOC-AS1,ELMOD2
SDAD1,MGST2
SDAD1,UBE2D3
SDAD1,FGF2
SDAD1,ADH5
SDAD1,GPAT3
SEC24B,AFF1
SEC24B,ARHGEF38
SEC24B,USP53
SEC24B-AS1,ANTXR2
SEC24D,WDFY3-AS2
SEC24D,FGF2
SEC24D,ANXA3
SEC24D,PRKG2
SEC24D,MAML3
SEC24D,SHROOM3
SEC24D,ARHGEF38
SEC24D,TMEM150C
SEC24D,OSTC
SEC24D,ADH5
SEC31A,INTU
SEC31A,BBS12
SEC31A,SEC24D
SEC31A,ADH5
SEPTIN11,SLC39A8
SEPTIN11,HELQ
SEPTIN11,GPRIN3
SEPTIN7P14,ANTXR2
SEPTIN7P14,GTF2IP12
SEPTIN7P14,INTU
SEPTIN7P14,HNRNPDL
SEPTIN7P14,C4orf3
SETD7,ABHD18
SETD7,UNC5C
SETD7,MFSD8
SETD7,SMAD1
SETD7,ZGRF1
SETD7,CDKL2
SETD7,ADH1B
SETD7,KLHL8
SETD7,OSTC
SETD7,LARP1B
SETD7,ANTXR2
SETD7,INTU
SETD7,HNRNPDL
SETD7,RAB33B
SETD7,LIN54
SETD7,C4orf3
SETD7,CYP2U1
SETD7,ELMOD2
SETD7,SEPTIN11
SETD7,G3BP2
SETD7,ARHGEF38
SETD7,FAM47E
SETD7,NAA15
SETD7,ANXA3
SETD7,PGRMC2
SETD7,NAP1L5
SETD7,FAT4
SETD7,SYNPO2
SETD7,CFI
SGMS2,PCDH18
SGMS2,TIGD2
SGMS2,HHIP-AS1
SGMS2,SMARCA5
SGMS2,SHROOM3
SGMS2,GPRIN3
SGMS2,FAM13A
SGMS2,PAQR3
SGMS2,AREG
SGMS2,SPRY1
SGMS2,G3BP2
SGMS2,ANXA3
SGMS2,UBE2D3
SHROOM3,PCDH18
SLC9B2,CXCL9
SLC9B2,BTC
SLC9B2,UNC5C
SLC9B2,CDS1
SLC9B2,BMP3
SLC9B2,SLC39A8
SMAD1,PTPN13
SMAD1,AREG
SMAD1,SEC24B
SMAD1,MMRN1
SMAD1,MGST2
SMAD1,PPP3CA
SMAD1,HERC3
SMAD1,ABCE1
SMARCA5,FGF2
SMARCA5,NDNF
SMARCA5,C4orf33
SMARCA5,SHROOM3
SMARCA5,PTPN13
SMARCA5,SLC39A8
SMARCAD1,USO1
SMARCAD1,NFKB1
SMARCAD1,TIGD2
SNCA,FGF2
SNCA,MCUB
SNCA,HPSE
SNCA,MMRN1
SNHG8,NAAA
SOWAHB,FAM47E
SOWAHB,CDS1
SOWAHB,SHROOM3
SOWAHB,ARSJ
SOWAHB,HHIP-AS1
SOWAHB,SPRY1
SOWAHB,SCLT1
SOWAHB,SGMS2
SOWAHB,STBD1
SOWAHB,G3BP2
SPARCL1,INPP4B
SPARCL1,CFI
SPARCL1,MMRN1
SPARCL1,GPAT3
SPARCL1,FRAS1
SPARCL1,PDE5A
SPARCL1,BMP2K
SPARCL1,HADH
SPARCL1,SMAD1
SPARCL1,ENOPH1
SPARCL1,G3BP2
SPARCL1,GPRIN3
SPARCL1,AREG
SPARCL1,ANKRD50
SPARCL1,CDKL2
SPATA5,CNOT6L
SPATA5,PPM1K
SPP1,CXCL8
SPP1,HPSE
SPRY1,AIMP1
SPRY1,ANXA3
STBD1,INTU
STBD1,FAM47E
STBD1,SHROOM3
STBD1,SMARCAD1
STBD1,INPP4B
SYNPO2,RNF150
SYNPO2,HNRNPDL
SYNPO2,ANXA3
SYNPO2,CYP2U1
SYNPO2,MAML3
SYNPO2,INPP4B
SYNPO2,SMARCA5
SYNPO2,PDE5A
TBC1D9,MRPL1
TBC1D9,ARHGAP24
TBC1D9,BMP2K
TBC1D9,CISD2
TBC1D9,MAML3
TBC1D9,FRAS1
TBC1D9,EMCN
TBC1D9,NAP1L5
TBC1D9,MANBA
TBC1D9,HERC5
TBCK,INTU
TBCK,STBD1
TBCK,BLTP1
TBCK,CDS1
TET2,SCLT1
TET2,WDFY3
TET2,RAB33B-AS1
TET2,RNF150
TET2,SMARCAD1
TET2,SPATA5
TET2,ALPK1
TET2,ABHD18
TET2,ANKRD50
TET2,BLTP1
TET2,OSTC
TET2,GTF2IP12
TET2,CCNI
TET2,GPRIN3
TET2,LIN54
TET2,BMP2K
TET2,OTUD4
TET2,PGRMC2
TET2,PPM1K
TET2,ELF2
TET2,FRAS1
THAP6,MFSD8
THAP6,ELMOD2
THAP6,INTU
THAP6,ADH5
THAP9-AS1,ELF2
THAP9-AS1,NAAA
THAP9-AS1,TET2
THAP9-AS1,HERC5
THAP9-AS1,G3BP2
THAP9-AS1,HNRNPDL
THAP9-AS1,CYP2U1
THAP9-AS1,BLTP1
THAP9-AS1,CCNI
TIFA,RASGEF1B
TIFA,UBE2D3
TIGD2,FAM13A
TIGD2,SPP1
TIGD2,NOCT
TIGD2,RCHY1
TMEM150C,CYP2U1
TMEM150C,MGST2
TMEM150C,ANTXR2
TMEM150C,USO1
TMEM150C,ADH1B
TNIP3,PARM1
TNIP3,HELQ
TNIP3,NFKB1
TNIP3,NDNF
TNIP3,AREG
TNIP3,CXCL5
TNIP3,RAB33B
TNIP3,FGF2
TNIP3,ADH1C
TRAM1L1,SGMS2
TRAM1L1,TSPAN5
TRAM1L1,UBE2D3
TRAM1L1,ANKRD50
TRAM1L1,AREG
TRAM1L1,NAA15
TRAM1L1,PPP3CA
TRMT10A,SEC24D
TRMT10A,LAMTOR3
TRMT10A,ZGRF1
UBE2D3,RAB33B
UBE2D3,NOCT
UBE2D3,PCDH18
UBE2D3,PPP3CA
UBE2D3,PYURF
UBE2D3,BMP3
UBE2D3,RASGEF1B
UBE2D3,ARSJ
UBE2D3,NFKB1
UBE2D3,MAML3
UBE2D3-AS1,PPA2
UBE2D3-AS1,BBS7
UBE2D3-AS1,MGST2
UNC5C,CDS1
UNC5C,USO1
UNC5C,SLC39A8
UNC5C,CDKL2
UNC5C,ANTXR2
USO1,ARHGAP24
USO1,C4orf3
USO1,PYURF
USP38,SLC39A8
USP38,SHROOM3
USP38,ANKRD50
USP38,METTL14
USP38,UBE2D3
USP38,SMARCA5
USP38,KLHL8
USP38,RAB33B-AS1
USP38,PCDH18
USP38,DAPP1
USP38,G3BP2
USP38,PARM1
USP38,CXCL2
USP38,ABCE1
USP38,OTUD4
USP53,PPM1K
WDFY3,FRAS1
WDFY3,RAB33B-AS1
