,AP1AR,ANK2,CCNA2,ENPEP,GAB1,FAM13A-AS1,RPL34,RAP1GDS1,TBCK,CXCL3,USP38,SLC9B2,TBC1D9,TIFA,COPS4,CASP6,NUP54,PRDM5,LEF1,SOWAHB,GYPE,THAP9-AS1,ANKRD17,HSPA4L,HSD17B11,SCARB2,C4orf36,JADE1,THAP6,SCOC,UBE2D3-AS1,SEC31A,PPBP,GSTCD,INTS12,TET2,ZNF827,CCNG2,ANAPC10,PDLIM5,SCLT1,SETD7,BBS12,TNIP3,RASSF6,NAP1L5,GAR1,ABCG2,LINC01088,TRAM1L1,MMAA,WDFY3,FAT4,EXOSC9,PF4,PPA2,SNCA,PLA2G12A,MTHFD2L,HERC5,CXCL9,HPGDS,BTC,CXCL2,COQ2,SPARCL1,TRMT10A,BANK1,HHIP,SYNPO2,METAP1,PRDM8,NDUFC1,ABRAXAS1,CFI,LARP7,PAPSS1,FAM241A,SCOC-AS1,SGMS2,PDE5A,PARM1,STBD1,NUDT9,BDH2,DAPP1,FLJ20021,G3BP2,NAA15,PKD2,HHIP-AS1,ENOPH1,HNRNPD,EMCN,RAB33B-AS1,ELMOD2,RNF150,PRSS12,KLHL8,SMARCA5,MAD2L1,ZGRF1,SMAD1,SDAD1,UBE2D3,SEC24D,HERC6,SCD5,MANBA,CCSER1,MFSD8,DNAJB14,ZNF330,SMARCAD1,ELOVL6,INPP4B,SNHG8,FGF2,FRAS1,EIF4E,BBS7,CXCL1,DKK2,PTPN13,SPATA5,ALPK1,LINC02615,TMEM150C,MAML3,ELF2,ABHD18,MCUB,TIGD2,SPRY1,UNC5C,NFKB1,LSM6,H2AZ1,CYP2U1,ADH1B,ADH5,METTL14,NDNF,ANKRD50,USO1,BLTP1,CNOT6L,OSTC,HADH,LARP1B,AREG,SEPTIN11,SEPTIN7P14,NUDT6,ANXA3,ARSJ,PLK4,C4orf3,CISD2,PAQR3,CXCL10,GTF2IP12,NPNT,CCNI,FAM13A,RASGEF1B,CAMK2D,ANXA5,CXCL5,LINC01091,GPRIN3,AIMP1,LIN54,MAPK10,RCHY1,RAB33B,SEC24B-AS1,C4orf33,CXCL11,SLC10A7,BMP2K,LINC01094,MRPS18C,HNRNPDL,ADH1C,PLAC8,THAP9,PRKG2,CDS1,SEC24B,BMP3,HELQ,INTU,TSPAN5,WDFY3-AS2,SHROOM3,SPP1,ANTXR2,NAAA,GPAT3,ARHGAP24,LAMTOR3,IL15,OTUD4,PYURF,MMRN1,CDKL2,USP53,MGST2,AFF1,PGRMC2,CXCL8,FAM47E,COX18,PPM1K,PPP3CA,SLC39A8,ARHGEF38,PCDH18,MRPL1,ABCE1,HERC3,NOCT,HPSE
AP1AR,0.0,0.006588749655802725,0.02371498966868898,-0.07634207515508425,0.03233102137391707,-0.14793253937305603,-0.022614078714644388,-0.04483135534181086,-0.045523429115530846,0.15712151416920325,-0.07767902071118536,-0.02417179371159165,-0.02410935426103476,0.2230046380056621,-0.04270708166145485,0.06655440816772774,0.041768120014775006,0.01163242024593264,-0.05608023903150074,-0.0820922844068199,-0.030056058659757752,0.0029457598333409818,-0.048915335976161774,0.0029029043806281653,-0.029511422030662645,-0.14135084432714082,0.1536145151959177,-0.05225977772337998,0.00239625067558474,-0.1398397881972639,-0.093433071633851,-0.05428570670771098,-0.04160874194907408,0.12993107193961798,-0.0604630617954675,-0.0160374835716511,-0.01780738128625257,0.1892326476580884,-0.049507116115133254,-0.09501704358218777,0.0556269031046255,-0.07448948554044563,-0.10060547582543858,-0.02690889292223308,0.06351912008836758,-0.019195801912738748,-0.015116613452508506,0.0705614793761829,0.015547582492285448,0.011830772674787413,-0.11147547066515082,0.11635917140622229,-0.07275894890247865,0.027517342975879364,0.01990377865977939,0.046954080209712916,0.02815770132760637,-0.0007778229589907943,-0.07813185943050432,0.03697958987258411,-0.007328330687682928,-0.010820484381301544,0.004819066092138666,-0.14489856997068185,0.033654146151156916,0.0023496526238185695,0.08498052866935815,0.06541177083396399,0.025591779717773478,-0.08768370754750011,0.22523819962260053,8.170704559825875e-05,0.08520267431857191,0.07293711948550645,-0.220412119911711,-0.016597820008910916,0.03780225561657929,0.05634293577709779,-0.011480994549473832,0.041249967108214804,0.04046104325472753,-0.10048732876258158,-0.03016586437455002,-0.0012968393644029058,-0.057563591564242414,-0.09767735056344894,0.1428715781277745,-0.029210582863676372,0.018489733281052852,0.05223179062580287,0.029325073329116613,0.13573530578251114,0.016904324400671092,-0.1331916733456243,0.11635602700169363,-0.10205987900530654,-0.00657191207403997,-0.06980220390944923,0.15131790490200536,-0.03227762016782716,-0.013482573239578058,0.012950719377042398,0.16142487925030352,-0.007393612264284245,-0.15615122984250254,-0.041520158224779134,-0.07316326233050824,0.0064566186094981715,0.13164466734231173,0.045313756143237495,-0.08635249967129086,0.03028879593956223,0.09150348865095637,0.05143220109878969,-0.03597590792060954,-0.14079218519262435,0.05142165961208224,0.052804906733767844,-0.02960314068796023,0.017460586930922322,-0.008602981506558102,0.05420657575571731,-0.06770023568692171,-0.02363626153082149,0.004541192746492251,0.09563186925643917,0.00846284889155279,-0.07819785645246352,-0.0716584125903733,0.07360565052488365,0.046158550820951855,-0.032311635019290894,-0.0058374364659165385,0.04718867861291726,0.043304452026811165,0.06929257869614568,-0.05045453047305375,0.026125877354763988,-0.1630981830702193,-0.05644775102164466,0.10238977746293398,-0.04954167473183642,-0.018224773348630593,0.05477794139549178,0.11761398506609234,-0.17459105015786924,0.059258944433183164,-0.011799998693264337,0.006521206775916653,-0.006348075467592667,-0.057462773201208864,0.043750001932534185,0.01760535179586511,-0.00908920293974792,-0.08314419312920972,0.005985770414629773,0.00844036437125986,-0.0682567480207524,0.024768934760634673,-0.04559675628193565,0.08585564890398328,-0.01497554361680971,-0.0564808624097884,-0.08937901379964448,0.04136414943569089,0.1238132244889918,0.11811924268588699,0.08424104268114134,-0.04640074745867861,-0.11511826921368765,0.15555632951281897,-0.030905741304068972,0.020750315635812328,0.06911947422995932,-0.054366455457550415,0.10356908725175301,-0.016168060666954982,-0.15466152765564828,-0.14387382413366867,0.08433983506161961,0.014708626955245111,0.12298131767145375,0.0886956444216869,0.016349810667640373,-0.14954661139738892,-0.10819565054209809,0.018078936084299415,-0.0025533514563552844,0.002074731917799971,-0.005944433895641916,-0.14754335001392627,-0.0262693818205788,-0.10098997061385184,-0.03946268678348912,-0.0819910547723683,-0.021222964592810582,-0.05338348938617672,-0.02727071295791631,-0.07304809596000039,0.152829512180731,-0.06549169657395933,-0.02034770441584465,0.1456985610583354,0.17132620425976552,-0.033586220718865474,-0.01884482785185529,0.08881278388735052,-0.03178493124984599,-0.12387179432658538,-0.04263692498288542,-0.02982579106502029,-0.06513364147431289,0.042098473679996966,0.026301842566652064,-0.0817733108086811,0.04886254657199191,-0.08516045011769252,0.04368313485369196,-0.0618185155032861,-0.08869474744516807,0.13897369949922453,-0.040129857638654357,-0.039199547757782824,0.07232768665332633
ANK2,0.006588749655802725,0.0,0.06734786469431635,0.16013113871908297,-0.14039116190440082,-0.03041030427098321,0.11794614013247323,0.036522005233836745,-0.08724536374267264,0.0070974224873092805,-0.060824057807213346,0.1921608884734349,-0.21200318428656026,0.08664626475366642,0.05300942113484258,-0.06274155536692522,-8.762508274665081e-05,-0.021467922316226264,-0.00415908372032472,-0.07758313340251692,0.1025281384398283,-0.06698654325031682,-0.023745830649837322,-0.009858508793478297,-0.11082329362307702,-0.05367939175634658,0.10028948848273546,-0.020696236640700715,0.01846441447876626,-0.14646965539758314,0.07107754035021796,-0.11772380443598703,0.002816123158548621,-0.030398231080001413,-0.05743181221869808,0.004630628186818467,0.04154656806216931,0.18920560898961514,-0.03378122598681182,-0.08007794247511583,0.120580927414084,0.062449238295191174,-0.12524507510446772,-0.12233282165441792,-0.0016673442402515622,0.15421357140055758,0.11314269640078478,-0.21548855398739464,-0.05514590675097783,0.05776665058965481,-0.06019013062614026,-0.04688835776954106,0.1501657390200021,-0.029831773914376192,-0.09053161896133129,-0.010849637801134421,0.11095975530539383,-0.0651482058768334,0.07588934621008202,0.019249486389404467,0.010775904102591162,-0.03864018592345227,-0.0027893789939119618,0.0008051015513299123,-0.148461596484029,0.14309414955019487,-0.0022436676764281487,0.15064620341596777,0.04242996078703978,0.18025673517091514,-0.030489689914070337,0.06828187018514367,0.01432795672668929,0.1315411206519441,0.29880500381790553,0.06132252999057421,0.04925546359367156,-0.13077766413803196,-0.11089314593163863,0.19034426960636044,0.0891455059352397,-0.051892809437467366,0.15803209551782751,0.01812107347856219,0.03273522443161132,0.057147313730469565,0.03755218070646353,-0.16153987883621052,0.118272014393053,0.23929957335701144,0.02085039471029135,-0.09593766143637604,-0.02762885328469155,0.09980692979149329,0.08509676743515478,0.12373776732506267,0.35486533192419356,0.06377412176157063,-0.12505928951959483,-0.06971265515059043,-0.045177193133033644,0.0744672475576265,-0.17003760339087703,0.19583610117995554,-0.03198688235226101,0.06745719287634516,0.05883858763537348,-0.0579157972239522,0.04222759130699194,0.012803726787562208,0.004861866160471788,0.0193011248472051,0.0023801184006664307,0.037092386146666025,0.02803244377940429,-0.21082505036592597,-0.012914674898056108,-0.024786948504025314,-0.025610030405877712,-0.04317986358068249,-0.006684166619221555,-0.14991568456188206,-0.03973888166301628,-0.024697509559213498,0.0872769134000896,-0.1204707160886104,-0.040582584664868686,0.18849299935843167,0.027211820998322207,0.1413266645588634,0.05952681345200209,0.01645459511281633,-0.027973590880716243,0.003293620354760601,0.18634797306553635,0.03353494450309477,0.03913557336693842,0.0633398149913572,0.08307895716175637,0.013360774539273833,-0.18518356567502278,0.01734169204462115,-0.05843738269718121,0.018934046261557327,-0.0018022763626366109,0.10438722265302865,0.015547592386479677,0.061807763788144905,-0.04829673675954151,-0.13791354901422065,0.033977764893168276,0.0909987096072223,-0.1121596263994206,-0.04959157364979104,-0.08299417227100299,-0.1667280816845284,0.020507111306353503,0.09718512367192714,-0.052036910135492324,-0.011848474087981958,-0.04821997292358303,0.026465883637145426,0.08323104491174119,-0.01538266016371771,0.010054170495020609,-0.09178953121923583,0.15613158623887077,0.09305750949300247,-0.015634587863820725,0.11290515874896839,-0.16734063958640039,-0.061906247684500544,-0.021084952122797127,0.1694659341749837,0.038654984130328834,0.02958656807934712,0.014765834633871667,-0.05129294796605781,0.08233299715318192,-0.07623315161961564,-0.09870419981944496,-0.127703037746185,-0.14048977755549452,-0.04930532593217172,-0.08927378947419896,0.0394756316600598,0.02177047819959644,-0.08215600067356232,-0.028005417569611703,-0.021406827535542572,0.004462847042573235,0.049089865485727434,-0.07687090216627891,-0.08347382565875094,0.06485387053360149,-0.054379018788084314,0.10235371628777853,0.16122652874679427,0.0705113942337545,0.03356186008047763,-0.010008087813514447,-0.13037859228374588,-0.006348350278491496,-0.024529287817633458,-0.08114690637905458,0.10147925772308657,-0.001471622193162472,-0.033349772812883344,0.01397518641101719,-0.11702659427443164,-0.038181395392051724,0.0591545552618375,-0.02472766719260976,-0.03209836145432492,-0.05360630183373682,0.25295775145823574,-0.19612813111077806,-0.07439266525788481,0.03211725156108707,0.034671586851031666,-0.026277245429399007,-0.05294852617505026,0.005013612689401503,0.004612775171255944
CCNA2,0.02371498966868898,0.06734786469431635,0.0,0.061169311851396506,0.03933460891217649,-0.01501647227017087,-0.13517643900967583,0.11410638125766548,0.10110843638596412,-0.08555556429126311,-0.09387614098781585,0.04584023875713221,-0.058192507662965916,-0.03143134909366902,-0.04499714850589323,-0.03762646209227655,0.14953120220465002,0.23888785252088812,-0.018126228129026718,-0.14271503927010812,-0.027149445057650573,-0.014325784243861375,0.04356508806249874,0.0717637167763585,-0.012094889477290286,0.09092004870709702,0.07890105660906285,-0.053422542770093576,-0.047868578392362145,0.048334522890523375,0.0704866084403129,0.018677243046369724,0.12998768615176567,-0.025919938162923616,-0.11828474991512253,0.0698205101090259,0.04424699729329729,0.019675271221344,-0.04000951770826964,-0.011720402330914963,0.08873154305558825,-0.1007946360227815,0.12867666098628164,-0.04892582945111364,-0.04199353410933798,0.02965171550369267,0.027250882188421463,0.027052818940027774,-0.06610514501961975,-0.05286257566070647,-0.1599274797291812,0.05244582712204844,0.009778571904497158,0.03179107253201511,-0.09362398863134605,-0.044094631451935186,0.015918133632532715,-0.07156888657279462,-0.021097087694492624,0.007754134554849511,0.10805083422235034,0.08360826317127902,0.02205863014168837,-0.0791450554713696,0.24892313785417103,-0.0030835622737249335,0.0011676299629254589,-0.016775996181840884,0.16948469180487205,-0.06367388741869189,0.023783444430337565,0.13626441820568486,-0.07494662254712638,-0.04894476782561875,0.02047182709157174,-0.03666478845728982,-0.041068600038718844,0.029477826460792396,0.06490225460287977,-0.11531620092591166,0.055655524022605866,-0.078035463905971,0.02998405252231761,-0.09836809853038272,-0.07478098662693126,-0.07751188416078869,-0.06238100654318744,-0.04562064651391583,-0.03587886487538528,-0.07661780934555769,-0.05169885355100545,0.007175973667413267,0.05054054962861949,0.1533005201612359,0.006535937917598756,-0.03348879439549447,-0.0794432153671996,-0.08259972363628974,-0.0286289462194353,-0.0977576108382985,0.29992652159000815,0.2217641942722375,0.03190660564512401,-0.1701034280756711,-0.07866297134929959,-0.06469311982917698,-0.015961863480606003,-0.07304483072257245,-0.12193287225914123,0.14213302579674356,0.075220157921829,-0.009369236925370098,-0.03928885495128114,0.014016134220194548,0.000735303857581244,0.022137326909578783,-0.12927835083109818,0.07196773791763526,0.021745188234617196,-0.09380969296939491,0.012291798307378768,0.07965142507121072,-0.016783167865479794,-0.0029967948185093255,0.07966258270743704,-0.04803561914097723,0.11578043132647041,0.05636052623788692,-0.007755382698787337,-0.09540759613816054,0.023907604525966967,0.04224221170030042,-0.05371056011181887,-0.073599400860494,-0.01909195351246267,0.10229476658836478,-0.06570402212313271,0.26294703345588827,-0.08992412591899993,-0.12150817753779444,0.011246120317894645,-0.054489838600677895,-0.1412910933415843,-0.16420909973521589,0.029702738012017695,-0.03505987575918259,-0.04031793385810042,0.12547993270008673,-0.06024062871664967,-0.031784034258666716,0.1259250084446604,0.009583087181460287,0.11358845806232643,0.20480482644775602,-0.01963112986549734,-0.11185552949376905,0.19515292722808886,-0.048522683428862276,-0.05034913452435143,0.04601238559244911,0.013257693742562308,0.02298404294855367,-0.009686509973341742,0.03158214020477205,0.13069826819516117,-0.11288250675347661,-0.020514550059056814,0.001793322688719124,-0.019986668501055457,-0.008214825779410299,-0.06907782557788947,-0.07927464450837517,0.06344467254237218,-0.07195004514851042,0.09345930941556797,0.1347222478445436,-0.017345941174032518,-0.0016294192340170956,0.001556563727800586,-0.11896575101119228,0.039634395713137864,-0.08838614551434215,-0.07272513440854007,-0.11092459882200549,-0.05497358989883118,0.08578392948347735,0.10607896807156304,0.09952153047730426,0.04457201782244041,-0.050117663005579696,-0.1310760289477913,-0.017456640481495797,-0.12740463947369893,0.1350150978583372,-0.021581685894929394,-0.05436736580115135,-0.03440100656447474,0.010284566992029672,0.04215661622611594,-0.07375879472536714,-0.060259304449028925,-0.015300023676407423,-0.0409844526683607,-0.10846241597706069,0.1279461772022591,-0.048912959884177,-0.0951995369141797,0.03220968582469822,-0.09552981558656881,0.013877402751075758,-0.06607958308771007,-0.08067277714116985,0.041663425056641355,0.0798679361334208,0.03455135326436104,-0.008571221519280832,-0.08699841985297031,-0.189107270659238,-0.11654402093116321,0.05454723118457327,0.0721113132235808,0.07175390782499182,0.12322177412924615,-0.12256964653959714
ENPEP,-0.07634207515508425,0.16013113871908297,0.061169311851396506,0.0,0.08347947836751671,0.11001264338072499,-0.10528827068674076,-0.08591115659135402,0.10056942456480082,0.026611217323588454,0.018761194041101614,-0.10894368958653132,0.15708777096496593,0.056019473753799516,-0.019069270757357613,0.005128078093029519,0.02897400779756106,-0.018329952079397863,0.04989024849002644,0.07892154753189991,0.06658488669733792,-0.021353116591355473,0.07333837720401475,-0.03146825955472986,0.07572216444144296,-0.0017440525558385068,-0.04337676052664388,-0.0011379397637751403,0.09882534220115041,-0.018403465313145257,2.4337476235251078e-05,0.0032828207109770755,0.03481900189083343,0.12323646229645481,0.07028324171744975,0.03137646440841629,-0.035275899475867505,-0.002892255669863072,-0.08805822295262056,-0.05300491840667586,0.13581065062292527,0.024573824815476576,0.03648772528617611,-0.10011968388440859,0.016123977645322016,0.01859061131765404,-0.043755406248590756,-0.084016901565922,-0.030716314206277684,0.013034433677554568,0.002706785006657106,0.17420370987161712,0.05125184785817626,-0.1157375484630466,-0.0027843563434773,-0.13560780266293618,-0.032108506959001845,0.03440894761913501,-0.009684000900601404,0.07252324469955597,-0.032631158933490514,0.015406274419262603,-0.07307541143344437,0.031094755510555995,-0.05650896968304513,-0.05535605763955331,-0.016083617307638284,-0.010991512890299126,0.04360747159615472,-0.05116038693471839,-0.062085929290346197,-0.005936524343595897,-0.009991759834225672,-0.02238511873130418,-0.02336845372933225,0.051405922898303855,-0.14888780121119993,-0.02065686043023641,0.05452108787915106,-0.045554980025782725,-0.08676034554099242,-0.07098212985262098,0.03348388189764115,0.09524862037105639,0.029857812576336976,0.05423484942092853,0.0368820671723427,-0.08689943193051686,0.0399277747470123,0.129680801852159,-0.051742508762712705,0.05237750247173466,0.06250693204583897,0.002964362515570919,0.03974217516621004,0.11505319072265102,-0.05434357300472003,0.05867487228793736,0.0746373588220202,0.0038704284554196356,-0.026492297010222245,-0.03531938010164957,-0.17868117261193212,-0.020699291060910896,0.032961228421419374,-0.014168673017979595,-0.09120506324253384,-0.08397789584922558,0.036138316766618966,0.08072820134741528,-0.06519283482638588,-0.012700944575131745,0.04807933014467627,0.060330241406829035,0.12615013227429123,-0.016996956369082796,0.022855858055392524,-0.04815973779387637,0.00567224874712047,0.0391252483637429,-0.03815624380519292,0.06764356961230818,-0.12254139567648188,-0.02879797195181867,-0.05684615178854924,0.03470695914122176,0.0998736981987129,0.01727490433831621,0.08936119673791026,-0.033408049499079794,-0.000992399611575247,-0.13115722326551632,0.0215227554718054,0.030602587024201003,-0.07395988247026321,0.022553076940727924,0.08826969713625876,-0.05618990411039454,-0.02132640231873745,0.1764978507410444,0.008524151433321664,0.026904552935474384,-0.10727754343710857,0.08520126637832173,-0.1438358221485028,0.04687310028568133,0.09679200465736501,0.052129858311136104,0.14954213815137227,0.006584008277544884,0.06781401828858147,0.04146657980474308,-0.05162322584930575,-0.015487865709299692,0.036715954232666145,0.05058262767772367,0.05729841471381508,-0.0494340554617455,-0.21913653735022548,0.11525820259009162,-0.0237837115529044,-0.06692344244284118,0.05261889478027012,-0.03501931960618732,-0.1518906746685693,-0.06412578535178567,-0.08995039835510353,0.08365375598089904,-0.09507472942452415,-0.037979405338005125,0.11618012935278986,0.07163672731970597,0.04575034238105738,0.07429102490930825,-0.025427538011898596,-0.039302228940462605,0.01475812582052019,-0.053813218684941454,0.04293530995362975,0.05774172963711128,0.02111513968110656,0.07634394280381081,0.06770826928638196,0.0007088727188951881,0.05782618151227242,0.06851535861938553,-0.0397643310282489,0.02552162412363164,-0.14429950779517733,-0.03208783067992551,-0.08710906290791579,-0.036651770379525626,0.13487466667486098,0.10442250754983522,0.13076156842142786,0.006542373458912018,-0.009526138813111937,0.0314461692365953,0.05230111160969234,-0.0907723784342218,0.06455566306089353,-0.001851110297847547,0.014305727428397112,0.021593283966377164,0.047553346787658525,-0.06744229652127291,0.0416528468764667,0.015266967855114385,-0.040919651528710084,-0.07335438720713641,0.08194983620912423,-0.10200358706059527,-0.06873826492923393,-0.030870450297255603,-0.04507619106073352,0.09883739476161794,0.014318100329037289,0.0006205130053469615,-0.07195153814286875,0.025670968487873546,0.014336875323006735,0.08036621892114083,0.027305009017227308,-0.02791936173979973
GAB1,0.03233102137391707,-0.14039116190440082,0.03933460891217649,0.08347947836751671,0.0,0.04925551186143221,-0.09911172532902279,-0.084265612429637,-0.06312891687373168,-0.10769824296495062,0.06418513129630393,-0.08487662988547372,-0.05662340307114596,-0.05644445622302897,0.023948100705662584,-0.06802451503657228,-0.0795615893338444,-0.014313654108399767,0.049586307688048094,0.05573765627875997,-0.018354576425523007,0.038877972243714295,0.06484456362761101,-0.0897560738402166,-0.11677469091409097,-0.12519180349216893,0.08639497989002476,-0.036988465968549294,0.061320297962012396,-0.008617310442582505,0.01358981508460484,0.014264353497773028,0.009543699646707511,0.04643995345666965,-0.004247980580190601,0.0038863635609922343,0.12464821427201421,0.0525122385007212,0.055225828078387766,-0.025397213893951335,-0.146026688380153,-0.0009362659843197176,0.0034098301903901012,0.0539585602798428,0.03300879351153702,-0.16196252232178407,-0.051279940993022494,0.04338991754796886,0.062077823794015045,-0.09741883842070655,-0.03415053412541196,0.025300455768489997,0.07437963070734767,-0.06004256751916944,-0.05959952343981128,-0.013077415637922736,0.05058102640072895,-0.035660021489938847,-0.02742973570200378,-0.007918017897212276,-0.09665880983152728,-0.14640957113214909,-0.052890379709009804,0.07287658180936378,-0.16550024051928847,0.04907260713585263,-0.03051621616289276,0.1125641193184989,0.10478681222426461,-0.018103673907809325,-0.0032989471819926375,-0.0016590741034941629,-0.02856120868021135,0.027770758472823145,-0.18442349655479284,-0.09773642210711223,0.03568360999554635,-0.05421932952713112,-0.06768949262133567,0.10625869837173482,0.13069188242376756,-0.06745251342161332,0.028802079237678514,-0.04780363097798128,-0.08513434432387088,-0.10496781571124056,0.034942322350784,0.018836088373024393,0.006257325460220754,-0.08718519018645768,0.14591397100762904,-0.01287556097801214,0.01598797434752723,-0.03722525071715124,-0.05408292578987676,0.03801488458267262,0.03911378543220863,-0.027148270276274974,-0.03351447749865357,0.13173315291764423,0.011629762962870806,-0.018400682713473216,0.17819249535527848,-0.1046699036879766,-0.1109460976523234,0.013400817071680206,-0.0034602865222718654,0.1433812634424288,-0.015877193526429516,-0.053236044817522456,0.06406301142952993,0.019194550350638436,0.0688193503573573,0.034532496120449,-0.059725917817003905,0.07038125107876209,-0.08253950915332996,0.10999723016740927,0.08098405191877518,-0.195336525408689,0.11601431527921706,-0.16019791321589674,0.06817579613742805,0.07309871081075786,0.10331969637192807,0.0501421337688246,-0.02094957466666244,-0.05622947044287484,0.014176876151683605,0.09314813325204398,0.15807988728975306,-0.06795614443584168,-0.02951649727895607,-0.03727266252260611,0.18812638184606817,-0.028812609711798606,0.05946479945157636,0.06871821581922907,-0.15145618327602775,0.10302105095476984,0.0705062158947291,0.06061098453619884,-0.002234038617035209,0.08783699768470227,0.08937635887606973,0.02359311885003724,-0.12649797638785062,0.08574309544500665,-0.018870494591432484,0.039020536741246066,-0.01651022336027762,0.048177545157620405,0.03294538514505358,0.12555643571430133,0.22881747361777613,-0.006730837576994693,-0.02291713676907165,-0.07797730504995147,-0.1272516618020203,-0.07254691858083769,-0.0025780803712094546,-0.07178454138270533,-0.02133973395131755,0.025875126498379232,0.021842582025089582,0.05976774731448752,0.21876642105102706,-0.038752894141841084,0.03859976571555828,0.019687174943333042,-0.08027084767722688,-0.002466118432563126,0.12131923152812232,-0.04708913399617137,-0.03807654743942675,0.06407231711216554,-0.06913876084311,-0.029051568019584362,0.0876953157464981,0.02430728574257963,0.09535453474143224,-0.07700282173049135,-0.09765610220540473,-0.13316902048758958,-0.11959578272637365,0.011047743038762216,0.06875963836105986,0.13448033274303278,0.05385986837961086,0.1423250944544327,-0.10013425476838665,-0.014591041726379945,0.06311233525699507,0.09052929556458968,-0.06829862478436455,-0.025208797557986887,-0.23738656622401902,-0.05481249724546906,-0.040933995500296416,-0.02686570115833526,0.24034943301788364,0.1751513814845194,0.0460021873752314,0.12115087449990361,-0.15858144392746942,-0.026213593672656726,0.09857176503113162,-0.06200251076644855,-0.08613153724889112,0.10364190429243472,-0.0762774982190152,0.1818418492689652,0.18149182105466038,0.11563405256273201,-0.011945677440960192,0.009607871031579016,0.23314907202543286,0.09712577308606654,0.12984399240778463,0.010559931815759642,-0.054526563837956586,-0.12908074982956172,-0.014410233956267107,-0.05070058668012727
