Gene_1,Gene_2
MANBA,HADH
MANBA,ABCG2
MAPK10,CCNA2
MAPK10,INTU
MAPK10,HERC3
MAPK10,BTC
METAP1,LARP1B
METAP1,MANBA
METAP1,ELMOD2
METAP1,EIF4E
METAP1,CCNG2
METTL14,DNAJB14
METTL14,GYPE
METTL14,FAT4
METTL14,ANXA3
MFSD8,MANBA
MGST2,ANXA5
MGST2,CCNI
MGST2,ANTXR2
MGST2,LARP1B
MGST2,FGF2
MGST2,LSM6
MMAA,COPS4
MMAA,CDKL2
MMAA,ELF2
MMAA,FAT4
MMRN1,MMAA
MMRN1,ABCG2
MMRN1,FAT4
MMRN1,FRAS1
MRPL1,METTL14
MRPL1,FAM13A
MRPL1,BTC
MRPL1,BANK1
MRPS18C,MGST2
MRPS18C,ABCG2
MRPS18C,AFF1
MTHFD2L,LSM6
NAA15,FGF2
NAA15,GAR1
NAA15,EXOSC9
NAAA,CCNI
NAAA,HERC5
NAP1L5,C4orf33
NAP1L5,ANXA5
NAP1L5,BBS12
NAP1L5,ANK2
NDUFC1,LARP7
NDUFC1,AP1AR
NFKB1,DNAJB14
NFKB1,MGST2
NFKB1,CXCL1
NFKB1,MTHFD2L
NFKB1,ELF2
NFKB1,DKK2
NFKB1,G3BP2
NFKB1,ANAPC10
NPNT,ARSJ
NPNT,ANXA3
NPNT,MRPL1
NPNT,ALPK1
NPNT,AIMP1
NPNT,FRAS1
NPNT,BMP2K
NPNT,ADH1B
NUDT9,BMP2K
NUP54,NAA15
NUP54,MGST2
OSTC,AIMP1
OSTC,ENOPH1
OSTC,ANAPC10
OSTC,ELMOD2
OSTC,CASP6
OSTC,COPS4
OSTC,ADH5
OSTC,CCNI
OSTC,INTS12
OTUD4,NFKB1
OTUD4,ELMOD2
PAPSS1,ANAPC10
PAPSS1,CCNI
PAQR3,LARP7
PAQR3,FAT4
PARM1,ANXA3
PARM1,ADH5
PARM1,ANXA5
PARM1,CDKL2
PCDH18,PARM1
PCDH18,MAPK10
PCDH18,HERC5
PCDH18,ELMOD2
PCDH18,EMCN
PCDH18,HPSE
PCDH18,G3BP2
PCDH18,CYP2U1
PDE5A,COPS4
PDE5A,BTC
PDE5A,GAB1
PDE5A,PCDH18
PDE5A,METTL14
PDE5A,FAT4
PDE5A,CDS1
PDE5A,KLHL8
PDLIM5,BTC
PDLIM5,ADH5
PDLIM5,EXOSC9
PDLIM5,INPP4B
PDLIM5,ANKRD17
PF4,CXCL5
PF4,PARM1
PF4,ANXA5
PGRMC2,ANTXR2
PGRMC2,NPNT
PGRMC2,LSM6
PGRMC2,COQ2
PGRMC2,G3BP2
PGRMC2,CCNI
PGRMC2,ELF2
PGRMC2,COPS4
PKD2,METAP1
PKD2,FAM13A
PKD2,ELOVL6
PKD2,PCDH18
PKD2,FRAS1
PKD2,ANK2
PKD2,PDLIM5
PKD2,PDE5A
PKD2,MGST2
PKD2,ANXA3
PKD2,ABCG2
PKD2,ADH5
PKD2,C4orf33
PLA2G12A,BMP2K
PLA2G12A,ANKRD50
PLA2G12A,DAPP1
PLA2G12A,BDH2
PLA2G12A,COPS4
PLA2G12A,CASP6
PLAC8,ADH1C
PLAC8,INTU
PLAC8,LSM6
PLAC8,BBS12
PLAC8,COQ2
PLAC8,ANKRD50
PLK4,C4orf3
PLK4,GAR1
PLK4,MAD2L1
PPA2,COQ2
PPA2,ANKRD17
PPA2,FAT4
PPBP,PF4
PPBP,PARM1
PPBP,CXCL5
PPBP,ANXA5
PPBP,ANKRD50
PPM1K,GSTCD
PPM1K,MAML3
PPM1K,LIN54
PPM1K,EXOSC9
PPM1K,EIF4E
PPM1K,KLHL8
PPM1K,MMAA
PPM1K,CASP6
PPM1K,PDLIM5
PPM1K,C4orf3
PPM1K,COQ2
PPP3CA,HADH
PPP3CA,HSD17B11
PPP3CA,MAPK10
PPP3CA,PGRMC2
PPP3CA,LIN54
PPP3CA,INTU
PPP3CA,CCNI
PRDM5,EMCN
PRDM5,ANXA3
PRDM5,GSTCD
PRDM5,GAB1
PRDM8,GAR1
PRDM8,HSPA4L
PRDM8,INTU
PRDM8,COQ2
PRDM8,ADH1C
PRDM8,MMAA
PRKG2,ANKRD50
PRKG2,NAP1L5
PRKG2,GYPE
PRKG2,PLAC8
PRKG2,ANXA3
PRSS12,ADH5
PRSS12,FRAS1
PRSS12,COQ2
PRSS12,HSPA4L
PRSS12,BBS12
PRSS12,HPGDS
PRSS12,INTU
PRSS12,ADH1C
PRSS12,MAPK10
PTPN13,HHIP
PTPN13,CFI
PTPN13,BTC
PTPN13,MAPK10
PTPN13,PRDM5
PTPN13,METTL14
PTPN13,EMCN
PTPN13,COPS4
PTPN13,NPNT
PTPN13,BDH2
PTPN13,CDKL2
PTPN13,INPP4B
PTPN13,CCNI
PTPN13,PARM1
RAB33B,OSTC
RAB33B,CYP2U1
RAP1GDS1,MMAA
RAP1GDS1,MFSD8
RAP1GDS1,HSPA4L
RAP1GDS1,FAT4
RAP1GDS1,METAP1
RAP1GDS1,MANBA
RASGEF1B,GPRIN3
RASGEF1B,FAT4
RASGEF1B,MMRN1
RASGEF1B,CXCL3
RASGEF1B,NFKB1
RASSF6,PCDH18
RASSF6,RAP1GDS1
RASSF6,DAPP1
RASSF6,MANBA
RASSF6,MMAA
RCHY1,NFKB1
RCHY1,RAB33B
RCHY1,RASSF6
RNF150,HPSE
RNF150,ANK2
RNF150,MMAA
RPL34,HADH
RPL34,PDE5A
RPL34,COX18
RPL34,FRAS1
RPL34,MRPL1
RPL34,G3BP2
RPL34,MAPK10
RPL34,NUDT9
SCARB2,MANBA
SCARB2,INTS12
SCARB2,GAR1
SCARB2,KLHL8
SCARB2,RAB33B
SCARB2,DNAJB14
SCARB2,CCNA2
SCARB2,CASP6
SCARB2,BANK1
SCARB2,CFI
SCARB2,ELF2
SCD5,EMCN
SCD5,ANXA3
SCD5,PLAC8
SCD5,FGF2
SCLT1,BDH2
SCLT1,RAB33B
SCLT1,ELF2
SCLT1,LARP7
SCLT1,MRPL1
SCLT1,EMCN
SCOC,RAB33B
SCOC,PGRMC2
SCOC,MAD2L1
SCOC,KLHL8
SCOC,COPS4
SDAD1,C4orf33
SDAD1,PLAC8
SEC24B,RAP1GDS1
SEC24B,EIF4E
SEC24B,CISD2
SEC24B,OSTC
SEC24B,GAR1
SEC24B,METAP1
SEC24D,NAA15
SEC24D,ANK2
SEC24D,PRKG2
SEC24D,PRSS12
SEC24D,LARP7
SEC24D,LARP1B
SEC24D,EXOSC9
SEC31A,GAR1
SEC31A,MRPL1
SEC31A,SEC24D
SEC31A,GPRIN3
SEC31A,CXCL5
SETD7,MGST2
SETD7,PLAC8
SETD7,LARP1B
SETD7,SCOC
SETD7,CCNG2
SETD7,ADH5
SETD7,GPRIN3
SGMS2,MTHFD2L
SGMS2,EIF4E
SGMS2,PGRMC2
SGMS2,ALPK1
SGMS2,CDS1
SGMS2,NPNT
SGMS2,CXCL2
SGMS2,ANK2
SGMS2,CXCL5
SGMS2,ANXA3
SGMS2,NFKB1
SGMS2,ANXA5
SGMS2,PAQR3
SGMS2,PCDH18
SHROOM3,ELOVL6
SHROOM3,NUP54
SHROOM3,ANK2
SHROOM3,SGMS2
SHROOM3,CNOT6L
SHROOM3,GAB1
SHROOM3,ANTXR2
SLC10A7,PPA2
SLC10A7,MAML3
SLC10A7,PRDM5
SLC39A8,PTPN13
SLC39A8,NPNT
SLC39A8,CNOT6L
SLC39A8,METTL14
SLC39A8,ELMOD2
SLC39A8,PRSS12
SLC39A8,ANXA3
SMAD1,RNF150
SMAD1,MGST2
SMAD1,MMRN1
SMAD1,ANKRD50
SMAD1,ANKRD17
SMAD1,BDH2
SMAD1,HHIP
SMAD1,BTC
SMAD1,PCDH18
SMAD1,ABCG2
SMARCA5,ANKRD50
SMARCA5,EXOSC9
SMARCA5,GYPE
SMARCA5,MTHFD2L
SMARCA5,SEC24D
SMARCA5,HSD17B11
SMARCA5,SGMS2
SMARCA5,COX18
SMARCA5,CCNG2
SMARCA5,PTPN13
SMARCAD1,COPS4
SMARCAD1,PGRMC2
SMARCAD1,LSM6
SMARCAD1,FGF2
SMARCAD1,SMAD1
SMARCAD1,PRSS12
SMARCAD1,SEC24D
SMARCAD1,ADH1B
SMARCAD1,NFKB1
SMARCAD1,INTU
SMARCAD1,CCNI
SMARCAD1,EIF4E
SNCA,MGST2
SPARCL1,PRSS12
SPARCL1,GPRIN3
SPARCL1,EMCN
SPARCL1,DNAJB14
SPARCL1,ANKRD50
SPARCL1,RASGEF1B
SPARCL1,MMAA
SPARCL1,EIF4E
SPARCL1,SCLT1
SPARCL1,FRAS1
SPARCL1,COQ2
SPARCL1,PTPN13
SPARCL1,MMRN1
SPARCL1,LARP7
SPARCL1,NPNT
SPARCL1,PPA2
SPATA5,OSTC
SPATA5,SLC10A7
SPATA5,RAP1GDS1
SPP1,PDE5A
SPP1,BMP2K
SPP1,ARSJ
SPP1,PTPN13
SPRY1,GAB1
SPRY1,HHIP
SPRY1,SGMS2
SPRY1,ANK2
SPRY1,SPARCL1
SPRY1,SMAD1
SPRY1,CFI
SPRY1,SMARCA5
SPRY1,NFKB1
SPRY1,BBS7
SPRY1,PCDH18
STBD1,SCARB2
STBD1,SLC39A8
STBD1,FGF2
SYNPO2,GYPE
SYNPO2,PKD2
SYNPO2,FRAS1
SYNPO2,PTPN13
SYNPO2,CASP6
SYNPO2,INPP4B
SYNPO2,SCD5
SYNPO2,MANBA
SYNPO2,EIF4E
SYNPO2,PDLIM5
SYNPO2,BBS12
TBC1D9,KLHL8
TBC1D9,COPS4
TBC1D9,PTPN13
TBC1D9,ELMOD2
TBCK,AIMP1
TBCK,PGRMC2
TET2,PGRMC2
TET2,ELMOD2
TET2,PDE5A
TET2,METAP1
TET2,AIMP1
TET2,PPM1K
TET2,CASP6
TET2,BMP2K
TET2,ELF2
TET2,NAA15
TET2,CDS1
TET2,NFKB1
TET2,SCLT1
TET2,PKD2
TET2,HPSE
TET2,CISD2
TET2,ANKRD50
TET2,SCD5
TET2,GAB1
TET2,RASGEF1B
TET2,LARP1B
THAP6,BBS12
THAP6,PPM1K
THAP6,METTL14
THAP6,ANKRD17
THAP6,ANXA3
THAP6,NFKB1
THAP6,C4orf3
THAP6,EXOSC9
THAP9,OSTC
THAP9,RAB33B
THAP9,HELQ
THAP9,SMARCAD1
TIFA,AP1AR
TIFA,NFKB1
TIFA,MFSD8
TIFA,MMAA
TIFA,RPL34
TIFA,CXCL1
TIFA,STBD1
TIFA,METAP1
TIGD2,CISD2
TIGD2,PDLIM5
TIGD2,MMRN1
TIGD2,STBD1
TIGD2,PPA2
TIGD2,SGMS2
TMEM150C,EMCN
TMEM150C,ADH1C
TMEM150C,SEC24D
TMEM150C,CNOT6L
TMEM150C,AIMP1
TMEM150C,SCD5
TMEM150C,FAT4
TMEM150C,MANBA
TNIP3,NFKB1
TNIP3,ADH1C
TNIP3,HSD17B11
TNIP3,SPARCL1
TRAM1L1,ADH5
TRAM1L1,HERC3
TRAM1L1,CNOT6L
TRAM1L1,PLA2G12A
TRAM1L1,COPS4
TRAM1L1,CCNI
TSPAN5,CNOT6L
TSPAN5,CCNG2
TSPAN5,ADH1B
TSPAN5,MMRN1
TSPAN5,SMAD1
TSPAN5,AP1AR
TSPAN5,INTU
TSPAN5,EMCN
TSPAN5,AIMP1
UBE2D3,CXCL2
UBE2D3,G3BP2
UBE2D3,MANBA
UBE2D3,ANTXR2
UBE2D3,ANKRD17
UBE2D3,C4orf3
UBE2D3,SMARCAD1
UBE2D3,PPA2
UBE2D3,PGRMC2
UNC5C,BANK1
UNC5C,NPNT
USO1,HERC5
USO1,SEC24D
USO1,SETD7
USO1,AIMP1
USO1,PKD2
USO1,FGF2
USO1,SCOC
USO1,BDH2
USO1,HERC6
USO1,SYNPO2
USO1,SDAD1
USO1,HSPA4L
USP38,TSPAN5
USP38,INTU
USP38,PPM1K
USP38,UBE2D3
USP38,NAA15
USP38,OSTC
USP38,IL15
USP38,CXCL11
USP53,NPNT
USP53,PTPN13
USP53,CASP6
USP53,HERC3
WDFY3,MANBA
WDFY3,BMP2K
WDFY3,PPM1K
WDFY3,ANK2
WDFY3,HPSE
WDFY3,UBE2D3
WDFY3,SDAD1
WDFY3,PKD2
WDFY3,BANK1
WDFY3,KLHL8
WDFY3,ANKRD17
WDFY3,HERC6
WDFY3,SLC39A8
WDFY3,TET2
WDFY3,PARM1
WDFY3,OSTC
ZNF330,ADH5
ZNF330,PDE5A
ZNF330,DKK2
ZNF827,SGMS2
ZNF827,ADH1B
ZNF827,KLHL8
ZNF827,CASP6
ZNF827,COQ2
ZNF827,PGRMC2
ZNF827,STBD1
ZNF827,BMP3
ZNF827,CCNI
ZNF827,RNF150
ZNF827,HPSE
ZNF827,EIF4E
ZNF827,MMAA
