,VDAC1,SLIT3,STK10,KDM3B,ADAM19,PPP2CA,MFAP3,SRA1,NPM1,CCNJL,PCDHB16,CYFIP2,ADRA1B,PCDH1,SLC35A4,TMCO6,GNPDA1,MAT2B,DIAPH1,FBXO38-DT,PCDHA12,GPX3,DELE1,ARAP3,PCDHB12,PTTG1,CDC23,HMGXB3,HNRNPA0,MACROH2A1,SPINK5,ERGIC1,TCF7,HSPA4,PCDHGB4,CCDC69,DCTN4,PWWP2A,CSF2,PCYOX1L,STING1,UBTD2,GEMIN5,SAP30L,SCGB3A2,FAM13B,SEPTIN8,CCNG1,UQCRQ,SLC26A2,HAVCR2,RANBP17,SLU7,AFAP1L1,PCDHB2,EIF4EBP3,FBXW11,SEC24A,ANXA6,CAMLG,PCDHGA5,MRPL22,THG1L,TIGD6,CARMN,SHROOM1,C1QTNF2,ARHGEF37,PDGFRB,CD74,LSM11,MZB1,NME5,LYRM7,HARS1,LARS1,EGR1,UBE2D2,CNOT8,ABLIM3,CYSTM1,DDX46,PCDHGB6,PCDHB15,GM2A,SPARC,ITK,SMAD5,HSPA9,PCDHB4,RPS14,PCDHGB5,PROB1,ECSCR,PPP2R2B,C5orf15,SKP1,HBEGF,CSNK1A1,PCDHGA6,RNF145,PCDHB3,LINC02202,MED7,MALINC1,LARP1,UBLCP1,RNF14,ARSI,PCDHGB7,ZBED8,RBM27,SH3RF2,SH3PXD2B,SPATA24,TTC1,PANK3,RPLP1P6,ETF1,PURA,SIL1,SPRY4,FAM53C,PCDHB11,PCDHGA10,PCDHB14,PCDHB7,PCDHGA4,FNIP1,IK,TGFBI,WWC1,ADRB2,GRIA1,WDR55,SMIM3,SGCD,PCDHB13,KCNMB1,FAXDC2,SAR1B,UBE2B,ANKHD1,DPYSL3,LCP2,TXNDC15,PCDHGC3,PAIP2,SNHG4,PCDH12,ZCCHC10,PCDHGA2,G3BP1,CDKN2AIPNL,KLHL3,ANKHD1-EIF4EBP3,RAD50,SPDL1,PCDHGB2,SLC22A4,ZNF300,FBXO38,CXXC5,C5orf24,MATR3,STK32A,FAM114A2,CDC42SE2,PCDHB9,PCDHB10,PCDHB5,SYNPO,APBB3,BRD8,IGIP,CLINT1,ZMAT2,FCHSD1,GRPEL2,RBM22,GALNT10,NDUFA2,PFDN1,DOCK2,HDAC3,JADE2,KIF3A,PCBD2,IRF1,RAPGEF6,NDST1,SLC22A5,YIPF5,CXCL14,PDLIM4,HARS2,ZNF300P1,ARHGAP26,FGF1,HINT1,PRELID2,LEAP2,P4HA2,CDKL3,NEURL1B,PCDHAC2,SLC36A1,DUSP1,RELL2,TNIP1,RARS1,NUDCD2,ATOX1,EBF1,AFF4,TCERG1,CSF1R,IRF1-AS1,TAF7,CD14,CTNNA1,NDFIP1,NR3C1,PCDHGA12,TCOF1,DNAJC18,PCDHGA9,FGF18,MIR3936HG,PPARGC1B
VDAC1,0.0,0.09319613738230476,-0.09155492822387055,0.08621135625658997,-0.045372103309072764,0.05858573400809617,-0.030121309618186876,0.12307467496333535,0.10702611477940276,0.0850325003111481,-0.05887489112427635,-0.05892951271577709,0.03014783396188421,0.03740286974402944,0.09593130196461828,-0.14722467772290268,0.13157103078403645,0.03300146154922256,0.2717617508776357,-0.04131915448540465,-0.009135415052994044,-0.04068678520477834,0.011414959896995,-0.026031782647646533,-0.005731947284831875,0.023188929054191322,-0.0022876356808484185,0.04374084061907968,-0.058529571958725206,0.25358274880993215,0.011222810620084917,0.21370543542245599,-0.11794647241633216,0.12354195293003624,0.01305147302464847,-0.09450956336401042,0.11110113925689116,-0.028042470559387,0.019087691691444156,0.028542605353841347,0.2384456404098119,-0.024446185673292393,-0.016593200447199523,-0.13833566210967949,0.12261786752110282,-0.11284610217413747,0.09379912324731464,0.1261345051252384,0.06751040596185887,-0.02492686926510354,0.1709477985243901,-0.10052041964504539,-0.047752328428975685,-0.1395062472352282,-0.0007180643197912572,-0.1474692682957621,0.12703223715934764,-0.022606564014849652,-0.0167305141583033,-0.051999685687628174,0.0006007161585779936,0.052371371296092095,0.007643434622435839,-0.024309807418485947,-0.1137839760329323,-0.08228071436550874,-0.009998698864119243,-0.037442000547636266,0.019545320290218975,0.08817931700604442,-0.008330063181281442,-0.08086950445815708,-0.025716210272835726,-0.09495245337687286,0.08755120562866414,0.15359641986578934,0.033867355402610995,0.12729104979080416,0.03632814722624368,-0.04878147622985458,-0.09601154546080683,-0.0033140892089054057,-0.05181029589139817,0.018554914557828577,0.11965531314408873,-0.03259137158241218,-0.08015218717459449,-0.049133684169668845,0.299593848737536,-0.03976741813728836,0.002448310451859668,0.01858770192119927,0.018426831737640405,-0.02264543345068509,-0.052658328243206536,-0.038448872776110574,0.08611522169911066,0.11042857001368776,0.1835998899856461,-0.018303489633633416,0.1438902043096075,0.027938234886623062,-0.003826418236984275,-0.08416669310207574,-0.0532542844094868,0.21135296290761812,-0.054213502667713666,0.06795959543036627,-0.010409646890927797,0.05453483368731503,0.055047978202076416,0.01166055197240287,0.07196789811499313,0.12504295903904697,0.024152351759012956,0.004482509857997846,0.22320256984309725,-0.05989876892895674,0.15248699229673807,-0.08152467644438095,-0.038317996573328315,-0.08861660959785539,0.03206262073848797,-0.024796477837044747,-0.095214117917589,0.10364543941581277,-0.018876619424087016,0.004452770790812105,-0.045950010155478,0.015735859125976515,0.2746047026388544,0.06253148236029756,-0.12063656886004225,-0.06722744215258217,0.2106502937785668,-0.08018145243812067,-0.062028252035968984,0.007650463106118963,0.015336453632730418,-0.13380706754878754,0.15173726142436023,0.0975589661407832,0.01116047151532568,-0.03613056142482121,-0.10450422540840343,0.008000488330505286,0.18550164680598916,0.055181317963125004,0.12959512624316832,-0.04643660154671553,-0.008927448499865402,-0.04956671582768796,0.2509292102514527,-0.07016120215379791,-0.13513018606874447,0.1275736909759346,0.01602153341070058,-0.032651861866918055,-0.04274946773081576,0.12080514542036967,-0.003774785329368357,0.022599991031542616,-0.04023445244168247,-0.015609600922549226,0.021002698309254886,0.010843434488035144,0.013463829644686901,-0.14083081771330058,0.01229762023358231,0.060674193701519795,-0.06229661504784032,0.039461521867954485,-0.11955123691075316,0.08949265776148678,0.05130159041685286,0.05489915390238813,0.13158602777401807,-0.0971710741105468,0.0189903116532042,0.051174558880810225,0.05792223298819174,-0.14622147881107986,0.02819570841851208,0.03664295930482883,-0.03468765603298305,-0.025113344343326023,0.11642030205324039,0.12035565028257396,-0.08804451063592324,-0.11210199864944337,-0.12701502611214016,0.08161756277783158,0.02259513041278273,-0.09093025155085256,0.07019746729519433,0.04625019897639024,-0.010191256054149849,0.043725518859061764,-0.10847858283329012,-0.05271887352154504,-0.08428593946106289,-0.08030180020113055,0.08639177662569118,-0.04773980657375897,0.01081298062571498,0.1149321256357601,-0.028992174042968673,0.04526783291852502,0.03218347037345012,-0.029738644379162644,0.12642217828703478,-0.02167376992584899,0.17400512365085,-0.005686123994785951,-0.03624113257432165,0.1076260641461768,-0.11866222904759173,-0.0785278255754624,-0.12784345504067032,-0.02594787307382424,0.22150704276536762,-0.07607322186095576,-0.1209603553674783,-0.01228274607164334,0.15053328969755342,0.05915038545304488,-0.01564225301959798,0.056861510322730305,-0.05564566541138543,0.01181636830271763
SLIT3,0.09319613738230476,0.0,-0.03238567930557341,-0.01563765456562235,0.05631735613098768,-0.014720364638734258,-0.022063750710784407,0.09850800262695357,0.13094470796792254,0.08217551448454427,0.06895959339268962,-0.047985471347306005,0.09719056606625953,0.15286148138839614,0.0958824985028688,-0.0013115542090777013,0.10662692959093213,-0.0917692253137263,-0.1146296100773877,0.03411823450773456,0.013091119721199465,0.061136970105012726,-0.010781891446564638,0.05182223611839848,0.1742049928786813,-0.12404515139559737,-0.0499555182159695,0.00160412219440359,0.22285428963025977,-0.13319279467148218,0.11657366974431822,-0.08063987904891537,0.03912829825617167,0.00245753606021368,0.05283698703734342,0.13798118567380416,-0.2601143459399515,-0.10945972827813014,-0.044357820489642055,0.05304225307227887,0.039640266819796814,0.06078892876448663,0.030961813436177963,-0.09633979764184442,-0.01816961702635384,0.06714445093927435,0.15943935508569335,0.17152953354703845,-0.05572840507464994,-0.13032874147140003,-0.025124447086800235,-0.08787577437839017,-0.029510929382444845,-0.15179898909862555,0.008090235023988578,-0.02256922315707859,-0.0910899249325,0.0663433027221713,0.15499471933397613,-0.029813090365094632,0.11016547920217772,-0.00967081693879329,0.05872966422838423,-0.008325663432186395,-0.06345373589863819,-0.02394076339612574,0.02642548756205785,0.048115288106866765,0.14159138095001658,-0.02212800285747695,-0.039028268479738074,0.10792548657938045,-0.041026412186523704,0.060158674853914504,-1.2031421623977841e-05,0.0327737900426938,0.03790592927677615,-0.07791124356926225,0.004946134774550831,0.08459467218650829,-0.026332554833942753,0.04002337791111981,0.1013128728373787,0.15407144185489274,0.11442927280931013,0.07497535023423016,-0.0017403182629518708,0.0711752346305998,0.1006105263412981,0.10510331117227158,0.1884605815639434,0.1655430006886322,0.07768757868149866,0.07573767542975468,0.003197820622803092,0.06346889915196952,0.10248923691667162,0.018144707748853406,-0.005979737186993103,0.05091495338267938,-0.07970269881031951,0.14952371104394227,0.1456155346140443,0.011101134213842801,0.04751166490356625,0.03294342258940199,0.007479028996329313,0.0038527798092822993,0.21686974390331026,0.18721949753355485,-0.015329339602380277,-0.007175280947073933,0.0681926667618633,0.15841054211686942,-0.11187772441593745,0.015523404437055775,0.007408692209115503,-0.1242778059009555,-0.1370522168049405,-0.017015557254398746,0.24964648769190095,-0.11154947419055636,0.08671879793198103,0.0013703128510895249,0.14906121506849282,0.09215169401094013,0.2647984940238914,0.2755404303113952,0.11672072864450345,0.018852561185233374,-0.04759507892399555,-0.10274122988008932,0.09396463969149249,0.191117641785574,-0.03420729227430099,-0.024413136651955544,0.1330652871550436,0.1429334867616711,0.035086322285696483,-0.04288183347890292,-0.010251320353496287,-0.12596469112028497,-0.03647128184953539,-0.1867875945221226,-0.08609627986159624,0.052782470537355825,0.2927052742524268,0.012502382655758626,0.013525555094109253,-0.21666695050880974,-0.03497645285604891,0.1567682269660378,0.07608734870251437,-0.08585693396973675,0.06501637311545651,-0.0729873920940285,0.005886046096098401,0.03186589127411308,0.20987239325329318,-0.0385915810897745,0.07575822003861471,-0.05558701130586005,-0.029591567357955102,0.041374462480619226,-0.02577705385216786,-0.006799129884092011,0.04266752585370915,-0.08019603668843428,0.06564926326268347,0.14025942293102275,0.16376152865797322,0.20343978526333323,-0.1026337232987004,-0.06608375458984521,0.051496632174584916,-0.03902047472315912,0.0163305957499661,-0.11086611064258624,-0.06163141802587708,0.022473854727387846,0.05970492794549749,-0.11702845672257439,0.04349719202856619,0.08756212095717203,-0.1326650423654875,0.05069473204914692,-0.05919076206071271,-0.07262458911822957,0.02115171888906784,-0.0067442098979755265,0.02805889667835057,0.10719867376356562,-0.08696686722677108,0.05922972123062948,0.05677253979740307,-0.06952371532200016,-0.001549436838102074,0.019861872268491853,0.051186014725696255,-0.144666739523394,-0.06424485764206969,-0.0733890042885674,-0.007260295957188399,0.03329254546811635,0.20450726341780634,0.04165732724426866,0.0758595982331382,-0.039171172932561456,-0.019524398493535065,-0.04020162797377136,-0.038202087625807166,0.07969263975996335,-0.15720219068602556,0.0365309583775724,0.003570023719125477,0.045422575784566446,0.13505226991910207,-0.14865328475072384,-0.09620225926371129,0.11287351898662874,0.005663655519616995,0.1312566180117569,-0.0392840648658045,0.15053869658111757,0.01595318259163497,-0.05702345984093387,0.1862795245668428,0.13355620265197068,-0.17018448652349144,-0.09355328730583827
STK10,-0.09155492822387055,-0.03238567930557341,0.0,-0.10251152953169856,0.14942766097870447,0.06496402490175794,0.06661558998698972,0.08266340634496408,-0.026533747649770834,-0.11817529533812636,-0.053124867377539686,0.1910504086873007,-0.06465962094550244,-0.09681881339373156,0.024270655008151978,-0.005151499886713852,0.015590019943142496,-0.07198636281051503,0.18573983921733914,-0.08663835158883422,0.03384810670185557,-0.007972744049877706,-0.016006932198405238,0.12840926250549906,0.0057497971344288605,-0.0006366496419887074,-0.1089772868640286,-0.06354716048123689,-0.03198826878135381,0.20759623886983541,-0.2194839778460088,-0.11331115353279932,0.20134489569616182,0.10904762246476064,-0.09169486317942276,0.013367265463505461,-0.08307157625463898,-0.07933279493674603,-0.0555622538031098,0.006168624397449697,-0.05480729289277731,0.06485369646732422,0.09275324331045876,0.02092409379672022,-0.10889970781489108,0.05338293415005122,0.008581728192138517,-0.019460646632493035,-0.027948183148740615,0.047627754236821675,0.06395652924439398,0.04923541864321065,-0.03149814870458771,0.1363487655036772,-0.01075644601784802,-0.0365093953895518,-0.026988488654202468,-0.08870443787054699,0.04911363553800696,-0.07674777324799695,-0.09908219375605218,0.11239094432887721,-0.012794855756096072,0.010635547432916398,-0.16002649444873077,-0.028876652044833338,-0.04974378138342866,-0.07755868143842148,0.046012135308400745,0.3801554349983732,-0.032019689951343584,-0.03283234900524138,-0.17468190926160673,-0.07055182665270188,-0.04990609930968769,-0.05174154802932885,-0.011957068800408475,0.07957567786545981,-0.08493667881135444,0.060147254552817685,0.0019821637156912483,0.045289523850529576,-0.07475164016436663,0.04676572596743402,0.019125701038366236,0.12879348190201198,0.2580134628766285,-0.1035895229189632,-0.0851015828035058,-0.04927485695969498,-0.01654513845729985,-0.013706927727497287,-0.1058661107980276,0.1529099420355557,0.14853095876317654,-0.00449672006039624,-0.1953900281414832,-0.12249110266470084,-0.05587241330161167,0.03357451468953132,-0.18669043141308145,-0.025841081139205958,-0.04684059869230912,-0.07330536878716958,-0.11567097665328276,0.04545528284408957,0.023514696998348565,-0.07003502228540866,0.10860001724830558,-0.09260338054247552,-0.05200509222859849,-0.04836722269113841,-0.03526766932448854,0.029832823908090875,-0.0856624316521943,-0.02245202572224385,0.05755803047892571,-0.026770680922546565,0.11187268111894151,0.003924170942547318,-0.11675549736766629,0.020891361730964828,0.024920379861348624,0.014157169952050413,0.09148831584715862,0.029741889376786273,-0.06293691027755191,0.02011160142065887,-0.0065820939907444585,-0.032560154452450814,-0.013003910733196981,-0.04738165518445884,0.11733023627525772,0.11796612180219596,0.28203345126129475,0.08154464886596006,-0.016812084311799622,-0.0008524993872146899,-0.1561373755497174,-0.045268246323969565,-0.1978342867821051,0.018475624301412596,0.06832586729277403,0.058192066846440224,0.3245087982954467,-0.06384819824419019,0.04088249905159927,-0.0728958814251014,-0.06415409772399785,0.17199037963107738,0.005833322993024484,-0.030991061259742218,-0.02579691139235958,-0.21401781669798117,0.005395752574221854,-0.030848067183860562,-0.173647089922404,0.030874937386573233,-0.04489007010015486,0.053170188270815696,-0.09307333503348322,0.07242512771892753,0.1769238810671542,-0.15927308981725938,-0.12029172641007767,-0.005609146545558432,0.03539691749024644,0.16169168477708182,0.06178358715096175,0.0064493042163610405,-0.07403201844339193,0.06459394458261075,0.11015606152135093,-0.037834541055069525,-0.19372096367956076,-0.1069706910805649,0.046028984881424845,-0.053331552487606654,0.17331755804827997,0.07634579352375911,-0.03776540999260065,0.034414700449865734,0.01896416467227396,0.3269541436163722,-0.05215060426198441,-0.0650688063911381,-0.05388478494900906,-0.05957079100239479,0.07837909461357473,0.00750219997572978,0.09102443742062924,-0.07669241220394069,-0.0770520150392684,-0.09719497613780631,0.0623097925054025,0.22555696847106368,-0.0678497570992523,0.08077651412332429,0.10631504007496241,-0.12347547654264204,-0.10880103063300765,-0.02919146141813385,-0.16029406145975747,-0.12938226945834833,-0.058076334335466745,-0.0599272749713134,0.20990558892446065,0.022745189651708776,-0.08177405522588921,0.14160976276774428,-0.008656218608985274,0.06718126958401488,0.10693365363015085,-0.05421496048807153,-0.07745889750727644,0.12865894010701176,0.23998575884089926,0.10495842817961581,0.052318201042452744,0.3278162543662462,-0.00891041316832643,-0.12468128160177636,0.09234072693298992,0.06424402567127836,0.05822563546727764,-0.023755618933291218,0.0676233221838195,-0.0657789432143555,-0.11713228285348863,0.04772596175637154
KDM3B,0.08621135625658997,-0.01563765456562235,-0.10251152953169856,0.0,-0.014452104800318642,-0.10144171892673834,-0.07437648108342677,0.0012942158244017585,-0.012577045074646253,-0.02777231135180667,-0.019297385364185415,-0.03256529126970009,0.00799057550945649,-0.06406176389085858,0.10220220790868839,-0.04080884345856432,-0.028728701692742175,0.055742948490422835,0.043306707378560905,-0.08769163286014285,-0.0013032831652571273,0.11584341067705696,0.03764481333006048,-0.009109819908536123,0.01744396650832676,-0.0424701756594407,0.13912603274734042,0.24109507597029373,0.009756010800931258,0.10467715338045208,-0.006537156319247381,0.11025101470461371,0.19660177181918553,-0.11161328461117105,0.05880981739299157,0.048118987464651,0.14931315658040653,0.09787365779953137,-0.15238879186802878,0.0018153837507191744,0.014064915660749596,-0.14184697133291538,-0.009611323543880683,-0.03248702754331673,-0.044746725391779506,-0.006393306891264522,0.083516693244397,-0.002367991736429761,-0.18229066824774437,0.03017808043026017,-0.096901638023351,0.015301723506129345,0.06076915617737186,-0.09287768325976835,0.035258762882581354,0.07594334324563481,-0.0096585380416538,-0.10187300573108544,0.10088700394960717,0.04363658524315197,-0.014105426386541711,-0.12831378312900904,-0.019827686216299815,-0.0385614086647219,-0.026406052161268505,-0.2075034286423274,-0.09754706838943325,0.15110528504588164,0.08987827722154916,0.11650651890125462,0.11588162993974319,0.07903427626296944,0.03334023032038845,0.13150010612104296,-0.10374520156965689,-0.025774786789530237,0.08753375163139945,0.07731552694881681,0.1001448688098997,-0.018273960009124356,-0.11203930169117098,0.06822382151895486,0.03298716274698031,-0.12305375249618213,0.01416098220573817,-0.1547932792576959,-0.014811078174868438,0.06797602324336721,0.06060497102244544,0.07855898251417455,-0.32197520354212844,0.004912313214375957,-0.1080352786560212,-0.22549981805401664,-0.010871232308409438,0.03454455794655586,-0.014208543106104227,0.035484810521132004,-0.2049020255226585,-0.003585506268693023,0.07351194015760848,-0.11160338725561815,-0.15344534604105836,-0.08621860741806554,-0.001306446832398982,0.1810324628603461,-0.08117062715614833,0.029326625529186495,-0.03179556479492119,0.10683213095016027,0.13614611662173676,0.07433938543386158,-0.09802604127778343,-0.0064751589560456315,0.052245688964506286,-0.13298990397368474,-0.128911362379803,-0.01811729478314238,-0.025562284261492426,-0.07510949838079294,-0.10580126189187034,0.05433012302925979,0.07304198689933901,0.023152419032755778,0.056707522971917626,0.06353004735775575,-0.01997736847907328,0.07445197783640846,0.05787601999226026,0.17405359121363612,-0.02183328300260137,0.17064995411586364,-0.09960678324877609,0.09662026343579329,0.035924279762781966,0.06771520922337919,-0.06596382898003184,-0.02089842740054856,0.0746070010261987,0.06222806409352224,-0.07380024112356169,-0.10643983716080556,0.20021188637573226,0.056925472489367544,-0.12691801663661328,-0.0960318244220444,0.009455461351201505,-0.05508260431399559,-0.040209786534737696,-0.021933149059985998,0.05153206622891329,-0.02951660013287793,-0.19964365355514982,-0.19034015670776233,0.15682110865217352,0.018680444611877588,0.07594271620399635,0.04560234488658298,-0.005752127728656072,0.027288700705556095,0.1063584536359231,0.14114760588782183,0.0374565470802407,-0.09477067137588542,-0.004176038311200085,-0.015148575339118559,0.024706586255666095,0.005873718184249628,-0.055900095296615965,0.036688020842640716,-0.07751039316846907,0.17523789408417245,0.00975797288552746,0.18395959648267873,0.08128568784546973,0.13611568816595215,0.12998745734967593,-0.03189499490745971,0.042981228936117055,0.15645813774729744,-0.003802761232401947,-0.05191089756280619,-0.06905238825207277,-0.004333281421404563,0.11601510200023327,0.20673700263474373,0.08660783541286783,0.08550781066216168,-0.12256663775049809,-0.032999745272361235,0.11631114776472419,0.07219023188053476,-0.17114113544106715,-0.03298064171708837,0.015218332325310896,0.093960338671386,0.016397832993707052,-0.14174218616995413,0.04178164290811594,-0.08853424124702994,-0.028721132345377282,0.058437306407355685,-0.02409835156017932,0.00668067781686958,0.010361297460363593,-0.04576876563296295,0.10932126693376139,0.03846890442475003,-0.14105314522243156,-0.07742181059192497,0.013360555353872334,0.03818635301885807,-0.09609460670775939,0.026907612120040548,0.0027006564895571787,0.014512907060694009,-0.018081042684340434,-0.04142219429758615,0.17789846999493425,-0.06456423628049071,0.024669931774667215,0.09162122219561461,0.04654278046238264,0.024518599197765938,0.09171093515475098,0.015040260175494164,0.030131475302280556,0.008793536516228781,-0.018157519605251603,0.1538921759960834
ADAM19,-0.045372103309072764,0.05631735613098768,0.14942766097870447,-0.014452104800318642,0.0,0.05413022471013087,-0.012268472712771034,0.10476965275124067,0.15193321872599633,0.10557355836614932,-0.018427613744642697,0.2514486738165579,-0.029014823932849793,0.05567369801547946,0.0635333699459577,0.025349163773262753,-0.05370043779549273,-0.0009396360622844042,0.021243878615826148,-0.03168156673690288,0.0032764358294169625,-0.1868745849757809,-0.0880027184394841,-0.06170020712587119,-0.020265058547236134,0.10271288966713586,-0.07016903646841548,-0.0316413914899273,0.09492008555850123,-0.08088834624904716,-0.07554660334045359,-0.15568883136040645,0.3148705044231866,0.06133300921130594,-0.033362983720055014,-0.015421660640304652,-0.08165363745775332,-0.08823485481191874,-0.010903887635693804,-0.04169250360368256,0.00376174024960334,-0.024931572827818386,-0.00892588895461636,-0.02591602839562041,0.027761591984038318,-0.017794026188847976,-0.021024422146362725,0.024096132159674922,-0.034171001380475026,-0.0978087113198494,0.003847712697855123,-0.0882153183707362,0.06345764007568108,-0.005198952760762656,0.06078698440335966,-0.26327761557691315,-0.0766385522543341,-0.017223596386061493,0.13545500112255393,-0.06529209666715832,-0.04475402842268923,-0.001454159384487019,0.07874734765269617,-0.0097920008637848,-0.0025561871131062684,0.014506138931628932,-0.12570693194521376,-0.1064613052690417,0.10366917180758563,0.13557512287575849,0.08668808923486344,-0.04758442161764534,-0.02648455490629188,-0.041829633317777615,0.00966079661463565,0.048740963631698324,0.03937508928730238,0.07860910679478307,-0.09326145723838902,-0.061278586204940734,-0.16218884672209746,0.07686539412066012,0.0046733285129853955,0.04553335587608034,-0.10564358434775573,0.29178597377117915,0.32192653586873526,-0.03850647003468064,0.05763717089063781,-0.027028564902417975,-0.033314742602551226,-0.08497114804415341,0.17949084810387653,0.05188205329917877,0.1029697181808586,0.036591546973500096,-0.06587905306420426,0.022108732400900517,0.05458729251443985,0.025045828884084517,-0.08242031429912096,-0.052112939602609334,0.043377730407686076,-0.07697791437715697,-0.030636186824448762,0.04188472103127875,0.011781751123117802,-0.11361977281677786,0.18231816658199787,-0.06482648052766143,-0.09584246246055445,-0.06415348243210148,0.010694102574433801,0.0391522424130716,0.0638932198672359,-0.14324292172450204,0.16629870745298217,-0.045400140207193046,-0.0009153609125557272,-0.05148102407288247,-0.06558897468028395,0.04433959465697284,0.16784935080063482,-0.0034992898211506514,-0.052513259299571506,0.07543429498966067,0.08870162661672394,-0.026868238458254187,0.009306239934257391,-0.02674519585351072,-0.06168214721746653,0.02430097970599057,-0.047308136191098644,-0.10067084199263643,0.09556159430919267,-0.06297735371379226,0.05255851423384077,-0.05220553592019531,0.02286283732966592,-0.0525356464823402,-0.05975256182377861,0.042529936703325756,0.030406913167348983,0.10222336172566003,0.25767950552265684,0.04174459468213119,-0.04441695265695751,-0.11474406096320704,0.08561471485940127,0.11265211360152183,0.04452821499109429,-0.07531660121934568,0.07398545873991862,-0.13411738259193026,0.03533753405254324,0.02836309063543202,-0.0629106477670221,0.018744129502924665,0.09037585571194519,-0.029976855419240774,0.03703764573138372,0.04826493478266607,0.14407139146525852,0.007023388348914847,-0.013083193072160288,0.036844884607713506,-0.028202663223639728,0.03978321097222163,0.0853976062033578,0.034677435561076955,-0.008580021733441195,0.02002960885607527,-0.10156000703559563,-0.021539589588042328,0.017862269440690214,-0.01682920054484624,0.014800345894707672,-0.04453974571994575,0.24199445660343546,-0.005616830741365759,-0.0020008463544511595,-0.19007647794279872,-0.02632303604534328,0.1138819416649603,-0.0074758733383878204,-0.08614898399099359,-0.029314559923937087,-0.03166953564135515,0.04915873299370245,0.14809854489581864,0.011835101096653944,-0.12020193289144336,0.05070499548796062,0.023596659856922754,0.049088259779965226,0.11162339426394986,0.004355562793642285,0.11827002241747749,-0.04896240955884075,0.012042554182810432,-0.06320045068983453,0.007752291132748227,-0.12914787069187328,-0.031682925052476725,-0.05620314122444804,-0.02256322868154047,0.027536659475887255,-0.011905020936559532,0.06770635010317348,0.20087451823944594,-0.04454400641276074,-0.055265742268613895,0.11623456434503504,-0.0514214780713704,-0.04995941232861699,0.24104478815085748,0.032208992445827984,-0.08063462585299355,-0.0054646216959786335,0.20741627708686647,-0.11886886965381191,-0.20784807351600507,-0.019475284393424157,-0.025690054042186463,-0.08045832115532978,0.12174913818665854,0.05545540375416256,-0.017365740805635813,-0.019586481463300852,-0.003820434336976675
