,HSD17B11,FAM13A-AS1,SPP1,CFI,CXCL8,HSPA4L,RAB33B-AS1,LARP1B,ADH1B,BDH2,EIF4E,FLJ20021,PDLIM5,UNC5C,CXCL5,SHROOM3,ABRAXAS1,HPSE,THAP6,CCNG2,NAA15,FAM47E,PF4,PRDM8,PYURF,CISD2,PPP3CA,ABHD18,FGF2,CXCL3,INPP4B,PAPSS1,SMAD1,TSPAN5,UBE2D3,ENPEP,AFF1,MMAA,NAAA,CCNI,CCNA2,MCUB,ALPK1,ARHGAP24,PLA2G12A,BBS12,OTUD4,LIN54,RASGEF1B,TIGD2,USP38,IL15,ELF2,HHIP-AS1,SEPTIN11,CAMK2D,NAP1L5,MMRN1,USP53,MAPK10,TBC1D9,SCARB2,C4orf36,SMARCA5,OSTC,CDS1,FAT4,LARP7,GAR1,ANKRD17,BLTP1,ELOVL6,ELMOD2,CYP2U1,HERC5,SEC24D,THAP9-AS1,LINC02615,DKK2,GSTCD,NUDT6,MRPS18C,SNHG8,HERC6,INTU,RAB33B,GYPE,SOWAHB,SEC31A,USO1,DNAJB14,SLC39A8,BTC,MTHFD2L,C4orf33,SPARCL1,SPRY1,NOCT,ADH5,HELQ,AP1AR,TIFA,TMEM150C,UBE2D3-AS1,C4orf3,LSM6,SEC24B-AS1,PLK4,SLC9B2,ZNF827,CXCL1,NUP54,CDKL2,ARHGEF38,CXCL10,ANXA5,GPAT3,PAQR3,FAM241A,PCDH18,SDAD1,ABCE1,G3BP2,TBCK,LAMTOR3,FRAS1,ABCG2,TRAM1L1,PPBP,RAP1GDS1,BANK1,PGRMC2,RPL34,SCOC,SMARCAD1,GPRIN3,HNRNPD,SCD5,PPM1K,DAPP1,HERC3,NDUFC1,MAD2L1,CCSER1,PRSS12,SGMS2,BMP3,TRMT10A,WDFY3,ZGRF1,SETD7,AREG,H2AZ1,JADE1,PRKG2,EXOSC9,LINC01094,AIMP1,KLHL8,LINC01091,HPGDS,RNF150,PRDM5,MFSD8,SEPTIN7P14,WDFY3-AS2,GAB1,CASP6,BBS7,SCOC-AS1,SEC24B,LINC01088,CXCL11,ARSJ,METTL14,PKD2,SPATA5,STBD1,ANK2,ADH1C,COX18,PTPN13,MRPL1,ZNF330,NPNT,FAM13A,THAP9,NUDT9,SCLT1,TET2,HHIP,RASSF6,ENOPH1,LEF1,INTS12,RCHY1,BMP2K,ANAPC10,MAML3,HNRNPDL,PPA2,CNOT6L,ANXA3,CXCL2,METAP1,PDE5A,ANKRD50,GTF2IP12,EMCN,SYNPO2,TNIP3,NDNF,NFKB1,PARM1,MANBA,PLAC8,SLC10A7,ANTXR2,MGST2,COPS4,SNCA,CXCL9,HADH,COQ2
HSD17B11,0.0,-0.18193123211569823,0.12480647241750871,0.15177919287679387,0.1536106470096653,0.013503633050594911,-0.047598413853673506,-0.22533736635083743,-0.06906394707564184,-0.011219225708695164,-0.12042500870815631,-0.036246061945113005,-0.2874617039299562,-0.142953409819087,0.024805676301716355,0.16087172126366076,0.1718847309255893,0.2428885185397767,0.016160805936269323,0.17573084483184,-0.13592763733883853,-0.07222036303570076,0.01422480181732489,0.04967400510656089,0.09772939226445813,0.274983801477329,0.12784527391993966,-0.11396828606153056,-0.28917718981096635,0.08366896044015584,-0.04644735014289799,0.2131891519944607,-0.06067421072263452,0.0163925062403575,0.12633108532327728,-0.07421987247628918,-0.1112849802814774,0.13350907043602028,0.06291534534535917,0.09311414587112612,-0.05815391709179598,0.24657146300074095,0.24283380445363015,0.028294658019946264,0.14734808781562514,0.10151504381991261,0.02018702882462502,0.19661307059044048,0.1502254236096728,0.19957586488785534,0.19065093040651682,0.04018974443333368,-0.12166421573058717,0.14556873176941268,-0.044901360105228605,0.011105769826932385,-0.18137681057664098,-0.12615304815443232,-0.185223257482299,-0.02836399631729871,-0.08310878391278574,0.10160292240703299,-0.05534967847670873,0.46812225144391145,0.03666535799252725,0.05870713610361479,-0.19745214458776836,-0.10731813706550088,0.009408368850155798,-0.09157278040163068,-0.17697607098023482,0.0017019215465882292,0.20262113828593342,-0.1778634792189458,0.14422611115973993,-0.06330968757931425,-0.21174373520343143,-0.08405812389375258,-0.04449521102970865,-0.08725087043072398,0.01953376291526457,-0.05224357203966222,-0.09389636194179299,-0.12849240962425687,-0.056340460101413685,0.004799991353398113,0.18044066710338244,0.088275376844847,0.05431376095193022,0.15386024213682065,0.09692680625753178,0.26980042236573193,0.1132119179778995,-0.10302424639046298,0.09442337323643218,-0.09825086294953113,-0.1696044056923295,-0.13271918909845845,0.39696425665841695,-0.09805777969513385,0.053672012991860904,0.13077365319773382,-0.15465534109642343,0.050507364120508685,0.00597943781408016,0.1497513956634909,-0.11311249764654441,-0.05150148339738106,-0.1587081428907875,0.04219622435087584,-0.18799235915233625,-0.10959728883638409,0.19162422441668214,0.19559825881766998,-0.0019865629024856534,0.10675920412625357,-0.04293749043465517,0.07589869520116342,-0.05060059645511465,-0.05382186229225602,0.007460203827302972,-0.15911933172893608,0.13828039806674736,0.037753410750594206,0.47853508050198457,-0.2673525959955767,-0.08251445927453947,0.1049746010025419,0.04984498635418596,0.24462065174599126,0.1442885482154239,0.06005385749788511,0.11281352376697781,0.12656566967943647,-0.19489035998448706,0.32214720266537006,-0.1083463379760022,0.3313802781719197,-0.053891148066309846,0.16478150928289959,-0.025689084948014106,-0.025636904890091468,0.051823206396967754,0.1811382974095196,0.08752575073777549,0.1553231396155433,0.32717591353854353,0.012674195338894892,-0.019234709960480333,-0.12301912498074496,0.004150195913297139,-0.017939292500973973,0.10263117096932359,-0.17891982248893065,0.1861676981676584,-0.14780052483302317,0.35393048140612504,-0.07095342352544665,0.2680090472861723,-0.043318542132852994,0.18252218612178678,-0.09055955371091641,0.0009052086135906127,-0.030472404782271142,-0.11501211501759966,-0.10297911968184806,0.09037742785281015,0.21421656318882903,-0.02612664761848328,0.016169592179355805,-0.04143244448036301,0.002873006819479739,0.03137861432903242,-0.20132577686750078,0.057405753175242366,-0.2977869223151195,-0.048569422051153145,-0.07187890755107973,-0.10349232351951128,-0.05098527341502758,0.08768222437440325,0.22736265883979886,0.0033275817935250994,-0.0006665329130662876,0.23821330850892353,-0.026228591770725247,0.07599590821185653,0.29490883624173264,-0.2156596225403628,-0.08754986870055066,0.057020475076369384,-0.13822639245917956,-0.013041882785946864,-0.18196158321447448,-0.1294116331799077,0.020077549663818955,0.056316065723482515,-0.016441027825221968,-0.06389962593607697,-0.23824477851514683,0.17477572483967543,0.07270385852415329,-0.019446211689342668,-0.09852104510179767,0.20623004585588195,-0.1344098374746613,0.04059876613997184,-0.09967933928988804,-0.13032935799634693,-0.23182771233111674,0.36197626250256376,0.34252319410520965,0.007531342037589874,0.2776180717120063,0.36542221077872966,0.20976046099822493,0.16915245436921167,0.0924856601830286,0.20680458712796343,-0.03738876492636732,0.05529423806474109,-0.061381352052989016,0.32095282292072375,0.3532815350821816
FAM13A-AS1,-0.18193123211569823,0.0,-0.19755067494517514,-0.2785648380524216,-0.15267668496887712,-0.23349493318630318,0.3879738243389538,0.12203008365732415,-0.027702066439036263,-0.0455177744952508,-0.2594707909774194,-0.04604259067473757,-0.1909471808839527,-0.21555035876973383,-0.1253389412501169,0.1207432902854238,-0.2482055951032684,-0.16813229629880305,0.4881147266685623,-0.24330733557001452,0.11588617101482411,-0.022041855768653244,0.036967754819440674,0.06503859391032842,-0.23804968918657357,-0.26354803007890887,-0.033676148058523765,0.43442168337732334,0.14965134259591428,0.14553316145265005,-0.062032508949447306,-0.21590780252315442,-0.3751022721072077,-0.28052861321465,-0.04007578613515399,0.0671367915483237,0.09214589289220439,-0.21131635148326536,-0.24070084930869412,-0.5268241115269358,0.011015189578018739,-0.2560981083867579,0.08289911601331018,-0.0014656108858875825,-0.12893650310373114,-0.20274503514838474,-0.044029686552900675,0.0411491581537041,-0.20628760433222554,0.07585347074187865,-0.23221479771437464,0.3462240758527257,0.18815952116921347,0.014830647383620246,-0.21573865408936474,-0.14313954464000886,-0.2661367547922763,-0.25027353233142313,0.06690619685354623,0.022779836989297943,-0.01657749487619684,-0.31792994741841574,-0.14384544136019137,-0.012093582053880478,-0.3566199899104613,-0.39295066272685514,-0.11787461599438578,0.4761033007727744,-0.22502251911378313,0.10261269582325491,0.6229096436199034,0.008499575579232234,-0.22690113940766893,0.019912302828835972,-0.2933790191994409,-0.2395457611066099,0.5651833971017645,0.3774657731662091,-0.01441089591625976,-0.2597118260770265,0.09564450179665043,-0.032526775150605466,-0.1561212171355765,0.3006326634614793,0.3334910207244278,-0.18378968489112088,-0.03396379506603129,0.06058427648298919,-0.20379632550075685,0.06615630337447129,0.2568896660691333,0.26130941174047595,-0.08732282583839958,0.0037999640450008367,-0.006382075224389018,-0.1465313564772719,-0.3555849561672152,-0.21112999448390618,-0.2941010677781293,0.029428674488650088,-0.15275071577327895,-0.04045488498352403,0.1588808990872696,-0.02252299976633791,-0.25517978898842875,-0.30591127943062507,0.25944122574248285,0.14649381967984737,-0.16708178100420298,-0.0630447405424762,0.1072240372716971,0.16621261424633316,0.12791203922403097,0.20017256821276427,0.020403633871258733,-0.2725348627622822,-0.14232071011408232,-0.0414911312177219,-0.2324687255038056,0.01326601399617023,0.059487898051982,-0.11246334881780043,-0.42312775472512865,0.3191932712633663,-0.3517824553685353,-0.023152118608079267,-0.32416092048742773,-0.16098873761245996,0.016593454653089784,-0.21518759471357005,0.0032187087428598134,-0.4760894552913311,-0.36340449564780436,-0.4869791696576324,0.2186831304241557,0.026372555750742224,-0.023885358910050464,-0.1289818755074179,0.4177420868581191,0.13642647527204782,0.10109271444477931,-0.3244772347221649,-0.2960330592625572,-0.12377426043995539,-0.09401635465662411,0.1730639177562808,-0.22589729653036983,-0.1085361165255489,0.293794425232126,0.6373535450856177,-0.3276823028596185,0.003346645354821254,-0.25994722927083996,-0.05593985463556235,0.0029182064277594004,0.18942367327559972,-0.16256234143476703,0.2442406499417234,-0.2684414933886628,-0.2253178580021364,-0.04402197901695998,-0.0681127765588481,0.41075720118374104,0.3653301076016123,0.46850817395277633,-0.02839495322114202,0.05614555963399694,-0.2020879637449435,0.016962224915377928,0.04498657916054334,0.027837375396273338,-0.05535218071219781,0.0644760772580182,-0.10298529532426906,-0.09930275060645816,0.09189695584121431,0.06267835079530601,-0.13369636271807314,0.09386002749920368,-0.08341298383601092,0.1272302759893936,-0.004067211540149666,-0.2612343646454542,0.04720473755881972,0.009508498769850998,-0.16828374529311227,0.19585109450999857,0.03191090338890056,0.38687496327704285,0.37869855398644214,-0.0009549316624019051,-0.047796998467297735,-0.0947370491748102,-0.0665802073016095,0.0329812847457491,-0.10595625073778445,0.18170022319220014,-0.19242703057064955,0.02923367774632478,0.4338823301473706,-0.41901098706953166,-0.10103183561738216,0.24237362072309712,0.060777867860598446,0.046984048363662746,0.0943380685619381,0.06243833622484097,0.3588012534053549,-0.004988287443710345,-0.12938417486367756,0.07132931221603526,-0.11293507868622195,0.10482985953878009,-0.08364091744760244,0.015212373520353295,-0.08175424139686312,0.010492802857066018,-0.33309897605245453,-0.4090255337705507,-0.46451725012248885,-0.16669631968458815,-0.17747967183977725,-0.3039985033052181,-0.15455839961477638
SPP1,0.12480647241750871,-0.19755067494517514,0.0,0.06236291565985033,0.31805512382705936,0.0038850475668406087,-0.1630667847834011,-0.07689605827845199,0.0194424192260862,0.029568219215408507,0.03657848192998116,-0.0571650420812726,0.030524477348854745,0.22991622803379153,0.02496912720265624,-0.17396978940071664,0.14902031065409782,0.1997514882565284,-0.12025714838156036,0.21946755021258543,0.010449030382854661,-0.13176560823143113,-0.08575020006115693,-0.1157736296631243,-0.07265555661525237,0.08056479252333588,-0.09532598776082933,-0.16558069672606537,-0.03737115111574801,0.140819737556636,0.13812630913791465,-0.014355953719820838,0.28327460912164876,0.11429439074502878,-0.009290177891479668,-0.013314468743716223,-0.021252862976506262,0.034857561333746685,-0.006123487143441247,0.10062755861941167,-0.02687329673575878,0.000994897113986606,-0.035564029546554056,0.002421534863456625,0.09246381737928884,-0.023086137273250665,-0.09184824160417378,0.07750781984668445,-0.012964116679844723,0.20377375612095008,-0.013344375691019228,-0.12396272986819956,0.028687045836762855,-0.07462012900559621,0.17894003231983602,0.14695531957120517,-0.027625111639476015,0.056439709579610677,-0.03785700262394412,-0.09741757451793871,-0.0316161583159604,0.10330649404543073,0.09906520986151225,-0.009039731800605891,0.2278072985181952,0.02156087396878866,0.1891176120304766,-0.13225028113393014,-0.014990612872037847,0.005051828473699024,-0.12452933856759692,-0.06317659004379016,0.11038088658244737,0.015059307311280466,0.09758789740788841,0.24016888631836025,-0.12227580544266638,-0.10788991883095929,0.01748016866399613,0.042645132188746396,0.04381514948780171,-0.03293248100298914,0.036596385200116925,-0.1349061794080518,-0.105765209885309,-0.06212441796032227,0.05071885205940072,-0.007305145213012048,-0.06621387583129824,-0.038275334652522204,0.04202321422593507,-0.16272902871157377,-0.15280666121419925,-0.09625151041042013,-0.02169603817212415,0.04384223369445702,0.09127345562375161,-0.1010793636802357,0.08565409159092437,-0.024020274632391182,0.08008693219269007,-0.040242602748882285,-0.03255048579783082,0.11904272121270085,0.1649123845075243,0.07337417965314222,-0.015130352146235084,-0.13671885724395222,0.08255484708279916,-0.06405173959574803,-0.12287615052459282,-0.011353615828889479,-0.12376451341567692,-0.1553290243066162,0.1673312044797027,0.04145144806114679,-0.010327700368130261,-0.07868191364084924,0.03676131905505851,0.2246159721878713,0.0045337859514937235,0.014226741946487256,0.01630846183281469,-0.004923327014779471,0.12564713718951503,-0.18258741301926046,0.12520786964090716,0.10168791225251686,-0.00028123438755408886,0.12155397821992628,-0.035799665854111117,0.1278490934065786,0.12848360782265505,0.09312017889302314,-0.043919735546912766,0.03188469038842141,-0.007753884752836019,-0.20400204858943613,-0.07396865374256559,0.05557363641155403,-0.0030716251959441777,0.005871665737572101,0.25513266856073663,-0.09634084553859486,0.04158296954552393,-0.1713072254646199,-0.06593117469666572,-0.07484255553446686,0.09813478868848449,-0.14163149619450102,0.25016262682441404,-0.1527920656218519,0.183068694293502,-0.0873973972644167,-0.12536447310737786,-0.10287348941896855,0.10999202281128229,-0.13612690676893432,0.15112154111781087,0.07948263194760875,0.07950981369418633,0.030501079262425016,-0.10881458068919567,-0.14971208814427947,-0.1883212532156366,0.1537669434962341,-0.3166229283839812,0.1378185972786899,-0.04206051251049294,0.10045834907563264,-0.04826700494746728,0.08550820586851432,-0.220185867700219,-0.026253357175922757,-0.11173922439242434,-0.04595704494326989,0.1468632042930423,-0.055800406991648586,-0.014963303758439175,0.03216269909310895,0.07428868474212455,-0.03228043536492518,0.08758232792958835,-0.01670989397076639,-0.3295544960219263,0.05636431832230071,-0.00611818236773976,0.06712870029804786,-0.06561504290254834,-0.0530986843347916,-0.06779192426148371,0.008376166432283961,-0.021868875404174613,0.08382376132196577,0.018859158156288865,0.019897822402935965,0.21604383635493718,-0.03540238243596788,-0.1073069083833079,-0.25019946509765284,0.1116236174355961,-0.021073458792687412,-0.2345266008408894,-0.28583467789820466,0.19534615177410167,0.020722494852935862,0.12152375154225759,-0.0815358023158706,-0.035116756024133895,0.07572772508564012,0.005589306533049714,0.11089147094642293,-0.05504607095011664,0.004858990251237885,0.12844523273623995,-0.07575967569040404,0.08783933792089638,0.22315418753957947,0.21612426752205022,0.027590720081012068,0.04378540913540214,0.050242158704067355,0.09030076734925442,0.09033624650766024
CFI,0.15177919287679387,-0.2785648380524216,0.06236291565985033,0.0,0.036100873426046544,0.04930176567575417,-0.11929016101934459,-0.018920907970392746,0.1667940000026242,0.3170167393299585,-0.0024986377324188605,0.08554800305082645,0.09864078573745572,0.22932809499832094,0.22438049049884876,-0.0382150219036008,0.15796825842863363,0.2982092498400473,0.09047260077508532,-0.022466612633211962,-0.055259897223967874,-0.43224467051143955,-0.3482366095148588,0.12703028851724793,-0.24454812060130635,0.14530598270793008,0.21701044438340647,-0.013175893894068633,-0.05808209128761876,-0.014297858197010295,0.023697332377293007,-0.15483546509757987,0.31240396786822217,0.3579804579418765,0.1001774708223356,0.0873404667438088,-0.03648020897075849,0.04588557333922732,0.048977837703403235,-0.1126282970997201,0.19869916386914213,0.5216038424860707,0.3146432456864098,-0.07691427200837167,0.12829402647255855,-0.06556689752933956,-0.14563383804209806,-0.20879016952888652,-0.10323107124958174,0.021141268151371483,0.2679076552483813,-0.15973186690592117,-0.1617122830499975,0.3250727617268963,0.11595811288910594,0.3277481847590738,0.28384642223326506,0.46451780746558075,-0.12026251217343202,-0.25235528070180385,-0.09106262705500398,-0.037908969335029456,-0.18173807294206518,0.3405928064054192,0.458944711039958,-0.003008838334571851,0.2154224766069302,-0.25269070906130864,-0.031687682025947995,-0.010416565481291891,-0.07305169059353785,0.09424552453795103,0.2588479088268259,-0.2485267598568173,0.15393262305363575,0.4054612317477475,-0.0516794118688114,-0.11056382735938503,-0.2700209710859846,-0.01590647268526549,0.17058626327006637,-0.14078547032469635,0.003433046186847948,-0.21892152341406082,-0.04246488802692323,-0.010019945352160843,0.013818140218636229,-0.1555714283770011,0.10830794085911637,0.11114833378713164,0.033995823766189585,-0.12753161267554897,-0.10218440096583674,-0.13320748667384377,0.039335927784817364,0.4100240996209311,0.3740078247191327,0.09331933959716009,0.07509654829319772,-0.03796562326256433,0.1424679464672309,0.17612295381675774,-0.3238914851413756,-0.045756303612186335,-0.20523998588151451,-0.015723134469063156,0.04597474351738224,-0.07487762839981314,0.2882927453739158,0.14507844562471872,-0.17077003393987653,-0.1260991585732042,0.2861824086785251,0.18734296946222176,0.2526376418257262,0.2306382627329329,-0.03917670680536023,-0.084788780504981,0.4786609365966197,-0.10078067417736837,0.04246524641580242,0.29142435938592953,-0.03944706514501865,0.10633184958809225,0.21883692874012825,-0.04561672927484904,0.22012060103223258,0.21424275898418246,-0.2549661140030971,-0.0022547403891918253,0.03227742701036339,0.07791233679242492,0.25731489732182866,-0.08634346429054944,0.06724593825426949,0.2594671567413649,-0.08426456771684288,-0.03249559963033823,-0.3380796436384014,0.1187308056101003,-0.20074317790847526,-0.09412255500901397,0.023433256421428704,0.3064596324279062,-0.2897021681121659,-0.11952657660981722,0.31221355260815065,0.00580304229529452,0.07864830609957706,-0.02731593618396977,0.43531245573570826,0.001186450540901999,-0.06654637350785352,-0.1499226599686047,0.05071484556807019,-0.08990094484123334,0.2988827871563939,-0.36170443192828833,0.26090643899073274,0.044281898363478574,0.2378546467927257,0.02329517762379133,0.05209804343291052,0.08235129444913221,0.13138533344283887,0.005463491107434135,-0.4988875391337957,0.14567699274187404,-0.11224738298222614,-0.1287414024520336,-0.29840596709047174,0.006203954361615605,-0.40163015285998294,0.07903373076695376,-0.02369362152884166,-0.06917264600998069,-0.12350285479607247,-0.1694150621747857,0.33047251700295,0.08205852108663884,0.1801703885728374,0.531351346006932,0.02330212243527764,0.13672760210031207,-0.24494956122701025,-0.06696722312612725,0.050964924985985004,-0.015341206684217722,-0.3038304087009264,-0.04486614227969384,0.07508003408884466,-0.24426123477112704,-0.1034746602527254,0.1813837326747595,-0.09503876651511106,-0.01006885242361026,0.23093078385677673,-0.02271299594910778,-0.18492456519316866,-0.05529634972658931,0.2244526713736155,0.011913646763488037,-0.5410662837355215,-0.03952774138713056,0.08899473225247188,-0.2118970338028205,-0.15155227339968377,0.06951734394830254,-0.2147235240889694,0.12187236341927647,0.06574098953755247,0.21136981341822392,0.0846227319926409,0.5708326050955481,0.32161800603053187,-0.2952296885958653,0.1078112427023456,-0.09960547668600882,0.10885311020617297,0.09502016767766697,0.3009445453209365,0.14993851355796917,-0.15330352995038307,0.23446275832209304
CXCL8,0.1536106470096653,-0.15267668496887712,0.31805512382705936,0.036100873426046544,0.0,0.05177268568895908,-0.06733678860201506,0.004493237254097398,0.13948142554110216,-0.1037344158548317,0.10278719299141958,-0.03351964677550002,0.03873867182452489,0.04207048665843908,0.11392028879258288,0.014657225369335504,0.029257375607064297,0.18043023914234552,-0.1474806135602155,0.015389220057754793,0.18103804996729653,-0.07944037118974466,-0.11772165799875167,0.06008717742178132,-0.07416205164294791,-0.010893135748664998,0.08553638411626388,-0.027667093216355475,-0.0565750758178763,0.2309604261534319,-0.03153876090461439,-0.07123243400110375,0.11898431554876665,0.05293153421587844,0.23210082133527407,-0.06422152564874187,-0.04217953674991537,0.051719529233384416,0.0035402302549482623,-0.03945710056334849,-0.03969748053255503,0.10497948568771744,0.0013915373754528506,-0.08027547333949521,-0.08724123854924204,-0.14086705323218335,-0.06211805034901387,0.0015308012114643172,0.29312586637880544,-0.09887581477554548,0.04175946254570247,-0.07069886457629,-0.021813920164650055,-0.032745752403701894,0.01735218196879191,0.006315066790295928,0.18944495894079239,0.07907092911668552,0.03644698338288808,-0.08599811205877399,-0.0715364586680423,0.00997604974483743,-0.04158220098563016,0.010927476083718276,0.05769194499159855,-0.02954563500303714,-0.001794294977319069,-0.0397679582666967,0.0446119511897084,-0.06154922205532289,-0.13682293830728712,-0.044264582971706365,-0.06297966679872205,-0.18743506939298288,0.0034515830636497307,0.0862894659902542,-0.11749538464645753,-0.12939161206813543,0.000155090835495955,-0.03366531465117926,0.018246158535081637,-0.04961984356763934,-0.013291000204441314,-0.078683816518085,-0.08517350584507345,0.05412811031817259,0.010234101610044899,-0.04570264993924683,0.016562416253341816,-0.06283446330443147,-0.13785644440739744,-0.1545888353731767,-0.07410857404319711,-0.04736323454577024,0.08582063873433643,0.0048330067620075065,0.2575146103082062,0.20603090267166407,-0.025690485099664744,0.04875048829625581,0.07251676775486413,-0.03650369108926374,-0.13776139323766687,0.024086108984936485,-0.10208768325450349,-0.07608754323833856,-0.04006095543876138,-0.05018202499744885,0.14660703648135484,-0.02973004912942983,0.5094099008285079,0.019349680307730384,-0.01475425204798471,-0.0353815542698334,-0.055751112636228325,0.03040304754187207,0.08774801155114532,-0.04657243762303713,-0.0300613449791925,-0.032297153898698354,-0.07200553254135308,0.08664655006559624,0.13658392570123287,-0.1609326333704933,-0.01410178338162694,-0.0715073794823405,0.08504813565962323,-0.006984702791618615,-0.10900924126688888,0.10649588056377558,-0.03040021276721359,-0.07637705185947358,0.015039109696356428,-0.016576517581954518,-0.11365981314662658,0.1143253138910687,-0.0016779772521491893,-0.10420748102583394,-0.22016021300804023,0.05794498253851734,-0.013810369816484987,-0.014323394992575653,0.05867083440833726,0.12179708879409348,-0.034505594483033156,0.05129171968706604,-0.09206384427212072,-0.1311570878347941,0.030898412629802655,-0.07025369940696345,-0.03567217292650142,0.25492889949756053,0.06713857091568687,-0.11010323319812199,-0.1174355574119796,-0.05715166513265675,0.04931342399721958,-0.03795236373116573,0.09748358399155348,0.047472394371400675,0.09334360372216631,-0.047479682573298834,-0.08437303782710182,-0.054192427235036304,-0.12370282113360058,-0.033947963289446895,-0.07355402471245844,0.07337904292850866,-0.07630571459196547,-0.07128682247636732,-0.03581408332810776,0.061236242134840684,0.03941386360408536,-0.06586687110570531,-0.015531232773436897,-0.13535042759825713,0.12591771917582836,-0.020535670186390246,0.05333758936245771,-0.0001637121631626197,-0.12323683470587664,-0.06679451174592646,0.02583258674033777,-0.05377043162923686,-0.011746968880439683,-0.05805164902991538,-0.014010912222888059,-0.1542744218807932,0.03778297180783232,0.07652711625941391,-0.12159780941543875,-0.1491575329065478,-0.06412910260501152,0.022874607478608613,-0.036407139622441215,-0.12483679272598322,0.16688076996900317,0.0931242449418599,0.02977367102808531,0.008894770083310032,0.09245487194262537,0.08235531137501824,-0.18159792395036178,0.2291022190192514,-0.08231122516099254,-0.05494665432136772,-0.05743902607695631,-0.05048616862440735,-0.1156595240268534,-0.1146467054335829,0.05127827889367886,0.0365794813830879,0.09941848232684562,-0.04488623454559904,0.04818563056470737,-0.024431607659126008,0.0491073591547534,0.06575739669426767,0.14058244244140666,-0.032041486747978874,0.05599036834443778,-0.0576388075410047,0.026304826995244137,0.15870384322419168
