Gene_1,Gene_2
BBS12,CXCL2
BBS12,PAPSS1
BBS12,TNIP3
BBS12,NOCT
BBS12,ABCE1
BBS12,SGMS2
BBS12,HNRNPD
BBS12,ELMOD2
BBS12,UBE2D3
BBS12,ZNF330
BBS12,CXCL1
BBS12,TIGD2
BBS12,NFKB1
BBS12,CYP2U1
BBS12,NAA15
BBS12,FAM241A
BBS12,BMP3
BBS12,PCDH18
BBS12,COX18
BBS12,AREG
BBS12,CXCL8
BBS12,RASGEF1B
BBS12,CXCL5
BBS12,HNRNPDL
BBS12,LARP1B
BBS12,GPAT3
BDH2,NAA15
BDH2,NFKB1
BDH2,UBE2D3
BDH2,ABCE1
BDH2,OTUD4
BLTP1,HPSE
BLTP1,ABCE1
BLTP1,PPM1K
BLTP1,GTF2IP12
BLTP1,INTU
BLTP1,OSTC
BLTP1,SEPTIN7P14
BLTP1,C4orf3
BLTP1,CISD2
BLTP1,ANXA5
BLTP1,MRPS18C
BLTP1,SPP1
BLTP1,MGST2
BMP2K,HPSE
BMP2K,SPP1
BMP2K,PRKG2
BMP2K,SHROOM3
BMP3,ABCE1
BMP3,PCDH18
BMP3,COX18
BMP3,CXCL8
BMP3,CDKL2
BMP3,OTUD4
BMP3,WDFY3-AS2
BMP3,NOCT
BTC,ANXA5
BTC,MCUB
BTC,SPRY1
BTC,MAPK10
BTC,PRSS12
BTC,SHROOM3
BTC,FAM47E
BTC,CDS1
C4orf3,CCNI
C4orf3,PGRMC2
C4orf3,INTU
C4orf3,GTF2IP12
C4orf3,PYURF
C4orf36,NAA15
C4orf36,ABCE1
C4orf36,SGMS2
CAMK2D,PPP3CA
CAMK2D,SEC24B
CASP6,MTHFD2L
CASP6,SGMS2
CASP6,NAA15
CASP6,ELMOD2
CASP6,UBE2D3
CASP6,FGF2
CASP6,EIF4E
CASP6,TIGD2
CASP6,LARP1B
CASP6,AREG
CASP6,NUDT6
CASP6,CISD2
CASP6,HNRNPDL
CASP6,BMP3
CASP6,LAMTOR3
CASP6,OTUD4
CASP6,MGST2
CASP6,CXCL8
CASP6,COX18
CASP6,ABCE1
CASP6,NOCT
CASP6,TRAM1L1
CASP6,SCOC
CASP6,NFKB1
CCNA2,G3BP2
CCNA2,MAD2L1
CCNA2,C4orf3
CCNA2,STBD1
CCNG2,UBE2D3
CCNG2,MTHFD2L
CCNG2,FAT4
CCNG2,TRAM1L1
CCNG2,GAR1
CCNG2,SETD7
CCNG2,LARP1B
CCNG2,ADH1B
CCNG2,NFKB1
CCNG2,ELMOD2
CCNG2,TIGD2
CCNG2,MAML3
CCNG2,AREG
CCNG2,ARSJ
CCNG2,LIN54
CCNG2,CXCL8
CCNG2,NOCT
CCNG2,ABCE1
CCNG2,PCDH18
CCNG2,MANBA
CCNG2,PPM1K
CCNG2,HERC5
CCNG2,ANTXR2
CCNG2,WDFY3-AS2
CCNG2,NAA15
CCNG2,PDE5A
CCNG2,SGMS2
CCNG2,BMP3
CCNG2,ABRAXAS1
CCNG2,HNRNPDL
CCNG2,SLC10A7
CCNG2,EIF4E
CCNG2,SMARCAD1
CCNI,ANTXR2
CCNI,PGRMC2
CCNI,INTU
CCNI,WDFY3-AS2
CCNI,HNRNPDL
CCNI,CAMK2D
CCNI,SEC24B
CDKL2,ARHGEF38
CDKL2,SLC39A8
CDS1,SHROOM3
CDS1,CDKL2
CDS1,FAM47E
CDS1,ARHGEF38
CDS1,BMP3
CDS1,NOCT
CFI,TSPAN5
CFI,PLAC8
CFI,NPNT
CFI,AIMP1
CFI,ANXA3
CFI,OSTC
CFI,CXCL11
CFI,SPRY1
CFI,MMRN1
CFI,SMAD1
CFI,FAM47E
CFI,SLC39A8
CFI,SEC24D
CISD2,AFF1
CISD2,MGST2
CISD2,INTU
CISD2,LINC01094
CISD2,ANXA5
CISD2,LAMTOR3
CISD2,HPSE
CNOT6L,AFF1
COPS4,TRAM1L1
COPS4,NDUFC1
COPS4,PRDM8
COPS4,PPA2
COPS4,MFSD8
COPS4,ALPK1
COPS4,SCLT1
COPS4,ANAPC10
COPS4,TET2
COPS4,SCOC
COPS4,ABHD18
COPS4,SCARB2
COPS4,LSM6
COPS4,H2AZ1
COPS4,THAP9-AS1
COPS4,BLTP1
COPS4,OSTC
COPS4,LARP1B
COPS4,SEPTIN7P14
COPS4,C4orf3
COPS4,CISD2
COPS4,GTF2IP12
COPS4,CCNI
COPS4,ANXA5
COPS4,HNRNPDL
COPS4,INTU
COPS4,LAMTOR3
COPS4,PYURF
COPS4,MGST2
COPS4,ENOPH1
COPS4,ZGRF1
COQ2,PKD2
COQ2,EMCN
COQ2,MANBA
COQ2,INPP4B
COQ2,FGF2
COQ2,TMEM150C
COQ2,MAML3
COQ2,MCUB
COQ2,BLTP1
COQ2,OSTC
COQ2,CISD2
COQ2,ANXA5
COQ2,GPRIN3
COQ2,RAB33B
COQ2,LINC01094
COQ2,INTU
COQ2,LAMTOR3
COQ2,MGST2
COQ2,AFF1
COX18,NOCT
COX18,ABCE1
COX18,PCDH18
CXCL1,ARHGAP24
CXCL1,TIGD2
CXCL1,ADH5
CXCL1,CXCL8
CXCL10,CXCL11
CXCL11,CXCL8
CXCL11,SPP1
CXCL2,CXCL1
CXCL2,AREG
CXCL2,CXCL8
CXCL3,CXCL2
CXCL3,MAPK10
CXCL3,RASGEF1B
CXCL3,HSPA4L
CXCL8,COX18
CXCL8,PCDH18
CXCL8,ABCE1
CXCL8,NOCT
CXCL9,HNRNPDL
CXCL9,NOCT
CXCL9,CXCL1
CXCL9,NFKB1
CXCL9,LARP1B
CXCL9,CXCL8
CYP2U1,AREG
CYP2U1,HNRNPDL
CYP2U1,BMP3
CYP2U1,CXCL8
CYP2U1,NOCT
CYP2U1,PCDH18
CYP2U1,ADH1B
CYP2U1,LARP1B
DAPP1,ALPK1
DAPP1,FGF2
DAPP1,GPRIN3
DAPP1,ANXA3
DAPP1,C4orf3
DAPP1,SCD5
DAPP1,PGRMC2
DKK2,MCUB
DKK2,ANXA3
DKK2,SPP1
DNAJB14,RAB33B
DNAJB14,LIN54
DNAJB14,ANKRD50
DNAJB14,AFF1
DNAJB14,NDNF
DNAJB14,NOCT
DNAJB14,SLC10A7
DNAJB14,SEC24B
DNAJB14,CXCL8
DNAJB14,SMARCAD1
EIF4E,ANXA5
EIF4E,AIMP1
EIF4E,FAM13A
EIF4E,TMEM150C
EIF4E,NFKB1
EIF4E,LINC02615
EIF4E,H2AZ1
EIF4E,NOCT
EIF4E,ABCE1
EIF4E,BLTP1
EIF4E,LARP1B
EIF4E,SEPTIN7P14
EIF4E,NUDT6
EIF4E,SPATA5
EIF4E,GTF2IP12
EIF4E,ARSJ
EIF4E,PCDH18
EIF4E,MAML3
EIF4E,UNC5C
EIF4E,OTUD4
EIF4E,PYURF
EIF4E,COX18
EIF4E,PPM1K
EIF4E,INTU
EIF4E,HELQ
EIF4E,GPAT3
EIF4E,WDFY3-AS2
EIF4E,BMP3
EIF4E,PRKG2
EIF4E,THAP9
EIF4E,SEC24B-AS1
ELF2,OTUD4
ELF2,AFF1
ELF2,COX18
ELF2,MGST2
ELF2,SEC24B
ELMOD2,DNAJB14
ELMOD2,UBE2D3
ELMOD2,LAMTOR3
ELMOD2,NOCT
ELMOD2,ABCE1
ELMOD2,SMARCAD1
ELMOD2,EIF4E
ELMOD2,COX18
ELMOD2,ADH5
ELMOD2,LARP1B
ELMOD2,AREG
ELMOD2,LIN54
ELMOD2,SLC10A7
ELMOD2,HNRNPDL
ELMOD2,BMP3
ELMOD2,CXCL8
ELMOD2,NFKB1
EMCN,RAB33B
EMCN,TMEM150C
EMCN,SPP1
EMCN,SCD5
EMCN,SEC24D
EMCN,ALPK1
ENOPH1,PYURF
ENOPH1,LAMTOR3
ENOPH1,SEC24B-AS1
ENOPH1,INTU
ENOPH1,ANXA5
ENOPH1,ZGRF1
ENOPH1,GTF2IP12
ENOPH1,CISD2
ENOPH1,C4orf3
ENOPH1,OSTC
ENOPH1,BLTP1
ENOPH1,LSM6
ENOPH1,ABHD18
ENOPH1,SDAD1
ENOPH1,FAM13A
EXOSC9,HNRNPDL
FAM13A,ANXA5
FAM13A,ABCE1
FAM13A-AS1,CAMK2D
FAM13A-AS1,CCNI
FAM13A-AS1,GTF2IP12
FAM13A-AS1,CISD2
FAM13A-AS1,ANXA5
FAM13A-AS1,C4orf3
FAM13A-AS1,OSTC
FAM13A-AS1,SEPTIN11
FAM13A-AS1,HADH
FAM13A-AS1,BLTP1
FAM13A-AS1,H2AZ1
FAM13A-AS1,SPRY1
FAM13A-AS1,SEPTIN7P14
FAM13A-AS1,HNRNPDL
FAM13A-AS1,EIF4E
FAM13A-AS1,PPA2
FAM13A-AS1,LINC02615
FAM13A-AS1,SNCA
FAM13A-AS1,SEC24D
FAM13A-AS1,UBE2D3
FAM13A-AS1,SMAD1
FAM13A-AS1,ANTXR2
FAM13A-AS1,TSPAN5
FAM13A-AS1,INTU
FAM13A-AS1,ABHD18
FAM13A-AS1,SETD7
FAM13A-AS1,ABCG2
FAM13A-AS1,TRAM1L1
FAM13A-AS1,ZGRF1
FAM13A-AS1,MAD2L1
FAM13A-AS1,KLHL8
FAM13A-AS1,ENOPH1
FAM13A-AS1,G3BP2
FAM13A-AS1,LARP7
FAM13A-AS1,GAR1
FAM13A-AS1,SEC31A
FAM13A-AS1,MFSD8
FAM13A-AS1,MGST2
FAM13A-AS1,RPL34
FAM13A-AS1,RAP1GDS1
FAM13A-AS1,COPS4
FAM13A-AS1,THAP9-AS1
FAM13A-AS1,SCOC
FAM13A-AS1,CFI
FAM13A-AS1,PGRMC2
FAM13A-AS1,ABCE1
FAM13A-AS1,SCARB2
FAM241A,MMRN1
FAM241A,ABCE1
FAM241A,COX18
FAM241A,NAA15
FAM241A,UBE2D3
FAM241A,FGF2
FAM241A,SPRY1
FAM241A,SMAD1
FAT4,PCDH18
FAT4,MTHFD2L
FAT4,MGST2
FAT4,MMRN1
FAT4,WDFY3-AS2
FAT4,RAB33B
FAT4,PPA2
FAT4,UNC5C
FAT4,COQ2
FAT4,SPRY1
FAT4,SPARCL1
FAT4,PKD2
FAT4,PDE5A
FAT4,CISD2
FAT4,SEPTIN11
FAT4,ADH1B
FAT4,SYNPO2
FAT4,RNF150
FAT4,INPP4B
FAT4,MAML3
FAT4,FGF2
FAT4,EMCN
FGF2,EIF4E
FGF2,NFKB1
FGF2,ABCE1
FGF2,ADH5
FGF2,BMP3
FGF2,OTUD4
FGF2,MGST2
FGF2,COX18
FLJ20021,UBE2D3
FLJ20021,SDAD1
FLJ20021,EIF4E
FLJ20021,NFKB1
FLJ20021,AREG
FLJ20021,ABCE1
FLJ20021,NAA15
FLJ20021,CXCL8
FRAS1,MAML3
FRAS1,SEPTIN11
G3BP2,EIF4E
G3BP2,PPP3CA
G3BP2,UBE2D3
G3BP2,PAQR3
G3BP2,CCNI
G3BP2,CAMK2D
G3BP2,SLC10A7
G3BP2,CNOT6L
G3BP2,KLHL8
G3BP2,NAA15
G3BP2,SMARCA5
G3BP2,ANTXR2
G3BP2,SEC24B
GAB1,BMP3
GAB1,ANXA3
GAB1,LIN54
GAB1,RAB33B
GAB1,SLC10A7
GAB1,AREG
GAB1,CXCL8
GAB1,PPM1K
GAB1,HNRNPDL
GAB1,THAP9
GAB1,PRKG2
GAB1,ARHGAP24
GAB1,SPP1
GAB1,SHROOM3
GAB1,WDFY3-AS2
GAB1,OSTC
GAB1,ZNF827
GAB1,NDNF
GAB1,SMARCA5
GAB1,EMCN
GAB1,NAA15
GAB1,PDE5A
GAB1,PAPSS1
GAB1,COQ2
GAB1,FAT4
GAB1,UBE2D3
GAB1,ANKRD50
GAB1,CCNG2
GAB1,GSTCD
GAB1,SCARB2
GAB1,GYPE
GAB1,PRDM5
GAB1,ABCE1
GAB1,TBC1D9
GAB1,GAR1
GAB1,SEC24D
GAB1,WDFY3
GAB1,DNAJB14
GAB1,ADH1B
GAB1,SCD5
GAB1,CYP2U1
GAB1,NFKB1
GAB1,MCUB
GAB1,MAML3
GAB1,TMEM150C
GAB1,BMP2K
GAB1,SLC39A8
GAB1,SMARCAD1
GAB1,EIF4E
GAB1,CXCL1
GAB1,SPATA5
GAR1,HERC5
GAR1,EIF4E
GAR1,LINC02615
GAR1,TMEM150C
GAR1,MAML3
GAR1,NFKB1
GAR1,CYP2U1
GAR1,ADH1B
GAR1,BLTP1
GAR1,OSTC
GAR1,LARP1B
GAR1,NUDT6
GAR1,GTF2IP12
GAR1,FAM13A
GAR1,ANXA5
GAR1,HNRNPDL
GAR1,THAP9
GAR1,PRKG2
GAR1,BMP3
GAR1,INTU
GAR1,FGF2
GAR1,ZNF330
GAR1,HERC6
GAR1,MTHFD2L
GAR1,ABRAXAS1
GAR1,FAM241A
GAR1,SGMS2
GAR1,PDE5A
GAR1,BDH2
GAR1,FLJ20021
GAR1,G3BP2
GAR1,PCDH18
GAR1,ABCE1
GAR1,MANBA
GAR1,NOCT
GAR1,NAA15
GAR1,PYURF
GAR1,PPM1K
GAR1,COX18
GAR1,HNRNPD
GAR1,OTUD4
GAR1,SDAD1
GAR1,UBE2D3
GAR1,SEC24D
GAR1,TRAM1L1
GAR1,ELMOD2
GAR1,RNF150
GAR1,ARHGAP24
GAR1,WDFY3-AS2
GPAT3,ABCE1
GPAT3,COX18
GPAT3,CXCL8
GPRIN3,BMP2K
GPRIN3,LINC01094
GSTCD,LIN54
GSTCD,CCNG2
GSTCD,WDFY3
GSTCD,EIF4E
GSTCD,MAML3
GSTCD,ANKRD50
GSTCD,HNRNPDL
GTF2IP12,MRPS18C
GTF2IP12,ANXA5
GTF2IP12,CCNI
GTF2IP12,LAMTOR3
GTF2IP12,PYURF
GTF2IP12,MGST2
GTF2IP12,PGRMC2
GTF2IP12,ANTXR2
GTF2IP12,INTU
GTF2IP12,ABCE1
GYPE,NAA15
GYPE,PAPSS1
GYPE,ABCE1
GYPE,SLC39A8
GYPE,SPP1
GYPE,BMP3
GYPE,PRKG2
GYPE,HNRNPDL
GYPE,ANXA3
GYPE,MTHFD2L
GYPE,AREG
GYPE,NDNF
GYPE,SCD5
GYPE,SEC24D
H2AZ1,OSTC
H2AZ1,SEPTIN7P14
H2AZ1,CISD2
H2AZ1,GTF2IP12
H2AZ1,ANXA5
H2AZ1,INTU
H2AZ1,LAMTOR3
H2AZ1,MGST2
H2AZ1,AFF1
H2AZ1,BLTP1
HADH,CDS1
HADH,OTUD4
HADH,LARP1B
HADH,HNRNPDL
HERC5,MANBA
HERC5,LARP1B
HERC5,SEC24D
HERC5,NAA15
HERC5,AREG
HERC5,ARSJ
HERC5,HNRNPDL
HERC5,LAMTOR3
HERC5,PPM1K
HERC5,ABCE1
HERC5,EIF4E
HERC5,HERC6
HERC6,CXCL8
HHIP,BMP3
HHIP,HHIP-AS1
HHIP,CDKL2
HHIP,ANXA3
HHIP,PRKG2
HHIP,PRDM8
HHIP,SLC39A8
HHIP-AS1,CXCL8
HHIP-AS1,BMP3
HHIP-AS1,LAMTOR3
HHIP-AS1,CDKL2
HHIP-AS1,SLC39A8
HHIP-AS1,ABCE1
HHIP-AS1,PRKG2
HHIP-AS1,AREG
HHIP-AS1,CXCL1
HNRNPD,BMP3
HNRNPD,GTF2IP12
HNRNPD,BLTP1
HNRNPD,EIF4E
HNRNPD,NFKB1
HNRNPD,LINC02615
HNRNPDL,ANTXR2
HNRNPDL,BMP3
HNRNPDL,WDFY3-AS2
HNRNPDL,PRKG2
HNRNPDL,PCDH18
HNRNPDL,NOCT
HNRNPDL,MGST2
HNRNPDL,COX18
HNRNPDL,LAMTOR3
HSD17B11,LAMTOR3
HSD17B11,BMP3
HSD17B11,HNRNPDL
HSD17B11,HADH
HSD17B11,SCOC
HSPA4L,ANXA3
HSPA4L,CXCL2
HSPA4L,HHIP-AS1
HSPA4L,CXCL1
HSPA4L,LINC01091
HSPA4L,MAPK10
HSPA4L,SLC39A8
HSPA4L,ADH1C
INPP4B,EIF4E
INPP4B,UNC5C
INPP4B,ANTXR2
INPP4B,SLC39A8
INTS12,ZNF827
INTS12,DAPP1
INTS12,ADH1C
INTU,PYURF
INTU,PGRMC2
INTU,ABCE1
INTU,LAMTOR3
JADE1,DAPP1
JADE1,GPRIN3
JADE1,BMP2K
JADE1,LINC01094
JADE1,USP53
JADE1,MGST2
JADE1,AFF1
JADE1,HPSE
KLHL8,HNRNPDL
KLHL8,INTU
KLHL8,ZGRF1
LAMTOR3,OTUD4
LAMTOR3,PYURF
LAMTOR3,MGST2
LAMTOR3,COX18
LAMTOR3,MRPL1
LAMTOR3,ABCE1
LAMTOR3,NOCT
LARP1B,SEPTIN11
LARP1B,AREG
LARP1B,ABCE1
LARP1B,COX18
LARP1B,CXCL8
LARP1B,MGST2
LARP1B,PCDH18
LARP1B,HELQ
LARP1B,BMP3
LARP1B,HNRNPDL
LARP1B,LINC01094
LARP1B,LAMTOR3
LARP7,ABHD18
LARP7,PGRMC2
LARP7,ANXA5
LARP7,OSTC
LARP7,BLTP1
LARP7,PARM1
LARP7,ZGRF1
LARP7,SEC24D
LARP7,CCNI
LARP7,SPRY1
LEF1,CDKL2
LEF1,ARHGEF38
LEF1,PLAC8
LEF1,AIMP1
LEF1,SLC39A8
LEF1,ANXA3
LIN54,SLC10A7
LIN54,RAB33B
LIN54,THAP9
LIN54,CXCL8
LIN54,HNRNPDL
LINC01091,ADH1C
LINC01094,COX18
LINC01094,INTU
LINC01094,LAMTOR3
LINC01094,AFF1
LINC01094,FAM47E
LINC02615,OSTC
LINC02615,ABCE1
LINC02615,SPRY1
LINC02615,CCNI
LSM6,GTF2IP12
LSM6,ANXA5
LSM6,OTUD4
LSM6,CISD2
LSM6,LARP1B
LSM6,PYURF
LSM6,MGST2
LSM6,LAMTOR3
LSM6,BLTP1
LSM6,H2AZ1
LSM6,NOCT
LSM6,INTU
MAML3,LARP1B
MAML3,BLTP1
MAML3,USO1
MAML3,ANKRD50
MAML3,OSTC
MAML3,NDNF
MAML3,CISD2
MAML3,PPM1K
MAML3,SPP1
MAML3,WDFY3-AS2
MAML3,PRKG2
MAML3,RAB33B
MAML3,AIMP1
MAML3,MCUB
MAML3,UNC5C
MANBA,BMP3
MANBA,ABCE1
MANBA,NFKB1
MANBA,LINC01094
MANBA,GPRIN3
MANBA,CISD2
MANBA,ARSJ
MANBA,INTU
MANBA,AREG
MANBA,LARP1B
MANBA,ADH5
MANBA,LAMTOR3
MANBA,MGST2
MANBA,FAM47E
MANBA,COX18
MANBA,HNRNPDL
MANBA,EIF4E
MANBA,FGF2
MAPK10,FAM47E
MAPK10,INTU
MAPK10,LINC01094
MAPK10,ADH1C
MAPK10,CDS1
MCUB,ANXA3
MCUB,OSTC
MCUB,RAB33B
MCUB,BMP2K
MCUB,CDS1
MCUB,INTU
MCUB,NPNT
MCUB,MAPK10
MCUB,ANKRD50
MCUB,PPM1K
MCUB,SLC39A8
MCUB,ARHGEF38
MCUB,HPSE
MCUB,SHROOM3
MCUB,FAM47E
MCUB,BLTP1
METAP1,CXCL8
METAP1,HNRNPDL
METAP1,AREG
METTL14,RAB33B
MFSD8,ANTXR2
MFSD8,INTU
MFSD8,ANXA5
MFSD8,CCNI
MFSD8,SEPTIN7P14
MFSD8,C4orf3
MFSD8,OSTC
MFSD8,BLTP1
MFSD8,H2AZ1
MFSD8,ABHD18
MFSD8,EIF4E
MFSD8,GTF2IP12
MGST2,AFF1
MGST2,ABCE1
MMAA,PKD2
MMAA,SYNPO2
MMAA,PDE5A
MMRN1,ARHGEF38
MTHFD2L,PCDH18
MTHFD2L,NFKB1
MTHFD2L,CYP2U1
MTHFD2L,ADH1B
MTHFD2L,NDNF
MTHFD2L,LARP1B
MTHFD2L,AREG
MTHFD2L,SEPTIN11
MTHFD2L,NUDT6
MTHFD2L,LIN54
MTHFD2L,SLC10A7
MTHFD2L,HNRNPDL
MTHFD2L,THAP9
MTHFD2L,BMP3
MTHFD2L,HELQ
MTHFD2L,WDFY3-AS2
MTHFD2L,NAAA
MTHFD2L,OTUD4
MTHFD2L,UNC5C
MTHFD2L,TIGD2
MTHFD2L,MAML3
MTHFD2L,TMEM150C
MTHFD2L,HERC5
MTHFD2L,CXCL9
MTHFD2L,SYNPO2
MTHFD2L,ABRAXAS1
MTHFD2L,PAPSS1
MTHFD2L,SGMS2
MTHFD2L,PDE5A
MTHFD2L,FLJ20021
MTHFD2L,CXCL8
MTHFD2L,NAA15
MTHFD2L,ELMOD2
MTHFD2L,RNF150
MTHFD2L,UBE2D3
MTHFD2L,MANBA
MTHFD2L,SMARCAD1
MTHFD2L,INPP4B
MTHFD2L,EIF4E
MTHFD2L,SPATA5
MTHFD2L,PKD2
MTHFD2L,PPM1K
MTHFD2L,COX18
MTHFD2L,ABCE1
MTHFD2L,NOCT
NAA15,AREG
NAA15,LARP1B
NAA15,NDNF
NAA15,ADH5
NAA15,ADH1B
NAA15,NFKB1
NAA15,HHIP-AS1
NAA15,TIGD2
NAA15,TMEM150C
NAA15,UBE2D3
NAA15,EIF4E
NAA15,FGF2
NAA15,ZNF330
NAA15,MANBA
NAA15,SEC24D
NAA15,HNRNPD
NAA15,ELMOD2
NAA15,RNF150
NAA15,NUDT6
NAA15,LINC02615
NAA15,ARSJ
NAA15,FAM13A
NAA15,NOCT
NAA15,ABCE1
NAA15,PCDH18
NAA15,PPM1K
NAA15,COX18
NAA15,CXCL8
NAA15,MGST2
NAA15,OTUD4
NAA15,GTF2IP12
NAA15,SDAD1
NAA15,GPAT3
NAA15,WDFY3-AS2
NAA15,BMP3
NAA15,PRKG2
NAA15,THAP9
NAA15,SEC24B-AS1
NAA15,AIMP1
NAA15,ANXA5
NAA15,LAMTOR3
NAAA,HPSE
NAP1L5,NOCT
NAP1L5,COX18
NAP1L5,CXCL8
NAP1L5,AREG
NAP1L5,SPRY1
NAP1L5,TIGD2
NDNF,SLC39A8
NDNF,AREG
NDNF,ANXA3
NDNF,SLC10A7
NDNF,BMP2K
NDNF,HNRNPDL
NDNF,SHROOM3
NDNF,BMP3
NDNF,LARP1B
NDNF,SPP1
NDNF,CDKL2
NDNF,CXCL8
NDNF,PRKG2
NDNF,ANKRD50
NDNF,ABCE1
NDUFC1,INTU
NDUFC1,DNAJB14
NDUFC1,SMARCAD1
NDUFC1,SNHG8
NDUFC1,ABHD18
NDUFC1,LSM6
NDUFC1,PAQR3
NDUFC1,BLTP1
NDUFC1,SEC24B
NDUFC1,MGST2
NDUFC1,AFF1
NDUFC1,GPRIN3
NFKB1,FAM13A
NFKB1,LARP1B
NFKB1,ADH5
NFKB1,ADH1B
NFKB1,AREG
NFKB1,NUDT6
NFKB1,ARSJ
NFKB1,THAP9
NFKB1,COX18
NFKB1,HELQ
NFKB1,ARHGAP24
NFKB1,LAMTOR3
NFKB1,OTUD4
NFKB1,CXCL8
NFKB1,ABCE1
NFKB1,PPM1K
NFKB1,BMP3
NFKB1,NOCT
NPNT,SLC39A8
NPNT,SPP1
NPNT,BMP2K
NPNT,HPSE
NUDT6,CXCL8
NUDT6,SEC24B
NUDT6,COX18
NUDT6,BMP3
NUDT6,OTUD4
NUDT6,ABCE1
NUDT9,NDNF
NUP54,SGMS2
NUP54,BBS12
NUP54,TRAM1L1
NUP54,PDLIM5
NUP54,MTHFD2L
NUP54,NOCT
NUP54,COX18
NUP54,USP53
NUP54,OTUD4
NUP54,NUDT6
NUP54,LARP1B
NUP54,TIGD2
