,BTC,PRKG2,WDFY3-AS2,ANTXR2,SEPTIN7P14,HNRNPD,AP1AR,AIMP1,SPP1,CXCL11,MCUB,PARM1,RASSF6,LINC01088,CXCL5,NFKB1,LARP7,ENOPH1,ARHGAP24,SEC24D,CCSER1,CXCL1,BBS12,UBE2D3,ENPEP,ANKRD17,MAD2L1,PRDM8,RAP1GDS1,ELOVL6,MRPS18C,NUP54,SOWAHB,ADH1B,NAAA,CXCL2,TBC1D9,SCLT1,PDLIM5,NAA15,ADH5,GAB1,COX18,TRMT10A,RASGEF1B,TIFA,TNIP3,C4orf3,MFSD8,GYPE,GPRIN3,CDS1,CCNI,PCDH18,PF4,DKK2,PTPN13,SPRY1,C4orf33,G3BP2,SCOC,NPNT,ABHD18,ANXA3,AREG,HNRNPDL,ANXA5,CCNA2,FAM47E,SEC31A,CFI,METTL14,SPATA5,CCNG2,ANKRD50,MAPK10,BLTP1,LINC01094,CNOT6L,ZNF827,NUDT9,RCHY1,PPP3CA,JADE1,USP53,HHIP,WDFY3,PYURF,PDE5A,MANBA,ELMOD2,CXCL3,HPSE,THAP9,INTS12,NDNF,ARSJ,USP38,CAMK2D,PLK4,OTUD4,THAP6,UNC5C,HERC6,MTHFD2L,HERC5,ELF2,MMAA,LINC01091,ANAPC10,THAP9-AS1,COPS4,FAM241A,HERC3,PPBP,SLC10A7,FGF2,EXOSC9,CXCL8,TRAM1L1,AFF1,CXCL10,SCOC-AS1,HSPA4L,ANK2,IL15,ABCG2,PPA2,SYNPO2,LSM6,CISD2,SLC9B2,INPP4B,SEC24B-AS1,CASP6,SCARB2,HSD17B11,FRAS1,SHROOM3,TBCK,DNAJB14,HHIP-AS1,OSTC,STBD1,FAM13A,LARP1B,PRSS12,SEC24B,ALPK1,PKD2,GPAT3,GSTCD,MRPL1,FAM13A-AS1,SEPTIN11,INTU,BMP2K,HADH,NUDT6,ARHGEF38,UBE2D3-AS1,MAML3,NAP1L5,BMP3,FLJ20021,ABRAXAS1,PAQR3,ADH1C,GTF2IP12,C4orf36,SETD7,SMARCA5,MGST2,NOCT,SCD5,CDKL2,TIGD2,H2AZ1,PGRMC2,KLHL8,RAB33B,ZNF330,BDH2,BANK1,SNCA,TET2,SLC39A8,EMCN,RAB33B-AS1,HPGDS,LIN54,PAPSS1,CYP2U1,METAP1,PPM1K,RPL34,SDAD1,HELQ,CXCL9,SGMS2,TMEM150C,GAR1,SMARCAD1,COQ2,SMAD1,BBS7,TSPAN5,ZGRF1,FAT4,RNF150,SPARCL1,DAPP1,LEF1,PRDM5,LAMTOR3,SNHG8,NDUFC1,LINC02615,MMRN1,USO1,PLA2G12A,PLAC8,ABCE1,EIF4E
BTC,0.0,0.026003595704085003,0.10523649963398156,-0.016346827589184824,0.015720383738468877,-0.09760175608064617,-0.21482506613552924,-0.04926835081996445,0.03535279535540852,-0.02927910276240178,-0.17237395774273137,0.11506130335108568,0.26338499198614546,-0.0874439430406552,-0.1032696397735052,-0.038421181725390476,-0.0675411253400061,-0.043585799036550646,-0.004376471600593505,-0.17975365957933195,0.008051693771105387,-0.013322375000067187,0.1853152147492889,-0.2019035799027138,-0.21493104484547806,-0.16458566686048623,0.2272149922202232,0.211940930351487,-0.22756605329236182,-0.12374726959848709,-0.05102808701299217,-0.17698753922053032,0.2874095296392061,-0.05535273859006866,0.038399103227141296,-0.1835522907772867,-0.19457841459871453,-0.17605220717109368,-0.17414852316399207,-0.2091126276415185,-0.01827511073060145,-0.054209320523757334,0.11871963367181781,0.2859280962885558,-0.06247557165422077,-0.05317608172570675,-0.10183723325321795,0.012698121587996321,0.04490951833080816,0.04950482380977485,-0.21389989992713648,0.3171929087797112,-0.01674091890510769,0.02757953025230315,-0.08226843399435313,0.049613790131232204,-0.016683222286871364,-0.23822700710187802,0.08125194383448374,-0.16568789691622257,0.33213276811959236,0.15681373019144668,-0.05740080446875842,-0.03047530633834287,-0.07741679735587578,-0.17729198678466307,-0.18217012757237713,0.06560906089528291,0.5356448947547597,-0.11080145672065307,-0.1451809574366285,0.0011496281478694573,-0.06848977808933282,0.04373931671332902,-0.11319867905364961,0.3716566453926477,-0.0610878242037391,-0.14531593052062425,-0.1352940646632119,0.26804124550118547,0.1567763763100758,-0.16848737882425907,-0.11276221631880663,-0.04321422887396944,-0.21235030124475146,-0.12118776727737354,-0.016969931166431133,-0.13725084236977841,0.2985949891687233,-0.05077230352590593,0.1069682808241392,-0.18574086243786642,0.02250210161988309,0.12892577544146377,-0.12642846462660498,0.18275279649825377,0.05954981898660937,-0.22175392744221356,-0.06532729092367835,0.04520476580964857,-0.1170333392253865,0.10246999582868777,0.02380484582065476,0.16671319717367986,-0.05133756864751015,-0.0053556569910665364,-0.10859952918158146,-0.06539381030713085,0.2569681646501915,-0.1100585004311251,-0.09702666961977878,0.027418075722993856,-0.24677860596489057,0.007518830463295793,-0.001727139851951127,-0.06549008165686114,-0.14262063040298195,-0.2509004322560221,-0.1579529311425283,0.14102432145949853,-0.1598860184857232,0.007237585314539292,0.03306691243642954,0.38684889282637364,-0.1186854917750531,-0.09998467649382173,-0.09539185276489405,-0.06202360592185391,0.30683821353843577,-0.1290987339358417,-0.23401648232053307,-0.2137800458540945,0.13973813395203288,0.10709991736295944,0.17967035585465035,0.05991812382704964,0.17822769176031922,-0.14572294319151477,0.2583058877651215,-0.06817069362820503,-0.1184779059409838,-0.06992153388462714,-0.10548918355804504,0.031033662628863284,0.17675573030338354,-0.14510044263011113,0.5095284149851659,-0.1426665912763823,0.010679630093430575,-0.15975708089111382,-0.19981497843112223,0.009344764964722363,-0.03435382439915144,-0.05595509849437488,-0.24578955396226113,0.17620710945807377,-0.22139297791924237,0.4242418598702072,0.10728757328197942,0.17301474721283858,-0.018297322983597267,0.1505538691410071,-0.08204296504818674,0.16418883996946013,0.14064979782066295,0.23102943016323832,-0.06401402916876953,0.20958094544577047,0.013668447062943033,0.11455062884862065,-0.24204885949877847,0.03102393749051914,0.08887521675064596,-0.13352531572869888,0.19617336261719637,0.03293855153700846,0.0018233054366573942,-0.009129007046975723,-0.1500482737586107,-0.10316755826299565,-0.057596798010951654,-0.15187055059088345,-0.05666279424004187,-0.10784848505186298,-0.1700266537456792,-0.04036358462879906,-0.13873375380940034,-0.06227929513795086,0.09920485929328891,0.024290122031239997,-0.022946842491625898,0.1865142895839872,0.10269074621036461,0.10919770243821914,-0.008832133262115203,-0.04676674892713069,-0.09471578746904011,-0.01246732630984282,0.05349762559156165,-0.005881819588448053,0.12505717456737006,-0.09049336616844894,-0.03253032064774209,-0.03444825176171506,-0.06745635640954871,0.07910219970148359,-0.1523593132491054,0.04783858341798267,0.010003484231347136,0.22444613097134497,0.05578486153497498,0.04123114224564813,-0.03516160488817288,0.03936955083628173,-0.13531249764634898,0.030265430594909156,0.11052651457050118,-0.06739818883961442,-0.09803880423170867,-0.09724776919877082,0.05670193406548722,0.18322057814805343,-0.21783928523206084,-0.22116628301911445
PRKG2,0.026003595704085003,0.0,-0.002627591872966979,-0.00837852689088288,-0.039646673479197904,-0.019093369382930075,-0.04427258485558078,0.008120381587284314,-0.2223114018370686,-0.06029939419189941,-0.020085693397957318,-0.11543696692164616,0.044490512691344686,-0.01846373910038582,-0.036117771837004965,-0.02669934252251083,0.15742655948518108,0.10974677129143351,0.0032639031593843996,-0.2112858171231809,-0.03856659339780249,0.0009344874248555489,0.16358533466308978,-0.07207675400866319,-0.002297945388567211,-0.01901557471346663,-0.03294168459122171,-0.0026390731533492964,0.0054681456363960095,-0.07668631037344929,0.01674264014252176,-0.05014558807143232,0.11339068273413826,0.24591516190026086,0.054437107296338015,-0.12614883446671554,0.12753749170187467,-0.006965540203511053,-0.2314373523320191,-0.043042517313249845,0.24913486306308513,0.5488180912617209,-0.026381223324620107,-0.012464405611325183,-0.07329221517066055,-0.02274691610926999,0.047327200894916086,0.016651894192664666,-0.05376414589325382,0.40134982714720036,0.054973954354861784,-0.1324252514391577,0.0198510441344559,0.0651474992656738,-0.07444411516208196,0.053230789665421246,0.08293176157916801,-0.13803636988999562,0.12349248281957081,0.0012717130431982367,0.0960213598285541,0.06427798254241021,-0.04198314078801764,0.41426108552910756,-0.3182354797292875,-0.30279644418310875,0.10253791568730684,0.0008828794046642496,0.07831965776217711,-0.12229047522206292,-0.17353203143383672,0.0638077693282201,0.09017169779848659,0.01742270549292547,0.1781061245302238,-0.014342895450983583,0.10712107455638287,0.0613740377760599,-0.016074383085441978,0.2774540480998283,0.188282429200114,0.06783782813879762,0.020284070399442054,-0.07060340723992539,-0.18913058189280216,0.34531928820498053,-0.06258507100253813,-0.04468071967814462,0.3008329010645073,0.06869379519382408,0.14094216915409075,-0.06444309611233245,-0.08851307111541305,0.08351722818052193,-0.10907123583346609,0.38525968361471413,0.10139949280238182,-0.05006143362948532,-0.08265980637831731,-0.027711330933772888,0.07111750121280676,0.0036925110205294574,-0.05096224838962408,0.19933027426465363,-0.04800191127281662,0.06352762137669055,-0.020385450007950966,-0.0402378859032048,0.10550986900421844,0.01535066417413546,0.022297260887612653,0.11844813178087575,-0.04099972804858248,0.04996644397508106,-0.039388610854864926,0.051170806434259045,-0.017851835769356877,-0.017720322435827617,-0.05778923120464116,0.12122519712365247,-0.19770036341517588,-0.09428287577228629,0.04287369353248237,0.06178315553182696,-0.06541120926838433,0.2268611757242114,0.1194231615390115,-0.20742340974284834,-0.09021457344237689,0.11656630523909983,-0.07062997028375424,-0.17244135556705406,-0.14144849108341492,0.027324682489619667,0.17052811807692853,0.1821450964101712,0.19327597229424137,0.2063576758361506,0.17508470664950207,0.07700770276993416,0.20753282631202166,0.07534941584984943,-0.2547584123026882,-0.030986692743253236,-0.161996343313799,-0.20936906366989627,0.06380758701653698,0.02757346302995133,-0.051247375900763066,-0.06818702256237862,-0.03760504750973206,0.010058772288137948,0.0322581208992575,0.06029547782071746,-0.06685864400326563,0.022191209147991005,-0.1882640714046562,-0.04847868470997647,0.03077146008171502,0.014270768441072843,0.010449172025292938,0.1221168976050556,-0.09605693733779734,0.16403521472175653,0.09398955184856121,0.08591835957616265,0.007016883292614644,0.09230773479061695,-0.001820226745919389,0.023751002736657256,-0.20790549872848438,0.30461725640836423,0.10985342678232055,-0.10341493901234262,0.5220448331437839,0.1527023375473138,0.049957756307522944,-0.01396032996463047,-0.055548496681934234,-0.1325428602435642,0.2788435127111824,-0.1311091366625044,0.03424397496830742,0.1847831269900547,-0.01657428860427766,-0.001021012286530632,0.2976998478541144,0.12828030008534297,0.1228875109940183,0.09699209167103129,-0.04942643203510405,0.34178431272398213,0.3301142426715302,0.01608906976035902,0.37330182045397275,-0.08100398973310376,0.05691518953370601,0.04487775367616268,-0.011393293132820883,-0.07339490040512918,0.13278266406230066,-0.16601441369848738,0.01134405787822505,-0.12019107828892266,-0.08932921710483484,0.03113222937562878,-0.033397199372151395,0.010794382553706424,-0.06812218962830259,0.004443061982730344,-0.028684297450645786,0.0060369640941705435,-0.2155050754683898,0.10697535470505126,0.09900212932291101,-0.04768506511008764,0.12633350320761055,0.10027201780971853,-0.12333593379523074,-0.22963224255128045,-0.010523000833948167,0.3237598283084266,-0.11218542411356723,-0.032097993991096016
WDFY3-AS2,0.10523649963398156,-0.002627591872966979,0.0,0.35717954416968556,0.03454237087406565,0.009093740930014053,-0.010378577944454587,0.1633849788063179,0.1884374017351653,-0.11823717721127093,-0.037509213405115,0.07139261483932895,0.07085555549714286,0.051453129670564514,-0.11047486581494673,0.06218163576842395,0.04548026576051868,-0.06662504328919919,0.06626324100357735,-0.21164386220707213,0.0449510282070538,0.025857732854354568,-0.09223165032380652,0.027068857534301997,0.06725449527135247,-0.10881649883559022,-0.049859727411333835,0.078071216057811,-0.2489961651838674,-0.05840983824052144,0.09141896928786694,0.20489879140245507,0.014557542580971987,0.4480283226104506,0.06127530435695842,0.06900957922866262,-0.13677909695080073,-0.05206802279667725,-0.17836636651505736,-0.05583944704334048,0.49523811260540695,0.13462629534371728,-0.09545082883722664,0.06638649550931237,-0.003109228705135554,0.09005046545368357,-0.06480868209371625,0.14680156652876802,-0.044168891357842854,0.10733119030887124,-0.04840391190444749,0.16969907429684242,0.41321976300677665,0.10660798507931941,0.051730994655725934,0.055863269747787124,0.11862785684615745,0.11114320627123303,-0.03920764839427442,0.09637141790923474,0.09461992946270223,0.20191161845289513,-0.027442034124924887,0.03956574788387625,0.030287635022931303,-0.2537793665960455,-0.048753274866901695,-0.0065049693239205945,-0.03908752858601241,-0.10498323980870662,0.02137206754397953,0.15043371165250763,-0.01809462877145367,0.31794698043732517,-0.1506031251258573,0.2791046102694767,0.10808062033998497,0.045152004556398666,0.03065634907421173,0.016638843145242086,0.08616189193218055,0.09579982129620769,0.02433227421465036,0.018735782282868547,0.19421284882268036,0.12371884291954523,0.23510271586962037,0.09187602243089903,0.4064532681998034,0.13128320336114774,0.06904507674154027,0.060452852814024204,0.03391953981239846,0.1019273261836216,0.1662262423770266,0.058811586228189425,-0.15652975714177614,-0.13984217649185546,0.19841084515375748,0.03600626854672372,-0.20445851942320867,0.020776351177750906,0.31139726453079175,-0.027362778736531083,-0.11073264257441373,0.16344592134667846,0.13894073576458593,-0.194202548620534,-0.045993399395053564,0.07719160018563442,-0.01820875446397364,0.12511239029824728,0.07008130280276104,-0.012653403658198318,-0.05457661334361573,0.020168814593122874,-0.00271741069066116,-0.07490021397854983,0.06572352405732931,0.08358962067298265,-0.0013686910802420506,-0.053585394573703475,0.02544703734671144,0.04266975607451388,-0.09525223611284475,-0.12218604999536829,0.13091248315933823,0.07950896151241418,0.11771338892686617,0.13722270472906622,0.12234466440903595,-0.019983859007688117,0.27724347707038005,0.10095649539374683,-0.020684559899892492,0.2747829397580656,0.10264736852410809,0.08352172038266688,-0.06729410504073487,0.12086338120312194,-0.07410258559058128,0.3028204644904845,-0.06929624890020225,0.08860715117117425,0.25938453577816306,-0.25505219859377143,0.21425132807898506,0.06563149114733596,0.06692662690982093,0.04845531508402396,0.14556478288074953,0.1730414327337371,-0.013561706343412337,0.0503037075390476,-0.13188659767952557,0.06491819309643113,-0.04024834828673203,0.20276838765081567,0.21535501562070888,0.1389758453696419,-0.017448406180867505,0.17662329853128836,0.0993712753250594,0.06844075866829825,0.2557005875208617,0.4423407889058695,-0.10504515437056976,0.22165870202848612,0.07452971828708627,0.2158571463314911,0.015575654069330511,0.018734228052570932,0.30326541164266657,-0.14089706725062132,-0.06432488032059112,0.22232901819871853,0.01216166335173605,0.1387183765405721,0.20346872914548852,0.12757468115779588,0.2672800078836707,0.09826041270356009,0.25944630945359837,-0.23254746178921845,0.031822442129468644,-0.01843525293658506,-0.0492051276037717,0.079983968648421,0.14330553154281617,0.054081104176514204,0.03364125921512873,-0.10329977922192085,0.472885896517797,0.09178703940956522,0.26286431383717296,0.2743066280972575,-0.1540217006829158,0.18398451798774487,-0.07910692401998778,-0.16699055279636588,0.18259700725454334,-0.017922298331516245,-0.16511869043206567,-0.3181117091632279,0.038453385886076295,-0.012833269016719849,-0.026064637483839893,-0.12280700084911735,0.08397528578545031,0.13617218416696084,0.13523406669155877,-0.11115704784499836,-0.09037350126102284,0.06842200194459781,0.12128339027643635,0.2886804293127705,0.1309137809215992,0.08935022055601918,0.14130479393063278,-0.07683408313167579,0.10623980433003398,0.18627823942059285,-0.40301641373311986,0.07721330857988616
ANTXR2,-0.016346827589184824,-0.00837852689088288,0.35717954416968556,0.0,-0.26260811162887554,0.1330813285359312,-0.007080460142991794,-0.015557637784759139,0.11634416990842855,0.08298926261479495,-0.07581524143130355,0.07685350228767529,-0.06061919192154391,0.1039687084374415,0.01826568394176579,0.14844140834276037,-0.15636801598078018,-0.01275279594387582,0.11658074724240562,-0.06441846524141645,0.007130095503545864,0.09277832915369041,-0.0997869790864922,0.24311222920615913,0.17120789638042172,0.009283402999282672,0.04479363951651245,0.08535142896366096,0.09880130609806075,0.010229988908275936,0.12782097373088278,0.022299932021382,-0.02028215745773564,0.30387697689786436,0.22599699570978576,0.15236403732984646,0.06309955023332164,-0.048874943241399356,0.1555742866374854,0.12591066215531574,0.3908835223729066,0.25451618059076625,-0.08519911270951261,-0.08892075233242469,0.1839022394632041,0.12096253993581539,0.04933442042661521,0.23159720906878806,-0.29416230261554693,-0.024497062738599428,-0.10777162552987217,-0.008562140569451827,0.44636752833248944,-0.005268882415007623,0.24382281122251956,0.15670010363342254,-0.1474284405121354,0.08975990677161033,-0.11394215027727511,0.3798579883844526,0.013375404356629301,0.042710586618505096,-0.349569338841918,-0.08463376417666843,0.11441673151435323,-0.3214484577549087,0.11130027226701895,-0.0671627196986199,-0.1834913690173703,0.055406273235785994,-0.12668591431055992,0.1726658055397427,0.11324933814938598,0.23278247263635468,0.0676662188425233,-0.014487248961591433,-0.23039803780882098,-0.001227611777211545,0.29731259152660766,-0.03479164673626425,-0.11010198554178692,0.23110182461823062,-0.007563536095085282,0.2360642034978342,0.25999038405998987,0.10955849113015476,0.19435195086575274,0.13119881797709046,0.20870567532587345,0.15673687550640994,-0.04454238136596392,0.1399731724466064,0.1949050329404352,-0.1367015996581013,-0.07470341440625365,0.0597401138017424,0.025365055347369374,0.33872771940362284,0.2619019239443337,-0.07862729548389846,-0.09998643116168074,-0.2395847403313215,0.40002743762154336,0.08118183056078117,-0.14220498295195508,0.12354523868469987,-0.040093019341127224,0.01595882742875307,-0.0297926865407249,0.0011866367349037611,-0.4075878589475393,0.3433038180354365,-0.023600881810668963,0.14961562699087202,0.21660824173809962,0.17893430888744388,0.12378357869847507,-0.13112341985720188,0.1387145119235434,0.01555772717158128,0.10361135555421061,0.1333476968249191,-0.09731746770872261,-0.011659224840954004,0.07570101939138404,-0.10605476972723432,-0.14217525780239684,0.022821811134695006,0.05801205907661657,0.056887034427180384,0.18761765407909725,0.030902486650121387,0.2796121855665144,-0.22702201860889018,-0.044153009522640264,0.5123010816192711,0.11825812004514907,0.06851989740505984,-0.04847769345957052,0.04884849797998939,0.12407276966472187,0.03686105566636807,0.24827140727093755,0.20620834848143518,0.021168733556463735,-0.22208546233402668,-0.012591636705711277,0.21987513981098758,-0.26317264630137877,0.25185930832609466,0.18881838655343905,0.16248472742823178,-0.02708247215743832,-0.32207457140383355,0.13853448721779746,-0.3358286887539527,0.05319288878025812,0.21569265278658167,-0.13072112557957677,-0.3538769044331034,0.011110362127431814,0.23538066909672686,0.16463667859656753,-0.06874974058849179,0.028958989081268986,0.13077914509382274,-0.04328430061320756,-0.017573811222030382,-0.26664313326116773,0.19393659462811932,0.374640313642959,0.19774829686083437,0.24167639334738128,0.11284275554030507,-0.0960129458837603,-0.1239803141295297,-0.03581803815592496,0.1553873657258101,0.3173215771111495,0.32461796694631145,0.15078929198940838,-0.02086915581598372,0.05622339710821417,-0.14204109695658468,0.20117649802944162,-0.12473894522732866,0.012926402853160024,-0.06554856005772801,-0.03382646603267914,0.14703152621267554,0.13964739973786044,-0.04399460931771048,0.3299064583917002,-0.15153887017129833,0.060328181996812384,0.26261191351175434,-0.14808115045738407,0.16881551381695578,0.051892640808878565,0.015769950790852874,0.18701045032456493,-0.01171684125464695,-0.16148451460801116,-0.03301721232067712,-0.08160487025601719,-0.06417001106657537,0.057956554010723915,-0.3262092306205622,0.2639195445980578,0.12965072251219983,-0.028281781453869847,-0.07947081629857133,0.16470860243551355,-0.15444783759138866,-0.013975172933953374,0.0828784743140228,0.08944917512293793,-0.13259983377564766,0.08200993666545538,0.03988080293815269,0.10649263426357299,-0.05235532456057938,-0.07861364479177436,0.1613214658701637
SEPTIN7P14,0.015720383738468877,-0.039646673479197904,0.03454237087406565,-0.26260811162887554,0.0,-0.32843992056280275,-0.02661906371522158,-0.03511215170732592,-0.04183727173990491,-0.17886657030564412,-0.10050048175916543,-0.04944362748617869,0.06004686142567549,0.012249634206571863,-0.06519812823233359,-0.18989414793956108,0.3511545668872803,-0.1682768997690569,-0.07635940764877516,-0.14920554481206721,0.07416978255382452,-0.11961245777015413,0.01782549883839219,-0.3362633074301752,-0.13824797052345367,0.06842753009844037,0.07361225607078707,0.09840040146599474,-0.06784493232634126,-0.036366350713594314,-0.13397115977643695,-0.24412762407060945,0.06068004049042185,-0.10851061051113785,-0.19740016464739726,-0.10369234452009402,-0.20778494884744705,0.15060632510229868,-0.2478742511225412,-0.3117875496200942,-0.30757759269088275,0.06941421408260837,0.30035391744932605,0.006425158687630113,-0.20689353244738518,-0.1553379465690088,-0.05444533085419317,-0.33707477655023205,0.46568943848107386,0.093005926698041,0.01072769506364841,-0.17966454821074138,-0.43079955825539384,-0.12115495266207797,-0.1761972065582409,-0.11574876118344965,0.17500116140149355,0.09384500133472562,0.029324824473196228,-0.42368897663008187,-0.08509139482067365,-0.10668276995623523,0.5001329724631632,0.1481040790886244,-0.15986550367618277,0.25043692019572533,-0.22693385068788147,0.15097073703657568,0.12420812770844468,-0.26989231440789685,0.09591197258006103,-0.06583728828918373,-0.027400797649416605,0.06382071736202258,0.1014475023869149,0.072987673003471,0.472661976646345,-0.09072248027322304,-0.21379833018255753,0.14512684651280844,0.03407177752257249,-0.1909984830320126,-0.1204419039094863,-0.1403037741226837,0.05767303524540196,-0.22651227536857274,-0.10261128546665012,-0.07445001080415205,-0.12883035900169573,0.1084440357933142,0.10680083259882436,-0.128846263358991,-0.020046481684250085,0.1693229887611041,0.003063647738444941,0.09148641871437817,-0.15378971480224995,-0.09559375235962185,-0.24202720061762192,0.12080833895847909,-0.044275446995273554,0.3858927472987872,-0.1788791608464537,-0.07456099271887597,0.16461061754718276,-0.08366252465483959,0.10722180995943932,0.055520820930158206,0.01847023600803118,-0.06566881295083318,0.38022450863429635,-0.2869074245923675,-0.07895693535267527,0.04592415587584606,-0.10193218763944417,0.0492303575320263,-0.01804762761885063,0.1560034750679562,-0.2368384689222634,0.07362906067534858,-0.028783398097242258,-0.1281241100424736,0.12604624773427334,-0.025194050819699464,-0.12677956608753208,0.0745914225150719,-0.07928106076560523,-0.007136988715305657,-0.008363489481106434,-0.08034754856930246,-0.05180765942663975,-0.052368847463082666,-0.06464582384822794,0.2544087801339847,0.22261112828625096,-0.14092972439755924,-0.025559807092619277,-0.01090452077158832,0.022071367665498432,0.04209467141626357,0.17842472289699562,0.12885330523030714,-0.2697272251052168,-0.24163035362175425,0.09158161456022676,0.11317344559186888,0.07118096639384534,-0.24079644317647014,0.29858893573147294,0.07218725518895057,-0.11449687272544798,0.021875538363830483,0.010301528550510643,0.5016144336507156,-0.20577758044987018,0.5240199233447642,0.036858136122303826,-0.2325436449296912,0.12402879767109153,0.2558183588678977,0.054329846691718864,-0.0986627107455718,-0.17012640244716914,-0.055979512468305806,0.03619797313314377,0.08357118117023646,0.13297468669019874,-0.07922177020326442,0.22044588051132252,-0.03789425223830275,-0.2479764212839164,-0.17318227633338312,-0.27873838035331105,-0.22722107827432983,-0.2018881170930008,0.25824129430434184,0.057738302436066785,-0.31589524616627634,-0.2631634517445674,-0.2827579481166424,-0.08585871037028439,0.00992294078535396,0.16387444809778853,0.08822765770449456,-0.15254419686401408,0.14790981161378594,0.01281430505642454,-0.052523417966770666,0.2175248266838709,0.0168935523618178,-0.029511240149330757,-0.23848000513464246,-0.12427292149852537,-0.046267111683906896,0.10348537014887722,-0.211618369286217,-0.04080748082851315,0.1393456889029901,-0.07141168992567135,-0.28000498530165985,-0.038717746504268354,-0.22283061515294114,0.20287058064497107,0.044798737375848635,-0.021685709270474286,0.11463653175667131,-0.09555810836794415,0.4198945430959467,0.05781828075094264,-0.030135211116999745,-0.045367525673085454,0.1106181544970319,0.05190341306065209,0.21112543845228424,-0.23634099960459273,-0.07030392723739813,-0.18905092657145772,0.2864077383721545,-0.09685059538161135,0.02568414010306292,0.016777721616798164,-0.23818643464464215,-0.1185870209469489,-0.45795473793828967
